sample_idx,cycle_ok,error,run_id,route,surface,surface_profile,speed_label,network_condition,trial_id,attack_type,square_side_length_m,square_repeats,square_turn_profile,square_turn_left_cmd,square_turn_right_cmd,square_turn_seconds,square_turn_schedule_s,square_straight_left_cmd,square_straight_right_cmd,t_wall_unix_s,t_cycle_start_ns,t_edge_send_ns,t_edge_rx_ns,t_edge_mid_ns,http_latency_ms,rover_millis_s,source_sample_time_s,edge_arrival_time_s,estimate_time_s,alarm_time_s,clock_offset_s,clock_calibrated,clock_calibration_samples,packet_loss_count,request_failure_count,sequence_gap_count,stale_packet,queue_depth,T,seq,sample_ms,send_ms,millis,L,R,enc_left,enc_right,v,r,p,y,ax,ay,az,gx,gy,gz,mx,my,mz,temp,gps_valid,gps_age_ms,gps_fix_type,lat,lon,sat,hdop,alt_m,speed_mps,course_deg,gps_chars,gps_sentences,gps_failed_checksums
36,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,4,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561554.6287928,422798828000000,422798828000000,422799546000000,422799187000000,718.0,2784.165,2784.165,422799.546,422799.546,,420015.0075,True,25,0,0,0,False,0,1007,1242,2784165,2784166,2784165,-0.126492413,-0.147285565,323526,518606,11.37285,6.559826,-5.626982,175.8494,100.6738,-24.99023,900.5176,1.715,7.63875,-13.77625,6,-13,-51,52.22222,True,177,3,37.24858417,-80.4175015,12,0.75,,,,1699399,4668,1137
37,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,4,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561555.6128373,422799812000000,422799812000000,422800578000000,422800195000000,766.0,2785.138,2785.138,422800.578,422800.578,,420015.0075,True,25,0,0,0,False,0,1007,1243,2785138,2785139,2785138,-0.12896805,-0.12896805,324391,519526,11.37285,7.591322,-5.406164,174.6367,24.99023,24.32617,1124.639,-5.16,6.51375,-10.33875,-2,-13,-51,52.22222,True,168,3,37.24858367,-80.417501,12,0.85,,,,1699958,4670,1138
38,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,4,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561556.5381653,422800734000000,422800734000000,422801406000000,422801070000000,672.0,2786.06,2786.06,422801.406,422801.406,,420015.0075,True,25,0,0,0,False,0,1007,1244,2786060,2786062,2786060,-0.112889377,-0.056529515,325243,520383,11.37285,8.534685,-3.539462,-179.174,-29.69727,15.53711,1046.514,-4.285,-29.04875,31.53625,11,-16,-49,52.22222,True,122,3,37.2485835,-80.41750083,12,0.75,,,,1700517,4672,1139
39,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,4,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561557.7104466,422801906000000,422801906000000,422802625000000,422802265500000,719.0,2787.265,2787.265,422802.625,422802.625,,420015.007,True,25,0,0,0,False,0,1007,1245,2787265,2787266,2787265,-0.069497794,-0.069487096,326210,521266,11.37285,2.861883,4.59206,-178.7399,-121.4941,-28.89648,1008.428,1.6525,1.76375,-6.33875,9,-4,-51,52.22222,True,399,3,37.2485815,-80.41750017,12,0.75,,,,1701203,4674,1139
40,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,4,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561558.5438669,422802750000000,422802750000000,422803421000000,422803085500000,671.0,2788.088,2788.088,422803.421,422803.421,,420015.006,True,25,0,0,0,False,0,1007,1246,2788088,2788089,2788088,0,-0.021494675,326220,521293,11.37285,4.514198,-1.266183,-178.6932,-4.794922,-22.06055,983.0371,0.965,-0.67375,-8.46375,6,-10,-48,52.22222,True,65,3,37.24858033,-80.41749883,12,0.75,,,,1701631,4676,1140
41,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,4,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561559.7580442,422803953000000,422803953000000,422804671000000,422804312000000,718.0,2789.284,2789.284,422804.671,422804.671,,420015.007,True,25,0,0,0,False,0,1007,1247,2789284,2789285,2789284,0.021090934,-0.063210779,326218,521647,11.37693,7.348446,-0.725458,172.7509,-33.60352,-26.94336,1022.1,0.09,-7.98625,-16.40125,9,-12,-51,52.22222,True,389,3,37.24858083,-80.41749867,12,0.75,,,,1702317,4678,1140
42,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,4,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561560.599526,422804796000000,422804796000000,422805500000000,422805148000000,704.0,2790.147,2790.147,422805.5,422805.5,,420015.006,True,25,0,0,0,False,0,1007,1248,2790147,2790148,2790147,0.046013066,-0.069082978,326024,522005,11.37693,11.90229,-2.46172,164.5903,-30.67383,-35.73242,1037.725,1.84,2.76375,-35.08875,3,-20,-47,52.22222,True,72,3,37.2485815,-80.41749767,12,0.75,,,,1702745,4680,1141
43,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,4,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561561.6015222,422805796000000,422805796000000,422806437000000,422806116500000,641.0,2791.122,2791.122,422806.437,422806.437,,420015.006,True,25,0,0,0,False,0,1007,1249,2791122,2791123,2791122,0.064484025,-0.04298935,325654,522433,11.37693,20.47068,-6.726273,162.0579,-4.306641,15.04883,1073.857,0.6525,-5.73625,-30.40125,1,-34,-48,52.22222,True,172,3,37.248581,-80.41749717,12,0.85,,,,1703302,4682,1142
44,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,4,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561562.3103597,422806515000000,422806515000000,422807234000000,422806874500000,719.0,2791.837,2791.837,422807.234,422807.234,,420015.006,True,25,0,0,0,False,0,1007,1250,2791837,2791838,2791837,0,-0.021510039,325514,522564,11.37693,21.08528,-8.033752,165.846,2.529297,12.11914,979.1309,-0.535,1.26375,-8.46375,2,-36,-48,51.66667,True,36,3,37.24858067,-80.4174975,12,0.75,,,,1703652,4684,1143
45,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,4,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561563.644284,422807843000000,422807843000000,422808546000000,422808194500000,703.0,2793.186,2793.186,422808.546,422808.546,,420015.006,True,25,0,0,0,False,0,1007,1251,2793186,2793187,2793186,0,0,325499,522597,11.37693,16.85493,-11.58039,-172.9299,7.900391,-20.10742,976.2012,-0.035,0.26375,0.59875,0,-38,-49,52.22222,True,341,3,37.2485805,-80.417498,12,0.75,,,,1704543,4686,1143
46,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,4,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561564.627663,422808828000000,422808828000000,422809484000000,422809156000000,656.0,2794.151,2794.151,422809.484,422809.484,,420015.006,True,25,0,0,0,False,0,1007,1252,2794151,2794152,2794151,0,-0.020580321,325499,522600,11.37693,14.84934,-13.59124,-162.8163,58.19336,-62.09961,972.2949,0.1525,-1.17375,-5.40125,5,-43,-48,52.22222,True,160,3,37.2485805,-80.41749833,12,0.75,,,,1705100,4688,1144
47,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,4,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561565.594062,422809796000000,422809796000000,422810468000000,422810132000000,672.0,2795.146,2795.146,422810.468,422810.468,,420015.006,True,25,0,0,0,False,0,1007,1253,2795146,2795147,2795146,-0.068830158,-0.114857042,325628,523180,11.37693,12.20673,-11.82621,-148.9381,-69.73633,11.63086,1025.029,2.5275,-2.67375,-16.52625,5,-42,-51,52.22222,True,193,3,37.24858067,-80.41749883,12,0.75,,,,1705657,4690,1145
48,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,4,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561566.5938373,422810796000000,422810796000000,422811484000000,422811140000000,688.0,2796.146,2796.146,422811.484,422811.484,,420015.006,True,25,0,0,0,False,0,1007,1254,2796146,2796148,2796146,-0.114647002,-0.137723318,326309,524086,11.37693,5.286444,-14.11443,-130.4652,154.873,-14.24805,901.0059,-0.2225,6.57625,-7.21375,9,-45,-48,52.22222,True,199,3,37.24858117,-80.41750033,12,0.75,,,,1706214,4692,1146
49,True,"HTTPConnectionPool(host='10.109.70.41', port=80): Read timed out. (read timeout=2.0)",speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,4,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561567.5793266,422811781000000,422811781000000,422814484000000,422812117000000,672.0,2797.125,2797.125,422814.484,422812.453,,420015.0055,True,25,1,1,0,False,0,1007,1255,2797125,2797126,2797125,-0.138632732,-0.138611446,327168,525030,11.37693,2.529675,-8.930928,-121.0521,58.19336,-12.7832,1005.986,8.0275,5.76375,5.16125,9,-46,-46,51.66667,True,176,3,37.24858117,-80.41750233,12,0.75,,,,1706771,4694,1147
50,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,4,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561570.2820327,422814484000000,422814484000000,422815140000000,422814812000000,656.0,2799.82,2799.82,422815.14,422815.156,,420015.005,True,25,1,1,0,False,0,1007,1256,2799820,2799822,2799820,-0.150570275,-0.150764254,329642,527597,11.34868,-0.430546,1.805784,-103.8568,-18.95508,-7.900391,1097.295,-2.2225,0.32625,-2.52625,12,-45,-49,52.22222,True,291,3,37.2485805,-80.41750783,12,0.85,,,,1708468,4700,1148
51,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,4,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561571.6279144,422815828000000,422815828000000,422816546000000,422816187000000,718.0,2801.206,2801.206,422816.546,422816.546,,420015.005,True,25,1,1,0,False,0,1007,1257,2801206,2801208,2801206,-0.092578203,-0.092592446,330968,528891,11.34868,0.350298,1.723887,-101.3269,-7.724609,7.724609,981.084,0.6525,-10.04875,0.09875,9,-46,-48,52.22222,True,361,3,37.24858033,-80.417509,12,0.85,,,,1709376,4702,1148
52,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,4,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561572.6474936,422816843000000,422816843000000,422817578000000,422817210500000,735.0,2802.171,2802.171,422817.578,422817.578,,420015.005,True,25,1,1,0,False,0,1007,1258,2802171,2802172,2802171,-0.021494675,-0.042970934,331294,529249,11.34868,-1.174291,2.76276,-103.6851,-37.50977,-34.75586,995.7324,1.0275,-0.17375,-6.83875,16,-43,-46,52.22222,True,158,3,37.24857983,-80.41751017,12,0.85,,,,1709931,4704,1149
53,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,4,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561573.6811996,422817875000000,422817875000000,422818578000000,422818226500000,703.0,2803.255,2803.255,422818.578,422818.578,,420015.00299999997,True,25,1,1,0,False,0,1007,1259,2803255,2803256,2803255,0,-0.042903543,331291,529460,11.34868,-0.463663,-0.546524,-117.9801,-6.259766,-10.3418,1004.033,0.2775,-0.36125,-18.65125,21,-47,-45,52.22222,True,279,3,37.248579,-80.417511,12,0.85,,,,1710488,4706,1150
54,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,4,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561574.4444056,422818640000000,422818640000000,422819328000000,422818984000000,688.0,2803.988,2803.988,422819.328,422819.328,,420015.001,True,25,1,1,0,False,0,1007,1260,2803988,2803989,2803988,0.021962155,-0.065905705,331212,529786,11.34868,1.403359,-2.423416,-125.1373,22.06055,-28.89648,1009.404,-0.035,-2.98625,-29.90125,23,-49,-45,52.22222,True,62,3,37.24857867,-80.41751117,12,0.85,,,,1710856,4708,1151
55,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,4,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561575.6134121,422819812000000,422819812000000,422820546000000,422820179000000,734.0,2805.141,2805.141,422820.546,422820.546,,420015.001,True,25,1,1,0,False,0,1007,1261,2805141,2805143,2805141,0.04298935,-0.04298935,330751,530291,11.34868,1.014938,-3.934967,-136.5995,128.5059,87.31445,1063.115,9.5275,2.76375,-31.27625,35,-40,-48,52.22222,True,291,3,37.24857867,-80.41751067,12,0.75,,,,1711598,4710,1151
56,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,4,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561576.5728984,422820781000000,422820781000000,422821468000000,422821124500000,687.0,2806.107,2806.107,422821.468,422821.468,,420015.005,True,25,1,1,0,False,0,1007,1262,2806107,2806108,2806107,0,0,330594,530440,11.34868,0.368254,-0.462973,-138.1873,5.947266,7.724609,1001.104,-0.9725,0.01375,0.59875,37,-33,-48,51.66667,True,165,3,37.248579,-80.41751017,12,0.85,,,,1712153,4712,1152
57,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,4,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561577.7876532,422821984000000,422821984000000,422822703000000,422822343500000,719.0,2807.313,2807.313,422822.703,422822.703,,420015.006,True,25,1,1,0,False,0,1007,1263,2807313,2807314,2807313,0,0,330595,530440,11.34868,0.353579,-0.016285,-136.9888,-1.865234,2.841797,979.1309,-0.035,1.57625,-0.08875,34,-32,-47,51.66667,True,399,3,37.24857933,-80.41750967,12,0.75,,,,1712837,4714,1152
58,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,4,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561578.6553414,422822859000000,422822859000000,422823625000000,422823242000000,766.0,2808.204,2808.204,422823.625,422823.625,,420015.006,True,25,1,1,0,False,0,1007,1264,2808204,2808206,2808204,0,-0.069305723,330596,530459,11.34868,-1.891534,-0.000803,-140.0188,-41.41602,-149.9902,985.4785,-2.785,-8.98625,-15.77625,37,-36,-48,52.22222,True,99,3,37.24857933,-80.4175095,12,0.85,,,,1713263,4716,1153
59,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,4,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561579.6450965,422823843000000,422823843000000,422824515000000,422824179000000,672.0,2809.189,2809.189,422824.515,422824.515,,420015.005,True,25,1,1,0,False,0,1007,1265,2809189,2809190,2809189,-0.064502454,-0.129245004,330725,531103,11.35277,-0.942189,-1.012337,-144.3479,85.53711,110.2637,741.8262,-17.8475,10.63875,-26.83875,34,-25,-46,52.22222,True,179,3,37.24857917,-80.41750933,12,0.85,,,,1713820,4718,1154
60,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,4,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561580.6275575,422824828000000,422824828000000,422825500000000,422825164000000,672.0,2810.168,2810.168,422825.5,422825.5,,420015.001,True,25,1,1,0,False,0,1007,1266,2810168,2810170,2810168,-0.114751926,-0.137849496,331390,531970,11.35277,-0.568835,-1.138102,-148.4558,45.00977,10.16602,1335.088,5.215,5.76375,-9.02625,36,-25,-48,51.66667,True,175,3,37.24857933,-80.41750967,12,0.85,,,,1714377,4720,1155
61,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,4,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561581.6082265,422825812000000,422825812000000,422826468000000,422826140000000,656.0,2811.146,2811.146,422826.468,422826.468,,420015.00049999997,True,25,1,1,0,False,0,1007,1267,2811146,2811148,2811146,-0.136846498,-0.13701265,332227,532875,11.35277,0.123139,-5.713683,-145.9774,43.54492,90.73242,1005.986,4.59,-16.36125,-6.40125,29,-23,-48,52.22222,True,174,3,37.24858,-80.4175095,12,0.85,,,,1714934,4722,1156
62,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,4,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561582.5798929,422826781000000,422826781000000,422827453000000,422827117000000,672.0,2812.126,2812.126,422827.453,422827.453,,420014.9975,True,25,1,1,0,False,0,1007,1268,2812126,2812128,2812126,-0.138824596,-0.138824596,333119,533807,11.35277,-1.380523,2.773603,-151.4776,-103.4277,53.13477,797.4902,-1.91,6.26375,1.41125,42,-20,-47,52.22222,True,178,3,37.24858117,-80.41750883,12,0.75,,,,1715493,4724,1157
63,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,4,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561583.3566113,422827562000000,422827562000000,422828328000000,422827945000000,766.0,2812.895,2812.895,422828.328,422828.328,,420014.9975,True,25,1,1,0,False,0,1007,1269,2812895,2812896,2812895,-0.109347911,-0.131351135,333807,534535,11.35277,0.283698,3.339432,-151.5312,-177.6465,-22.06055,819.4629,3.2775,1.20125,2.03625,38,-19,-48,52.22222,True,63,3,37.24858217,-80.4175085,12,0.75,,,,1715899,4726,1158
64,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,4,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561584.6418943,422828843000000,422828843000000,422829562000000,422829202500000,719.0,2814.167,2814.167,422829.562,422829.562,,420014.9975,True,25,1,1,0,False,0,1007,1270,2814167,2814168,2814167,0,0,334159,534912,11.35277,-0.359318,0.847486,-149.8915,-16.02539,-6.923828,993.7793,-1.285,-2.17375,1.41125,34,-19,-48,51.66667,True,315,3,37.248583,-80.41750817,12,0.75,,,,1716738,4728,1158
65,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,4,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561585.66455,422829859000000,422829859000000,422830578000000,422830218500000,719.0,2815.206,2815.206,422830.578,422830.578,,420015.001,True,25,1,1,0,False,0,1007,1271,2815206,2815208,2815206,0,0,334159,534919,11.35277,-0.615671,-1.699907,-150.8863,35.73242,-6.923828,980.1074,1.215,3.26375,-4.58875,37,-23,-48,52.22222,True,235,3,37.24858317,-80.41750783,12,0.75,,,,1717295,4730,1159
66,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,4,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561586.6503327,422830859000000,422830859000000,422831515000000,422831187000000,656.0,2816.172,2816.172,422831.515,422831.515,,420015.001,True,25,1,1,0,False,0,1007,1272,2816172,2816173,2816172,0,-0.04298935,334159,535134,11.35277,-1.158553,-1.54741,-154.178,31.33789,-19.61914,960.0879,-1.535,-2.54875,-12.02625,36,-17,-48,52.22222,True,160,3,37.24858283,-80.41750733,12,0.75,,,,1717852,4732,1160
67,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,4,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561587.645988,422831843000000,422831843000000,422832531000000,422832187000000,688.0,2817.172,2817.172,422832.531,422832.531,,420015.005,True,25,1,1,0,False,0,1007,1273,2817172,2817174,2817172,0,-0.064511673,334141,535561,11.35277,0.800819,-0.059889,-163.8041,-1.865234,86.82617,983.0371,-0.91,3.88875,-15.21375,34,-13,-44,51.66667,True,197,3,37.24858317,-80.417507,12,0.75,,,,1718409,4734,1161
68,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,4,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561588.6352491,422832843000000,422832843000000,422833484000000,422833163500000,641.0,2818.165,2818.165,422833.484,422833.5,,420015.005,True,25,1,1,0,False,0,1007,1274,2818165,2818166,2818165,0.042348079,-0.042324255,333818,535990,11.35277,3.427717,-2.067108,-171.6005,-5.771484,42.88086,1077.764,-3.91,7.82625,-19.77625,22,-10,-47,52.22222,True,188,3,37.2485835,-80.41750617,12,0.75,,,,1718966,4736,1162
69,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,4,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561589.6152582,422833812000000,422833812000000,422834484000000,422834148000000,672.0,2819.142,2819.142,422834.484,422834.484,,420015.005,True,25,1,1,0,False,0,1007,1275,2819142,2819143,2819142,0,0,333785,536022,11.35277,2.836984,-1.288125,-169.3068,5.947266,16.51367,973.2715,0.34,1.26375,0.22375,17,-8,-49,52.22222,True,173,3,37.24858433,-80.41750633,12,0.79,,,,1719523,4738,1163
70,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,4,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561590.5976264,422834796000000,422834796000000,422835500000000,422835148000000,704.0,2820.129,2820.129,422835.5,422835.5,,420015.005,True,25,1,1,0,False,0,1007,1276,2820129,2820130,2820129,0,0,333785,536022,11.38938,2.875325,-1.357799,-167.5715,7.412109,-1.064453,981.5723,-0.3475,-0.17375,-0.33875,16,-9,-49,52.22222,True,167,3,37.24858517,-80.417506,12,0.75,,,,1720080,4740,1164
71,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,4,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561591.3961012,422835593000000,422835593000000,422836250000000,422835921500000,657.0,2820.926,2820.926,422836.25,422836.25,,420014.99850000005,True,25,1,1,0,False,0,1007,1277,2820926,2820928,2820926,0,0,333785,536022,11.38938,2.235703,-0.516932,-166.4282,8.876953,-3.017578,981.5723,-0.535,-0.86125,-0.15125,18,-8,-49,52.22222,True,47,3,37.248586,-80.417505,12,0.79,,,,1720518,4742,1165
72,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,4,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561592.6285987,422836828000000,422836828000000,422837546000000,422837187000000,718.0,2822.179,2822.179,422837.546,422837.546,,420015.006,True,25,1,1,0,False,0,1007,1278,2822179,2822181,2822179,0,-0.046310472,333786,536037,11.38938,4.108683,-2.775282,-166.1956,16.20117,3.818359,980.1074,-0.41,1.32625,-15.83875,22,-14,-50,52.22222,True,331,3,37.24858633,-80.41750467,12,0.85,,,,1721319,4744,1165
73,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,4,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561593.614873,422837812000000,422837812000000,422838500000000,422838156000000,688.0,2823.182,2823.182,422838.5,422838.5,,420015.006,True,25,1,1,0,False,0,1007,1279,2823182,2823183,2823182,-0.06945502,-0.162011856,333905,536753,11.38938,3.087171,2.018332,-177.9434,-56.55273,15.53711,928.3496,0.215,-10.17375,-22.83875,7,-5,-49,52.22222,True,197,3,37.24858683,-80.41750483,12,0.85,,,,1721872,4746,1166
