sample_idx,cycle_ok,error,t_wall_unix_s,t_cycle_start_ns,t_edge_rx_ns,http_latency_ms,T,millis,L,R,v,r,p,y,ax,ay,az,gx,gy,gz,mx,my,mz,temp,gps_valid,gps_age_ms,lat,lon,sat,hdop,alt_m,speed_mps,course_deg,gps_chars,gps_sentences,gps_failed_checksums
186,True,,1783528138.2705228,427401015000000,427401468000000,453.0,1007,532020,0,0,12.38901,-0.035022,-0.163489,-131.0445,1.5625,-2.519531,982.2461,0.35375,0.90625,-0.21125,30,-35,-42,50,True,116,37.248931,-80.41807483,7,1.98,681.9,0.277799998,95.38,186771,478,0
187,True,,1783528139.7178195,427402468000000,427402859000000,391.0,1007,533463,0,0,12.38901,-0.058264,0.014358,-131.2917,0.585938,0.410156,980.7813,-0.20875,1.59375,0.10125,30,-34,-45,50,True,564,37.24892267,-80.418071,7,1.98,682.1,0.447566663,95.38,187749,480,0
188,True,,1783528141.1093106,427403859000000,427404250000000,391.0,1007,534866,0,0,12.38901,0.079887,-0.1459,-131.1637,2.539063,0.898438,980.293,0.29125,-0.28125,-0.27375,31,-35,-44,50,True,81,37.248939,-80.4180775,7,1.98,682.3,0.118322221,95.38,188525,483,0
189,True,,1783528142.5079095,427405250000000,427405640000000,375.0,1007,536257,0,0,12.38901,-0.160611,-0.071139,-131.5966,3.027344,1.386719,980.293,-0.27125,-1.09375,-0.39875,32,-35,-45,49.44444,True,360,37.248938,-80.41807717,7,1.99,682.2,0.041155555,95.38,189536,486,0
190,True,,1783528143.8976972,427406640000000,427407046000000,406.0,1007,537658,0,0,12.38901,0.07921,-0.00946,-131.5791,1.074219,1.875,979.8047,0.47875,1.90625,-0.39875,31,-35,-45,50,True,757,37.248944,-80.41808083,7,1.99,682.3,0.123466666,95.38,190281,488,0
191,True,,1783528145.3082666,427408046000000,427408453000000,391.0,1007,539066,0,0,12.38901,-0.202209,-0.196545,-131.5335,6.933594,-3.007813,983.2227,0.04125,-0.15625,-0.27375,33,-35,-46,50,True,165,37.2489285,-80.418074,7,1.99,682.2,0.344677775,95.38,191251,492,0
192,True,,1783528146.7082634,427409453000000,427409843000000,390.0,1007,540454,0,0,12.38901,-0.059725,-0.052718,-130.9419,3.515625,-1.054688,983.2227,-0.08375,-0.15625,-0.33625,31,-36,-45,50,True,555,37.24892783,-80.418074,7,1.99,682.4,0.30352222,95.38,192182,494,0
193,True,,1783528148.0956345,427410843000000,427411234000000,391.0,1007,541845,0,0,12.38477,0.155205,-0.1859,-131.4384,4.492188,-2.03125,979.8047,-0.02125,-1.28125,0.03875,32,-37,-44,50,True,59,37.24893033,-80.41807367,7,1.99,682.4,0.185199998,95.38,192943,497,0
194,True,,1783528149.485871,427412234000000,427412640000000,406.0,1007,543254,0,0,12.38477,-0.087326,-0.23313,-131.4919,-0.390625,-1.054688,981.7578,0.04125,-0.09375,-0.08625,32,-36,-45,50,True,352,37.24894283,-80.4180795,7,1.99,682.2,0.205777776,95.38,193968,500,0
195,True,,1783528150.8948967,427413640000000,427414093000000,453.0,1007,544662,0,0,12.38477,-0.169772,0.206156,-130.8732,0.097656,-0.566406,977.8516,-0.14625,2.21875,-0.52375,31,-36,-43,50,True,758,37.24893883,-80.4180765,7,1.99,682.1,0.087455555,95.38,194722,502,0
196,True,,1783528152.3600955,427415109000000,427415500000000,391.0,1007,546109,0,0,12.38477,-0.230932,0.018455,-132.118,3.515625,-1.054688,979.8047,-0.39625,1.46875,-0.08625,33,-35,-44,50,True,206,37.248936,-80.41807083,7,1.99,681.2,0.313811108,95.38,195735,506,0
197,True,,1783528153.7505205,427416500000000,427416890000000,390.0,1007,547503,0,0,12.38477,-0.048536,-0.358558,-131.5632,4.980469,-1.054688,979.8047,-0.52125,-0.28125,-0.14875,31,-36,-44,50,True,599,37.24893267,-80.41806933,7,1.99,681.2,0.262366664,95.38,196627,508,0
198,True,,1783528155.1454754,427417890000000,427418281000000,391.0,1007,548907,0,0,12.38477,-0.191853,0.13323,-131.1733,3.515625,0.410156,983.7109,-0.27125,-0.34375,0.22625,32,-36,-44,50,True,3,37.24893283,-80.41807117,7,1.99,681.4,0.185199998,95.38,197446,512,0
199,True,,1783528156.5494287,427419296000000,427419671000000,375.0,1007,550293,0,0,12.38477,-0.131414,-0.003601,-131.1384,2.539063,0.410156,979.8047,0.54125,-1.03125,0.16375,33,-37,-43,50.55556,True,395,37.24892683,-80.418068,7,1.99,681.4,0.288088886,95.38,198452,514,0
200,True,,1783528157.9415011,427420687000000,427421078000000,391.0,1007,551690,0,0,12.37677,-0.080792,0.004765,-131.4374,1.074219,-0.078125,980.7813,0.47875,-1.71875,0.03875,31,-34,-45,50,True,784,37.2489315,-80.4180695,7,1.99,681.2,0.118322221,95.38,199167,516,0
201,True,,1783528159.3325863,427422078000000,427422453000000,375.0,1007,553076,0,0,12.37677,0.089969,-0.067748,-130.7858,2.050781,-0.566406,981.2695,0.60375,0.65625,-0.14875,31,-36,-43,50,True,172,37.24893533,-80.41806983,7,1.99,681,0.190344443,95.38,200146,520,0
202,True,,1783528160.716527,427423468000000,427423859000000,391.0,1007,554469,0,0,12.37677,0.315655,-0.46143,-130.9225,2.539063,-0.566406,977.8516,0.10375,-0.40625,-0.27375,30,-37,-43,50,True,565,37.248944,-80.41807383,7,1.99,680.9,0.334388886,95.38,201072,522,0
203,True,,1783528162.1092515,427424859000000,427425234000000,375.0,1007,555860,0,0,12.37677,0.061125,-0.206662,-131.4883,3.027344,-1.054688,979.8047,-0.14625,-1.15625,-0.08625,32,-37,-43,50,True,73,37.24894417,-80.4180755,7,1.99,681.1,0.133755554,95.38,201846,525,0
204,True,,1783528163.5069346,427426250000000,427426671000000,421.0,1007,557284,0,0,12.37677,-0.117244,0.02308,-131.1461,3.515625,-2.03125,980.7813,-0.02125,-0.34375,-0.39875,32,-35,-45,50,True,385,37.248946,-80.41807767,7,1.99,680.9,0.154333332,95.38,202888,528,0
205,True,,1783528164.9243004,427427671000000,427428078000000,407.0,1007,558691,0,0,12.37677,0.440678,0.074808,-130.9653,3.027344,-1.054688,980.293,-0.08375,15.09375,-0.21125,30,-37,-45,49.44444,True,785,37.24894133,-80.41807533,7,1.99,680.6,0.025722222,95.38,203612,530,0
206,True,,1783528166.3418067,427429093000000,427429515000000,422.0,1007,560124,0,0,12.37677,-0.079562,-0.109069,-131.331,2.050781,-1.054688,980.293,-0.52125,-0.65625,-0.33625,31,-36,-44,50,True,220,37.24895917,-80.418085,7,1.99,680.5,0.262366664,95.38,204636,534,0
207,True,,1783528167.7721663,427430515000000,427430906000000,391.0,1007,561530,0,0,12.37305,0.289632,-0.295443,-130.5668,2.050781,-0.078125,980.293,-0.02125,-0.46875,-0.21125,30,-37,-44,50,True,628,37.24897,-80.41809183,7,1.99,680.6,0.447566663,95.38,205511,536,0
208,True,,1783528169.170111,427431921000000,427432312000000,391.0,1007,562922,0,0,12.37305,-0.146771,-0.152945,-130.9513,2.050781,-1.542969,979.3164,-0.77125,-2.53125,0.41375,32,-36,-44,50.55556,True,18,37.248978,-80.418094,7,1.99,680.8,0.658488883,95.38,206343,540,0
209,True,,1783528170.5659072,427433312000000,427433718000000,406.0,1007,564331,0,0,12.37305,-0.065458,-0.039217,-131.4059,1.074219,-1.054688,980.7813,0.04125,0.21875,-0.33625,31,-35,-45,50,True,415,37.24900283,-80.41810483,7,1.99,680.5,1.100911102,28.19,207371,542,0
210,True,,1783528171.9733374,427434718000000,427435156000000,438.0,1007,565752,0,0,12.37305,0.162747,-0.16395,-130.7078,2.539063,-2.03125,978.3398,0.79125,1.53125,-0.33625,30,-36,-44,50,True,850,37.2489945,-80.4181,7,1.99,680.5,0.761377771,28.19,208096,544,0
211,True,,1783528173.4096057,427436156000000,427436593000000,437.0,1007,567224,0,0,12.37305,0.100939,-0.119414,-131.9577,2.539063,-1.542969,980.293,0.47875,0.96875,0.03875,33,-36,-45,50,True,324,37.24899133,-80.418098,8,1.9,681.2,0.581322217,28.19,209185,548,0
212,True,,1783528174.8653002,427437609000000,427438000000000,391.0,1007,568612,0,0,12.37305,-0.013109,-0.215951,-131.0504,2.050781,-2.519531,980.293,0.10375,-0.15625,-0.02375,31,-36,-45,50,True,702,37.24901633,-80.418113,8,1.9,681.7,0.972299992,3.78,209980,550,0
213,True,,1783528176.2552772,427439000000000,427439390000000,390.0,1007,570018,0,0,12.37305,0.091215,-0.270439,-131.2114,3.515625,-1.542969,982.7344,0.35375,0.28125,-0.08625,30,-35,-44,50,True,101,37.249014,-80.41810983,8,1.9,682,0.833399993,347.22,210917,554,0
214,True,,1783528177.6633582,427440406000000,427440796000000,390.0,1007,571425,0,0,12.37305,0.238689,-0.202905,-130.7003,1.5625,1.386719,979.8047,0.41625,-0.46875,-0.27375,31,-38,-45,50,True,511,37.249012,-80.41810917,8,1.9,682.1,0.797388882,342.49,211927,556,0
215,True,,1783528179.0653503,427441812000000,427442203000000,391.0,1007,572809,0,0,12.37693,0.060651,-0.190978,-130.8552,0.585938,-1.054688,979.8047,-0.08375,0.21875,0.03875,32,-37,-44,50,True,17,37.2490155,-80.418108,8,1.9,681.9,0.859122215,341.68,212663,559,0
216,True,,1783528180.452975,427443203000000,427443578000000,375.0,1007,574210,0,0,12.37693,-0.054365,-0.04393,-131.2929,2.050781,-2.03125,980.7813,0.35375,3.15625,-0.21125,32,-36,-45,50,True,303,37.2489915,-80.41809283,8,1.9,681.6,0.426988885,341.68,213699,562,0
217,True,,1783528181.8507705,427444593000000,427444984000000,391.0,1007,575606,0,0,12.37693,0.160458,-0.285426,-130.9752,1.5625,-1.542969,979.3164,-0.45875,-0.78125,0.16375,30,-37,-43,50,True,702,37.24898117,-80.41808683,8,1.9,681.4,0.231499998,341.68,214505,564,0
218,True,,1783528183.2471337,427446000000000,427446375000000,375.0,1007,577003,0,0,12.37693,0.059059,-0.267021,-131.2783,3.027344,-1.054688,979.3164,0.41625,-1.03125,0.03875,31,-36,-45,49.44444,True,102,37.24899283,-80.4180945,9,1.49,681.3,0.529877773,341.68,215417,568,0
219,True,,1783528184.6441236,427447390000000,427447765000000,375.0,1007,578394,0,0,12.37693,0.078395,-0.141936,-131.5427,1.074219,1.875,979.3164,0.16625,-0.59375,-0.08625,31,-36,-45,50,True,486,37.24899417,-80.41809617,9,1.49,681.2,0.627622217,341.68,216426,570,0
220,True,,1783528186.038067,427448781000000,427449187000000,406.0,1007,579797,0,0,12.37693,-0.05465,-0.206651,-131.3558,2.539063,-2.03125,980.293,-0.20875,0.21875,0.22625,32,-36,-44,50,True,3,37.24897317,-80.41808483,9,1.49,680.7,0.354966664,341.68,217135,573,0
221,True,,1783528187.4394522,427450187000000,427450578000000,391.0,1007,581200,0,0,12.37693,-0.228122,0.014778,-131.3735,4.492188,-2.03125,978.3398,-0.08375,1.40625,0.16375,34,-35,-45,50,True,298,37.24897483,-80.41808517,9,1.49,679.3,0.473288885,341.68,218171,576,0
222,True,,1783528188.8423927,427451593000000,427451984000000,391.0,1007,582595,0,0,12.36101,0.240488,-0.21605,-131.2523,1.074219,-1.542969,979.3164,0.22875,-0.84375,0.22625,31,-36,-45,50,True,690,37.2489755,-80.41808533,9,1.49,678.8,0.488722218,341.68,218990,578,0
223,True,,1783528190.2362328,427452984000000,427453375000000,391.0,1007,584002,0,0,12.36101,0.025456,-0.46623,-131.6487,2.539063,-2.519531,982.2461,-0.45875,-0.28125,0.28875,30,-35,-45,50,True,94,37.24898833,-80.41809583,9,1.49,678.2,0.56074444,341.68,219902,582,0
224,True,,1783528191.6428516,427454390000000,427454812000000,422.0,1007,585427,0,0,12.36101,-0.26057,0.156058,-131.3057,4.003906,-2.03125,983.7109,-0.02125,1.28125,0.16375,32,-35,-42,50,True,520,37.24898583,-80.418097,9,1.49,677.8,0.390977774,341.68,220913,584,0
225,True,,1783528193.0666792,427455812000000,427456218000000,406.0,1007,586843,0,0,12.36101,0.028252,-0.696447,-131.6657,3.027344,-5.449219,976.3867,-0.33375,-0.71875,-0.14875,31,-36,-43,49.44444,True,51,37.24899283,-80.41810467,9,1.49,677.8,0.30352222,341.68,221672,587,0
226,True,,1783528194.4836786,427457234000000,427457625000000,391.0,1007,588248,0,0,12.36101,0.042618,-0.258606,-132.1847,3.515625,-1.054688,980.293,0.04125,-1.15625,-16.02375,32,-37,-43,49.44444,True,341,37.248991,-80.41810467,9,1.49,676.8,0.293233331,341.68,222703,590,0
227,True,,1783528195.8916197,427458640000000,427459046000000,406.0,1007,589656,0,0,12.36101,0.145571,-0.208182,-130.8688,3.515625,-0.566406,976.875,0.22875,0.84375,-0.27375,30,-37,-43,49.44444,True,751,37.24899467,-80.41810917,9,1.49,676.2,0.437277774,341.68,223477,592,0
228,True,,1783528197.298483,427460046000000,427460437000000,391.0,1007,591067,0,0,12.36101,0.014767,-0.340022,-130.9129,4.980469,-0.566406,978.8281,-0.58375,-1.46875,0.03875,31,-37,-45,50,True,163,37.2489865,-80.41810467,9,1.49,675,0.236644442,341.68,224450,596,0
229,True,,1783528198.7081444,427461453000000,427461859000000,406.0,1007,592473,0,0,12.35285,0.177226,-0.079582,-130.9151,1.074219,-1.054688,980.7813,0.54125,2.34375,-0.21125,29,-35,-45,50,True,569,37.24896883,-80.41809467,9,1.49,674.4,0.077166666,341.68,225398,598,0
230,True,,1783528200.1164932,427462859000000,427463312000000,453.0,1007,593891,0,0,12.35285,0.033261,-0.275698,-130.7799,3.515625,-0.566406,980.7813,-0.02125,-0.71875,-0.77375,31,-36,-45,50,True,107,37.248948,-80.41808183,9,1.49,673.6,0.30352222,341.68,226208,601,0
231,True,,1783528201.5662405,427464312000000,427464703000000,391.0,1007,595315,0,0,12.35285,0.108563,-1.049765,-131.0433,2.539063,-2.519531,979.3164,0.16625,-15.28125,0.03875,30,-36,-44,50,True,412,37.24895867,-80.418089,9,1.49,673.1,0.123466666,341.68,227252,604,0
232,True,,1783528202.9564054,427465703000000,427466109000000,406.0,1007,596720,0,0,12.35285,-0.085678,-0.231386,-132.3791,3.027344,0.410156,979.8047,-0.02125,-0.46875,-0.33625,32,-36,-43,50,True,817,37.24895667,-80.41808883,9,1.49,673.1,0.0463,341.68,227963,606,0
233,True,,1783528204.3633747,427467109000000,427467515000000,406.0,1007,598127,0,0,12.35285,-0.210128,-0.094059,-131.8018,0.585938,-0.566406,978.8281,-0.64625,0.78125,-0.08625,33,-36,-44,49.44444,True,220,37.248964,-80.41809183,9,1.49,672.8,0.118322221,341.68,228996,610,0
234,True,,1783528205.7670276,427468515000000,427468890000000,375.0,1007,599513,0,0,12.35285,0.037971,0.056937,-131.5279,3.027344,-0.078125,983.2227,0.54125,2.03125,0.16375,30,-36,-44,50,True,606,37.24896017,-80.418092,9,1.49,672.9,0.123466666,341.68,229885,612,0
235,True,,1783528207.1541948,427469906000000,427470296000000,390.0,1007,600921,0,0,12.35285,-0.054295,0.030186,-131.5566,3.515625,-0.566406,979.8047,0.60375,2.28125,-0.27375,33,-36,-45,50,True,16,37.24894867,-80.418085,9,1.49,672.4,0.066877777,341.68,230721,616,0
236,True,,1783528208.564371,427471312000000,427471703000000,391.0,1007,602312,0,0,12.35701,-0.146257,-0.133416,-131.2666,0.585938,-1.542969,980.7813,-0.08375,-0.59375,0.16375,30,-35,-43,50,True,406,37.24894717,-80.4180845,8,1.52,672.3,0.072022222,341.68,231738,618,0
237,True,,1783528209.9539928,427472703000000,427473093000000,390.0,1007,603702,0,0,12.35701,-0.099025,-0.108766,-131.8686,2.539063,-0.566406,981.2695,0.04125,-0.46875,-0.08625,34,-36,-43,50,True,797,37.2489445,-80.41808217,8,1.52,672.5,0.092599999,341.68,232445,620,0
238,True,,1783528211.345543,427474093000000,427474468000000,375.0,1007,605097,0,0,12.35701,0.080111,-0.307494,-131.4711,3.515625,-2.03125,978.8281,0.22875,-0.40625,-0.08625,32,-37,-44,50,True,195,37.248923,-80.41806683,8,1.52,673,0.668777772,341.68,233447,624,0
239,True,,1783528212.7404974,427475484000000,427475859000000,375.0,1007,606491,0,0,12.35701,-0.013849,-0.280038,-131.815,3.027344,-0.566406,984.1992,-0.39625,0.15625,-0.27375,31,-36,-45,50,True,587,37.24891667,-80.4180625,8,1.52,672.8,0.756233327,341.68,234362,626,0
240,True,,1783528214.132843,427476875000000,427477250000000,375.0,1007,607879,0,0,12.35701,-0.1133,-0.047211,-131.0605,1.5625,-1.542969,980.7813,-0.45875,-0.53125,-0.08625,33,-36,-44,50,True,94,37.24892483,-80.41806867,8,1.52,673.1,0.478433329,341.68,235156,629,0
241,True,,1783528215.5192025,427478265000000,427478687000000,422.0,1007,609294,0,0,12.35701,-0.143233,-0.085083,-131.4007,3.515625,-2.519531,979.3164,-0.58375,-0.78125,0.10125,33,-37,-43,50,True,384,37.24892833,-80.41807117,8,1.52,672.9,0.272655553,341.68,236190,632,0
242,True,,1783528216.9363298,427479687000000,427480062000000,375.0,1007,610696,0,0,12.35701,0.00015,0.450898,-131.2959,3.027344,0.898438,981.2695,0.04125,-0.65625,0.10125,30,-34,-47,50,True,795,37.24892617,-80.41806883,8,1.52,672.9,0.149188888,341.68,236918,634,0
243,True,,1783528218.33709,427481078000000,427481484000000,406.0,1007,612096,0,0,12.37701,-0.02781,-0.231788,-131.6571,1.5625,1.386719,977.8516,-0.45875,0.03125,-0.33625,31,-35,-43,50,True,191,37.24891617,-80.41806417,8,1.52,673,0.298377775,341.68,237921,638,0
244,True,,1783528219.740017,427482484000000,427482875000000,391.0,1007,613499,0,0,12.37701,-0.111068,-0.01658,-131.0776,0.585938,1.386719,978.8281,-0.33375,-0.65625,0.41375,32,-36,-44,50,True,593,37.24892583,-80.41807717,8,1.52,673.3,0.324099997,341.68,238835,640,0
245,True,,1783528221.1393242,427483890000000,427484265000000,375.0,1007,614886,0,0,12.37701,0.018374,0.026346,-131.5531,2.050781,-2.519531,980.7813,-0.08375,1.53125,-0.27375,31,-35,-45,50,True,101,37.24892917,-80.41807833,8,1.52,672.9,0.138899999,341.68,239635,643,0
246,True,,1783528222.532159,427485281000000,427485671000000,390.0,1007,616279,0,0,12.37701,0.071411,-0.349288,-131.652,4.003906,0.410156,981.2695,-0.58375,0.09375,-0.08625,32,-37,-44,50,True,375,37.248925,-80.41807683,8,1.52,672.6,0.066877777,341.68,240653,646,0
247,True,,1783528223.923879,427486671000000,427487093000000,422.0,1007,617708,0,0,12.37701,-0.018298,-0.105193,-130.9546,-1.367188,1.875,979.3164,-0.27125,-1.71875,-0.46125,32,-35,-45,50,True,806,37.248925,-80.4180765,8,1.52,672.4,0.041155555,341.68,241391,648,0
248,True,,1783528225.3489914,427488093000000,427488500000000,407.0,1007,619128,0,0,12.37701,-0.113428,-0.158973,-131.6533,1.5625,-1.542969,979.3164,0.47875,0.15625,-0.46125,32,-36,-45,51.11111,True,226,37.24891483,-80.41806933,8,1.52,672.1,0.133755554,341.68,242425,652,0
249,True,,1783528226.7695546,427489515000000,427489921000000,406.0,1007,620535,0,0,12.37701,0.022732,-0.047296,-131.365,3.515625,-0.078125,982.7344,-0.70875,0.59375,-0.46125,31,-36,-45,50,True,634,37.24891583,-80.41807183,8,1.52,671.9,0.061733333,341.68,243304,654,0
250,True,,1783528228.1752334,427490921000000,427491312000000,391.0,1007,621935,0,0,12.36893,-0.059179,-0.031267,-131.1491,1.5625,-1.542969,981.2695,0.66625,-0.40625,-0.14875,32,-36,-44,50,True,30,37.248909,-80.41806533,7,2.66,671.3,0.180055554,341.68,244150,658,0
251,True,,1783528229.579364,427492328000000,427492703000000,375.0,1007,623325,0,0,12.36893,0.138947,-0.436249,-131.8706,3.027344,0.410156,980.293,-0.08375,-1.90625,0.22625,31,-36,-45,50,True,423,37.24892117,-80.41807467,8,1.52,671,0.277799998,341.68,245159,660,0
252,True,,1783528230.9657245,427493718000000,427494093000000,375.0,1007,624717,0,0,12.36893,-0.116297,-0.048687,-131.7148,5.46875,-0.566406,980.7813,0.10375,-1.03125,0.10125,33,-36,-44,50,True,815,37.24892467,-80.41807783,8,1.52,671.1,0.318955553,341.68,245850,662,0
253,True,,1783528232.3584595,427495109000000,427495515000000,406.0,1007,626127,0,0,12.36893,-0.266783,0.060235,-131.8794,4.492188,-5.449219,977.3633,-0.20875,-0.59375,-0.02375,33,-36,-43,49.44444,True,219,37.24891767,-80.41806967,8,1.52,671.2,0.149188888,341.68,246880,666,0
254,True,,1783528233.7685237,427496515000000,427496906000000,391.0,1007,627525,0,0,12.36893,-0.138152,-0.482939,-131.5232,1.5625,-1.054688,982.7344,-0.52125,0.71875,-0.14875,32,-36,-45,51.11111,True,625,37.248914,-80.4180645,8,1.52,671.3,0.144044443,341.68,247761,668,0
255,True,,1783528235.1683373,427497921000000,427498312000000,391.0,1007,628935,0,0,12.36893,0.047418,0.253571,-131.2162,1.5625,-2.03125,982.2461,-0.02125,0.21875,0.66375,31,-37,-43,50,True,30,37.24891183,-80.41806417,8,1.52,671.3,0.108033332,341.68,248610,672,0
256,True,,1783528236.5773244,427499328000000,427499734000000,406.0,1007,630343,0,0,12.36893,-0.073045,-0.26234,-131.2694,2.539063,0.410156,980.7813,0.16625,0.28125,-0.64875,33,-37,-43,50,True,437,37.24890433,-80.41806,8,1.52,671.5,0.102888888,341.68,249640,674,0
257,True,,1783528237.9848306,427500734000000,427501125000000,391.0,1007,631739,0,0,12.36893,-0.027996,-0.803774,-131.7705,2.539063,1.386719,979.8047,-0.08375,-1.65625,0.22625,32,-37,-43,50,True,838,37.24890717,-80.41806517,8,1.52,672.3,0.159477776,341.68,250338,676,0
258,True,,1783528239.3798654,427502125000000,427502531000000,406.0,1007,633140,0,0,12.37293,-0.138775,0.013103,-131.2887,2.539063,-1.054688,979.3164,-0.27125,-1.90625,0.28875,32,-36,-44,50,True,237,37.2488955,-80.41805933,9,1.49,672.4,0.190344443,341.68,251367,680,0
259,True,,1783528240.7828763,427503531000000,427503953000000,422.0,1007,634579,0,0,12.37293,-0.05598,0.5996,-130.8018,3.027344,-0.078125,981.2695,-0.20875,15.03125,-0.39875,32,-36,-44,50.55556,True,673,37.24889533,-80.41805867,9,1.49,672.3,0.077166666,341.68,252240,682,0
260,True,,1783528242.219629,427504968000000,427505343000000,375.0,1007,635963,0,0,12.37293,0.107063,-0.36272,-131.8636,1.074219,-2.519531,978.8281,0.29125,1.28125,-0.14875,32,-37,-43,50,True,59,37.24889583,-80.41806283,9,1.49,672.6,0.036011111,341.68,253114,686,0
261,True,,1783528243.606187,427506359000000,427506765000000,406.0,1007,637372,0,0,12.37293,0.066662,-0.179412,-131.5844,2.539063,0.410156,981.7578,0.22875,1.21875,-0.08625,32,-37,-44,50,True,466,37.24888917,-80.41805817,9,1.49,672.6,0.133755554,341.68,254150,688,0
262,True,,1783528245.0167007,427507765000000,427508156000000,391.0,1007,638779,0,0,12.37293,-0.058276,-0.016906,-131.6908,4.003906,-1.054688,980.293,0.10375,0.03125,-0.33625,31,-36,-44,50,True,877,37.24888667,-80.4180575,9,1.49,672.7,0.180055554,341.68,254863,690,0
263,True,,1783528246.4193506,427509171000000,427509578000000,407.0,1007,640206,0,0,12.37293,0.010786,0.174465,-131.8704,-0.390625,1.386719,981.2695,0.47875,0.21875,0.10125,33,-36,-45,50,True,304,37.24887567,-80.41804933,9,1.49,672.6,0.072022222,341.68,255915,694,0
264,True,,1783528247.8477883,427510593000000,427511046000000,453.0,1007,641659,0,0,12.37293,0.142193,-0.39002,-131.4446,1.5625,-2.519531,978.8281,-0.27125,-1.46875,0.22625,31,-36,-44,51.66667,True,752,37.24887433,-80.41805,9,1.49,672.7,0.025722222,341.68,256727,696,0
265,True,,1783528249.2981842,427512046000000,427512437000000,391.0,1007,643050,0,0,12.38497,-0.228096,0.100862,-131.3716,2.539063,-1.542969,978.3398,0.41625,1.21875,0.03875,33,-35,-45,50,True,145,37.24887983,-80.418059,8,1.52,672.8,0.334388886,341.68,257686,700,0
266,True,,1783528250.690117,427513437000000,427513859000000,422.0,1007,644480,0,0,12.38497,0.170821,-0.324,-131.8852,1.074219,-0.566406,980.293,-0.14625,-1.40625,0.22625,32,-37,-44,50,True,573,37.24888167,-80.41806083,8,1.52,673.1,0.329244442,341.68,258648,702,0
267,True,,1783528252.1193662,427514859000000,427515296000000,437.0,1007,645873,0,0,12.38497,0.053564,-0.048861,-130.9921,2.539063,-0.078125,981.7578,0.41625,1.28125,-0.21125,30,-35,-44,50,True,88,37.24888083,-80.41806,8,1.52,673.1,0.123466666,341.68,259440,705,0
268,True,,1783528253.5630035,427516312000000,427516703000000,391.0,1007,647327,0,0,12.38497,-0.026568,0.286685,-131.5801,1.5625,-1.054688,979.8047,0.16625,-0.71875,-0.39875,33,-36,-44,50,True,421,37.24888433,-80.41806183,9,1.49,673.3,0.185199998,341.68,260517,708,0
269,True,,1783528254.9742477,427517718000000,427518109000000,391.0,1007,648740,0,0,12.38497,-0.229356,-0.015676,-131.6011,0.585938,-3.984375,979.8047,-0.39625,-0.90625,0.03875,34,-37,-43,50,True,834,37.24888583,-80.41806433,9,1.49,673.5,0.097744444,341.68,261237,710,0
270,True,,1783528256.380459,427519125000000,427519562000000,437.0,1007,650174,0,0,12.38497,-0.045024,-0.235774,-131.3514,0.585938,-2.519531,978.8281,-0.14625,-1.96875,0.03875,31,-35,-43,50.55556,True,272,37.24887833,-80.41805867,9,1.49,673.8,0.056588888,341.68,262299,714,0
271,True,,1783528257.816896,427520562000000,427520953000000,391.0,1007,651566,0,0,12.38497,-0.050806,0.582575,-131.3111,2.050781,-0.566406,979.8047,0.04125,0.90625,-0.08625,32,-36,-45,50,True,663,37.24888067,-80.41805717,9,1.49,673.7,0.241788887,341.68,263147,716,0
272,True,,1783528259.2065437,427521953000000,427522359000000,406.0,1007,652970,0,0,12.37281,0.308322,-0.325961,-131.0461,2.539063,-0.566406,979.8047,0.10375,-0.03125,-0.33625,29,-36,-44,50,True,67,37.24887283,-80.41805017,8,2.28,673.8,0.159477776,341.68,264033,720,0
273,True,,1783528260.6104105,427523359000000,427523781000000,422.0,1007,654391,0,0,12.37281,-0.003892,-0.01872,-131.2655,3.027344,-1.542969,977.8516,0.47875,1.59375,-0.08625,31,-35,-43,50,True,488,37.24886767,-80.41804617,9,1.49,674,0.041155555,341.68,265074,722,0
274,True,,1783528262.0346484,427524781000000,427525203000000,422.0,1007,655824,0,0,12.37281,-0.090163,0.160084,-131.2722,2.539063,-0.566406,980.7813,-0.39625,0.53125,-0.08625,33,-36,-45,50,True,37,37.2488745,-80.41805417,8,1.52,674.3,0.056588888,341.68,265814,725,0
275,True,,1783528263.467521,427526218000000,427526640000000,422.0,1007,657267,0,0,12.37281,-0.24101,0.208199,-131.3258,2.539063,-3.007813,979.3164,0.66625,0.28125,-0.21125,31,-34,-43,50,True,364,37.24886617,-80.41804633,8,1.52,674.7,0.25722222,341.68,266882,728,0
276,True,,1783528264.9081907,427527656000000,427528062000000,406.0,1007,658685,0,0,12.37281,-0.043341,-0.062901,-131.1353,2.539063,-2.03125,982.2461,-0.52125,-1.03125,-0.14875,32,-35,-44,50,True,781,37.248869,-80.41804917,8,1.52,674.9,0.293233331,341.68,267636,730,0
277,True,,1783528266.3295748,427529078000000,427529484000000,406.0,1007,660091,0,0,12.37281,0.155788,-0.439135,-131.7682,1.5625,-2.03125,979.8047,-0.58375,0.71875,-0.27375,30,-36,-44,51.11111,True,187,37.2488505,-80.41803467,8,1.52,675.3,0.499011107,341.68,268636,734,0
278,True,,1783528267.7333455,427530484000000,427530859000000,375.0,1007,661486,0,0,12.37281,0.04369,-0.450174,-131.5506,3.515625,-2.519531,979.8047,-0.02125,-2.21875,-0.08625,31,-36,-43,50,True,583,37.24884583,-80.41803317,8,1.52,675.5,0.452711107,341.68,269561,736,0
