sample_idx,cycle_ok,error,t_wall_unix_s,t_cycle_start_ns,t_edge_send_ns,t_edge_rx_ns,t_edge_mid_ns,http_latency_ms,rover_millis_s,source_sample_time_s,edge_arrival_time_s,estimate_time_s,alarm_time_s,clock_offset_s,clock_calibrated,clock_calibration_samples,packet_loss_count,request_failure_count,sequence_gap_count,stale_packet,queue_depth,T,seq,sample_ms,send_ms,millis,L,R,enc_left,enc_right,v,r,p,y,ax,ay,az,gx,gy,gz,mx,my,mz,temp,gps_valid,gps_age_ms,gps_fix_type,lat,lon,sat,hdop,alt_m,speed_mps,course_deg,gps_chars,gps_sentences,gps_failed_checksums
44,True,,1784157215.9015832,18466734000000,18466734000000,18467390000000,18467062000000,656.0,3638.753,3638.753,18467.39,18467.39,,14828.336500000001,True,25,0,0,0,False,0,1007,1719,3638753,3638755,3638753,-0.112847044,-0.150406323,421812,663761,11.62089,5.970388,-11.19848,-139.448,164.7949,-46.18164,913.6426,-1.14625,7.77,-25.5275,6,-26,-36,47.77778,True,74,3,37.24885883,-80.41807183,9,1.41,,,,2194375,6586,1332
45,True,,1784157217.0776062,18467906000000,18467906000000,18468640000000,18468273000000,734.0,3639.935,3639.935,18468.64,18468.64,,14828.336500000001,True,25,0,0,0,False,0,1007,1720,3639935,3639936,3639935,-0.193452075,-0.193452075,423093,665242,11.62089,5.304615,-10.20864,-130.2768,-43.70117,-49.11133,811.5918,-3.70875,-2.7925,-11.215,-5,-29,-42,47.77778,True,338,3,37.2488665,-80.41807083,9,1.41,,,,2195115,6588,1332
46,True,,1784157218.2022378,18469031000000,18469031000000,18469703000000,18469367000000,672.0,3641.061,3641.061,18469.703,18469.703,,14828.336500000001,True,25,0,0,0,False,0,1007,1721,3641061,3641062,3641061,-0.193452075,-0.214609507,424499,666745,11.59685,-0.295573,-3.817726,-122.446,-11.47461,-264.4434,1089.912,4.91625,8.27,-2.5275,4,-24,-47,48.33333,True,325,3,37.2488695,-80.41806233,9,1.41,,,,2195753,6590,1333
47,True,,1784157219.119615,18469953000000,18469953000000,18470671000000,18470312000000,718.0,3641.969,3641.969,18470.671,18470.671,,14828.336500000001,True,25,0,0,0,False,0,1007,1722,3641969,3641970,3641969,-0.191455468,-0.191374297,425676,667936,11.59685,4.070343,-2.364584,-117.2316,-158.4473,-4.677734,1252.51,7.41625,5.4575,0.2225,3,-24,-54,47.77778,True,106,3,37.248872,-80.41806117,9,1.41,,,,2196193,6592,1334
48,True,,1784157220.163972,18471000000000,18471000000000,18471703000000,18471351500000,703.0,3643.011,3643.011,18471.703,18471.703,,14828.338000000002,True,25,0,0,0,False,0,1007,1723,3643011,3643012,3643011,-0.193452075,-0.193479715,427047,669320,11.59685,3.265385,-8.23001,-112.1256,-11.47461,58.31055,735.4199,-11.39625,0.02,2.7225,-11,-36,-60,47.77778,True,239,3,37.24886983,-80.41805883,9,1.41,,,,2196831,6594,1335
49,True,,1784157221.0799584,18471906000000,18471906000000,18472640000000,18472273000000,734.0,3643.921,3643.921,18472.64,18472.64,,14828.338000000002,True,25,0,0,0,False,0,1007,1724,3643921,3643922,3643921,-0.12896805,-0.150462725,428225,670512,11.59685,0.61457,-7.251793,-96.96952,18.79883,39.26758,911.2012,-3.02125,16.52,-3.1525,-15,-31,-55,47.77778,True,115,3,37.24886617,-80.418055,9,1.41,,,,2197271,6596,1336
50,True,,1784157222.1980119,18473031000000,18473031000000,18473750000000,18473390500000,719.0,3645.05,3645.05,18473.75,18473.75,,14828.338000000002,True,25,0,0,0,False,0,1007,1725,3645050,3645051,3645050,-0.021494675,-0.021482399,428804,671084,11.59685,-1.243316,-4.165024,-81.48418,-22.2168,-2.724609,978.0957,-0.52125,0.27,0.7225,-14,-35,-51,47.77778,True,327,3,37.24886433,-80.418048,9,1.41,,,,2197907,6598,1337
51,True,,1784157223.0487301,18473875000000,18473875000000,18474562000000,18474218500000,687.0,3645.92,3645.92,18474.562,18474.562,,14828.336500000001,True,25,0,0,0,False,0,1007,1726,3645920,3645921,3645920,0,-0.023119657,428821,671093,11.59685,-1.471719,-3.770911,-79.71973,26.12305,-26.16211,964.9121,0.79125,1.5825,-6.7775,-13,-34,-51,47.77778,True,68,3,37.24886383,-80.41804883,9,1.41,,,,2198345,6600,1338
52,True,,1784157224.1155245,18474937000000,18474937000000,18475609000000,18475273000000,672.0,3646.978,3646.978,18475.609,18475.609,,14828.336500000001,True,25,0,0,0,False,0,1007,1727,3646978,3646979,3646978,0.021494675,-0.064484025,428818,671447,11.59685,-0.320569,-0.26529,-84.11704,-40.77148,-29.58008,1001.045,-0.27125,-2.98,-20.215,-9,-44,-51,47.77778,True,257,3,37.24886283,-80.41804933,9,1.41,,,,2198981,6602,1339
53,True,,1784157224.8139508,18475640000000,18475640000000,18476421000000,18476030500000,781.0,3647.667,3647.667,18476.421,18476.421,,14828.338000000002,True,25,0,0,0,False,0,1007,1728,3647667,3647669,3647667,0.020454422,-0.081762111,428790,671784,11.59685,-1.00996,-0.996107,-88.9853,-21.24023,-18.83789,986.8848,-0.64625,-1.105,-26.84,-8,-52,-46,47.77778,True,57,3,37.24886317,-80.41804833,9,1.41,,,,2199298,6604,1339
54,True,,1784157226.1978748,18477031000000,18477031000000,18477843000000,18477437000000,812.0,3649.044,3649.044,18477.843,18477.843,,14828.338000000002,True,25,0,0,0,False,0,1007,1729,3649044,3649045,3649044,0,-0.021534668,428545,672208,11.59685,-0.592365,-1.242157,-95.02668,6.591797,-12.49023,968.8184,-0.45875,1.77,-7.09,2,-63,-52,47.77778,True,455,3,37.24886317,-80.41804783,9,1.41,,,,2200186,6606,1340
