sample_idx,cycle_ok,error,run_id,route,surface,surface_profile,speed_label,network_condition,trial_id,attack_type,square_side_length_m,square_repeats,square_turn_profile,square_turn_left_cmd,square_turn_right_cmd,square_turn_seconds,square_turn_schedule_s,square_straight_left_cmd,square_straight_right_cmd,t_wall_unix_s,t_cycle_start_ns,t_edge_send_ns,t_edge_rx_ns,t_edge_mid_ns,http_latency_ms,rover_millis_s,source_sample_time_s,edge_arrival_time_s,estimate_time_s,alarm_time_s,clock_offset_s,clock_calibrated,clock_calibration_samples,packet_loss_count,request_failure_count,sequence_gap_count,stale_packet,queue_depth,T,seq,sample_ms,send_ms,millis,L,R,enc_left,enc_right,v,r,p,y,ax,ay,az,gx,gy,gz,mx,my,mz,temp,gps_valid,gps_age_ms,gps_fix_type,lat,lon,sat,hdop,alt_m,speed_mps,course_deg,gps_chars,gps_sentences,gps_failed_checksums
36,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-2,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,2,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562140.654996,423384859000000,423384859000000,423385531000000,423385195000000,672.0,3370.211,3370.211,423385.531,423385.531,,420015.0135,True,25,0,0,0,False,0,1007,1727,3370211,3370212,3370211,-0.138974192,-0.138974192,466093,746886,11.33318,-0.974212,3.574795,-137.6786,-185.459,108.7988,1474.736,2.09,-1.79875,-6.15125,36,-27,-47,52.77778,True,219,3,37.248566,-80.41749267,12,0.88,,,,2047838,5840,1523
37,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-2,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,2,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562141.6789536,423385875000000,423385875000000,423386625000000,423386250000000,750.0,3371.221,3371.221,423386.625,423386.625,,420015.01499999996,True,25,0,0,0,False,0,1007,1728,3371221,3371223,3371221,-0.021494675,-0.04298935,466605,747434,11.35718,0.177262,3.342894,-135.4029,-104.8926,-46.96289,966.9238,0.84,-1.73625,-5.46375,32,-36,-47,52.22222,True,209,3,37.2485675,-80.41749383,12,0.88,,,,2048422,5842,1524
38,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-2,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,2,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562142.7220075,423386921000000,423386921000000,423387640000000,423387280500000,719.0,3372.277,3372.277,423387.64,423387.64,,420015.01499999996,True,25,0,0,0,False,0,1007,1729,3372277,3372279,3372277,0,0,466606,747459,11.35718,0.182702,-2.156289,-132.8368,45.00977,1.865234,973.2715,-0.16,1.32625,-4.52625,32,-37,-47,52.22222,True,254,3,37.24856817,-80.41749433,12,0.88,,,,2049006,5844,1525
39,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-2,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,2,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562143.6115646,423387812000000,423387812000000,423388562000000,423388187000000,750.0,3373.161,3373.161,423388.562,423388.562,,420015.01499999996,True,25,0,0,0,False,0,1007,1730,3373161,3373162,3373161,0,-0.042431677,466606,747693,11.35718,0.133307,-2.040406,-139.1509,24.99023,-3.017578,930.791,-0.3475,0.51375,-16.65125,31,-31,-48,52.22222,True,85,3,37.24856833,-80.41749433,12,0.92,,,,2049461,5846,1526
40,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-2,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,2,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562144.624272,423388828000000,423388828000000,423389484000000,423389156000000,656.0,3374.151,3374.151,423389.484,423389.484,,420015.01499999996,True,25,0,0,0,False,0,1007,1731,3374151,3374152,3374151,0.021494675,-0.04298935,466549,748080,11.35718,-1.419584,1.125959,-147.4284,-17.97852,-9.853516,977.1777,0.1525,4.32625,-21.15125,33,-17,-44,52.22222,True,190,3,37.248569,-80.41749383,12,0.8,,,,2050045,5848,1527
41,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-2,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,2,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562145.6138647,423389812000000,423389812000000,423390515000000,423390163500000,703.0,3375.154,3375.154,423390.515,423390.515,,420015.01499999996,True,25,0,0,0,False,0,1007,1732,3375154,3375155,3375154,0.042300457,-0.063415029,466306,748487,11.35718,-1.673413,-1.568978,-160.8648,39.63867,8.212891,1001.104,0.715,-1.29875,-27.90125,30,-8,-47,52.77778,True,203,3,37.24856983,-80.41749367,12,0.8,,,,2050629,5850,1528
42,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-2,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,2,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562146.6222367,423390828000000,423390828000000,423391531000000,423391179500000,703.0,3376.169,3376.169,423391.531,423391.531,,420015.0135,True,25,0,0,0,False,0,1007,1733,3376169,3376170,3376169,0,0,466254,748575,11.35718,0.388921,-0.532501,-160.453,12.29492,1.865234,982.0605,-0.5975,0.20125,0.03625,25,-11,-47,52.22222,True,215,3,37.24857067,-80.4174935,12,0.8,,,,2051213,5852,1529
43,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-2,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,2,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562147.6376567,423391843000000,423391843000000,423392484000000,423392163500000,641.0,3377.166,3377.166,423392.484,423392.484,,420015.013,True,25,0,0,0,False,0,1007,1734,3377166,3377167,3377166,0,0,466254,748575,11.35718,0.063961,-0.357814,-160.7347,2.529297,6.259766,978.1543,-0.035,-0.79875,-0.58875,24,-8,-49,52.22222,True,197,3,37.248571,-80.4174935,12,0.8,,,,2051797,5854,1530
44,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-2,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,2,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562148.6231143,423392828000000,423392828000000,423393484000000,423393156000000,656.0,3378.156,3378.156,423393.484,423393.484,,420015.013,True,25,0,0,0,False,0,1007,1735,3378156,3378157,3378156,0,-0.04298935,466254,748580,11.35718,-1.295714,-2.725185,-161.7435,84.07227,-82.60742,976.6895,1.84,-3.67375,-11.33875,30,-10,-47,52.22222,True,189,3,37.24857117,-80.41749333,12,0.8,,,,2052379,5856,1531
45,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-2,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,2,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562149.6167214,423393812000000,423393812000000,423394484000000,423394148000000,672.0,3379.175,3379.175,423394.484,423394.484,,420015.01050000003,True,25,0,0,0,False,0,1007,1736,3379175,3379177,3379175,-0.138803252,-0.185071003,466498,749521,11.35718,1.246292,-2.04986,-169.6331,-64.36523,59.9707,1182.744,8.215,12.57625,-17.65125,17,-5,-52,53.33333,True,221,3,37.2485715,-80.41749233,12,0.8,,,,2052961,5858,1532
46,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-2,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,2,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562150.6335905,423394828000000,423394828000000,423395500000000,423395164000000,672.0,3380.179,3380.179,423395.5,423395.5,,420015.01050000003,True,25,0,0,0,False,0,1007,1737,3380179,3380180,3380179,-0.183491128,-0.183715171,467590,750817,11.35718,1.476104,-1.542427,-171.3451,-32.62695,149.8145,1142.217,-7.035,4.13875,-6.77625,18,-4,-49,52.77778,True,203,3,37.24857233,-80.41749167,12,0.8,,,,2053543,5860,1533
47,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-2,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,2,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562151.6459908,423395843000000,423395843000000,423396531000000,423396187000000,688.0,3381.205,3381.205,423396.531,423396.531,,420015.00950000004,True,25,0,0,0,False,0,1007,1738,3381205,3381207,3381205,-0.208397126,-0.208397126,468881,752174,11.30905,-0.415449,-1.877733,-171.1297,48.42773,-218.8379,1171.025,8.34,14.95125,-6.02625,13,-4,-49,52.22222,True,225,3,37.248573,-80.41749033,12,0.92,,,,2054125,5862,1534
48,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-2,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,2,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562152.7587283,423396953000000,423396953000000,423397671000000,423397312000000,718.0,3382.289,3382.289,423397.671,423397.671,,420015.00950000004,True,25,0,0,0,False,0,1007,1739,3382289,3382290,3382289,-0.105632354,-0.105751142,470222,753575,11.30905,2.01126,-2.509324,-168.3317,60.14648,-0.087891,958.1348,-1.41,4.82625,-2.46375,10,-6,-50,52.22222,True,281,3,37.24857283,-80.41748883,12,0.92,,,,2054707,5864,1535
49,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-2,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,2,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562153.626012,423397828000000,423397828000000,423398484000000,423398156000000,656.0,3383.163,3383.163,423398.484,423398.5,,420015.0065,True,25,0,0,0,False,0,1007,1740,3383163,3383164,3383163,0,-0.023073566,470381,753752,11.30905,3.376314,-3.368019,-167.4879,30.84961,0.400391,981.084,-0.91,-1.36125,-2.27625,8,-9,-49,52.22222,True,75,3,37.24857217,-80.41748817,12,0.92,,,,2055158,5866,1536
50,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-2,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,2,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562154.6226287,423398828000000,423398828000000,423399484000000,423399156000000,656.0,3384.158,3384.158,423399.484,423399.484,,420015.0065,True,25,0,0,0,False,0,1007,1741,3384158,3384159,3384158,0,-0.04298935,470381,754013,11.30905,4.071604,-1.747677,-171.1069,1.552734,-11.80664,993.7793,-1.0975,-3.92375,-16.52625,5,-8,-45,52.77778,True,195,3,37.248571,-80.41748917,12,0.92,,,,2055738,5868,1537
51,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-2,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,2,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562155.62372,423399828000000,423399828000000,423400515000000,423400171500000,687.0,3385.198,3385.198,423400.515,423400.515,,420015.006,True,25,0,0,0,False,0,1007,1742,3385198,3385199,3385198,0.023105455,-0.069316366,470335,754406,11.30905,5.540315,-1.816824,179.5966,7.412109,-20.10742,956.1816,-2.66,-4.86125,-20.52625,3,-9,-47,52.22222,True,240,3,37.24857133,-80.41748917,12,0.89,,,,2056318,5870,1538
52,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-2,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,2,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562156.6770835,423400875000000,423400875000000,423401531000000,423401203000000,656.0,3386.217,3386.217,423401.531,423401.531,,420015.005,True,25,0,0,0,False,0,1007,1743,3386217,3386218,3386217,0.064511673,-0.064548574,470027,754799,11.30905,15.26038,-3.050427,170.2884,-63.38867,2.841797,1046.514,0.215,0.32625,-30.90125,-1,-25,-48,52.77778,True,217,3,37.24857117,-80.41748917,12,0.89,,,,2056898,5872,1539
53,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-2,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,2,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562157.6728365,423401875000000,423401875000000,423402546000000,423402210500000,671.0,3387.209,3387.209,423402.546,423402.546,,420015.0035,True,25,0,0,0,False,0,1007,1744,3387209,3387211,3387209,0,-0.021494675,469902,754994,11.30905,17.6891,-8.344354,173.8614,11.31836,22.37305,984.0137,0.09,0.63875,-5.21375,-2,-30,-48,52.22222,True,191,3,37.24857117,-80.41748917,12,0.89,,,,2057480,5874,1540
54,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-2,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,2,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562158.6706698,423402875000000,423402875000000,423403515000000,423403195000000,640.0,3388.202,3388.202,423403.515,423403.515,,420015.0015,True,25,0,0,0,False,0,1007,1745,3388202,3388203,3388202,0,0.021494675,469903,755020,11.30905,16.57983,-9.302707,179.1044,-12.60742,8.212891,980.5957,-0.3475,1.38875,1.41125,-6,-31,-51,52.22222,True,190,3,37.24857083,-80.41748917,12,0.89,,,,2058062,5876,1541
55,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-2,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,2,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562159.6684067,423403875000000,423403875000000,423404515000000,423404195000000,640.0,3389.194,3389.194,423404.515,423404.515,,420015.001,True,25,0,0,0,False,0,1007,1746,3389194,3389195,3389194,0,-0.021494675,469903,755024,11.30905,17.30202,-11.89757,-173.5395,35.73242,-11.31836,995.7324,-0.4725,-3.54875,-4.77625,-1,-39,-48,52.22222,True,190,3,37.24857033,-80.4174895,12,0.89,,,,2058644,5878,1542
56,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-2,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,2,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562160.6637223,423404859000000,423404859000000,423405531000000,423405195000000,672.0,3390.201,3390.201,423405.531,423405.531,,420015.001,True,25,0,0,0,False,0,1007,1747,3390201,3390202,3390201,-0.12896805,-0.1719574,470178,755830,11.30905,15.57828,-13.853,-165.3715,63.07617,-136.8066,785.7715,6.465,-1.29875,-2.33875,-2,-39,-51,52.22222,True,205,3,37.24856967,-80.41748967,12,0.76,,,,2059228,5880,1543
57,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-2,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,2,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562161.7739568,423405968000000,423405968000000,423406687000000,423406327500000,719.0,3391.303,3391.303,423406.687,423406.687,,420015.001,True,25,0,0,0,False,0,1007,1748,3391303,3391304,3391303,-0.193452075,-0.193479715,471425,757200,11.31297,7.080737,-10.20016,-137.676,-43.85742,-129.9707,743.291,4.2775,0.70125,-1.08875,5,-40,-50,52.22222,True,300,3,37.248569,-80.41749033,12,0.76,,,,2059812,5882,1544
58,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-2,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,2,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562162.6883159,423406890000000,423406890000000,423407609000000,423407249500000,719.0,3392.231,3392.231,423407.609,423407.609,,420015.001,True,25,0,0,0,False,0,1007,1749,3392231,3392232,3392231,-0.193452075,-0.193452075,472607,758438,11.31297,3.52568,-9.091,-121.1946,99.69727,34.0918,999.6387,11.9025,12.13875,-9.96375,5,-43,-52,52.22222,True,127,3,37.24856783,-80.4174915,12,0.76,,,,2060267,5884,1545
59,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-2,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,2,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562163.6927016,423407890000000,423407890000000,423408640000000,423408265000000,750.0,3393.247,3393.247,423408.64,423408.64,,420015.001,True,25,0,0,0,False,0,1007,1750,3393247,3393249,3393247,-0.137597371,-0.160677205,473933,759836,11.31297,1.718987,-2.410842,-113.6642,-94.63867,76.57227,908.3301,-4.5975,-0.86125,-3.46375,4,-38,-49,52.22222,True,214,3,37.24856667,-80.4174935,12,0.76,,,,2060851,5886,1546
60,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-2,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,2,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562164.5323436,423408734000000,423408734000000,423409453000000,423409093500000,719.0,3394.058,3394.058,423409.453,423409.453,,420015.001,True,25,0,0,0,False,0,1007,1751,3394058,3394059,3394058,0,-0.043013929,474398,760323,11.31297,-0.877331,-0.348127,-94.59645,-40.92773,-13.27148,989.3848,0.0275,1.51375,-10.58875,-1,-49,-46,52.22222,True,169,3,37.24856483,-80.417495,12,0.76,,,,2061288,5888,1547
61,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-2,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,2,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562165.7611039,423409968000000,423409968000000,423410625000000,423410296500000,657.0,3395.295,3395.295,423410.625,423410.625,,420015.0015,True,25,0,0,0,False,0,1007,1752,3395295,3395296,3395295,0,-0.04298321,474398,760477,11.31297,0.217022,-1.393251,-99.33283,-28.23242,-16.68945,984.0137,0.965,-3.04875,-15.77625,3,-51,-49,52.22222,True,418,3,37.24856433,-80.41749633,12,0.76,,,,2062019,5890,1547
62,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-2,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,2,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562166.635976,423410843000000,423410843000000,423411484000000,423411163500000,641.0,3396.166,3396.166,423411.484,423411.484,,420015.001,True,25,0,0,0,False,0,1007,1753,3396166,3396167,3396166,0.021510039,-0.043087837,474354,760853,11.31297,-0.838663,-0.998307,-105.2772,-14.56055,-50.38086,982.0605,1.6525,-3.92375,-28.21375,9,-52,-47,52.22222,True,70,3,37.2485645,-80.41749717,12,0.76,,,,2062474,5892,1548
63,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-2,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,2,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562167.6275141,423411828000000,423411828000000,423412531000000,423412179500000,703.0,3397.165,3397.165,423412.531,423412.531,,420015.001,True,25,0,0,0,False,0,1007,1754,3397165,3397166,3397165,0.04298935,-0.064484025,474044,761231,11.31297,0.472269,-2.066964,-115.4568,33.29102,79.50195,947.8809,-0.5975,-1.17375,-26.15125,19,-49,-49,52.22222,True,198,3,37.2485645,-80.41749783,12,0.76,,,,2063058,5894,1549
64,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-2,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,2,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562168.6265314,423412828000000,423412828000000,423413484000000,423413156000000,656.0,3398.162,3398.162,423413.484,423413.484,,420015.0,True,25,0,0,0,False,0,1007,1755,3398162,3398163,3398162,0,0,473980,761372,11.31297,0.514651,-0.166055,-116.6689,-35.06836,-8.876953,984.502,-0.9725,0.51375,1.97375,20,-47,-49,52.22222,True,196,3,37.2485645,-80.41749833,12,0.76,,,,2063642,5896,1550
65,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-2,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,2,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562169.6197276,423413828000000,423413828000000,423414484000000,423414156000000,656.0,3399.166,3399.166,423414.484,423414.484,,420014.998,True,25,0,0,0,False,0,1007,1756,3399166,3399167,3399166,0,0,473980,761372,11.31297,0.307969,-1.299986,-115.9404,11.31836,-0.576172,979.1309,-0.3475,-1.98625,0.16125,18,-46,-48,52.22222,True,203,3,37.24856467,-80.4174985,12,0.76,,,,2064226,5898,1551
66,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-2,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,2,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562170.6311338,423414828000000,423414828000000,423415484000000,423415156000000,656.0,3400.158,3400.158,423415.484,423415.484,,420014.998,True,25,0,0,0,False,0,1007,1757,3400158,3400159,3400158,0,-0.021494675,473980,761377,11.31297,-0.943894,-2.38807,-116.5322,67.4707,-40.12695,966.9238,1.4025,-3.23625,-9.27625,24,-52,-48,52.22222,True,191,3,37.248565,-80.41749833,12,0.76,,,,2064810,5900,1552
67,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-2,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,2,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562171.617199,423415812000000,423415812000000,423416484000000,423416148000000,672.0,3401.155,3401.155,423416.484,423416.484,,420014.9975,True,25,0,0,0,False,0,1007,1758,3401155,3401156,3401155,-0.127205347,-0.16960713,474218,762230,11.31297,1.683811,3.58186,-123.1041,-2.353516,-66.98242,878.5449,3.59,-1.11125,-15.33875,30,-43,-49,52.22222,True,196,3,37.24856517,-80.4174985,12,0.76,,,,2065394,5902,1553
68,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-2,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,2,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562172.6407526,423416843000000,423416843000000,423417531000000,423417187000000,688.0,3402.177,3402.177,423417.531,423417.546,,420014.998,True,25,0,0,0,False,0,1007,1759,3402177,3402178,3402177,-0.190593177,-0.190888712,475311,763526,11.29326,-1.81899,-2.039923,-130.5551,174.8926,18.4668,1093.877,-5.5975,-16.92375,-8.77625,35,-33,-49,52.22222,True,204,3,37.24856583,-80.41749917,12,0.76,,,,2065978,5904,1554
69,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-2,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,2,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562173.6469457,423417843000000,423417843000000,423418562000000,423418202500000,719.0,3403.182,3403.182,423418.562,423418.562,,420014.998,True,25,0,0,0,False,0,1007,1760,3403182,3403183,3403182,-0.193452075,-0.193452075,476584,764884,11.29326,0.590604,-3.327759,-133.4306,125.5762,93.17383,701.2988,-7.0975,1.95125,-3.96375,37,-37,-51,52.22222,True,204,3,37.24856617,-80.4175005,12,0.76,,,,2066562,5906,1555
70,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-2,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,2,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562174.6415162,423418843000000,423418843000000,423419484000000,423419163500000,641.0,3404.174,3404.174,423419.484,423419.484,,420014.998,True,25,0,0,0,False,0,1007,1761,3404174,3404175,3404174,-0.193452075,-0.193452075,477877,766211,11.29326,0.200276,3.01758,-134.6473,-94.15039,8.212891,1264.775,-9.535,3.26375,-1.96375,34,-35,-45,52.22222,True,190,3,37.24856717,-80.41750133,12,0.76,,,,2067144,5908,1556
71,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-2,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,2,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562175.639124,423419843000000,423419843000000,423420531000000,423420187000000,688.0,3405.201,3405.201,423420.531,423420.531,,420014.998,True,25,0,0,0,False,0,1007,1762,3405201,3405202,3405201,0,-0.021494675,478384,766748,11.29326,-0.020596,0.594205,-127.0487,-35.55664,-42.56836,1006.963,0.34,-3.61125,-8.46375,31,-51,-47,52.22222,True,225,3,37.24856817,-80.417502,12,0.76,,,,2067728,5910,1557
72,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-2,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,2,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562176.7209074,423420921000000,423420921000000,423421640000000,423421280500000,719.0,3406.263,3406.263,423421.64,423421.64,,420014.998,True,25,0,0,0,False,0,1007,1763,3406263,3406264,3406263,0,0,478384,766798,11.29326,-0.722966,-2.515468,-124.2226,42.08008,-15.22461,979.1309,0.2775,1.26375,-5.46375,32,-52,-47,52.22222,True,260,3,37.24856883,-80.41750233,12,0.76,,,,2068312,5912,1558
73,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-2,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,2,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562177.561574,423421765000000,423421765000000,423422437000000,423422101000000,672.0,3407.098,3407.098,423422.437,423422.437,,420014.998,True,25,0,0,0,False,0,1007,1764,3407098,3407099,3407098,0,-0.064484025,478384,767034,11.29326,-1.211693,-2.937245,-130.6374,77.72461,-31.82617,965.9473,-0.9725,0.01375,-19.33875,33,-43,-50,52.22222,True,65,3,37.24856867,-80.41750217,12,0.76,,,,2068767,5914,1559
