sample_idx,cycle_ok,error,t_wall_unix_s,t_cycle_start_ns,t_edge_send_ns,t_edge_rx_ns,t_edge_mid_ns,http_latency_ms,rover_millis_s,source_sample_time_s,edge_arrival_time_s,estimate_time_s,alarm_time_s,clock_offset_s,clock_calibrated,clock_calibration_samples,packet_loss_count,stale_packet,queue_depth,T,seq,sample_ms,send_ms,millis,L,R,enc_left,enc_right,v,r,p,y,ax,ay,az,gx,gy,gz,mx,my,mz,temp,gps_valid,gps_age_ms,gps_fix_type,lat,lon,sat,hdop,alt_m,speed_mps,course_deg,gps_chars,gps_sentences,gps_failed_checksums
69,True,,1783617260.1370075,516522890000000,516522890000000,516523421000000,516523155500000,531.0,244.156,244.156,516523.421,516523.421,,516278.9975,True,25,0,False,0,1007,83,244156,244157,244156,-0.288157841,-0.288327746,-2707,630,12.39301,-0.968372,-5.40767,-132.5933,143.6328,5.595703,911.3574,-0.59,2.8975,-1.95875,26,-33,-51,47.22222,False,4294967295,0,,,0,99.99,,,,44272,0,0
70,True,,1783617261.670018,516524421000000,516524421000000,516524937000000,516524679000000,516.0,245.68,245.68,516524.937,516524.937,,516278.998,True,25,0,False,0,1007,84,245680,245681,245680,-0.091675689,-0.045886772,-1065,2299,12.39301,0.198913,-9.830612,-130.4974,181.7188,-4.169922,984.5996,1.41,-4.9775,0.85375,24,-37,-51,46.66667,False,4294967295,0,,,0,99.99,,,,44768,0,0
71,True,,1783617263.1963844,516525937000000,516525937000000,516526453000000,516526195000000,516.0,247.202,247.202,516526.453,516526.453,,516278.9975,True,25,0,False,0,1007,85,247202,247204,247202,0,0,-952,2319,12.39301,-7.98763,-4.895222,-126.4346,191.9727,-77.41211,884.502,-29.59,46.21,-4.52125,22,-36,-52,47.22222,False,4294967295,0,,,0,99.99,,,,45141,0,0
72,True,,1783617264.7163045,516527468000000,516527468000000,516527968000000,516527718000000,500.0,248.715,248.715,516527.968,516527.968,,516278.9975,True,25,0,False,0,1007,86,248715,248716,248715,0,0,-952,2319,12.39301,0.798883,-0.620334,-132.3573,30.35156,-50.06836,884.9902,0.41,24.0225,-2.52125,29,-38,-50,47.22222,False,4294967295,0,,,0,99.99,,,,45598,0,0
73,True,,1783617266.2394176,516528984000000,516528984000000,516529500000000,516529242000000,516.0,250.26,250.26,516529.5,516529.5,,516278.99549999996,True,25,0,False,0,1007,87,250260,250262,250260,0,0,-952,2319,12.36101,0.000903,2.093447,-126.1346,-33.125,28.54492,991.4355,-0.465,-1.8525,13.91625,34,-39,-46,47.22222,False,4294967295,0,,,0,99.99,,,,46045,0,0
74,True,,1783617267.7738228,516530515000000,516530515000000,516531078000000,516530796500000,563.0,251.82,251.82,516531.078,516531.078,,516278.994,True,25,0,False,0,1007,88,251820,251821,251820,0,0,-952,2319,12.36101,0.09452,-0.234811,-129.4332,1.054688,-2.216797,982.1582,0.535,-0.9775,0.47875,32,-39,-49,47.22222,False,4294967295,0,,,0,99.99,,,,46444,0,0
75,True,,1783617269.33306,516532078000000,516532078000000,516532656000000,516532367000000,578.0,253.405,253.405,516532.656,516532.656,,516278.994,True,25,0,False,0,1007,89,253405,253406,253405,0,0,-952,2319,12.36101,-0.050598,0.564555,-129.3845,-1.386719,0.224609,980.2051,-0.0275,0.46,0.04125,32,-37,-48,47.77778,False,4294967295,0,,,0,99.99,,,,47008,0,0
76,True,,1783617270.9188194,516533671000000,516533671000000,516534203000000,516533937000000,532.0,254.945,254.945,516534.203,516534.203,,516278.99399999995,True,25,0,False,0,1007,90,254945,254946,254945,0,0,-952,2319,12.36101,-0.071383,-0.016569,-129.023,0.566406,-0.263672,982.6465,-1.09,-0.7275,-0.02125,31,-37,-49,47.22222,False,4294967295,0,,,0,99.99,,,,47290,0,0
77,True,,1783617272.4648676,516535203000000,516535203000000,516535890000000,516535546500000,687.0,256.501,256.501,516535.89,516535.89,,516278.99399999995,True,25,0,False,0,1007,91,256501,256503,256501,0,0,-952,2319,12.36101,0.167262,-0.2531,-129.1629,0.566406,0.224609,980.6934,-0.215,-1.29,0.54125,30,-38,-48,47.22222,False,4294967295,0,,,0,99.99,,,,47854,0,0
78,True,,1783617274.1397226,516536890000000,516536890000000,516537390000000,516537140000000,500.0,258.15,258.15,516537.39,516537.39,,516278.99399999995,True,25,0,False,0,1007,92,258150,258151,258150,0,0,-952,2319,12.36101,-0.049077,0.273562,-129.5109,0.566406,-1.240234,983.1348,0.285,-0.415,0.04125,32,-38,-48,47.22222,False,4294967295,0,,,0,99.99,,,,48191,0,0
79,True,,1783617275.6686535,516538421000000,516538421000000,516538921000000,516538671000000,500.0,259.671,259.671,516538.921,516538.921,,516278.994,True,25,0,False,0,1007,93,259671,259672,259671,0,0,-952,2319,12.36101,-0.028825,-0.067357,-129.8746,-2.851563,1.201172,980.2051,-0.34,-0.29,-0.58375,31,-38,-48,47.22222,False,4294967295,0,,,0,99.99,,,,48700,0,0
80,True,,1783617277.1893833,516539937000000,516539937000000,516540468000000,516540202500000,531.0,261.205,261.205,516540.468,516540.468,,516278.994,True,25,0,False,0,1007,94,261205,261206,261205,0,0,-952,2319,12.3806,-0.020015,-0.108265,-129.3863,3.007813,-2.216797,980.6934,-0.34,-0.3525,0.60375,33,-38,-48,47.22222,False,4294967295,0,,,0,99.99,,,,49090,0,0
81,True,,1783617278.726231,516541468000000,516541468000000,516542000000000,516541734000000,532.0,262.745,262.745,516542.0,516542.0,,516278.99399999995,True,25,0,False,0,1007,95,262745,262746,262745,0,0,-952,2319,12.3806,0.119043,-0.192922,-129.1338,0.078125,2.177734,983.623,0.0975,-1.29,-0.27125,31,-39,-47,47.22222,False,4294967295,0,,,0,99.99,,,,49546,0,0
82,True,,1783617280.2620351,516543015000000,516543015000000,516543531000000,516543273000000,516.0,264.271,264.271,516543.531,516543.531,,516278.99399999995,True,25,0,False,0,1007,96,264271,264273,264271,0,0,-952,2319,12.3806,0.042099,-0.219845,-129.8075,-0.898438,-1.240234,980.6934,-0.0275,-0.4775,-0.64625,32,-39,-50,47.22222,False,4294967295,0,,,0,99.99,,,,50009,0,0
83,True,,1783617281.784864,516544531000000,516544531000000,516545093000000,516544812000000,562.0,265.835,265.835,516545.093,516545.093,,516278.993,True,25,0,False,0,1007,97,265835,265836,265835,0,0,-952,2319,12.3806,0.069994,0.474988,-129.5696,-16.03516,2.177734,981.1816,-0.715,-0.7275,-0.14625,31,-39,-48,47.22222,False,4294967295,0,,,0,99.99,,,,50392,0,0
84,True,,1783617283.3504515,516546093000000,516546093000000,516546609000000,516546351000000,516.0,267.35,267.35,516546.609,516546.609,,516278.993,True,25,0,False,0,1007,98,267350,267352,267350,0,0,-952,2319,12.3806,0.17796,-0.242928,-128.9379,1.054688,0.224609,981.6699,-0.34,-1.665,-0.02125,30,-39,-46,47.22222,False,4294967295,0,,,0,99.99,,,,50920,0,0
