sample_idx,cycle_ok,error,run_id,route,surface,surface_profile,speed_label,network_condition,trial_id,attack_type,square_side_length_m,square_repeats,square_turn_profile,square_turn_left_cmd,square_turn_right_cmd,square_turn_seconds,square_turn_schedule_s,square_straight_left_cmd,square_straight_right_cmd,t_wall_unix_s,t_cycle_start_ns,t_edge_send_ns,t_edge_rx_ns,t_edge_mid_ns,http_latency_ms,rover_millis_s,source_sample_time_s,edge_arrival_time_s,estimate_time_s,alarm_time_s,clock_offset_s,clock_calibrated,clock_calibration_samples,packet_loss_count,request_failure_count,sequence_gap_count,stale_packet,queue_depth,T,seq,sample_ms,send_ms,millis,L,R,enc_left,enc_right,v,r,p,y,ax,ay,az,gx,gy,gz,mx,my,mz,temp,gps_valid,gps_age_ms,gps_fix_type,lat,lon,sat,hdop,alt_m,speed_mps,course_deg,gps_chars,gps_sentences,gps_failed_checksums
37,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561280.3084836,422524515000000,422524515000000,422525218000000,422524866500000,703.0,2509.829,2509.829,422525.218,422525.218,,420015.01399999997,True,25,0,0,0,False,0,1007,1073,2509829,2509831,2509829,-0.128912802,-0.128637269,281757,449294,11.40922,1.839682,1.409541,-119.4923,-38.48633,-26.45508,996.2207,-2.285,-18.29875,-3.40125,26,-47,-50,52.77778,True,49,3,37.24856983,-80.4174795,12,0.77,,,,1530428,4120,999
38,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561281.6305842,422525828000000,422525828000000,422526484000000,422526156000000,656.0,2511.156,2511.156,422526.484,422526.484,,420015.01399999997,True,25,0,0,0,False,0,1007,1074,2511156,2511157,2511156,-0.12896805,-0.150462725,282933,450570,11.40922,3.296248,0.081302,-121.8038,30.36133,108.3105,1002.568,-5.2225,-0.86125,3.34875,29,-46,-48,53.33333,True,311,3,37.2485695,-80.41748133,12,0.74,,,,1531331,4122,999
39,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561282.6006794,422526796000000,422526796000000,422527468000000,422527132000000,672.0,2512.127,2512.127,422527.468,422527.468,,420015.01399999997,True,25,0,0,0,False,0,1007,1075,2512127,2512128,2512127,-0.105810636,-0.105751142,283812,451492,11.40922,0.28499,3.656111,-121.1291,-173.7402,-102.1387,1119.756,-3.41,3.07625,2.22375,29,-48,-49,52.77778,True,167,3,37.24856917,-80.4174835,12,0.74,,,,1531890,4124,1000
40,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561283.4102118,422527609000000,422527609000000,422528296000000,422527952500000,687.0,2512.939,2512.939,422528.296,422528.296,,420015.01399999997,True,25,0,0,0,False,0,1007,1076,2512939,2512941,2512939,0,0,284114,451807,11.40922,-0.003627,1.111556,-119.6348,-32.13867,-16.20117,980.5957,-0.41,5.20125,-2.83875,24,-46,-50,52.77778,True,54,3,37.24856917,-80.417485,12,0.74,,,,1532343,4126,1001
41,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561284.707452,422528906000000,422528906000000,422529625000000,422529265500000,719.0,2514.229,2514.229,422529.625,422529.625,,420015.015,True,25,0,0,0,False,0,1007,1077,2514229,2514230,2514229,0,-0.021150228,284114,451820,11.40922,-0.660904,-1.569712,-120.7731,19.61914,-18.1543,975.7129,0.5275,2.57625,-7.96375,28,-51,-51,52.77778,True,380,3,37.24856933,-80.417486,12,0.74,,,,1533137,4128,1001
42,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561285.6856353,422529890000000,422529890000000,422530640000000,422530265000000,750.0,2515.207,2515.207,422530.64,422530.64,,420015.015,True,25,0,0,0,False,0,1007,1078,2515207,2515208,2515207,0.021494675,-0.042970934,284111,452188,11.40922,-1.471192,0.006945,-128.6763,29.87305,37.99805,950.8105,-0.9725,8.38875,-17.52625,36,-43,-50,52.77778,True,171,3,37.24856917,-80.4174865,12,0.74,,,,1533696,4130,1002
43,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561286.6562123,422530859000000,422530859000000,422531562000000,422531210500000,703.0,2516.207,2516.207,422531.562,422531.562,,420015.015,True,25,0,0,0,False,0,1007,1079,2516207,2516208,2516207,0.039076152,-0.045573064,283918,452596,11.3811,0.134262,-0.713535,-140.1817,-39.46289,37.02148,951.7871,0.09,4.26375,-22.27625,36,-33,-49,52.77778,True,193,3,37.248569,-80.41748683,12,0.74,,,,1534255,4132,1003
44,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561287.6542702,422531859000000,422531859000000,422532531000000,422532195000000,672.0,2517.191,2517.191,422532.531,422532.531,,420015.015,True,25,0,0,0,False,0,1007,1080,2517191,2517192,2517191,0,0.021153202,283827,452640,11.3811,0.515149,-1.137677,-140.0605,9.365234,3.330078,982.0605,-0.035,0.45125,0.66125,34,-31,-50,52.77778,True,177,3,37.24856867,-80.41748733,12,0.74,,,,1534814,4134,1004
45,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561288.632077,422532828000000,422532828000000,422533625000000,422533226500000,797.0,2518.19,2518.19,422533.625,422533.625,,420015.01800000004,True,25,0,0,0,False,0,1007,1081,2518190,2518192,2518190,0,0,283827,452640,11.3811,0.412505,-1.505948,-139.3139,8.388672,1.376953,976.6895,0.0275,-0.04875,-0.08875,32,-31,-49,52.77778,True,195,3,37.24856833,-80.41748733,12,0.74,,,,1535371,4136,1005
46,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561289.6341355,422533828000000,422533828000000,422534531000000,422534179500000,703.0,2519.183,2519.183,422534.531,422534.531,,420015.015,True,25,0,0,0,False,0,1007,1082,2519183,2519184,2519183,0,0,283827,452640,11.3811,-0.032728,-1.116267,-139.1693,19.61914,3.330078,979.1309,-0.41,0.45125,0.09875,36,-31,-49,52.77778,True,187,3,37.24856817,-80.41748717,12,0.74,,,,1535928,4138,1006
47,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561290.6226273,422534828000000,422534828000000,422535562000000,422535195000000,734.0,2520.15,2520.15,422535.562,422535.562,,420015.015,True,25,0,0,0,False,0,1007,1083,2520150,2520151,2520150,0,-0.021543918,283827,452643,11.3811,0.006141,-2.650782,-139.5069,81.63086,-0.087891,965.9473,-0.16,1.26375,-4.52625,38,-35,-47,52.77778,True,161,3,37.248568,-80.417487,12,0.74,,,,1536485,4140,1007
48,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561291.5987825,422535796000000,422535796000000,422536484000000,422536140000000,688.0,2521.125,2521.125,422536.484,422536.484,,420015.015,True,25,0,0,0,False,0,1007,1084,2521125,2521126,2521125,-0.064484025,-0.12896805,283928,453302,11.3811,1.838852,-1.299446,-149.5265,-35.06836,22.86133,974.248,-2.8475,-8.73625,-26.90125,33,-24,-49,52.77778,True,172,3,37.24856783,-80.417487,12,0.74,,,,1537042,4142,1008
49,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561292.3485954,422536546000000,422536546000000,422537296000000,422536921000000,750.0,2521.875,2521.875,422537.296,422537.296,,420015.015,True,25,0,0,0,False,0,1007,1085,2521875,2521877,2521875,-0.12896805,-0.150462725,284424,453972,11.3811,3.247891,2.377798,-150.7104,-63.87695,134.6777,868.7793,0.9025,0.57625,-4.77625,34,-19,-51,52.77778,True,44,3,37.24856883,-80.41748683,12,0.83,,,,1537430,4144,1009
50,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561293.7175727,422537921000000,422537921000000,422538640000000,422538280500000,719.0,2523.256,2523.256,422538.64,422538.64,,420015.015,True,25,0,0,0,False,0,1007,1086,2523256,2523258,2523256,-0.137660316,-0.137807411,285642,455372,11.3811,1.16727,-1.00342,-151.8829,-55.57617,16.02539,1022.588,-3.9725,16.70125,-0.65125,31,-20,-46,52.77778,True,412,3,37.24857017,-80.41748617,12,0.74,,,,1538283,4146,1009
51,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561294.4895236,422538687000000,422538687000000,422539406000000,422539046500000,719.0,2524.07,2524.07,422539.406,422539.406,,420015.015,True,25,0,0,0,False,0,1007,1087,2524070,2524071,2524070,-0.13825059,-0.138292946,286396,456134,11.3811,0.552017,-1.440395,-143.8202,100.6738,-94.81445,1301.396,1.6525,9.82625,-2.52625,32,-27,-48,52.77778,True,138,3,37.24857133,-80.4174855,12,0.74,,,,1538711,4148,1010
52,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561295.6529875,422539859000000,422539859000000,422540531000000,422540195000000,672.0,2525.205,2525.205,422540.531,422540.531,,420015.015,True,25,0,0,0,False,0,1007,1088,2525205,2525206,2525205,-0.092778002,-0.092778002,287398,457189,11.3811,-1.915972,4.657344,-148.9309,-111.7285,-44.52148,1132.939,-2.0975,-2.48625,-1.08875,33,-15,-48,52.77778,True,330,3,37.24857267,-80.41748467,12,0.74,,,,1539397,4150,1010
53,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561296.6491258,422540843000000,422540843000000,422541609000000,422541226000000,766.0,2526.171,2526.171,422541.609,422541.609,,420015.015,True,25,0,0,0,False,0,1007,1089,2526171,2526172,2526171,0,-0.043038537,287743,457575,11.3811,-0.923679,2.7191,-150.4595,-28.23242,-21.08398,993.291,-0.0975,15.57625,-8.08875,35,-17,-48,52.77778,True,161,3,37.24857483,-80.4174845,12,0.74,,,,1539954,4152,1011
54,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561297.644407,422541843000000,422541843000000,422542625000000,422542234000000,782.0,2527.209,2527.209,422542.625,422542.625,,420015.015,True,25,0,0,0,False,0,1007,1090,2527209,2527210,2527209,0,-0.045705567,287743,457801,11.39714,0.936683,-0.753281,-159.0323,-8.701172,10.16602,960.0879,0.965,-1.61125,-16.08875,30,-15,-49,52.77778,True,215,3,37.24857567,-80.41748383,12,0.74,,,,1540511,4154,1012
55,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561298.6574636,422542859000000,422542859000000,422543562000000,422543210500000,703.0,2528.21,2528.21,422543.562,422543.562,,420015.015,True,25,0,0,0,False,0,1007,1091,2528210,2528211,2528210,0,-0.023151673,287731,458105,11.39714,-0.112152,-0.332904,-165.5855,22.06055,-30.84961,991.3379,0.6525,-1.04875,-16.77625,30,-11,-43,52.77778,True,194,3,37.2485765,-80.41748333,12,0.74,,,,1541068,4156,1013
56,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561299.6535697,422543859000000,422543859000000,422544562000000,422544210500000,703.0,2529.182,2529.182,422544.562,422544.562,,420015.0185,True,25,0,0,0,False,0,1007,1092,2529182,2529183,2529182,0.04298935,-0.04298935,287389,458572,11.39714,-0.292498,-3.301583,-175.6843,107.0215,22.37305,1020.635,4.9025,9.63875,-34.52625,15,-2,-49,52.77778,True,165,3,37.24857717,-80.4174825,12,0.83,,,,1541623,4158,1014
57,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561300.628907,422544828000000,422544828000000,422545484000000,422545156000000,656.0,2530.153,2530.153,422545.484,422545.484,,420015.015,True,25,0,0,0,False,0,1007,1093,2530153,2530154,2530153,0,-0.02112054,287235,458825,11.39714,5.183653,-3.181165,-177.5008,18.64258,49.7168,988.8965,-0.285,0.01375,-4.90125,9,-10,-49,52.77778,True,165,3,37.248578,-80.41748167,12,0.83,,,,1542178,4160,1015
58,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561301.5905106,422545796000000,422545796000000,422546453000000,422546124500000,657.0,2531.12,2531.12,422546.453,422546.453,,420015.015,True,25,0,0,0,False,0,1007,1094,2531120,2531121,2531120,0,0,287235,458828,11.39714,3.796018,-1.632952,-176.0389,8.876953,-4.970703,979.6191,-0.66,-0.29875,1.22375,6,-7,-48,52.77778,True,164,3,37.24857883,-80.41748,12,0.74,,,,1542735,4162,1016
59,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561302.314609,422546515000000,422546515000000,422547234000000,422546874500000,719.0,2531.843,2531.843,422547.234,422547.234,,420015.015,True,25,0,0,0,False,0,1007,1095,2531843,2531845,2531843,0,0,287235,458828,11.39714,3.601103,-1.354043,-175.582,-13.58398,-2.041016,987.9199,-0.3475,1.07625,0.41125,6,-6,-49,52.77778,True,50,3,37.24858,-80.417479,12,0.74,,,,1543093,4164,1017
60,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561303.6485744,422547843000000,422547843000000,422548484000000,422548163500000,641.0,2533.173,2533.173,422548.484,422548.484,,420015.0135,True,25,0,0,0,False,0,1007,1096,2533173,2533174,2533173,0,-0.042276686,287235,458841,11.39714,4.875926,-3.660289,-174.7928,25.9668,-15.22461,975.7129,0.34,1.70125,-13.90125,10,-12,-49,52.77778,True,328,3,37.248581,-80.41747783,12,0.74,,,,1543978,4166,1017
61,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561304.614042,422548812000000,422548812000000,422549468000000,422549140000000,656.0,2534.145,2534.145,422549.468,422549.468,,420015.0135,True,25,0,0,0,False,0,1007,1097,2534145,2534146,2534145,-0.042258875,-0.105780881,287349,459362,11.39714,8.553336,-7.076277,-177.9602,69.91211,50.69336,970.3418,-3.91,-2.98625,-23.58875,7,-15,-54,53.88889,True,168,3,37.24858217,-80.41747633,12,0.74,,,,1544535,4168,1018
62,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561305.5828779,422549781000000,422549781000000,422550515000000,422550148000000,734.0,2535.111,2535.111,422550.515,422550.515,,420015.0135,True,25,0,0,0,False,0,1007,1098,2535111,2535112,2535111,-0.12896805,-0.150462725,288005,460279,11.39714,7.823317,-5.789515,-176.4281,141.6895,-8.388672,870.7324,3.59,2.13875,-16.15125,0,-18,-51,52.77778,True,164,3,37.24858233,-80.41747483,12,0.74,,,,1545092,4170,1019
63,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561306.3615935,422550562000000,422550562000000,422551343000000,422550952500000,781.0,2535.9,2535.9,422551.343,422551.343,,420015.015,True,25,0,0,0,False,0,1007,1099,2535900,2535902,2535900,-0.143142033,-0.143044829,288697,461031,11.39714,7.385362,-8.618939,-170.4426,71.86523,-0.576172,872.1973,4.7775,2.07625,-7.96375,0,-17,-51,52.77778,True,154,3,37.24858117,-80.417474,12,0.74,,,,1545506,4172,1020
64,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561307.7574668,422551953000000,422551953000000,422552781000000,422552367000000,828.0,2537.302,2537.302,422552.781,422552.781,,420015.0245,True,25,0,0,0,False,0,1007,1100,2537302,2537303,2537302,-0.138824596,-0.115704956,289915,462316,11.37054,8.794614,-8.640449,-160.144,-105.3809,-10.83008,975.7129,-1.91,1.88875,-2.27625,-6,-18,-49,52.77778,True,456,3,37.24857967,-80.41747383,12,0.74,,,,1546335,4174,1020
65,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561308.6239412,422552828000000,422552828000000,422553562000000,422553195000000,734.0,2538.179,2538.179,422553.562,422553.562,,420015.0245,True,25,0,0,0,False,0,1007,1101,2538179,2538181,2538179,-0.092265967,-0.115332458,290688,463112,11.37054,8.092791,-5.154338,-153.8689,-109.7754,31.65039,1219.365,3.4025,2.01375,-2.33875,3,-22,-49,52.77778,True,85,3,37.24857867,-80.41747283,12,0.74,,,,1546763,4176,1021
66,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561309.6559432,422553859000000,422553859000000,422554609000000,422554234000000,750.0,2539.2,2539.2,422554.609,422554.609,,420015.0245,True,25,0,0,0,False,0,1007,1102,2539200,2539202,2539200,0,0,291043,463482,11.37054,6.340253,-6.947491,-148.4274,23.03711,19.93164,988.8965,-1.0975,-1.54875,0.16125,-3,-17,-49,52.77778,True,216,3,37.24857533,-80.41747383,12,0.74,,,,1547320,4178,1022
67,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561310.64969,422554843000000,422554843000000,422555515000000,422555179000000,672.0,2540.181,2540.181,422555.515,422555.515,,420015.016,True,25,0,0,0,False,0,1007,1103,2540181,2540182,2540181,0,-0.021494675,291043,463486,11.37054,5.67969,-8.158513,-145.7336,37.68555,-12.29492,975.2246,0.0275,0.76375,-6.21375,-1,-19,-49,52.77778,True,175,3,37.24857283,-80.4174755,12,0.74,,,,1547877,4180,1023
68,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561311.622667,422555828000000,422555828000000,422556500000000,422556164000000,672.0,2541.174,2541.174,422556.5,422556.5,,420015.016,True,25,0,0,0,False,0,1007,1104,2541174,2541175,2541174,0,-0.069369629,291043,463745,11.37054,6.664544,-7.684343,-147.6547,17.17773,2.353516,957.6465,0.965,3.07625,-18.96375,0,-20,-51,52.77778,True,187,3,37.248571,-80.41747667,12,0.74,,,,1548434,4182,1024
69,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561312.6145277,422556812000000,422556812000000,422557484000000,422557148000000,672.0,2542.146,2542.146,422557.484,422557.484,,420015.016,True,25,0,0,0,False,0,1007,1105,2542146,2542147,2542146,0.021482399,-0.064355314,290982,464130,11.37054,8.913102,-5.725401,-149.3543,-88.29102,10.16602,921.0254,-1.535,0.38875,-29.21375,0,-25,-48,52.77778,True,167,3,37.248569,-80.4174765,12,0.74,,,,1548991,4184,1025
70,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561313.6054602,422557812000000,422557812000000,422558500000000,422558156000000,688.0,2543.138,2543.138,422558.5,422558.5,,420015.016,True,25,0,0,0,False,0,1007,1106,2543138,2543139,2543138,0.021168082,-0.042318303,290724,464509,11.37054,11.52523,-7.928885,-143.9594,-60.45898,11.14258,1011.357,-0.2225,0.76375,-16.15125,7,-39,-47,52.77778,True,190,3,37.24856767,-80.4174765,12,0.74,,,,1549550,4186,1026
71,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561314.5109737,422558718000000,422558718000000,422559359000000,422559038500000,641.0,2544.037,2544.037,422559.359,422559.359,,420015.016,True,25,0,0,0,False,0,1007,1107,2544037,2544039,2544037,0,0,290667,464543,11.37054,6.728698,-8.67651,-130.2267,-10.6543,-2.529297,982.0605,-1.16,1.45125,-0.27625,4,-43,-50,52.77778,True,102,3,37.248567,-80.417476,12,0.74,,,,1550094,4188,1027
72,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561315.7397351,422559937000000,422559937000000,422560656000000,422560296500000,719.0,2545.272,2545.272,422560.656,422560.656,,420015.016,True,25,0,0,0,False,0,1007,1108,2545272,2545273,2545272,0,0,290667,464543,11.37054,0.853792,-2.395842,-107.3973,-14.07227,-6.435547,983.5254,-0.0975,-0.67375,-0.21375,7,-39,-51,52.77778,True,415,3,37.248567,-80.4174755,12,0.74,,,,1550797,4190,1027
73,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561316.5899096,422560796000000,422560796000000,422561484000000,422561140000000,688.0,2546.128,2546.128,422561.484,422561.484,,420015.016,True,25,0,0,0,False,0,1007,1109,2546128,2546129,2546128,0,-0.021448713,290668,464551,11.37054,-1.327914,-2.964253,-106.3231,37.68555,-67.95898,995.7324,1.59,-1.23625,-10.65125,10,-45,-48,52.77778,True,65,3,37.24856683,-80.417475,12,0.74,,,,1551227,4192,1028
74,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561317.376466,422561578000000,422561578000000,422562296000000,422561937000000,718.0,2546.902,2546.902,422562.296,422562.296,,420015.016,True,25,0,0,0,False,0,1007,1110,2546902,2546904,2546902,-0.060370225,-0.120805078,290705,465043,11.37054,-1.51101,-3.13163,-111.8158,68.44727,9.677734,975.7129,9.6525,7.70125,-32.90125,12,-49,-52,52.77778,True,52,3,37.24856667,-80.41747483,12,0.74,,,,1551641,4194,1029
