sample_idx,cycle_ok,error,t_wall_unix_s,t_cycle_start_ns,t_edge_send_ns,t_edge_rx_ns,t_edge_mid_ns,http_latency_ms,rover_millis_s,source_sample_time_s,edge_arrival_time_s,estimate_time_s,alarm_time_s,clock_offset_s,clock_calibrated,clock_calibration_samples,packet_loss_count,stale_packet,queue_depth,T,seq,sample_ms,send_ms,millis,L,R,enc_left,enc_right,v,r,p,y,ax,ay,az,gx,gy,gz,mx,my,mz,temp,gps_valid,gps_age_ms,gps_fix_type,lat,lon,sat,hdop,alt_m,speed_mps,course_deg,gps_chars,gps_sentences,gps_failed_checksums
66,True,,1783617553.499404,516816250000000,516816250000000,516816750000000,516816500000000,500.0,169.666,169.666,516816.75,516816.75,,516646.828,True,25,0,False,0,1007,66,169666,169668,169666,0,0,0,0,12.31681,-0.160709,-0.087898,-137.1698,2.03125,0.341797,977.6465,0.05375,0.23375,0.035,31,-28,-45,47.77778,True,360,3,37.24888,-80.41812483,8,1.47,,,,85161,316,15
67,True,,1783617555.0119455,516817765000000,516817765000000,516818281000000,516818023000000,516.0,171.185,171.185,516818.281,516818.281,,516646.8305,True,25,0,False,0,1007,67,171185,171187,171185,0,0,0,0,12.31681,0.108508,-0.877914,-136.3212,0.078125,-0.634766,980.5762,0.61625,-13.64125,-0.0275,30,-29,-46,47.77778,True,879,3,37.2488815,-80.41812483,8,1.47,,,,85849,318,15
68,True,,1783617556.5406673,516819281000000,516819281000000,516819812000000,516819546500000,531.0,172.724,172.724,516819.812,516819.812,,516646.8305,True,25,0,False,0,1007,68,172724,172725,172724,0,0,0,0,12.35285,0.077118,-0.159568,-136.5531,0.566406,-1.123047,980.0879,-0.19625,-1.14125,0.2225,30,-29,-45,47.77778,True,419,3,37.248879,-80.4181265,8,1.47,,,,86810,322,16
69,True,,1783617558.0732136,516820812000000,516820812000000,516821328000000,516821070000000,516.0,174.256,174.256,516821.328,516821.328,,516646.8305,True,25,0,False,0,1007,69,174256,174258,174256,0,0,0,0,12.35285,-0.055612,-0.113195,-137.2436,2.519531,0.341797,978.623,-0.25875,0.98375,-0.1525,30,-28,-47,47.77778,True,66,3,37.2488765,-80.4181275,8,1.47,,,,87517,325,16
70,True,,1783617559.6010056,516822343000000,516822343000000,516822843000000,516822593000000,500.0,175.773,175.773,516822.843,516822.843,,516646.828,True,25,0,False,0,1007,70,175773,175774,175773,0,0,0,0,12.35285,-0.084592,0.058428,-136.988,0.078125,-1.123047,981.5527,-0.13375,0.17125,0.16,31,-28,-47,47.77778,True,471,3,37.2488765,-80.41812833,8,1.47,,,,88409,328,17
71,True,,1783617561.1209466,516823859000000,516823859000000,516824421000000,516824140000000,562.0,177.333,177.333,516824.421,516824.421,,516646.8275,True,25,0,False,0,1007,71,177333,177334,177333,0,0,0,0,12.35285,-0.247136,-0.217258,-136.7409,-0.898438,-1.611328,982.5293,0.17875,0.04625,0.035,30,-28,-46,47.77778,True,29,3,37.248873,-80.41813083,8,1.47,,,,89190,332,17
72,True,,1783617562.684086,516825437000000,516825437000000,516825953000000,516825695000000,516.0,178.87,178.87,516825.953,516825.953,,516646.8275,True,25,0,False,0,1007,72,178870,178871,178870,0,0,0,0,12.35285,-0.089721,-0.292377,-136.1926,3.007813,-2.587891,980.5762,-0.13375,0.48375,0.2225,31,-29,-47,47.77778,True,563,3,37.2488725,-80.41813067,8,1.47,,,,90137,334,17
73,True,,1783617564.2175243,516826968000000,516826968000000,516827484000000,516827226000000,516.0,180.399,180.399,516827.484,516827.484,,516646.8275,True,25,0,False,0,1007,73,180399,180400,180399,0,0,0,0,12.35285,0.099641,-0.156771,-136.4526,2.519531,-2.587891,981.5527,-0.00875,0.79625,-0.09,30,-30,-47,47.77778,True,94,3,37.24887133,-80.4181295,8,1.47,,,,90981,338,17
74,True,,1783617565.7487695,516828500000000,516828500000000,516829046000000,516828773000000,546.0,181.936,181.936,516829.046,516829.046,,516646.8275,True,25,0,False,0,1007,74,181936,181937,181936,0,0,0,0,12.35285,0.030899,-0.176179,-137.2119,2.03125,0.341797,980.5762,-0.25875,-0.01625,-0.0275,30,-29,-47,47.77778,True,631,3,37.24887167,-80.41813033,8,1.47,,,,91865,340,17
75,True,,1783617567.2997253,516830046000000,516830046000000,516830718000000,516830382000000,672.0,183.476,183.476,516830.718,516830.718,,516646.828,True,25,0,False,0,1007,75,183476,183478,183476,0,0,0,0,12.36901,-0.093107,-0.076966,-137.1992,0.566406,-2.099609,979.5996,-0.82125,-1.45375,-0.34,30,-29,-47,47.77778,True,171,3,37.24887233,-80.41813117,8,1.47,,,,92793,344,17
76,True,,1783617568.97606,516831718000000,516831718000000,516832265000000,516831991500000,547.0,185.15,185.15,516832.265,516832.265,,516646.828,True,25,0,False,0,1007,76,185150,185152,185150,0,0,0,0,12.36901,-0.087711,0.027669,-137.244,1.054688,0.341797,983.0176,-0.19625,-0.26625,-0.0275,31,-29,-47,48.33333,True,844,3,37.24887017,-80.41813233,8,1.46,,,,93655,346,17
77,True,,1783617570.5189648,516833265000000,516833265000000,516833765000000,516833515000000,500.0,186.684,186.684,516833.765,516833.765,,516646.828,True,25,0,False,0,1007,77,186684,186685,186684,0,0,0,0,12.36901,-0.066289,-0.17571,-136.927,0.566406,-2.587891,979.1113,-0.00875,-0.07875,-0.09,31,-29,-44,48.88889,True,381,3,37.24886983,-80.41813317,8,1.46,,,,94627,350,17
78,True,,1783617572.0290678,516834781000000,516834781000000,516835281000000,516835031000000,500.0,188.197,188.197,516835.281,516835.281,,516646.83050000004,True,25,0,False,0,1007,78,188197,188199,188197,0,0,0,0,12.36901,0.032954,-0.295531,-136.3919,2.03125,-5.517578,981.0645,-0.38375,-0.82875,-0.1525,31,-30,-46,48.33333,True,10,3,37.24886733,-80.418134,8,1.46,,,,95332,353,17
79,True,,1783617573.5437138,516836296000000,516836296000000,516836812000000,516836554000000,516.0,189.725,189.725,516836.812,516836.812,,516646.83050000004,True,25,0,False,0,1007,79,189725,189727,189725,0,0,0,0,12.36901,-0.127811,0.223781,-137.6719,0.078125,-3.076172,979.1113,-0.19625,0.60875,-0.0275,31,-28,-44,47.77778,True,423,3,37.24886417,-80.418137,8,1.46,,,,96298,356,18
80,True,,1783617575.0761664,516837828000000,516837828000000,516838359000000,516838093500000,531.0,191.265,191.265,516838.359,516838.359,,516646.83050000004,True,25,0,False,0,1007,80,191265,191267,191265,0,0,0,0,12.36901,-0.045778,-0.311345,-137.1734,3.007813,-0.146484,979.1113,-0.32125,0.73375,-0.215,31,-29,-46,47.77778,True,75,3,37.24886233,-80.41813917,8,1.46,,,,97030,359,18
81,True,,1783617576.6147904,516839359000000,516839359000000,516840015000000,516839687000000,656.0,192.808,192.808,516840.015,516840.015,,516646.831,True,25,0,False,0,1007,81,192808,192809,192808,0,0,0,0,12.38914,-0.168702,-0.114921,-136.4393,1.054688,-2.587891,977.6465,-0.13375,-2.32875,-0.4025,30,-29,-44,47.77778,True,502,3,37.2488615,-80.41813733,8,1.46,,,,97935,362,19
82,True,,1783617578.277632,516841031000000,516841031000000,516841578000000,516841304500000,547.0,194.452,194.452,516841.578,516841.578,,516646.831,True,25,0,False,0,1007,82,194452,194454,194452,0,0,0,0,12.38914,0.388006,-0.497388,-136.4769,1.542969,-1.123047,981.5527,0.11625,2.04625,0.0975,28,-30,-45,48.33333,True,150,3,37.248857,-80.41814083,8,1.46,,,,98842,366,19
83,True,,1783617579.838298,516842578000000,516842578000000,516843234000000,516842906000000,656.0,196.03,196.03,516843.234,516843.234,,516646.831,True,25,0,False,0,1007,83,196030,196031,196030,0,0,0,0,12.38914,-0.01726,-0.190624,-137.0679,-0.898438,-2.099609,980.5762,-0.13375,0.10875,-0.09,30,-29,-44,47.77778,True,722,3,37.248856,-80.41814117,8,1.46,,,,99696,368,19
84,True,,1783617581.4821672,516844234000000,516844234000000,516844828000000,516844531000000,594.0,197.723,197.723,516844.828,516844.828,,516646.831,True,25,0,False,0,1007,84,197723,197725,197723,0,0,0,0,12.38914,-0.026576,-0.356158,-137.134,1.054688,-0.634766,981.5527,0.05375,-0.70375,0.16,31,-30,-46,47.77778,True,416,3,37.2488585,-80.41814033,8,1.46,,,,100733,372,20
85,True,,1783617583.0828805,516845828000000,516845828000000,516846359000000,516846093500000,531.0,199.268,199.268,516846.359,516846.359,,516646.829,True,25,0,False,0,1007,85,199268,199270,199268,0,0,0,0,12.38914,0.184388,-0.243565,-136.7302,1.054688,-0.634766,980.5762,0.67875,0.23375,0.16,30,-30,-45,47.77778,True,80,3,37.24885733,-80.41814117,8,1.46,,,,101473,375,20
86,True,,1783617584.6216395,516847375000000,516847375000000,516848000000000,516847687500000,625.0,200.789,200.789,516848.0,516848.0,,516646.831,True,25,0,False,0,1007,86,200789,200791,200789,0,0,0,0,12.38914,-0.131047,-0.000793,-137.2848,0.078125,-0.634766,982.5293,-0.07125,0.04625,0.0975,31,-28,-46,47.77778,True,486,3,37.24885817,-80.41813983,8,1.46,,,,102373,378,20
87,True,,1783617586.2576191,516849000000000,516849000000000,516849531000000,516849265500000,531.0,202.441,202.441,516849.531,516849.531,,516646.829,True,25,0,False,0,1007,87,202441,202442,202441,0,0,0,0,12.38914,-0.199808,-0.085794,-137.2551,1.542969,0.341797,980.5762,-0.32125,-1.51625,0.16,31,-28,-47,48.33333,True,135,3,37.24886033,-80.41813517,8,1.46,,,,103269,382,20
88,True,,1783617587.7879598,516850531000000,516850531000000,516851062000000,516850796500000,531.0,203.977,203.977,516851.062,516851.062,,516646.829,True,25,0,False,0,1007,88,203977,203978,203977,0,0,0,0,12.37025,0.03832,-0.072796,-137.1924,0.566406,-0.634766,981.5527,0.74125,-0.95375,-0.09,31,-29,-46,47.77778,True,673,3,37.248865,-80.41813083,8,1.46,,,,104136,384,20
89,True,,1783617589.3233445,516852062000000,516852062000000,516852593000000,516852327500000,531.0,205.495,205.495,516852.593,516852.593,,516646.831,True,25,0,False,0,1007,89,205495,205497,205495,0,0,0,0,12.37025,-0.005594,-0.186031,-137.2592,1.542969,-3.076172,979.1113,-0.88375,1.48375,-0.215,31,-30,-45,48.33333,True,192,3,37.24886617,-80.4181305,8,1.46,,,,105084,388,20
90,True,,1783617590.844136,516853593000000,516853593000000,516854125000000,516853859000000,532.0,207.037,207.037,516854.125,516854.125,,516646.829,True,25,0,False,0,1007,90,207037,207038,207037,0,0,0,0,12.37025,-0.323876,0.179668,-137.0114,1.542969,-3.076172,981.0645,0.05375,0.10875,-0.2775,32,-27,-47,47.77778,True,730,3,37.24886883,-80.4181295,8,1.46,,,,105897,390,20
91,True,,1783617592.3824165,516855125000000,516855125000000,516855812000000,516855468500000,687.0,208.594,208.594,516855.812,516855.812,,516646.829,True,25,0,False,0,1007,91,208594,208595,208594,0,0,0,0,12.37025,-0.086854,0.192503,-137.3795,0.566406,0.341797,979.1113,-0.00875,1.42125,-0.0275,31,-28,-45,47.77778,True,290,3,37.24886933,-80.41812317,8,1.46,,,,106811,394,21
92,True,,1783617594.065314,516856812000000,516856812000000,516857484000000,516857148000000,672.0,210.266,210.266,516857.484,516857.484,,516646.829,True,25,0,False,0,1007,92,210266,210268,210266,0,0,0,0,12.37025,-0.03528,-0.233167,-136.6245,-0.410156,-0.146484,979.1113,-0.57125,-1.51625,-0.2775,31,-29,-45,47.77778,True,79,3,37.2488695,-80.41811983,8,1.46,,,,107671,397,21
93,True,,1783617595.7393782,516858484000000,516858484000000,516859031000000,516858757500000,547.0,211.942,211.942,516859.031,516859.031,,516646.829,True,25,0,False,0,1007,93,211942,211943,211942,0,0,0,0,12.37025,-0.056158,0.035757,-137.0356,-0.898438,1.318359,980.0879,-0.63375,-1.57875,-0.465,31,-29,-47,48.33333,True,640,3,37.24886683,-80.418119,8,1.46,,,,108574,400,22
94,True,,1783617597.2907221,516860031000000,516860031000000,516860562000000,516860296500000,531.0,213.475,213.475,516860.562,516860.562,,516646.829,True,25,0,False,0,1007,94,213475,213477,213475,0,0,0,0,12.36485,-0.165336,0.029255,-137.4112,2.03125,-0.634766,982.041,-0.32125,-0.45375,-0.5275,31,-28,-45,47.77778,True,171,3,37.2488615,-80.418115,8,1.46,,,,109501,404,22
95,True,,1783617598.8207324,516861562000000,516861562000000,516862078000000,516861820000000,516.0,214.991,214.991,516862.078,516862.078,,516646.829,True,25,0,False,0,1007,95,214991,214992,214991,0,0,0,0,12.36485,-0.475572,0.446757,-136.5523,-0.898438,-4.541016,979.5996,0.17875,0.10875,-0.09,33,-27,-46,47.77778,True,683,3,37.24886017,-80.418114,8,1.46,,,,110335,406,22
96,True,,1783617600.336412,516863078000000,516863078000000,516863593000000,516863335500000,515.0,216.51,216.51,516863.593,516863.593,,516646.829,True,25,0,False,0,1007,96,216510,216512,216510,0,0,0,0,12.36485,-0.144095,0.138837,-137.3006,1.054688,-2.587891,982.041,-0.00875,1.29625,0.2225,31,-28,-46,47.77778,True,206,3,37.24885667,-80.41811417,8,1.46,,,,111297,410,22
97,True,,1783617601.8570576,516864609000000,516864609000000,516865109000000,516864859000000,500.0,218.024,218.024,516865.109,516865.109,,516646.831,True,25,0,False,0,1007,97,218024,218025,218024,0,0,0,0,12.36485,-0.508315,0.091794,-137.7744,1.542969,0.830078,983.0176,0.11625,1.73375,-0.1525,33,-27,-47,47.77778,True,717,3,37.24885483,-80.41811933,8,1.46,,,,112096,412,22
98,True,,1783617603.3692834,516866109000000,516866109000000,516866656000000,516866382500000,547.0,219.558,219.558,516866.656,516866.656,,516646.831,True,25,0,False,0,1007,98,219558,219559,219558,0,0,0,0,12.36485,-0.003769,0.491057,-137.0144,1.542969,-2.587891,980.0879,0.11625,2.10875,-0.215,31,-29,-45,47.77778,True,254,3,37.24885133,-80.41812517,8,1.46,,,,112975,416,23
99,True,,1783617604.919012,516867671000000,516867671000000,516868171000000,516867921000000,500.0,221.084,221.084,516868.171,516868.171,,516646.831,True,25,0,False,0,1007,99,221084,221085,221084,0,0,0,0,12.36485,0.053877,-0.098292,-137.2249,0.078125,-1.611328,979.1113,0.55375,1.85875,0.3475,31,-29,-45,47.77778,True,780,3,37.2488535,-80.41812417,8,1.46,,,,113728,418,23
100,True,,1783617606.4319026,516869171000000,516869171000000,516869812000000,516869491500000,641.0,222.6,222.6,516869.812,516869.812,,516646.831,True,25,0,False,0,1007,100,222600,222602,222600,0,0,0,0,12.36485,-0.162075,-0.259934,-137.0521,3.007813,-0.634766,979.1113,-0.00875,0.54625,-0.0275,32,-29,-46,48.33333,True,297,3,37.24885133,-80.41812733,8,1.46,,,,114648,422,24
101,True,,1783617608.0672524,516870812000000,516870812000000,516871500000000,516871156000000,688.0,224.262,224.262,516871.5,516871.5,,516646.831,True,25,0,False,0,1007,101,224262,224263,224262,0,0,0,0,12.3651,-0.127288,-0.140405,-137.2353,-0.410156,-1.123047,981.5527,-0.32125,-1.76625,-0.0275,32,-29,-45,47.77778,True,72,3,37.24884833,-80.41813517,8,1.46,,,,115498,425,24
102,True,,1783617609.7592638,516872500000000,516872500000000,516873015000000,516872757500000,515.0,225.931,225.931,516873.015,516873.015,,516646.829,True,25,0,False,0,1007,102,225931,225932,225931,0,0,0,0,12.3651,-0.366654,-0.066306,-136.9515,3.007813,-0.634766,982.5293,-0.07125,0.67125,-0.215,32,-28,-46,48.33333,True,626,3,37.24884817,-80.4181365,8,1.46,,,,116403,428,25
103,True,,1783617611.277882,516874031000000,516874031000000,516874531000000,516874281000000,500.0,227.446,227.446,516874.531,516874.531,,516646.829,True,25,0,False,0,1007,103,227446,227448,227446,0,0,0,0,12.3651,0.035163,-0.158468,-137.1682,1.542969,-2.099609,978.623,-0.63375,-2.70375,-0.09,30,-27,-46,47.77778,True,138,3,37.24884817,-80.41813783,8,1.46,,,,117303,432,25
104,True,,1783617612.7940001,516875546000000,516875546000000,516876062000000,516875804000000,516.0,228.976,228.976,516876.062,516876.062,,516646.829,True,25,0,False,0,1007,104,228976,228978,228976,0,0,0,0,12.3651,0.019873,0.058553,-136.2205,0.566406,-0.634766,982.041,0.55375,0.17125,0.285,31,-30,-47,48.33333,True,674,3,37.2488475,-80.4181335,8,1.46,,,,118164,434,25
105,True,,1783617614.3233547,516877062000000,516877062000000,516877578000000,516877320000000,516.0,230.489,230.489,516877.578,516877.578,,516646.831,True,25,0,False,0,1007,105,230489,230491,230489,0,0,0,0,12.3651,0.152895,-0.05926,-137.3661,0.078125,-0.634766,981.5527,0.05375,1.60875,-0.4025,30,-30,-46,48.33333,True,186,3,37.24884933,-80.41812733,8,1.46,,,,119106,438,25
106,True,,1783617615.8353086,516878578000000,516878578000000,516879218000000,516878898000000,640.0,232.012,232.012,516879.218,516879.218,,516646.831,True,25,0,False,0,1007,106,232012,232013,232012,0,0,0,0,12.3651,-0.106251,0.000787,-136.6268,-0.898438,-2.099609,980.0879,-0.32125,0.48375,15.5975,30,-27,-44,48.33333,True,710,3,37.24885033,-80.41812917,8,1.46,,,,119925,440,25
107,True,,1783617617.4826694,516880234000000,516880234000000,516880750000000,516880492000000,516.0,233.663,233.663,516880.75,516880.75,,516646.829,True,25,0,False,0,1007,107,233663,233664,233663,0,0,0,0,12.37314,-0.043272,0.0348,-136.8874,0.566406,-1.123047,980.5762,0.11625,-0.82875,0.035,30,-28,-47,48.33333,True,359,3,37.248853,-80.41812767,7,1.55,,,,120905,444,26
108,True,,1783617619.0126977,516881765000000,516881765000000,516882281000000,516882023000000,516.0,235.189,235.189,516882.281,516882.281,,516646.829,True,25,0,False,0,1007,108,235189,235191,235189,0,0,0,0,12.37314,-0.06223,-0.011457,-136.9587,2.03125,-2.587891,981.0645,-0.44625,1.48375,-0.2775,31,-29,-46,47.77778,True,3,3,37.24885533,-80.418116,8,1.46,,,,121622,447,26
109,True,,1783617620.5373278,516883281000000,516883281000000,516883812000000,516883546500000,531.0,236.731,236.731,516883.812,516883.812,,516646.829,True,25,0,False,0,1007,109,236731,236733,236731,0,0,0,0,12.37314,0.060342,-0.276812,-136.447,0.078125,-1.123047,980.0879,-0.75875,-0.57875,-0.0275,31,-30,-46,48.33333,True,424,3,37.248856,-80.41811217,8,1.46,,,,122600,450,27
110,True,,1783617622.0886972,516884828000000,516884828000000,516885375000000,516885101500000,547.0,238.278,238.278,516885.375,516885.375,,516646.829,True,25,0,False,0,1007,110,238278,238279,238278,0,0,0,0,12.37314,0.077678,-0.038163,-136.6577,-1.875,-2.099609,980.5762,0.17875,-0.39125,0.16,30,-28,-44,47.77778,True,87,3,37.24885833,-80.4180985,8,1.46,,,,123341,453,27
111,True,,1783617623.62441,516886375000000,516886375000000,516887015000000,516886695000000,640.0,239.81,239.81,516887.015,516887.015,,516646.829,True,25,0,False,0,1007,111,239810,239811,239810,0,0,0,0,12.37314,0.196355,0.053328,-136.863,1.542969,-1.123047,982.5293,-0.00875,-0.76625,0.3475,30,-29,-45,48.33333,True,505,3,37.24885917,-80.41809417,8,1.46,,,,124232,456,28
112,True,,1783617625.2831588,516888031000000,516888031000000,516888687000000,516888359000000,656.0,241.476,241.476,516888.687,516888.687,,516646.831,True,25,0,False,0,1007,112,241476,241477,241476,0,0,0,0,12.37314,-0.081277,0.058143,-137.3184,1.054688,-2.587891,979.1113,-0.69625,-0.01625,0.0975,32,-29,-46,48.33333,True,164,3,37.24886067,-80.41809367,8,1.46,,,,125158,460,28
113,True,,1783617626.944635,516889687000000,516889687000000,516890328000000,516890007500000,641.0,243.12,243.12,516890.328,516890.328,,516646.8325,True,25,0,False,0,1007,113,243120,243121,243120,0,0,0,0,12.37314,-0.025361,0.104556,-137.6757,0.078125,-1.123047,980.0879,1.05375,-0.14125,-0.34,32,-29,-45,48.33333,True,814,3,37.24886133,-80.41809233,8,1.46,,,,125993,462,28
114,True,,1783617628.5897846,516891328000000,516891328000000,516891843000000,516891585500000,515.0,244.761,244.761,516891.843,516891.843,,516646.831,True,25,0,False,0,1007,114,244761,244762,244761,0,0,0,0,12.36893,-0.035227,-0.191507,-137.4901,0.078125,-2.099609,981.5527,-0.13375,-0.64125,0.285,32,-28,-46,47.77778,True,452,3,37.248864,-80.41808867,8,1.46,,,,126907,466,29
115,True,,1783617630.1056645,516892859000000,516892859000000,516893359000000,516893109000000,500.0,246.273,246.273,516893.359,516893.359,,516646.834,True,25,0,False,0,1007,115,246273,246275,246273,0,0,0,0,12.36893,0.163101,-0.439095,-136.4209,1.542969,-3.076172,978.1348,0.11625,-2.39125,-0.5275,30,-29,-47,47.77778,True,81,3,37.24886733,-80.41809033,8,1.46,,,,127641,469,29
116,True,,1783617631.6184936,516894359000000,516894359000000,516895046000000,516894702500000,687.0,247.793,247.793,516895.046,516895.046,,516646.834,True,25,0,False,0,1007,116,247793,247794,247793,0,0,0,0,12.36893,0.068735,-0.503599,-136.4379,1.054688,-1.611328,978.1348,-0.25875,-0.89125,-0.5275,29,-29,-46,48.33333,True,486,3,37.24886817,-80.41809183,8,1.46,,,,128539,472,29
117,True,,1783617633.2978241,516896046000000,516896046000000,516896562000000,516896304000000,516.0,249.47,249.47,516896.562,516896.562,,516646.834,True,25,0,False,0,1007,117,249470,249472,249470,0,0,0,0,12.36893,-0.162852,0.097479,-137.0469,2.03125,0.341797,978.623,0.05375,-0.32875,-0.09,31,-28,-45,48.33333,True,164,3,37.24886917,-80.418091,8,1.46,,,,129463,476,29
118,True,,1783617634.82275,516897562000000,516897562000000,516898218000000,516897890000000,656.0,251.006,251.006,516898.218,516898.218,,516646.83400000003,True,25,0,False,0,1007,118,251006,251007,251006,0,0,0,0,12.36893,-0.181179,-0.016107,-137.2977,2.03125,-1.611328,981.0645,0.11625,-0.82875,-0.1525,30,-28,-44,48.33333,True,702,3,37.24887017,-80.4180905,8,1.46,,,,130300,478,29
119,True,,1783617636.476464,516899218000000,516899218000000,516899750000000,516899484000000,532.0,252.662,252.662,516899.75,516899.75,,516646.83400000003,True,25,0,False,0,1007,119,252662,252663,252662,0,0,0,0,12.36893,0.055654,-0.097024,-136.0637,2.03125,-2.587891,977.1582,-0.13375,0.54625,-0.5275,30,-29,-46,47.77778,True,359,3,37.248871,-80.4180925,8,1.46,,,,131280,482,30
120,True,,1783617638.0059805,516900750000000,516900750000000,516901265000000,516901007500000,515.0,254.198,254.198,516901.265,516901.265,,516646.83400000003,True,25,0,False,0,1007,120,254198,254199,254198,0,0,0,0,12.36077,0.099433,-0.168973,-137.0579,1.542969,-4.052734,980.0879,-0.32125,0.48375,-0.09,30,-29,-44,47.77778,True,9,3,37.24887183,-80.41809883,8,1.46,,,,132008,485,30
121,True,,1783617639.5416038,516902281000000,516902281000000,516902937000000,516902609000000,656.0,255.711,255.711,516902.937,516902.937,,516646.835,True,25,0,False,0,1007,121,255711,255712,255711,0,0,0,0,12.36077,-0.113663,-0.491843,-136.5614,-0.410156,0.341797,981.0645,-0.69625,-0.51625,-0.1525,31,-28,-46,48.33333,True,409,3,37.2488725,-80.41810283,8,1.46,,,,132958,488,31
122,True,,1783617641.1928954,516903937000000,516903937000000,516904453000000,516904195000000,516.0,257.362,257.362,516904.453,516904.453,,516646.83400000003,True,25,0,False,0,1007,122,257362,257364,257362,0,0,0,0,12.36077,0.07789,-0.361454,-136.9836,-0.410156,-2.099609,978.623,0.30375,0.23375,0.16,30,-28,-44,47.77778,True,59,3,37.24887533,-80.418098,8,1.46,,,,133797,492,31
123,True,,1783617642.709205,516905453000000,516905453000000,516905968000000,516905710500000,515.0,258.888,258.888,516905.968,516905.968,,516646.83400000003,True,25,0,False,0,1007,123,258888,258890,258888,0,0,0,0,12.36077,-0.043721,-0.160783,-136.705,2.519531,-2.099609,982.041,-0.50875,-1.39125,0.4725,31,-29,-45,47.77778,True,583,3,37.2488755,-80.41810017,8,1.46,,,,134738,494,31
124,True,,1783617644.234817,516906984000000,516906984000000,516907515000000,516907249500000,531.0,260.426,260.426,516907.515,516907.515,,516646.834,True,25,0,False,0,1007,124,260426,260427,260426,0,0,0,0,12.36077,-0.186752,0.334086,-136.4906,4.472656,-0.634766,982.5293,0.17875,1.10875,0.035,32,-28,-45,48.33333,True,121,3,37.2488765,-80.4181055,8,1.46,,,,135620,498,31
125,True,,1783617645.7709558,516908515000000,516908515000000,516909031000000,516908773000000,516.0,261.94,261.94,516909.031,516909.031,,516646.833,True,25,0,False,0,1007,125,261940,261941,261940,0,0,0,0,12.36077,-0.316072,0.612559,-136.653,-1.875,1.318359,981.0645,0.36625,-1.32875,-0.4025,32,-26,-47,48.33333,True,633,3,37.248877,-80.4181075,8,1.46,,,,136499,500,31
126,True,,1783617647.2917542,516910031000000,516910031000000,516910609000000,516910320000000,578.0,263.484,263.484,516910.609,516910.609,,516646.833,True,25,0,False,0,1007,126,263484,263486,263484,0,0,0,0,12.36077,0.436828,-0.411286,-137.6487,1.054688,-0.634766,978.623,0.30375,-0.32875,0.41,30,-29,-46,48.33333,True,179,3,37.24887833,-80.41810683,8,1.46,,,,137438,504,31
127,True,,1783617648.8712485,516911625000000,516911625000000,516912250000000,516911937500000,625.0,265.049,265.049,516912.25,516912.25,,516646.834,True,25,0,False,0,1007,127,265049,265050,265049,0,0,0,0,12.37285,-0.092233,0.04563,-137.3271,1.542969,-1.123047,981.5527,0.67875,1.92125,0.16,31,-28,-46,48.33333,True,745,3,37.248879,-80.41810583,8,1.46,,,,138260,506,31
128,True,,1783617650.5008817,516913250000000,516913250000000,516913875000000,516913562500000,625.0,266.664,266.664,516913.875,516913.875,,516646.834,True,25,0,False,0,1007,128,266664,266666,266664,0,0,0,0,12.37285,-0.061131,-0.722037,-136.9662,-2.363281,-0.634766,981.0645,0.05375,-15.26625,-0.0275,31,-28,-46,48.33333,True,360,3,37.2488805,-80.41810717,8,1.46,,,,139242,510,32
129,True,,1783617652.1310303,516914875000000,516914875000000,516915390000000,516915132500000,515.0,268.296,268.296,516915.39,516915.39,,516646.83400000003,True,25,0,False,0,1007,129,268296,268297,268296,0,0,0,0,12.37285,-0.17017,-0.155568,-136.9843,0.566406,-1.611328,978.1348,-0.57125,-1.32875,-0.09,32,-30,-45,49.44444,True,108,3,37.24888217,-80.4181095,8,1.46,,,,140061,513,32
130,True,,1783617653.6389651,516916390000000,516916390000000,516916890000000,516916640000000,500.0,269.807,269.807,516916.89,516916.89,,516646.83400000003,True,25,0,False,0,1007,130,269807,269808,269807,0,0,0,0,12.37285,0.021349,-0.122108,-137.2825,1.054688,-0.634766,981.0645,-0.13375,-0.20375,0.035,31,-29,-44,48.33333,True,500,3,37.2488825,-80.41810967,8,1.45,,,,140937,516,33
131,True,,1783617655.1527376,516917906000000,516917906000000,516918421000000,516918163500000,515.0,271.334,271.334,516918.421,516918.421,,516646.834,True,25,0,False,0,1007,131,271334,271336,271334,0,0,0,0,12.37285,0.008651,-0.088795,-137.0928,0.078125,1.318359,979.5996,0.80375,1.29625,0.0975,32,-28,-46,48.33333,True,31,3,37.2488835,-80.41811367,8,1.45,,,,141731,520,33
132,True,,1783617656.6851542,516919437000000,516919437000000,516919953000000,516919695000000,516.0,272.866,272.866,516919.953,516919.953,,516646.834,True,25,0,False,0,1007,132,272866,272867,272866,0,0,0,0,12.37285,-0.098286,0.025732,-137.3183,2.519531,-1.123047,981.0645,0.11625,0.10875,0.0975,31,-28,-46,48.33333,True,562,3,37.24888433,-80.418113,8,1.45,,,,142698,522,33
133,True,,1783617658.2128832,516920953000000,516920953000000,516921515000000,516921234000000,562.0,274.404,274.404,516921.515,516921.515,,516646.83300000004,True,25,0,False,0,1007,133,274404,274406,274404,0,0,0,0,12.37293,-0.119837,0.035395,-137.2476,0.566406,-1.611328,977.6465,0.17875,-0.01625,-0.5275,30,-27,-45,47.77778,True,100,3,37.24888517,-80.418115,8,1.45,,,,143559,526,33
