sample_idx,cycle_ok,error,run_id,route,surface,surface_profile,speed_label,network_condition,trial_id,attack_type,square_side_length_m,square_repeats,square_turn_profile,square_turn_left_cmd,square_turn_right_cmd,square_turn_seconds,square_turn_schedule_s,square_straight_left_cmd,square_straight_right_cmd,t_wall_unix_s,t_cycle_start_ns,t_edge_send_ns,t_edge_rx_ns,t_edge_mid_ns,http_latency_ms,rover_millis_s,source_sample_time_s,edge_arrival_time_s,estimate_time_s,alarm_time_s,clock_offset_s,clock_calibrated,clock_calibration_samples,packet_loss_count,request_failure_count,sequence_gap_count,stale_packet,queue_depth,T,seq,sample_ms,send_ms,millis,L,R,enc_left,enc_right,v,r,p,y,ax,ay,az,gx,gy,gz,mx,my,mz,temp,gps_valid,gps_age_ms,gps_fix_type,lat,lon,sat,hdop,alt_m,speed_mps,course_deg,gps_chars,gps_sentences,gps_failed_checksums
10,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,1,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784648614.762802,509858968000000,509858968000000,509859703000000,509859335500000,735.0,1194.678,1194.678,509859.703,509859.703,,508664.624,True,11,0,0,0,False,0,1007,532,1194678,1194679,1194678,-0.21494675,-0.193452075,154190,223833,11.14505,4.356758,-2.257035,-157.9931,99.16016,185.4102,886.4844,-7.86,4.835,4.33875,23,-15,-57,47.22222,True,187,3,37.24887383,-80.41810583,11,1.02,,,,594001,1930,246
11,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,1,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784648615.7231457,509859921000000,509859921000000,509860625000000,509860273000000,704.0,1195.661,1195.661,509860.625,509860.64,,508664.62049999996,True,12,0,0,0,False,0,1007,533,1195661,1195662,1195661,-0.139145553,-0.139145553,155464,225119,11.14505,1.770767,1.36954,-160.2138,69.375,16.95313,953.3789,-2.735,4.085,-2.97375,34,-15,-58,47.77778,True,177,3,37.2488805,-80.41810117,11,1.02,,,,594522,1932,247
12,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,1,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784648616.4988487,509860703000000,509860703000000,509861328000000,509861015500000,625.0,1196.411,1196.411,509861.328,509861.343,,508664.61699999997,True,13,0,0,0,False,0,1007,534,1196411,1196413,1196411,-0.056423522,-0.056430576,155932,225566,11.14505,1.683737,1.101968,-159.2454,-68.80859,5.234375,1030.039,-0.985,3.6475,-0.78625,32,-16,-63,47.22222,True,38,3,37.24888317,-80.41809883,11,1.02,,,,594911,1934,248
13,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,1,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784648617.6641693,509861859000000,509861859000000,509862578000000,509862218500000,719.0,1197.579,1197.579,509862.578,509862.578,,508664.62049999996,True,14,0,0,0,False,0,1007,535,1197579,1197580,1197579,0,-0.043007782,155993,225628,11.14505,0.847955,-1.013621,-160.662,21.03516,-9.414063,980.2344,-0.0475,-3.415,-10.78625,36,-17,-61,47.77778,True,239,3,37.24888767,-80.41810233,11,1.02,,,,595699,1936,248
14,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,1,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784648618.7947352,509863000000000,509863000000000,509863703000000,509863351500000,703.0,1198.73,1198.73,509863.703,509863.718,,508664.6215,True,15,0,0,0,False,0,1007,536,1198730,1198731,1198730,0.0463176,-0.069465709,155935,226203,11.14505,3.501993,-0.292847,175.4014,6.875,-14.78516,962.168,-1.9225,0.0225,-28.59875,25,-8,-59,47.22222,True,349,3,37.24889083,-80.418107,11,1.02,,,,596339,1938,248
15,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,1,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784648619.7403915,509863937000000,509863937000000,509864640000000,509864288500000,703.0,1199.652,1199.652,509864.64,509864.64,,508664.62275,True,16,0,0,0,False,0,1007,537,1199652,1199653,1199652,0.064484025,-0.064484025,155596,226579,11.14505,5.24955,-1.92017,167.106,80.11719,28.18359,1032.48,1.7025,3.21,-34.16125,14,-8,-61,47.77778,True,121,3,37.2488955,-80.418113,12,0.96,,,,596852,1940,249
16,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,1,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784648620.4712708,509864671000000,509864671000000,509865359000000,509865015000000,688.0,1200.385,1200.385,509865.359,509865.359,,508664.624,True,17,0,0,0,False,0,1007,538,1200385,1200387,1200385,0.021494675,-0.021482399,155470,226771,11.14505,7.858348,-0.244781,161.7023,12.24609,26.23047,985.6055,-0.0475,2.46,-11.16125,8,-12,-58,47.22222,True,85,3,37.24889717,-80.41811633,12,1.02,,,,597216,1942,250
17,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,1,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784648621.454105,509865656000000,509865656000000,509866312000000,509865984000000,656.0,1201.372,1201.372,509866.312,509866.312,,508664.62275,True,18,0,0,0,False,0,1007,539,1201372,1201374,1201372,0.021500818,0,155468,226845,11.14505,7.744505,-1.558029,166.48,0.039063,3.769531,977.3047,-0.61,0.6475,0.33875,10,-14,-62,47.22222,True,141,3,37.24889983,-80.41811833,12,0.96,,,,597844,1944,250
18,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,1,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784648622.3667834,509866562000000,509866562000000,509867218000000,509866890000000,656.0,1202.281,1202.281,509867.218,509867.218,,508664.6215,True,19,0,0,0,False,0,1007,540,1202281,1202283,1202281,0,0,155456,226845,11.14505,7.477356,-1.350745,167.3236,3.945313,2.304688,979.2578,-0.36,-0.29,-0.09875,9,-13,-60,47.77778,True,31,3,37.248899,-80.41811767,12,0.96,,,,598399,1946,250
19,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,1,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784648623.2985404,509867500000000,509867500000000,509868218000000,509867859000000,718.0,1203.233,1203.233,509868.218,509868.218,,508664.62275,True,20,0,0,0,False,0,1007,541,1203233,1203234,1203233,0,-0.066605899,155456,226857,11.14505,8.245032,-4.165957,167.926,39.10156,-23.57422,962.168,0.2025,-2.915,-16.16125,7,-16,-58,47.22222,True,62,3,37.248898,-80.41811683,12,0.96,,,,598995,1948,250
20,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,1,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784648624.466328,509868671000000,509868671000000,509869328000000,509868999500000,657.0,1204.377,1204.377,509869.328,509869.343,,508664.6225,True,21,0,0,0,False,0,1007,542,1204377,1204379,1204377,-0.112847044,-0.150481535,155777,227798,11.14926,11.81895,-7.353022,166.2505,-49.76563,-71.42578,913.8281,0.8275,-14.04,-8.03625,-10,-28,-63,47.77778,True,50,3,37.24889483,-80.41811483,12,0.96,,,,599775,1950,250
21,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,1,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784648625.4307065,509869625000000,509869625000000,509870312000000,509869968500000,687.0,1205.347,1205.347,509870.312,509870.312,,508664.622,True,22,0,0,0,False,0,1007,543,1205347,1205349,1205347,-0.184290219,-0.184189952,156761,228968,11.14926,15.54212,-14.0687,174.3102,113.8086,-153.457,838.1445,9.015,-2.3525,2.21375,-9,-34,-53,47.77778,True,108,3,37.24889217,-80.41811067,12,0.96,,,,600388,1952,250
22,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,1,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784648626.5550385,509870750000000,509870750000000,509871484000000,509871117000000,734.0,1206.465,1206.465,509871.484,509871.484,,508664.6225,True,23,0,0,0,False,0,1007,544,1206465,1206467,1206465,-0.193452075,-0.193507363,158175,230451,11.14926,20.15469,-18.67719,-176.4712,47.89063,120.4688,1143.32,-4.61,13.835,-1.53625,-9,-42,-40,47.22222,True,116,3,37.24888367,-80.41811,12,1.02,,,,601158,1954,250
23,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,1,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784648627.804967,509872000000000,509872000000000,509872718000000,509872359000000,718.0,1207.733,1207.733,509872.718,509872.718,,508664.62325,True,24,0,0,0,False,0,1007,545,1207733,1207734,1207733,-0.091801541,-0.091913699,159746,232080,11.14926,10.3895,-8.816214,-145.5153,-144.4922,62.85156,1051.523,-2.11,2.5225,-3.53625,-1,-30,-40,47.22222,True,359,3,37.24888033,-80.4181105,10,1.06,,,,601904,1956,250
24,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,1,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784648628.7313325,509872937000000,509872937000000,509873640000000,509873288500000,703.0,1208.665,1208.665,509873.64,509873.64,,508664.62350000005,True,25,0,0,0,False,0,1007,546,1208665,1208666,1208665,0,0,159895,232249,11.14926,7.1643,-11.30238,-133.942,33.24219,-14.78516,982.6758,-0.1725,1.335,-4.66125,1,-31,-41,47.22222,True,130,3,37.24888033,-80.41811183,11,1.06,,,,602413,1958,251
25,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,1,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784648629.5733452,509873781000000,509873781000000,509874468000000,509874124500000,687.0,1209.521,1209.521,509874.468,509874.468,,508664.62350000005,True,25,0,0,0,False,0,1007,547,1209521,1209522,1209521,0,-0.066753649,159895,232548,11.14926,5.346189,-9.704271,-125.7187,28.35938,-4.53125,974.8633,-1.2975,0.6475,-23.03625,2,-37,-41,47.77778,True,86,3,37.2488785,-80.41811083,10,1.05,,,,602909,1960,252
26,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,1,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784648630.4608254,509874656000000,509874656000000,509875312000000,509874984000000,656.0,1210.382,1210.382,509875.312,509875.312,,508664.6225,True,25,0,0,0,False,0,1007,548,1210382,1210384,1210382,0.021494675,-0.043001636,159841,232950,11.14926,4.014836,-7.22153,-119.0144,-5.332031,-16.73828,994.3945,0.3275,-0.54,-19.78625,4,-43,-42,46.66667,True,80,3,37.24887767,-80.418111,11,1.02,,,,603411,1962,252
27,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,1,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784648631.3850744,509875593000000,509875593000000,509876312000000,509875952500000,719.0,1211.312,1211.312,509876.312,509876.312,,508664.6225,True,25,0,0,0,False,0,1007,549,1211312,1211314,1211312,0,0,159780,233098,11.14926,1.003476,-4.408547,-103.562,19.57031,-5.019531,976.3281,0.015,-0.04,0.08875,5,-51,-44,47.77778,True,106,3,37.24887633,-80.41811033,10,1.05,,,,603983,1964,252
28,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,1,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784648632.410593,509876609000000,509876609000000,509877328000000,509876968500000,719.0,1212.33,1212.33,509877.328,509877.328,,508664.62350000005,True,25,0,0,0,False,0,1007,550,1212330,1212332,1212330,0,0,159780,233098,11.14926,0.096219,-2.28517,-98.14027,2.480469,-4.53125,979.7461,-0.6725,-2.415,0.27625,3,-47,-44,47.77778,True,93,3,37.2488755,-80.41810933,10,1.05,,,,604646,1966,252
29,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,1,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784648633.5526104,509877750000000,509877750000000,509878453000000,509878101500000,703.0,1213.47,1213.47,509878.453,509878.453,,508664.62350000005,True,25,0,0,0,False,0,1007,551,1213470,1213472,1213470,0,0,159780,233098,11.14926,-0.047055,-0.450297,-94.41369,3.945313,-0.625,978.2813,-0.2975,0.46,0.15125,3,-48,-42,47.22222,True,192,3,37.248874,-80.41810933,10,1.05,,,,605429,1968,252
30,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,1,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784648634.6632164,509878859000000,509878859000000,509879578000000,509879218500000,719.0,1214.579,1214.579,509879.578,509879.578,,508664.626,True,25,0,0,0,False,0,1007,552,1214579,1214580,1214579,0,-0.042479595,159780,233110,11.18105,-1.428562,-2.594716,-98.49356,70.35156,-14.78516,1008.066,1.265,4.1475,-14.47375,3,-49,-42,47.22222,True,234,3,37.24887333,-80.41810917,10,1.14,,,,606124,1970,252
31,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,1,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784648635.7925825,509880000000000,509880000000000,509880703000000,509880351500000,703.0,1215.725,1215.725,509880.703,509880.703,,508664.626,True,25,0,0,0,False,0,1007,553,1215725,1215726,1215725,-0.160456898,-0.160652696,160140,234125,11.18105,-1.091727,-1.081254,-109.3099,-65.87891,-117.3242,1069.102,9.765,4.2725,-8.53625,14,-51,-42,47.22222,True,346,3,37.2488735,-80.4181115,10,1.14,,,,606760,1972,252
32,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,1,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784648636.7406464,509880937000000,509880937000000,509881640000000,509881288500000,703.0,1216.678,1216.678,509881.64,509881.64,,508664.626,True,25,0,0,0,False,0,1007,554,1216678,1216679,1216678,-0.183351379,-0.183603081,161242,235335,11.18105,-0.69396,-1.974425,-106.9989,24.94141,-93.39844,936.7773,8.2025,7.1475,1.71375,16,-51,-39,47.22222,True,151,3,37.24887433,-80.418114,10,1.14,,,,607282,1974,253
33,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,1,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784648637.6941242,509881890000000,509881890000000,509882656000000,509882273000000,766.0,1217.627,1217.627,509882.656,509882.656,,508664.626,True,25,0,0,0,False,0,1007,555,1217627,1217628,1217627,-0.208493383,-0.208429202,162466,236598,11.18105,-3.240277,0.986813,-111.375,15.66406,-195.9375,1073.496,20.265,-2.54,-5.16125,24,-59,-39,47.22222,True,153,3,37.24887333,-80.41811217,10,1.14,,,,607804,1976,254
34,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,1,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784648638.7583895,509882953000000,509882953000000,509883687000000,509883320000000,734.0,1218.676,1218.676,509883.687,509883.687,,508664.626,True,25,0,0,0,False,0,1007,556,1218676,1218677,1218676,-0.170014379,-0.191185165,163834,238005,11.18105,-1.302453,-0.191137,-109.8361,38.125,3.28125,767.3438,-1.7975,5.21,1.33875,18,-51,-39,47.22222,True,247,3,37.24887733,-80.41811283,11,1.02,,,,608444,1978,254
35,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,1,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784648639.6824198,509883890000000,509883890000000,509884593000000,509884241500000,703.0,1219.597,1219.597,509884.593,509884.593,,508664.626,True,25,0,0,0,False,0,1007,557,1219597,1219598,1219597,0,-0.043001636,164352,238555,11.18105,-0.810954,0.92027,-108.8937,-55.625,-8.925781,1012.949,0.0775,-0.54,-9.78625,17,-57,-37,47.22222,True,125,3,37.24887683,-80.41810767,11,1.02,,,,608955,1980,255
36,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,1,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784648640.8103628,509885015000000,509885015000000,509885718000000,509885366500000,703.0,1220.725,1220.725,509885.718,509885.718,,508664.6265,True,25,0,0,0,False,0,1007,558,1220725,1220726,1220725,0,-0.064447198,164352,238974,11.18105,1.273177,-0.554325,-119.5011,-61.97266,20.37109,1017.344,1.5775,0.335,-22.28625,24,-55,-37,47.22222,True,326,3,37.2488755,-80.41809917,10,1.06,,,,609591,1982,255
37,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,1,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784648641.7287855,509885937000000,509885937000000,509886656000000,509886296500000,719.0,1221.65,1221.65,509886.656,509886.656,,508664.63,True,25,0,0,0,False,0,1007,559,1221650,1221651,1221650,0.042336163,-0.063468529,164105,239475,11.18105,-0.004981,1.207191,-132.9593,-22.42188,15.97656,1053.965,3.39,-1.6025,-32.16125,39,-47,-36,47.22222,True,123,3,37.248874,-80.41809833,10,1.06,,,,610098,1984,256
