sample_idx,cycle_ok,error,t_wall_unix_s,t_cycle_start_ns,t_edge_send_ns,t_edge_rx_ns,t_edge_mid_ns,http_latency_ms,rover_millis_s,source_sample_time_s,edge_arrival_time_s,estimate_time_s,alarm_time_s,clock_offset_s,clock_calibrated,clock_calibration_samples,packet_loss_count,stale_packet,queue_depth,T,seq,sample_ms,send_ms,millis,L,R,enc_left,enc_right,v,r,p,y,ax,ay,az,gx,gy,gz,mx,my,mz,temp,gps_valid,gps_age_ms,gps_fix_type,lat,lon,sat,hdop,alt_m,speed_mps,course_deg,gps_chars,gps_sentences,gps_failed_checksums
290,True,,1783956072.5449276,855330828000000,855330828000000,855331359000000,855331093500000,531.0,565.744,565.744,855331.359,855331.359,,854765.3955,True,25,0,False,0,1007,305,565744,565746,565744,0,0,2,2,12.21285,0.362518,0.745604,-120.2888,-11.21094,6.835938,982.2363,-0.41125,-1.57,-0.20125,29,-50,-32,48.33333,True,512,3,37.2489045,-80.41819117,12,0.85,,,,337070,948,124
291,True,,1783956074.0732107,855332359000000,855332359000000,855333015000000,855332687000000,656.0,567.285,567.285,855333.015,855333.015,,854765.3955,True,25,0,False,0,1007,306,567285,567286,567285,0,0,2,2,12.20101,0.394797,0.44523,-119.7726,-7.304688,5.371094,980.7715,-0.28625,-0.82,-0.07625,29,-51,-32,47.77778,True,395,3,37.24890533,-80.41818983,12,0.85,,,,338206,952,125
292,True,,1783956075.7291918,855334015000000,855334015000000,855334515000000,855334265000000,500.0,568.922,568.922,855334.515,855334.515,,854765.395,True,25,0,False,0,1007,307,568922,568924,568922,0,0,2,2,12.20101,0.494264,0.075285,-119.6592,-10.23438,5.371094,978.3301,-0.22375,-1.57,-0.26375,27,-51,-34,48.33333,True,32,3,37.24890433,-80.41818817,12,0.85,,,,339221,955,126
293,True,,1783956077.2416382,855335531000000,855335531000000,855336156000000,855335843500000,625.0,570.437,570.437,855336.156,855336.156,,854765.395,True,25,0,False,0,1007,308,570437,570439,570437,0,0,2,2,12.20101,0.429141,0.441518,-119.2578,-8.28125,5.859375,978.3301,-0.09875,0.43,0.11125,28,-51,-33,48.33333,True,550,3,37.24890317,-80.41818733,12,0.85,,,,340334,957,127
294,True,,1783956078.8782952,855337156000000,855337156000000,855337828000000,855337492000000,672.0,572.079,572.079,855337.828,855337.828,,854765.395,True,25,0,False,0,1007,309,572079,572081,572079,0,0,2,2,12.20101,0.329249,0.460174,-119.9465,-10.23438,3.90625,979.3066,-0.66125,-1.32,-0.32625,28,-51,-33,48.33333,True,192,3,37.24890183,-80.41818583,12,0.85,,,,341350,961,128
295,True,,1783956080.5401106,855338828000000,855338828000000,855339359000000,855339093500000,531.0,573.763,573.763,855339.359,855339.359,,854765.3875000001,True,25,0,False,0,1007,310,573763,573764,573763,0,0,2,2,12.20101,0.301985,0.81967,-120.6077,-9.746094,4.394531,978.8184,0.15125,0.8675,-0.20125,30,-50,-34,48.88889,True,871,3,37.248901,-80.41818567,12,0.85,,,,342408,962,129
296,True,,1783956082.0841792,855340375000000,855340375000000,855341015000000,855340695000000,640.0,575.278,575.278,855341.015,855341.015,,854765.395,True,25,0,False,0,1007,311,575278,575280,575278,0,0,2,2,12.20101,0.435308,0.530498,-119.7954,-9.746094,4.882813,979.3066,0.02625,0.3675,0.36125,30,-50,-32,48.33333,True,390,3,37.24890017,-80.4181855,12,0.85,,,,343521,966,130
297,True,,1783956083.7264605,855342015000000,855342015000000,855342640000000,855342327500000,625.0,576.921,576.921,855342.64,855342.64,,854765.3955,True,25,0,False,0,1007,312,576921,576923,576921,0,0,2,2,12.18877,0.302528,0.718908,-120.8547,-10.23438,5.371094,978.8184,0.02625,-0.195,-15.95125,30,-50,-33,48.33333,True,31,3,37.24889917,-80.41818617,12,0.85,,,,344540,968,132
298,True,,1783956085.3642685,855343640000000,855343640000000,855344156000000,855343898000000,516.0,578.559,578.559,855344.156,855344.156,,854765.395,True,25,0,False,0,1007,313,578559,578560,578559,0,0,2,2,12.18877,0.593127,0.437637,-119.5596,-10.23438,3.90625,980.2832,0.65125,0.7425,0.11125,27,-51,-32,48.33333,True,669,3,37.248899,-80.4181865,12,0.85,,,,345563,970,133
299,True,,1783956086.8761766,855345156000000,855345156000000,855345796000000,855345476000000,640.0,580.074,580.074,855345.796,855345.796,,854765.395,True,25,0,False,0,1007,314,580074,580076,580074,0,0,2,2,12.18877,0.361464,0.801014,-120.3496,-6.328125,4.882813,980.2832,-0.09875,2.055,-0.07625,29,-49,-33,48.33333,True,186,3,37.24889967,-80.41818783,12,0.85,,,,346664,974,133
300,True,,1783956088.5155983,855346796000000,855346796000000,855347437000000,855347116500000,641.0,581.715,581.715,855347.437,855347.437,,854765.395,True,25,0,False,0,1007,315,581715,581717,581715,0,0,2,2,12.18877,0.348679,0.445038,-120.0632,-11.21094,6.347656,982.2363,-0.16125,-1.7575,-0.32625,29,-49,-33,48.33333,True,825,3,37.24889967,-80.41818817,12,0.85,,,,347679,976,133
301,True,,1783956090.1646678,855348453000000,855348453000000,855349078000000,855348765500000,625.0,583.356,583.356,855349.078,855349.078,,854765.3955,True,25,0,False,0,1007,316,583356,583358,583356,0,0,2,2,12.18877,0.345925,0.650096,-120.1845,-9.746094,4.882813,979.3066,-0.16125,0.2425,0.42375,30,-50,-32,47.77778,True,468,3,37.24889917,-80.41818917,12,0.85,,,,348784,980,134
302,True,,1783956091.7973177,855350078000000,855350078000000,855350718000000,855350398000000,640.0,584.992,584.992,855350.718,855350.718,,854765.3955,True,25,0,False,0,1007,317,584992,584994,584992,0,0,2,2,12.18877,0.389199,1.137412,-119.7616,-12.67578,8.300781,980.7715,-0.03625,2.2425,-0.13875,29,-50,-31,48.33333,True,102,3,37.24889783,-80.41818983,12,0.85,,,,349796,983,135
303,True,,1783956093.4329789,855351718000000,855351718000000,855352250000000,855351984000000,532.0,586.644,586.644,855352.25,855352.25,,854765.395,True,25,0,False,0,1007,318,586644,586645,586644,0,0,2,2,12.21021,0.229793,0.888382,-119.9925,-9.746094,3.90625,981.2598,-0.47375,-0.195,-0.07625,30,-48,-33,48.33333,True,757,3,37.2488975,-80.41819033,12,0.85,,,,350882,985,136
304,True,,1783956094.9752135,855353265000000,855353265000000,855353906000000,855353585500000,641.0,588.183,588.183,855353.906,855353.906,,854765.3955,True,25,0,False,0,1007,319,588183,588185,588183,0,0,2,2,12.21021,0.366712,0.4835,-119.775,-6.816406,5.371094,978.8184,-0.59875,-0.1325,-0.13875,28,-49,-30,48.33333,True,297,3,37.24889667,-80.41819083,12,0.85,,,,351959,989,137
305,True,,1783956096.62416,855354906000000,855354906000000,855355546000000,855355226000000,640.0,589.816,589.816,855355.546,855355.546,,854765.4015,True,25,0,False,0,1007,320,589816,589818,589816,0,0,2,2,12.21021,0.363802,0.566509,-119.9393,-11.21094,3.417969,979.3066,-0.03625,0.4925,0.04875,30,-51,-33,48.33333,True,45,3,37.24889583,-80.41819083,12,0.85,,,,352967,991,137
306,True,,1783956098.270429,855356546000000,855356546000000,855357203000000,855356874500000,657.0,591.479,591.479,855357.203,855357.203,,854765.4015,True,25,0,False,0,1007,321,591479,591480,591479,0,0,2,2,12.21021,0.333072,0.386661,-120.0534,-9.746094,4.882813,982.2363,-0.59875,-2.07,-0.20125,28,-49,-32,48.88889,True,593,3,37.2488955,-80.41819067,12,0.85,,,,354090,994,138
307,True,,1783956099.922097,855358203000000,855358203000000,855358859000000,855358531000000,656.0,593.138,593.138,855358.859,855358.859,,854765.4015,True,25,0,False,0,1007,322,593138,593139,593138,0,0,2,2,12.21021,0.310911,0.578026,-120.1942,-5.839844,6.347656,994.4434,0.02625,-1.2575,-0.07625,30,-49,-34,48.33333,True,247,3,37.2488945,-80.41818933,12,0.85,,,,355126,998,139
308,True,,1783956101.5852973,855359875000000,855359875000000,855360375000000,855360125000000,500.0,594.785,594.785,855360.375,855360.375,,854765.4015,True,25,0,False,0,1007,323,594785,594786,594785,0,0,2,2,12.21021,0.689288,1.575176,-119.6763,-31.71875,9.765625,978.3301,0.33875,-0.57,-0.07625,30,-51,-33,48.33333,True,10,3,37.2488935,-80.418189,12,0.85,,,,356148,1000,140
309,True,,1783956103.107257,855361390000000,855361390000000,855362031000000,855361710500000,641.0,596.311,596.311,855362.031,855362.031,,854765.3995,True,25,0,False,0,1007,324,596311,596312,596311,0,0,2,2,12.20918,0.479101,0.09732,-120.0347,-5.351563,5.859375,977.8418,0.02625,1.4925,0.11125,28,-50,-33,48.33333,True,422,3,37.24889283,-80.41818883,12,0.85,,,,357270,1003,141
310,True,,1783956104.7533758,855363031000000,855363031000000,855363671000000,855363351000000,640.0,597.949,597.949,855363.671,855363.671,,854765.4015,True,25,0,False,0,1007,325,597949,597951,597949,0,0,2,2,12.20918,0.482423,0.255703,-120.5029,-6.816406,4.394531,981.748,-1.03625,-1.8825,0.04875,29,-50,-33,48.33333,True,59,3,37.24889117,-80.4181885,12,0.85,,,,358283,1006,142
311,True,,1783956106.3919091,855364671000000,855364671000000,855365312000000,855364991500000,641.0,599.59,599.59,855365.312,855365.312,,854765.4015,True,25,0,False,0,1007,326,599590,599591,599590,0,0,2,2,12.20918,0.315671,0.652698,-119.946,-9.257813,3.90625,981.748,0.33875,1.3675,-0.38875,29,-49,-33,48.33333,True,702,3,37.24889017,-80.41818817,12,0.85,,,,359408,1008,143
312,True,,1783956108.032778,855366312000000,855366312000000,855367015000000,855366663500000,703.0,601.246,601.246,855367.015,855367.015,,854765.402,True,25,0,False,0,1007,327,601246,601247,601246,0,0,2,2,12.20918,0.369681,0.910859,-120.1362,-10.72266,5.859375,981.748,0.02625,0.18,-0.20125,30,-50,-33,48.33333,True,353,3,37.24888883,-80.41818817,12,0.85,,,,360544,1012,144
313,True,,1783956109.728416,855368015000000,855368015000000,855368656000000,855368335500000,641.0,602.927,602.927,855368.656,855368.656,,854765.402,True,25,0,False,0,1007,328,602927,602929,602927,0,0,2,2,12.20918,0.422507,0.13814,-120.494,-10.72266,2.929688,980.2832,-0.22375,0.2425,-0.01375,28,-50,-32,48.33333,True,39,3,37.24888733,-80.41818717,12,0.85,,,,361600,1014,145
314,True,,1783956111.3877835,855369671000000,855369671000000,855370328000000,855369999500000,657.0,604.603,604.603,855370.328,855370.328,,854765.402,True,25,0,False,0,1007,329,604603,604604,604603,0,0,2,2,12.20918,0.326497,0.618186,-119.8396,-8.28125,5.859375,979.3066,-0.53625,-1.3825,-0.07625,27,-49,-32,48.88889,True,715,3,37.2488865,-80.41818617,12,0.85,,,,362623,1016,146
315,True,,1783956113.0436049,855371328000000,855371328000000,855371968000000,855371648000000,640.0,606.248,606.248,855371.968,855371.968,,854765.402,True,25,0,False,0,1007,330,606248,606249,606248,0,0,2,2,12.20918,0.506378,0.365979,-119.6836,-12.1875,1.953125,980.2832,-0.09875,2.555,0.23625,28,-52,-33,48.33333,True,360,3,37.24888433,-80.41818333,12,0.85,,,,363764,1020,147
316,True,,1783956114.6890771,855372968000000,855372968000000,855373515000000,855373241500000,547.0,607.912,607.912,855373.515,855373.515,,854765.4015,True,25,0,False,0,1007,331,607912,607914,607912,0,0,2,2,12.19734,0.284991,0.542995,-119.6054,-9.257813,4.882813,979.3066,-0.53625,-2.1325,0.36125,29,-50,-31,48.33333,True,23,3,37.248882,-80.41818133,12,0.85,,,,364806,1022,148
317,True,,1783956116.2359731,855374515000000,855374515000000,855375171000000,855374843000000,656.0,609.447,609.447,855375.171,855375.171,,854765.4015,True,25,0,False,0,1007,332,609447,609448,609447,0,0,2,2,12.19734,0.395154,0.564692,-119.4001,-14.14063,5.371094,980.7715,0.02625,-1.195,-0.01375,29,-51,-33,48.88889,True,557,3,37.24888067,-80.41818033,12,0.85,,,,365940,1024,148
318,True,,1783956117.8891063,855376171000000,855376171000000,855376812000000,855376491500000,641.0,611.094,611.094,855376.812,855376.812,,854765.4015,True,25,0,False,0,1007,333,611094,611096,611094,0,0,2,2,12.19734,0.374177,0.731406,-120.0568,-8.769531,5.859375,979.3066,-0.72375,0.1175,-0.13875,29,-50,-32,48.88889,True,208,3,37.24887917,-80.418179,12,0.85,,,,366964,1028,148
319,True,,1783956119.5381293,855377828000000,855377828000000,855378453000000,855378140500000,625.0,612.736,612.736,855378.453,855378.453,,854765.4015,True,25,0,False,0,1007,334,612736,612738,612736,0,0,2,2,12.19734,0.331371,0.434284,-120.1852,-11.21094,5.371094,984.1895,-0.41125,-0.3825,0.23625,28,-50,-32,48.33333,True,851,3,37.24887867,-80.4181785,12,0.85,,,,367986,1029,149
320,True,,1783956121.1821716,855379468000000,855379468000000,855379984000000,855379726000000,516.0,614.383,614.383,855379.984,855379.984,,854765.4015,True,25,0,False,0,1007,335,614383,614385,614383,0,0,2,2,12.19734,0.315854,0.672885,-120.2763,-12.67578,6.347656,984.1895,0.40125,1.9925,-0.01375,29,-48,-33,48.33333,True,494,3,37.248878,-80.4181775,12,0.81,,,,369095,1033,150
321,True,,1783956122.7014065,855380984000000,855380984000000,855381500000000,855381242000000,516.0,615.894,615.894,855381.5,855381.5,,854765.4,True,25,0,False,0,1007,336,615894,615896,615894,0,0,2,2,12.19734,0.350268,0.755927,-119.4455,-11.69922,6.347656,978.8184,-0.09875,1.43,0.17375,29,-51,-34,48.33333,True,3,3,37.2488775,-80.41817667,12,0.81,,,,370124,1037,150
322,True,,1783956124.2133875,855382500000000,855382500000000,855383156000000,855382828000000,656.0,617.434,617.434,855383.156,855383.156,,854765.3995,True,25,0,False,0,1007,337,617434,617435,617434,0,0,2,2,12.20068,0.183942,1.040019,-120.163,-9.746094,2.929688,971.9824,-0.47375,0.18,0.17375,30,-49,-33,48.33333,True,537,3,37.24887767,-80.41817667,12,0.81,,,,371265,1039,151
323,True,,1783956125.8768961,855384156000000,855384156000000,855384703000000,855384429500000,547.0,619.102,619.102,855384.703,855384.703,,854765.3995,True,25,0,False,0,1007,338,619102,619103,619102,0,0,2,2,12.20068,0.421758,0.458352,-119.7969,-8.28125,5.371094,982.2363,-1.09875,0.805,-0.20125,29,-51,-33,48.33333,True,210,3,37.2488775,-80.4181765,12,0.81,,,,372317,1043,152
324,True,,1783956127.4200797,855385703000000,855385703000000,855386359000000,855386031000000,656.0,620.643,620.643,855386.359,855386.359,,854765.3975,True,25,0,False,0,1007,339,620643,620644,620643,0,0,2,2,12.20068,0.359701,0.521341,-119.452,-7.792969,5.371094,983.2129,-0.22375,-0.2575,0.23625,30,-50,-31,48.33333,True,757,3,37.24887733,-80.4181765,12,0.81,,,,373438,1045,152
325,True,,1783956129.0853865,855387375000000,855387375000000,855388031000000,855387703000000,656.0,622.303,622.303,855388.031,855388.031,,854765.3975,True,25,0,False,0,1007,340,622303,622304,622303,0,0,2,2,12.20068,0.179902,0.65125,-119.2948,-8.769531,2.929688,978.3301,-0.53625,-1.57,0.17375,29,-51,-33,48.33333,True,415,3,37.24887733,-80.41817583,12,0.81,,,,374505,1049,153
326,True,,1783956130.7455676,855389031000000,855389031000000,855389703000000,855389367000000,672.0,623.972,623.972,855389.703,855389.703,,854765.3965,True,25,0,False,0,1007,341,623972,623974,623972,0,0,2,2,12.20068,0.375288,0.848282,-119.6703,-8.769531,6.347656,981.2598,0.02625,-0.7575,-0.07625,29,-48,-33,48.33333,True,86,3,37.248877,-80.41817533,12,0.81,,,,375563,1052,154
327,True,,1783956132.4189193,855390703000000,855390703000000,855391390000000,855391046500000,687.0,625.664,625.664,855391.39,855391.39,,854765.396,True,25,0,False,0,1007,342,625664,625665,625664,0,0,2,2,12.20068,0.349987,0.691818,-120.241,-10.23438,7.8125,982.7246,-0.16125,-0.5075,-0.20125,29,-50,-33,48.33333,True,776,3,37.24887667,-80.41817517,12,0.81,,,,376677,1054,155
328,True,,1783956134.1083293,855392390000000,855392390000000,855392906000000,855392648000000,516.0,627.307,627.307,855392.906,855392.906,,854765.396,True,25,0,False,0,1007,343,627307,627309,627307,0,0,2,2,12.2091,0.526194,0.375631,-119.8219,-10.23438,5.859375,979.3066,0.02625,0.93,-0.20125,28,-51,-33,48.33333,True,407,3,37.24887583,-80.418174,12,0.81,,,,377749,1058,156
329,True,,1783956135.6259818,855393906000000,855393906000000,855394437000000,855394171500000,531.0,628.826,628.826,855394.437,855394.437,,854765.3955,True,25,0,False,0,1007,344,628826,628828,628826,0,0,2,2,12.2091,0.405922,0.420238,-119.9135,-10.23438,7.8125,980.2832,-0.34875,1.7425,-0.20125,29,-51,-33,48.88889,True,52,3,37.24887517,-80.4181735,12,0.81,,,,378789,1061,156
330,True,,1783956137.150717,855395437000000,855395437000000,855395968000000,855395702500000,531.0,630.37,630.37,855395.968,855395.968,,854765.395,True,25,0,False,0,1007,345,630370,630371,630370,0,0,2,2,12.2091,0.200312,0.931098,-120.2793,-8.28125,3.417969,980.7715,0.27625,1.7425,-0.07625,30,-51,-33,48.33333,True,479,3,37.248875,-80.4181735,12,0.81,,,,379934,1064,157
331,True,,1783956138.6903405,855396968000000,855396968000000,855397656000000,855397312000000,688.0,631.926,631.926,855397.656,855397.656,,854765.394,True,25,0,False,0,1007,346,631926,631928,631926,0,0,2,2,12.2091,0.478471,0.484938,-120.5217,-10.23438,6.347656,980.7715,0.65125,0.9925,0.04875,29,-49,-32,48.88889,True,37,3,37.24887367,-80.41817283,12,0.79,,,,381008,1068,157
332,True,,1783956140.378583,855398656000000,855398656000000,855399312000000,855398984000000,656.0,633.581,633.581,855399.312,855399.312,,854765.395,True,25,0,False,0,1007,347,633581,633582,633581,0,0,2,2,12.2091,0.383137,0.595505,-119.9348,-9.257813,5.859375,980.7715,-0.09875,-1.7575,-0.20125,30,-50,-33,48.88889,True,689,3,37.24887267,-80.41817217,12,0.79,,,,382040,1070,158
333,True,,1783956142.0297441,855400312000000,855400312000000,855400968000000,855400640000000,656.0,635.237,635.237,855400.968,855400.968,,854765.396,True,25,0,False,0,1007,348,635237,635238,635237,0,0,2,2,12.2091,0.394517,0.467828,-120.7249,-9.746094,2.929688,980.7715,-0.41125,-0.445,0.04875,30,-51,-34,48.33333,True,347,3,37.2488715,-80.41817217,12,0.81,,,,383176,1074,159
334,True,,1783956143.6825352,855401968000000,855401968000000,855402484000000,855402226000000,516.0,636.876,636.876,855402.484,855402.484,,854765.395,True,25,0,False,0,1007,349,636876,636878,636876,0,0,2,2,12.2091,0.409122,1.078745,-118.5489,-10.72266,5.859375,980.2832,0.46375,2.555,0.17375,29,-50,-33,48.33333,True,101,3,37.248871,-80.41817217,12,0.81,,,,384199,1075,160
335,True,,1783956145.197321,855403484000000,855403484000000,855404125000000,855403804500000,641.0,638.391,638.391,855404.125,855404.125,,854765.395,True,25,0,False,0,1007,350,638391,638393,638391,0,0,2,2,12.20126,0.279081,0.885254,-120.3312,-7.304688,6.347656,979.7949,-0.28625,0.805,-0.01375,30,-50,-32,48.33333,True,503,3,37.24887067,-80.41817217,12,0.81,,,,385316,1078,162
336,True,,1783956146.8376682,855405125000000,855405125000000,855405750000000,855405437500000,625.0,640.032,640.032,855405.75,855405.75,,854765.395,True,25,0,False,0,1007,351,640032,640034,640032,0,0,2,2,12.20126,0.30132,0.462306,-119.63,-10.72266,3.90625,982.2363,-0.59875,-1.8825,0.23625,29,-52,-32,48.33333,True,143,3,37.24887033,-80.41817233,12,0.81,,,,386344,1081,163
337,True,,1783956148.4780717,855406765000000,855406765000000,855407281000000,855407023000000,516.0,641.675,641.675,855407.281,855407.281,,854765.394,True,25,0,False,0,1007,352,641675,641676,641675,0,0,2,2,12.20126,0.150386,0.82801,-120.5548,-10.23438,4.394531,982.2363,-0.47375,1.18,0.17375,31,-49,-31,48.33333,True,786,3,37.24887017,-80.418172,12,0.79,,,,387401,1083,164
338,True,,1783956149.9928408,855408281000000,855408281000000,855408796000000,855408538500000,515.0,643.2,643.2,855408.796,855408.796,,854765.3879999999,True,25,0,False,0,1007,353,643200,643202,643200,0,0,2,2,12.20126,0.391824,0.630392,-120.6197,-11.69922,5.859375,981.2598,-0.09875,-0.1325,0.29875,29,-50,-34,48.88889,True,312,3,37.248869,-80.41817,12,0.79,,,,388500,1087,165
339,True,,1783956151.5191352,855409796000000,855409796000000,855410453000000,855410124500000,657.0,644.735,644.735,855410.453,855410.453,,854765.3879999999,True,25,0,False,0,1007,354,644735,644736,644735,0,0,2,2,12.20126,0.393094,0.407555,-119.8829,-13.16406,5.371094,979.7949,0.21375,1.805,-0.45125,29,-51,-33,48.88889,True,843,3,37.2488685,-80.41816883,12,0.79,,,,389555,1089,165
340,True,,1783956153.1775458,855411468000000,855411468000000,855412109000000,855411788500000,641.0,646.381,646.381,855412.109,855412.109,,854765.3879999999,True,25,0,False,0,1007,355,646381,646383,646381,0,0,2,2,12.20126,0.310102,0.559067,-120.408,-9.746094,2.441406,980.2832,-0.16125,0.9925,0.23625,29,-48,-31,48.33333,True,494,3,37.24886717,-80.4181675,12,0.79,,,,390667,1093,167
341,True,,1783956154.8307478,855413109000000,855413109000000,855413781000000,855413445000000,672.0,648.054,648.054,855413.781,855413.781,,854765.3895,True,25,0,False,0,1007,356,648054,648056,648054,0,0,2,2,12.17297,0.12728,0.787949,-119.7246,-9.257813,5.371094,979.7949,-0.28625,-1.0075,-0.26375,30,-50,-31,48.88889,True,165,3,37.24886683,-80.4181665,12,0.79,,,,391729,1096,168
342,True,,1783956156.4993052,855414781000000,855414781000000,855415421000000,855415101000000,640.0,649.698,649.698,855415.421,855415.421,,854765.3895,True,25,0,False,0,1007,357,649698,649699,649698,0,0,2,2,12.17297,0.324191,0.296091,-120.0339,-8.769531,5.859375,979.7949,-0.72375,-2.32,-0.51375,28,-50,-33,48.33333,True,807,3,37.248867,-80.41816617,12,0.79,,,,392764,1098,169
343,True,,1783956158.1408324,855416421000000,855416421000000,855417078000000,855416749500000,657.0,651.34,651.34,855417.078,855417.078,,854765.3895,True,25,0,False,0,1007,358,651340,651342,651340,0,0,2,2,12.17297,0.355535,0.733881,-120.4271,-8.769531,7.324219,980.2832,0.58875,3.4925,0.04875,30,-49,-34,48.33333,True,452,3,37.24886783,-80.41816583,12,0.88,,,,393868,1102,170
344,True,,1783956159.7906158,855418078000000,855418078000000,855418718000000,855418398000000,640.0,652.993,652.993,855418.718,855418.718,,854765.3895,True,25,0,False,0,1007,359,652993,652995,652993,0,0,2,2,12.17297,0.328126,0.611742,-119.4619,-8.28125,3.90625,980.7715,-0.66125,-1.3825,-0.26375,29,-50,-33,48.88889,True,101,3,37.2488675,-80.41816583,12,0.88,,,,394902,1105,171
345,True,,1783956161.434728,855419718000000,855419718000000,855420250000000,855419984000000,532.0,654.645,654.645,855420.25,855420.25,,854765.3895,True,25,0,False,0,1007,360,654645,654646,654645,0,0,2,2,12.17297,0.28405,0.71656,-120.1777,-11.21094,3.90625,979.3066,-0.09875,0.9925,-0.26375,30,-49,-32,48.88889,True,757,3,37.24886783,-80.418166,12,0.79,,,,395997,1107,172
346,True,,1783956162.9622035,855421250000000,855421250000000,855421906000000,855421578000000,656.0,656.176,656.176,855421.906,855421.906,,854765.391,True,25,0,False,0,1007,361,656176,656178,656176,0,0,2,2,12.17297,0.310796,0.731399,-119.7323,-8.769531,5.371094,979.3066,0.21375,0.93,-0.26375,29,-50,-33,48.33333,True,283,3,37.24886783,-80.41816583,12,0.79,,,,397070,1111,173
347,True,,1783956164.6172712,855422906000000,855422906000000,855423546000000,855423226000000,640.0,657.827,657.827,855423.546,855423.546,,854765.391,True,25,0,False,0,1007,362,657827,657828,657827,0,0,2,2,12.21285,0.458058,0.312235,-120.1138,-13.65234,4.882813,981.748,-0.53625,-1.6325,-0.57625,29,-51,-33,48.88889,True,51,3,37.24886767,-80.41816567,12,0.88,,,,398108,1113,174
348,True,,1783956166.2690284,855424546000000,855424546000000,855425187000000,855424866500000,641.0,659.464,659.464,855425.187,855425.187,,854765.395,True,25,0,False,0,1007,363,659464,659466,659464,0,0,2,2,12.21285,0.306332,0.680633,-120.0926,-8.28125,5.371094,980.7715,0.27625,1.555,-0.13875,30,-50,-34,48.33333,True,571,3,37.24886767,-80.41816583,12,0.79,,,,399214,1116,175
349,True,,1783956167.904994,855426187000000,855426187000000,855426828000000,855426507500000,641.0,661.101,661.101,855426.828,855426.828,,854765.399,True,25,0,False,0,1007,364,661101,661103,661101,0,0,2,2,12.21285,0.387191,0.478709,-119.9955,-8.28125,6.347656,980.2832,-0.41125,1.9925,0.29875,28,-50,-31,48.33333,True,213,3,37.2488675,-80.41816617,12,0.79,,,,400241,1120,176
350,True,,1783956169.5411854,855427828000000,855427828000000,855428328000000,855428078000000,500.0,662.736,662.736,855428.328,855428.328,,854765.395,True,25,0,False,0,1007,365,662736,662738,662736,0,0,2,2,12.21285,0.262213,0.676405,-119.7883,-9.257813,4.882813,980.7715,-0.72375,-1.07,0.04875,29,-50,-34,48.88889,True,845,3,37.2488675,-80.418166,12,0.79,,,,401263,1121,177
351,True,,1783956171.0547764,855429343000000,855429343000000,855429875000000,855429609000000,532.0,664.272,664.272,855429.875,855429.875,,854765.391,True,25,0,False,0,1007,366,664272,664273,664272,0,0,2,2,12.21285,0.295934,1.029982,-119.966,-11.69922,7.8125,981.748,-0.16125,-0.07,-0.13875,30,-51,-32,48.33333,True,382,3,37.2488675,-80.41816583,12,0.79,,,,402394,1125,179
352,True,,1783956172.5899465,855430875000000,855430875000000,855431515000000,855431195000000,640.0,665.788,665.788,855431.515,855431.515,,854765.399,True,25,0,False,0,1007,367,665788,665790,665788,0,0,2,2,12.21285,0.307152,1.270824,-119.2081,-11.21094,6.835938,981.748,-0.34875,1.305,-0.07625,30,-49,-32,48.33333,True,11,3,37.24886717,-80.41816583,12,0.79,,,,403430,1128,179
353,True,,1783956174.2310631,855432515000000,855432515000000,855433156000000,855432835500000,641.0,667.426,667.426,855433.156,855433.156,,854765.402,True,25,0,False,0,1007,368,667426,667428,667426,0,0,2,2,12.20089,0.414201,0.247262,-120.122,-7.792969,6.347656,979.7949,0.15125,-2.0075,-0.07625,30,-50,-32,48.88889,True,538,3,37.24886717,-80.41816567,12,0.81,,,,404534,1131,180
354,True,,1783956175.867893,855434156000000,855434156000000,855434812000000,855434484000000,656.0,669.09,669.09,855434.812,855434.812,,854765.402,True,25,0,False,0,1007,369,669090,669091,669090,0,0,2,2,12.20089,0.213795,0.686892,-120.5513,-9.746094,6.347656,982.2363,-0.22375,-0.1325,0.11125,30,-49,-33,48.88889,True,198,3,37.24886667,-80.418165,12,0.89,,,,405579,1135,181
355,True,,1783956177.5342228,855435812000000,855435812000000,855436328000000,855436070000000,516.0,670.726,670.726,855436.328,855436.328,,854765.402,True,25,0,False,0,1007,370,670726,670727,670726,0,0,2,2,12.20089,0.437269,0.715695,-120.1439,-10.23438,5.371094,978.8184,-0.16125,1.43,-0.01375,29,-51,-33,48.33333,True,837,3,37.24886683,-80.418165,12,0.89,,,,406594,1136,182
356,True,,1783956179.0433366,855437328000000,855437328000000,855437953000000,855437640500000,625.0,672.244,672.244,855437.953,855437.953,,854765.402,True,25,0,False,0,1007,371,672244,672246,672244,0,0,2,2,12.20089,0.47124,0.501745,-119.4795,-12.1875,6.347656,983.7012,0.58875,-0.5075,-0.38875,28,-51,-32,48.33333,True,353,3,37.24886683,-80.41816483,12,0.81,,,,407712,1140,183
357,True,,1783956180.6869476,855438968000000,855438968000000,855439609000000,855439288500000,641.0,673.88,673.88,855439.609,855439.609,,854765.402,True,25,0,False,0,1007,372,673880,673882,673880,0,0,2,2,12.20089,0.50131,0.285057,-119.2145,-11.69922,5.371094,980.2832,0.08875,1.805,0.04875,27,-51,-32,48.33333,True,108,3,37.24886583,-80.41816433,12,0.81,,,,408734,1141,184
