sample_idx,cycle_ok,error,t_wall_unix_s,t_cycle_start_ns,t_edge_rx_ns,http_latency_ms,T,millis,L,R,v,r,p,y,ax,ay,az,gx,gy,gz,mx,my,mz,temp,gps_valid,gps_age_ms,lat,lon,sat,hdop,alt_m,speed_mps,course_deg,gps_chars,gps_sentences,gps_failed_checksums
162,True,,1783526282.9217782,425545671000000,425546046000000,375.0,1007,413102,0,0,12.3731,-0.341022,-0.43398,-130.4929,2.158203,-3.349609,983.7305,-0.0275,-1.6675,-0.07,31,-34,-44,49.44444,True,741,37.24892167,-80.418084,8,1.44,677.1,0.066877777,0,268725,724,0
163,True,,1783526284.3072,425547046000000,425547421000000,375.0,1007,414490,0,0,12.3731,-0.08557,-0.13868,-130.4848,-2.724609,-1.396484,981.2891,-0.7775,-0.605,-0.07,30,-36,-45,49.44444,True,123,37.24892367,-80.4180825,8,1.44,678,0.025722222,0,269714,728,0
164,True,,1783526285.6964364,425548437000000,425548843000000,406.0,1007,415880,0,0,12.3731,-0.255089,-0.182718,-130.6233,1.669922,-4.326172,980.8008,-0.7775,-1.855,0.055,32,-36,-41,49.44444,True,517,37.248925,-80.41808333,8,1.44,677.9,0.113177777,0,270778,730,0
165,True,,1783526287.0947053,425549843000000,425550250000000,407.0,1007,417297,0,0,12.3731,-0.303281,0.2092,-130.4528,4.111328,-4.326172,981.7773,-0.465,0.8325,-0.7575,33,-37,-43,49.44444,True,45,37.24892167,-80.418079,8,1.44,678,0.401266663,0,271598,733,0
166,True,,1783526288.5061674,425551250000000,425551640000000,390.0,1007,418685,0,0,12.3731,0.006111,-0.356058,-129.9468,2.158203,-3.349609,977.8711,0.035,0.9575,-0.0075,30,-37,-44,49.44444,True,319,37.24891517,-80.4180765,8,1.44,678.6,0.401266663,0,272662,736,0
167,True,,1783526289.8923318,425552640000000,425553031000000,391.0,1007,420098,0,0,12.3731,-0.075462,-0.097391,-130.6189,1.669922,-2.861328,982.2656,0.16,-0.6675,-0.445,31,-36,-44,49.44444,True,733,37.24891933,-80.41807983,8,1.44,678.6,0.138899999,0,273555,738,0
168,True,,1783526291.3044229,425554046000000,425554468000000,422.0,1007,421517,0,0,12.3771,-0.043565,-0.357658,-130.1071,-0.283203,-3.349609,982.7539,-0.715,-0.855,-0.07,30,-38,-43,49.44444,True,154,37.24892833,-80.41808267,8,1.44,679.3,0.072022222,0,274571,742,0
169,True,,1783526292.7293992,425555468000000,425555859000000,375.0,1007,422909,0,0,12.3771,-0.076836,-0.025423,-129.7556,0.693359,-4.326172,981.2891,0.035,0.2075,-0.2575,31,-37,-44,49.44444,True,544,37.24892917,-80.41808383,8,1.44,679.4,0.030866666,0,275629,744,0
170,True,,1783526294.1149173,425556859000000,425557250000000,391.0,1007,424307,0,0,12.3771,-0.222087,-0.102941,-130.4768,3.134766,-4.326172,979.3359,-0.2775,-1.23,0.055,31,-36,-45,49.44444,True,58,37.24893817,-80.41808583,8,1.44,680.1,0.308666664,0,276445,747,0
171,True,,1783526295.5130334,425558265000000,425558640000000,375.0,1007,425697,0,0,12.3771,-0.068021,0.115113,-129.9801,-0.771484,-3.349609,982.2656,0.3475,-0.73,-0.3825,31,-37,-44,49.44444,True,329,37.24893067,-80.41808617,9,1.22,679.4,0.097744444,0,277510,750,0
172,True,,1783526296.9032164,425559656000000,425560046000000,390.0,1007,427087,0,0,12.3771,0.082486,0.041101,-130.3911,2.646484,-3.349609,983.2422,-0.1525,0.3325,-0.3825,31,-37,-43,49.44444,True,718,37.2489325,-80.41809083,9,1.22,678.9,0.102888888,0,278401,752,0
173,True,,1783526298.318145,425561062000000,425561703000000,641.0,1007,428558,0,0,12.3771,-0.034195,0.023769,-130.2182,2.158203,-2.373047,980.3125,0.2225,0.395,-0.3825,31,-36,-43,49.44444,True,191,37.24893883,-80.4180965,8,1.44,678.8,0.401266663,0,279455,756,0
174,True,,1783526299.9561782,425562703000000,425563125000000,422.0,1007,430160,0,0,12.3771,-0.037325,-0.406869,-130.0741,2.158203,-1.884766,982.2656,-0.5275,-0.9175,0.3675,31,-36,-43,49.44444,True,795,37.2489395,-80.41809767,8,1.44,678.8,0.329244442,0,280477,758,0
175,True,,1783526301.3782961,425564125000000,425564531000000,406.0,1007,431586,0,0,12.37297,-0.324739,0.160916,-129.6158,1.181641,-5.302734,981.2891,0.16,1.2075,-0.195,32,-37,-43,49.44444,True,221,37.24894367,-80.4181015,8,1.44,678.7,0.195488887,0,281559,762,0
176,True,,1783526302.7925203,425565531000000,425565937000000,406.0,1007,432999,0,0,12.37297,-0.225791,-0.013003,-130.5624,2.158203,-4.814453,979.8242,-0.59,0.52,-0.07,32,-37,-45,50,True,633,37.24894567,-80.41810233,8,1.44,679,0.169766665,0,282553,764,0
177,True,,1783526304.2070086,425566953000000,425567359000000,406.0,1007,434407,0,0,12.37297,-0.212402,0.227301,-129.9308,-0.771484,-1.396484,979.3359,-0.09,0.3325,-0.2575,32,-37,-44,49.44444,True,39,37.248948,-80.41810517,8,1.44,679.2,0.282944442,0,283463,768,0
178,True,,1783526305.6117544,425568359000000,425568734000000,375.0,1007,435791,0,0,12.37297,-0.010493,-0.17505,-130.3743,0.205078,-1.884766,981.7773,-0.09,-0.23,-0.07,32,-38,-44,49.44444,True,420,37.24896067,-80.41811217,8,1.44,679.4,0.694499994,5.53,284524,770,0
179,True,,1783526306.9969542,425569750000000,425570140000000,390.0,1007,437195,0,0,12.37297,-0.064289,-0.069988,-129.9315,4.111328,-2.861328,978.8477,0.16,-0.9175,-0.445,32,-39,-43,49.44444,True,830,37.24896167,-80.41811283,8,1.44,679.5,0.416699996,5.53,285349,772,0
180,True,,1783526308.4012234,425571140000000,425571546000000,406.0,1007,438606,0,0,12.37297,-0.192868,-0.610177,-130.2756,2.646484,-3.837891,978.8477,-0.34,-0.9175,-0.1325,32,-37,-44,49.44444,True,240,37.24897083,-80.41811667,8,1.44,680.1,0.313811108,5.53,286436,776,0
181,True,,1783526309.8106406,425572562000000,425572937000000,375.0,1007,439996,0,0,12.37297,-0.24722,0.06595,-129.8451,0.205078,-2.373047,980.8008,-0.34,-0.73,-0.0075,32,-37,-44,49.44444,True,634,37.2489795,-80.41812067,7,2.04,680.4,0.607044439,5.53,287411,778,0
182,True,,1783526311.201918,425573953000000,425574343000000,390.0,1007,441388,0,0,12.37693,-0.148862,-0.1698,-130.0708,2.646484,-1.884766,979.8242,-0.465,-0.1675,-0.3825,30,-37,-45,49.44444,True,24,37.24897067,-80.41811667,8,1.44,680.5,0.010288889,5.53,288305,782,0
183,True,,1783526312.593731,425575343000000,425575781000000,438.0,1007,442834,0,0,12.37693,0.125881,-0.167366,-130.3727,0.693359,-2.373047,981.2891,0.2225,0.27,-0.3825,30,-37,-45,50,True,473,37.24897917,-80.41812033,8,1.44,680.7,0.195488887,5.53,289429,784,0
184,True,,1783526314.0411692,425576781000000,425577203000000,422.0,1007,444247,0,0,12.37693,-0.277636,-0.092882,-130.6166,2.158203,-1.396484,980.3125,-0.1525,-1.855,-0.445,34,-38,-42,49.44444,True,882,37.24898867,-80.418125,8,1.44,680.8,0.416699996,5.53,290253,786,0
185,True,,1783526315.458806,425578203000000,425578609000000,406.0,1007,445664,0,0,12.37693,-0.01407,-0.224411,-130.6928,3.134766,-1.396484,980.8008,-0.2775,-0.2925,-0.1325,30,-34,-44,50,True,295,37.2489755,-80.4181185,8,1.44,681.1,0.190344443,5.53,291342,790,0
186,True,,1783526316.8692167,425579609000000,425580000000000,391.0,1007,447048,0,0,12.37693,-0.142166,-0.150228,-130.451,3.134766,-4.814453,978.8477,-0.215,-0.105,-0.5075,31,-36,-45,49.44444,True,683,37.24897633,-80.41811883,8,1.44,681.2,0.036011111,5.53,292263,792,0
187,True,,1783526318.2526839,425581000000000,425581390000000,375.0,1007,448441,0,0,12.37693,-0.064626,-0.278274,-130.1382,0.693359,-1.396484,979.8242,0.2225,-2.48,-0.195,31,-38,-45,49.44444,True,75,37.24897917,-80.41812017,8,1.44,681.7,0.025722222,5.53,293204,796,0
188,True,,1783526319.65021,425582390000000,425582796000000,406.0,1007,449863,0,0,12.37693,-0.124742,0.01674,-130.3906,5.087891,-1.396484,982.2656,0.285,1.0825,-0.0075,31,-37,-43,49.44444,True,499,37.248984,-80.4181225,8,1.44,681.8,0.272655553,5.53,294305,798,0
189,True,,1783526321.0705225,425583812000000,425584203000000,391.0,1007,451259,0,0,12.36477,0.001257,-0.271724,-130.1641,2.646484,-3.349609,983.7305,-0.34,0.3325,-0.07,31,-37,-42,49.44444,True,10,37.24899467,-80.41812733,8,1.45,681.9,0.185199998,5.53,295109,801,0
190,True,,1783526322.4656963,425585218000000,425585578000000,360.0,1007,452646,0,0,12.36477,-0.042372,-0.065401,-130.597,-0.283203,-4.326172,979.8242,-0.09,1.02,-0.32,30,-36,-45,49.44444,True,285,37.2489895,-80.41812383,7,2.1,682.4,0.036011111,5.53,296170,804,0
191,True,,1783526323.8511143,425586593000000,425587015000000,422.0,1007,454073,0,0,12.36477,-0.085626,-0.173238,-130.5666,0.693359,-5.302734,982.7539,-0.2775,-0.98,-0.945,30,-36,-45,49.44444,True,710,37.24898617,-80.41812167,8,1.45,682.5,0.185199998,5.53,297103,806,0
192,True,,1783526325.2902915,425588031000000,425588531000000,500.0,1007,455472,0,0,12.36477,-0.032557,-0.201115,-130.4137,0.693359,-3.837891,977.3828,-0.1525,0.77,-0.57,30,-37,-44,49.44444,True,111,37.2489955,-80.41812533,8,1.45,682.9,0.416699996,5.53,298077,810,0
193,True,,1783526326.801712,425589546000000,425589937000000,391.0,1007,456984,0,0,12.36477,-0.051638,0.091155,-129.7299,1.181641,-4.326172,978.3594,0.035,-1.605,-0.07,30,-36,-43,49.44444,True,620,37.24900633,-80.41813033,8,1.45,683,0.59675555,5.53,299050,812,1
194,True,,1783526328.189268,425590937000000,425591343000000,406.0,1007,458405,0,0,12.36477,-0.010696,-0.399455,-130.3974,2.158203,-1.396484,981.7773,-0.5275,-1.105,-0.57,30,-36,-44,49.44444,True,39,37.24901133,-80.41813017,8,1.45,683.7,0.262366664,5.53,299961,816,1
195,True,,1783526329.609591,425592359000000,425592734000000,375.0,1007,459792,0,0,12.36477,-0.227957,0.059753,-130.7579,0.205078,-1.396484,979.3359,0.5975,0.7075,-0.3825,31,-36,-45,49.44444,True,426,37.2490155,-80.418132,8,1.45,683.9,0.51444444,5.53,301023,818,1
196,True,,1783526330.997364,425593750000000,425594125000000,375.0,1007,461186,0,0,12.38068,0.090848,-0.346212,-130.1154,1.669922,-4.814453,980.3125,0.035,-1.0425,-0.6325,31,-38,-43,49.44444,True,822,37.24901383,-80.41813067,8,1.45,684.2,0.277799998,5.53,301826,820,1
197,True,,1783526332.392988,425595140000000,425595546000000,406.0,1007,462602,0,0,12.38068,-0.128557,0.143558,-130.4066,-1.748047,-2.373047,980.3125,0.2225,0.3325,-0.3825,32,-37,-43,49.44444,True,237,37.249019,-80.41813283,8,1.45,684.5,0.190344443,5.53,302917,824,1
198,True,,1783526333.8081613,425596546000000,425596968000000,422.0,1007,464016,0,0,12.38068,-0.048626,-0.124522,-129.9675,-0.771484,-3.837891,981.7773,0.3475,1.2075,-0.0075,30,-36,-44,49.44444,True,642,37.2490335,-80.41814117,8,1.45,684.4,0.627622217,350.7,303906,826,1
199,True,,1783526335.2225418,425597968000000,425598359000000,391.0,1007,465407,0,0,12.38068,-0.046198,0.23512,-129.9781,0.693359,-1.396484,981.2891,-0.215,0.27,-0.32,30,-36,-45,49.44444,True,46,37.24903417,-80.41814183,8,1.45,684.7,0.56074444,343.47,304829,830,1
200,True,,1783526336.612204,425599359000000,425599750000000,391.0,1007,466799,0,0,12.38068,-0.200061,0.061958,-130.8372,-0.771484,-3.837891,979.3359,0.0975,-0.105,-0.5075,31,-36,-45,49.44444,True,436,37.24903117,-80.41813867,8,1.45,685.3,0.216066665,343.47,305895,832,1
201,True,,1783526338.0046818,425600750000000,425601140000000,390.0,1007,468193,0,0,12.38068,-0.07918,0.153246,-129.9687,3.623047,-2.373047,984.2188,-0.59,0.52,-0.2575,32,-37,-44,49.44444,True,829,37.24903367,-80.41813983,8,1.45,685.4,0.092599999,343.47,306698,834,1
202,True,,1783526339.3993764,425602140000000,425602593000000,453.0,1007,469636,0,0,12.38068,-0.050107,-0.052324,-130.6564,0.693359,-1.884766,984.707,-0.09,1.395,-0.1325,30,-35,-44,48.88889,True,271,37.249039,-80.41814167,8,1.45,686,0.349822219,343.47,307814,838,1
203,True,,1783526340.850177,425603593000000,425604046000000,453.0,1007,471097,0,0,12.33,-0.233789,0.032789,-130.605,1.669922,-3.837891,981.7773,-0.1525,1.2075,-0.07,31,-36,-43,49.44444,True,733,37.24904,-80.41814117,8,1.45,686.4,0.282944442,343.47,308758,840,1
204,True,,1783526342.301984,425605046000000,425605468000000,422.0,1007,472526,0,0,12.33,-0.298164,0.237883,-130.4116,0.205078,-4.326172,979.8242,0.2225,2.02,-0.0075,32,-36,-45,50.55556,True,163,37.24903417,-80.4181345,8,1.45,687.2,0.051444444,343.47,309786,844,1
205,True,,1783526343.7300937,425606468000000,425606875000000,407.0,1007,473924,0,0,12.33,-0.165743,0.153364,-130.2383,3.623047,-1.396484,979.8242,0.66,0.9575,-0.195,31,-36,-46,49.44444,True,562,37.24902883,-80.4181305,8,1.45,687.4,0.108033332,343.47,310834,846,1
206,True,,1783526345.129977,425607875000000,425608265000000,390.0,1007,475325,0,0,12.33,-0.129,-0.02273,-130.6369,0.693359,-3.837891,979.3359,-0.09,-0.2925,-0.6325,31,-37,-44,50,True,79,37.2490155,-80.4181205,8,1.45,687.3,0.231499998,343.47,311668,849,1
207,True,,1783526346.5297003,425609281000000,425609671000000,390.0,1007,476719,0,0,12.33,-0.133519,-0.296545,-129.8005,2.646484,-1.884766,979.8242,-0.09,-1.2925,0.2425,31,-36,-44,49.44444,True,354,37.24901767,-80.41811933,8,1.45,688.4,0.123466666,343.47,312738,852,1
208,True,,1783526347.9238684,425610671000000,425611062000000,391.0,1007,478123,0,0,12.33,0.062057,-0.124806,-129.8069,0.693359,-0.908203,978.8477,0.5975,0.8325,-0.32,30,-37,-45,49.44444,True,758,37.249014,-80.4181165,8,1.45,688.8,0.318955553,343.47,313602,854,1
209,True,,1783526349.327847,425612078000000,425612484000000,406.0,1007,479533,0,0,12.33,-0.213396,0.122499,-130.2744,0.693359,-4.814453,977.3828,0.5975,2.395,-0.2575,32,-36,-43,49.44444,True,171,37.24900083,-80.41811067,8,1.45,688.8,0.30352222,343.47,314635,858,1
210,True,,1783526350.73754,425613484000000,425613859000000,375.0,1007,480919,0,0,12.33,-0.002437,0.326125,-130.2676,1.181641,-2.861328,980.8008,0.16,-1.23,-0.1325,31,-37,-43,49.44444,True,555,37.24899867,-80.41810767,8,1.45,688.9,0.298377775,343.47,315678,860,1
211,True,,1783526352.123809,425614875000000,425615265000000,390.0,1007,482319,0,0,12.38514,0.074822,-0.286203,-130.1641,1.181641,-2.861328,978.3594,-0.465,-0.48,-0.32,30,-37,-42,49.44444,True,73,37.2489985,-80.41810867,8,1.45,688.5,0.051444444,343.47,316505,863,1
212,True,,1783526353.5233698,425616265000000,425616656000000,391.0,1007,483711,0,0,12.38514,-0.194492,-0.190048,-130.2809,1.181641,-3.837891,977.8711,-0.34,-2.1675,0.055,32,-37,-43,49.44444,True,346,37.24899733,-80.41810733,8,1.45,689,0.030866666,343.47,317572,866,1
213,True,,1783526354.9170847,425617656000000,425618046000000,390.0,1007,485100,0,0,12.38514,-0.078364,-0.189998,-130.1335,1.181641,-4.326172,978.3594,0.16,0.4575,0.1175,30,-36,-43,49.44444,True,738,37.24899483,-80.41810533,7,2.04,689,0.061733333,343.47,318442,868,1
214,True,,1783526356.304825,425619046000000,425619421000000,375.0,1007,486491,0,0,12.38514,-0.100848,0.03941,-130.0995,2.158203,-1.884766,978.3594,-0.2775,2.2075,-0.445,30,-36,-43,50.55556,True,129,37.24900667,-80.41810917,8,1.45,689.1,0.437277774,343.47,319434,872,1
215,True,,1783526357.6955616,425620437000000,425620828000000,391.0,1007,487885,0,0,12.38514,-0.043653,-0.110455,-130.6096,1.181641,-3.837891,981.7773,-0.4025,0.8325,-0.5075,31,-38,-42,49.44444,True,521,37.24900467,-80.418109,8,1.45,688.9,0.246933331,343.47,320503,874,1
216,True,,1783526359.089941,425621828000000,425622218000000,390.0,1007,489272,0,0,12.38514,-0.135707,-0.160918,-130.5355,2.158203,-2.861328,981.2891,0.535,-1.73,-0.3825,31,-37,-44,49.44444,True,17,37.2489985,-80.41810533,8,1.45,689.2,0.066877777,343.47,321298,877,1
217,True,,1783526360.476222,425623218000000,425623640000000,422.0,1007,490695,0,0,12.38514,-0.354313,-0.118688,-130.534,0.205078,-2.373047,978.8477,-0.7775,-2.605,-0.5075,31,-35,-45,49.44444,True,332,37.24899267,-80.4181025,8,1.45,689,0.087455555,343.47,322402,880,1
218,True,,1783526361.9002776,425624640000000,425625031000000,391.0,1007,492081,0,0,12.36501,-0.089362,0.007016,-130.7156,0.693359,-3.349609,979.8242,-0.215,0.645,-0.2575,32,-37,-44,49.44444,True,716,37.24898883,-80.41809917,8,1.45,689.3,0.216066665,343.47,323294,882,1
219,True,,1783526363.2878795,425626031000000,425626421000000,390.0,1007,493472,0,0,12.36501,-0.066382,0.178708,-130.1,3.623047,-3.349609,980.3125,-0.4025,0.7075,-0.32,31,-36,-43,49.44444,True,108,37.24899317,-80.418101,8,1.45,689.6,0.061733333,343.47,324268,886,1
220,True,,1783526364.6768737,425627421000000,425627812000000,391.0,1007,494858,0,0,12.36501,-0.18218,0.017676,-130.168,2.646484,-0.908203,978.3594,-0.1525,1.0825,-0.1325,30,-36,-45,50.55556,True,494,37.24899617,-80.4181015,8,1.45,689.7,0.185199998,343.47,325334,888,1
221,True,,1783526366.06352,425628812000000,425629187000000,375.0,1007,496246,0,0,12.36501,-0.210117,-0.138557,-130.7224,-0.771484,-2.373047,981.2891,0.16,0.145,-0.2575,31,-36,-44,49.44444,True,879,37.2489965,-80.41810067,8,1.45,689.8,0.231499998,343.47,326132,890,1
222,True,,1783526367.4497435,425630203000000,425630578000000,375.0,1007,497632,0,0,12.36501,0.21496,-0.0236,-130.0021,2.646484,-2.373047,979.8242,-0.1525,-0.6675,-0.0075,30,-37,-43,49.44444,True,269,37.24900533,-80.4181055,9,1.22,689.3,0.164622221,343.47,327202,894,1
223,True,,1783526368.8367674,425631578000000,425632000000000,422.0,1007,499044,0,0,12.36501,-0.143398,-0.079948,-130.2609,1.669922,0.068359,979.8242,-0.2775,-0.1675,-0.195,31,-37,-44,49.44444,True,680,37.24901217,-80.4181085,9,1.22,689.4,0.246933331,343.47,328158,896,1
224,True,,1783526370.2493324,425633000000000,425633390000000,390.0,1007,500449,0,0,12.36501,-0.098749,-0.224876,-129.6956,1.669922,-3.349609,981.7773,0.785,-1.1675,-0.3825,30,-37,-43,50,True,86,37.249001,-80.41811067,9,1.22,687.4,0.108033332,343.47,329113,900,1
225,True,,1783526371.653242,425634406000000,425634781000000,375.0,1007,501834,0,0,12.37293,-0.137325,-0.124358,-130.1388,1.669922,-3.837891,981.2891,-0.0275,0.2075,-0.695,32,-37,-44,49.44444,True,467,37.24900817,-80.41811467,9,1.22,687.3,0.200633332,343.47,330176,902,1
226,True,,1783526373.0390213,425635781000000,425636171000000,390.0,1007,503221,0,0,12.37293,-0.052898,-0.195814,-130.0513,1.669922,-2.373047,978.8477,0.0975,1.7075,-0.32,30,-36,-44,49.44444,True,857,37.24899517,-80.41810717,8,1.45,687.4,0.308666664,343.47,330980,904,1
227,True,,1783526374.4255812,425637171000000,425637578000000,407.0,1007,504623,0,0,12.37293,0.184853,-0.388572,-130.5122,1.669922,-1.396484,979.3359,-0.09,1.395,-0.32,30,-39,-43,49.44444,True,243,37.24896317,-80.41809017,8,1.45,687.4,0.987733325,107.82,332060,908,1
228,True,,1783526375.8273299,425638578000000,425638953000000,375.0,1007,506008,0,0,12.37293,-0.135287,-0.100626,-130.1228,0.205078,-2.373047,981.7773,-0.09,0.0825,-0.1325,31,-36,-44,49.44444,True,625,37.24894167,-80.41808817,9,1.22,685,0.931144436,130.63,333048,910,1
229,True,,1783526377.2126403,425639953000000,425640359000000,406.0,1007,507408,0,0,12.37293,-0.05553,-0.224773,-130.1004,1.669922,-2.861328,983.7305,-0.215,-0.355,0.1175,30,-36,-44,49.44444,True,26,37.24891983,-80.41807567,9,1.22,684.9,1.095766657,152.18,333972,914,1
230,True,,1783526378.6124153,425641359000000,425641781000000,422.0,1007,508838,0,0,12.37293,0.01196,-0.137088,-130.3889,1.181641,-2.861328,979.8242,0.3475,2.02,-0.195,30,-37,-44,49.44444,True,463,37.24890733,-80.41806833,8,1.45,684.9,1.183222212,155.54,335098,916,1
231,True,,1783526380.0433242,425642796000000,425643171000000,375.0,1007,510225,0,0,12.37293,0.07786,-0.296711,-129.4068,0.693359,-2.373047,979.3359,-0.84,-1.7925,0.055,31,-40,-44,49.44444,True,849,37.24890717,-80.41806817,8,1.45,684.7,0.756233327,156.62,335918,918,1
232,True,,1783526381.4323506,425644171000000,425644593000000,422.0,1007,511640,0,0,12.36497,-0.074535,-0.18235,-130.3129,1.181641,-3.349609,980.8008,-0.1525,-1.355,-0.195,31,-37,-43,49.44444,True,263,37.24889033,-80.41806033,8,1.45,683.7,0.663633328,155.77,337019,922,1
233,True,,1783526382.8464994,425645593000000,425645984000000,391.0,1007,513042,0,0,12.36497,-0.292926,0.104952,-130.8668,1.181641,-5.791016,982.7539,-0.2775,0.7075,-0.2575,33,-37,-44,49.44444,True,663,37.24888317,-80.41805617,8,1.45,683.4,0.766522216,157.76,337984,924,1
234,True,,1783526384.2474203,425647000000000,425647375000000,375.0,1007,514433,0,0,12.36497,-0.071171,0.049479,-130.2664,2.646484,-0.908203,982.7539,0.285,2.02,-0.07,32,-38,-44,49.44444,True,67,37.24887733,-80.4180525,8,1.45,683,0.375544441,157.76,338933,928,1
235,True,,1783526385.638769,425648390000000,425648781000000,391.0,1007,515825,0,0,12.36497,-0.017342,-0.846269,-130.3704,0.693359,-2.861328,980.8008,0.535,-15.23,-0.0075,30,-36,-45,49.44444,True,460,37.248867,-80.41804717,8,1.45,682.5,0.447566663,157.76,340001,930,1
236,True,,1783526387.0322723,425649781000000,425650171000000,390.0,1007,517233,0,0,12.36497,-0.067977,-0.359955,-130.5409,2.158203,-0.908203,981.7773,-0.715,-2.605,-0.5075,30,-37,-45,49.44444,True,871,37.24886833,-80.41804733,8,1.45,681.9,0.149188888,157.76,340817,932,1
237,True,,1783526388.4371135,425651187000000,425651593000000,406.0,1007,518638,0,0,12.36497,-0.041848,-0.200043,-130.0623,2.158203,-4.814453,979.3359,0.535,-1.1675,-0.2575,30,-36,-42,50,True,275,37.24886783,-80.4180445,7,2.13,681.4,0.329244442,157.76,341899,936,1
238,True,,1783526389.8426933,425652593000000,425652984000000,391.0,1007,520028,0,0,12.36497,-0.140766,-0.120209,-131.2325,1.669922,-4.326172,981.7773,-0.34,0.895,-0.07,33,-38,-45,49.44444,True,667,37.24886667,-80.4180435,7,2.13,681.2,0.313811108,157.76,342832,938,1
239,True,,1783526391.234123,425653984000000,425654359000000,375.0,1007,521416,0,0,12.37705,-0.231039,-0.072556,-130.235,0.693359,-1.884766,982.2656,-0.0275,-1.7925,-0.32,32,-37,-43,49.44444,True,54,37.24887333,-80.41804683,7,2.13,680.8,0.133755554,157.76,343750,942,1
240,True,,1783526392.6199443,425655359000000,425655750000000,391.0,1007,522812,0,0,12.37705,-0.112927,0.018143,-130.5217,2.158203,-3.837891,980.8008,-0.34,0.395,-0.57,31,-36,-42,49.44444,True,452,37.24887633,-80.41804883,7,2.13,680.5,0.123466666,157.76,344818,944,1
241,True,,1783526394.0164416,425656765000000,425657156000000,391.0,1007,524199,0,0,12.37705,-0.18007,-0.045752,-130.0973,1.669922,-3.349609,978.3594,0.3475,-0.855,-0.0075,31,-36,-45,49.44444,True,836,37.24886617,-80.41804383,7,2.13,680.4,0.421844441,157.76,345605,946,1
242,True,,1783526395.4043329,425658156000000,425658546000000,390.0,1007,525605,0,0,12.37705,-0.006342,-0.30696,-130.5217,1.669922,-4.814453,981.7773,-0.09,-0.855,-0.2575,30,-36,-45,49.44444,True,241,37.24887833,-80.41805,7,2.13,680.1,0.041155555,157.76,346682,950,1
243,True,,1783526396.8100786,425659562000000,425659937000000,375.0,1007,526989,0,0,12.37705,-0.106114,-0.259069,-130.3218,4.599609,-4.326172,983.7305,-0.0275,0.8325,-0.5075,29,-36,-43,49.44444,True,626,37.24888167,-80.41805267,7,2.13,679.8,0.08231111,157.76,347648,952,1
244,True,,1783526398.1972477,425660937000000,425661328000000,391.0,1007,528378,0,0,12.37705,-0.159278,-0.077605,-130.5548,-0.283203,-1.884766,978.3594,-0.215,1.2075,-0.695,33,-38,-44,49.44444,True,17,37.24888917,-80.41805733,7,2.14,679.6,0.036011111,157.76,348529,956,1
245,True,,1783526399.5834818,425662328000000,425662734000000,406.0,1007,529767,0,0,12.37705,0.007616,-0.502345,-130.0722,1.669922,-1.396484,980.8008,0.41,-0.4175,-0.2575,30,-37,-43,50,True,404,37.24889283,-80.4180595,7,2.14,679.6,0.113177777,157.76,349591,958,1
246,True,,1783526401.0061445,425663750000000,425664312000000,562.0,1007,531332,0,0,12.3771,0.125712,-0.315918,-130.5628,2.646484,-2.373047,979.8242,-0.34,-0.5425,-0.0075,31,-37,-45,49.44444,True,82,37.24888133,-80.418054,7,2.14,679.5,0.38583333,157.76,350546,961,1
247,True,,1783526402.5634491,425665312000000,425665703000000,391.0,1007,532745,0,0,12.3771,-0.190124,-0.096379,-130.667,0.205078,-2.373047,983.2422,-0.2775,-1.355,-0.195,31,-36,-45,49.44444,True,382,37.2488765,-80.4180515,7,2.14,679.7,0.524733329,157.76,351632,964,1
248,True,,1783526403.9584515,425666703000000,425667078000000,375.0,1007,534139,0,0,12.3771,-0.029938,-0.238276,-130.1069,3.623047,-1.884766,981.7773,-0.59,0.9575,-0.1325,31,-38,-45,49.44444,True,779,37.24888017,-80.418054,7,2.14,679.5,0.324099997,157.76,352464,966,1
249,True,,1783526405.3431857,425668093000000,425668484000000,391.0,1007,535541,0,0,12.3771,-0.181246,-0.44721,-130.9931,5.576172,-3.837891,980.8008,-0.4025,0.27,0.1175,30,-36,-42,49.44444,True,177,37.24889567,-80.41806167,7,2.14,680,0.288088886,157.76,353501,970,1
250,True,,1783526406.744921,425669484000000,425669875000000,391.0,1007,536936,0,0,12.3771,-0.032752,0.56558,-129.9211,-0.283203,-2.861328,982.7539,-0.465,14.7075,-0.3825,30,-37,-45,49.44444,True,576,37.24890367,-80.41806517,7,2.14,680.1,0.499011107,157.76,354528,972,1
251,True,,1783526408.1400628,425670890000000,425671265000000,375.0,1007,538338,0,0,12.3771,-0.162751,-0.106559,-130.5426,1.181641,-4.326172,983.7305,0.16,0.0825,-0.195,30,-36,-43,50,True,93,37.2489175,-80.41807083,7,2.14,680.1,0.457855552,157.76,355371,975,1
252,True,,1783526409.5438552,425672296000000,425672671000000,375.0,1007,539738,0,0,12.3771,-0.067294,-0.473637,-129.6107,0.693359,-2.373047,981.7773,0.2225,-0.855,-0.32,30,-37,-42,49.44444,True,373,37.24892283,-80.4180725,7,2.14,680.3,0.519588884,157.76,356445,978,1
253,True,,1783526410.9430552,425673687000000,425674062000000,375.0,1007,541128,0,0,12.3771,-0.079749,-0.097782,-129.5907,-1.259766,-2.373047,982.2656,-0.5275,-1.4175,-0.1325,31,-37,-44,49.44444,True,752,37.2489315,-80.41807617,7,2.14,680.5,0.787099993,53.23,357296,980,1
