sequence,service,family,horizon_s,pos_tol_m,heading_tol_deg,aoi_limit_s,rate_hz,interval_s,delay_ms,coverage,physical_satisfaction,freshness_satisfaction,joint_satisfaction,failure_duration_s,max_failure_episode_s,mean_aoi_s,max_aoi_s,calibration_coverage,calibration_physical_satisfaction,calibration_freshness_satisfaction,calibration_joint_satisfaction,speed_mean,speed_p95,yaw_abs_mean,yaw_abs_p95,accel_abs_p95,turn_fraction,qualified
building02,local_5s,local,5.0,0.2,5.0,1.0,1.0,1.0,50,1.0,0.5771073840121977,1.0,0.5771073840121977,776.6,11.799999999999999,0.5499673273971178,1.0,0.996,1.0,1.0,1.0,0.0,0.0,0.0001087508568774,0.000275743830501,0.0,0.0,0
building02,local_5s,local,5.0,0.2,5.0,1.0,1.0,1.0,100,1.0,0.5771073840121977,1.0,0.5771073840121977,776.6,11.799999999999999,0.5499673273971178,1.0,0.996,1.0,1.0,1.0,0.0,0.0,0.0001087508568774,0.000275743830501,0.0,0.0,0
building02,local_5s,local,5.0,0.2,5.0,1.0,1.0,1.0,200,1.0,0.5227800769621723,0.8999673273796559,0.4896899731358455,937.1333333333333,12.166666666666666,0.6500000000174619,1.1000000000058208,0.992,1.0,0.9032258064516127,0.9032258064516127,0.0,0.0,0.0001087508568774,0.000275743830501,0.0,0.0,0
building02,local_5s,local,5.0,0.2,5.0,1.0,2.0,0.5,0,1.0,0.7824911057866841,1.0,0.7824911057866841,399.4333333333334,12.033333333333333,0.1999891091440139,0.400000000023283,1.0,1.0,1.0,1.0,0.0,0.0,0.0001087508568774,0.000275743830501,0.0,0.0,0
building02,local_5s,local,5.0,0.2,5.0,1.0,2.0,0.5,25,1.0,0.7159478690190954,1.0,0.7159478690190954,521.6333333333333,11.4,0.299994554580738,0.5,0.996,1.0,1.0,1.0,0.0,0.0,0.0001087508568774,0.000275743830501,0.0,0.0,0
building02,local_5s,local,5.0,0.2,5.0,1.0,2.0,0.5,50,1.0,0.7159478690190954,1.0,0.7159478690190954,521.6333333333333,11.4,0.299994554580738,0.5,0.996,1.0,1.0,1.0,0.0,0.0,0.0001087508568774,0.000275743830501,0.0,0.0,0
building02,local_5s,local,5.0,0.2,5.0,1.0,2.0,0.5,100,1.0,0.7159478690190954,1.0,0.7159478690190954,521.6333333333333,11.4,0.299994554580738,0.5,0.996,1.0,1.0,1.0,0.0,0.0,0.0001087508568774,0.000275743830501,0.0,0.0,0
building02,local_5s,local,5.0,0.2,5.0,1.0,2.0,0.5,200,1.0,0.6446852537573514,1.0,0.6446852537573514,652.5000000000001,11.666666666666666,0.400000000017462,0.6000000000058208,0.992,1.0,1.0,1.0,0.0,0.0,0.0001087508568774,0.000275743830501,0.0,0.0,0
building02,local_5s,local,5.0,0.2,5.0,1.0,5.0,0.2,0,1.0,0.8965003993320263,1.0,0.8965003993320263,190.0666666666667,16.900000000000002,0.049999999999999,0.1000000000349246,1.0,1.0,1.0,1.0,0.0,0.0,0.0001087508568774,0.000275743830501,0.0,0.0,1
building02,local_5s,local,5.0,0.2,5.0,1.0,5.0,0.2,25,1.0,0.8312640673782038,1.0,0.8312640673782038,309.8666666666666,13.366666666666665,0.1500000000000003,0.20000000004074528,0.996,1.0,1.0,1.0,0.0,0.0,0.0001087508568774,0.000275743830501,0.0,0.0,1
building02,local_5s,local,5.0,0.2,5.0,1.0,5.0,0.2,50,1.0,0.8312640673782038,1.0,0.8312640673782038,309.8666666666666,13.366666666666665,0.1500000000000003,0.20000000004074528,0.996,1.0,1.0,1.0,0.0,0.0,0.0001087508568774,0.000275743830501,0.0,0.0,1
building02,local_5s,local,5.0,0.2,5.0,1.0,5.0,0.2,100,1.0,0.794162491831845,1.0,0.794162491831845,378.0,13.4,0.1900021781770199,0.3000000000174623,0.996,1.0,1.0,1.0,0.0,0.0,0.0001087508568774,0.000275743830501,0.0,0.0,0
building02,local_5s,local,5.0,0.2,5.0,1.0,5.0,0.2,200,1.0,0.6972881725114354,1.0,0.6972881725114354,555.9,11.766666666666666,0.3099978218288043,0.400000000023283,0.992,1.0,1.0,1.0,0.0,0.0,0.0001087508568774,0.000275743830501,0.0,0.0,0
building02,local_5s,local,5.0,0.2,5.0,1.0,10.0,0.1,0,1.0,0.9121651056414724,1.0,0.9121651056414724,161.29999999999998,18.400000000000002,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0001087508568774,0.000275743830501,0.0,0.0,1
building02,local_5s,local,5.0,0.2,5.0,1.0,10.0,0.1,25,1.0,0.8803093008059246,1.0,0.8803093008059246,219.80000000000004,13.699999999999998,0.0999999999999996,0.1000000000349246,0.996,1.0,1.0,1.0,0.0,0.0,0.0001087508568774,0.000275743830501,0.0,0.0,1
building02,local_5s,local,5.0,0.2,5.0,1.0,10.0,0.1,50,1.0,0.8803093008059246,1.0,0.8803093008059246,219.80000000000004,13.699999999999998,0.0999999999999996,0.1000000000349246,0.996,1.0,1.0,1.0,0.0,0.0,0.0001087508568774,0.000275743830501,0.0,0.0,1
building02,local_5s,local,5.0,0.2,5.0,1.0,10.0,0.1,100,1.0,0.84122921658317,1.0,0.84122921658317,291.56666666666666,13.200000000000001,0.1400021781828388,0.2000000000116415,0.996,1.0,1.0,1.0,0.0,0.0,0.0001087508568774,0.000275743830501,0.0,0.0,1
building02,local_5s,local,5.0,0.2,5.0,1.0,10.0,0.1,200,1.0,0.7331736005227619,1.0,0.7331736005227619,490.0,11.733333333333334,0.2599978218288021,0.3000000000174623,0.992,1.0,1.0,1.0,0.0,0.0,0.0001087508568774,0.000275743830501,0.0,0.0,0
parking00,global,global,0.0,1.0,5.0,1.0,1.0,1.0,0,1.0,0.026465028355387468,1.0,0.026465028355387468,1081.5,283.96666666666664,0.44995949229771687,0.8999999999941792,1.0,0.37999999999999995,1.0,0.37999999999999995,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0
parking00,global,global,0.0,1.0,5.0,1.0,1.0,1.0,25,1.0,0.036036847000930135,1.0,0.036036847000930135,1070.8666666666668,280.73333333333335,0.5499684940080418,1.0,0.9966666666666667,0.294314381270903,1.0,0.294314381270903,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0
parking00,global,global,0.0,1.0,5.0,1.0,1.0,1.0,50,1.0,0.036036847000930135,1.0,0.036036847000930135,1070.8666666666668,280.73333333333335,0.5499684940080418,1.0,0.9966666666666667,0.294314381270903,1.0,0.294314381270903,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0
parking00,global,global,0.0,1.0,5.0,1.0,1.0,1.0,100,1.0,0.036036847000930135,1.0,0.036036847000930135,1070.8666666666668,280.73333333333335,0.5499684940080418,1.0,0.9966666666666667,0.294314381270903,1.0,0.294314381270903,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0
parking00,global,global,0.0,1.0,5.0,1.0,1.0,1.0,200,1.0,0.05620067812884443,0.7999819965793501,0.036036847000930135,1070.8666666666668,280.73333333333335,0.7499864974286918,1.1999999999825377,0.9899999999999999,0.16498316498316493,0.8047138047138048,0.16498316498316493,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0
parking00,global,global,0.0,1.0,5.0,1.0,2.0,0.5,0,1.0,0.0004800912173312667,1.0,0.0004800912173312667,1110.3666666666668,1072.0666666666668,0.1999819965735293,0.3999999999941792,1.0,0.6277777777777778,1.0,0.6277777777777778,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0
parking00,global,global,0.0,1.0,5.0,1.0,2.0,0.5,25,1.0,0.003510667026735,1.0,0.003510667026735,1107.0,1000.6666666666666,0.2999909982838543,0.5,0.9966666666666667,0.5395763656633221,1.0,0.5395763656633221,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0
parking00,global,global,0.0,1.0,5.0,1.0,2.0,0.5,50,1.0,0.003510667026735,1.0,0.003510667026735,1107.0,1000.6666666666666,0.2999909982838543,0.5,0.9966666666666667,0.5395763656633221,1.0,0.5395763656633221,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0
parking00,global,global,0.0,1.0,5.0,1.0,2.0,0.5,100,1.0,0.003510667026735,1.0,0.003510667026735,1107.0,1000.6666666666666,0.2999909982838543,0.5,0.9966666666666667,0.5395763656633221,1.0,0.5395763656633221,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0
parking00,global,global,0.0,1.0,5.0,1.0,2.0,0.5,200,1.0,0.021334053470159264,1.0,0.021334053470159264,1087.2,343.90000000000003,0.5000090017045042,0.6999999999825377,0.9899999999999999,0.35129068462401797,1.0,0.35129068462401797,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0
parking00,global,global,0.0,1.0,5.0,1.0,5.0,0.2,0,1.0,0.0,1.0,0.0,1110.9,1110.9,0.0499954991448369,0.1000000000058207,1.0,0.7611111111111111,1.0,0.7611111111111111,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0
parking00,global,global,0.0,1.0,5.0,1.0,5.0,0.2,25,1.0,0.0,1.0,0.0,1110.9,1110.9,0.1500045008551619,0.2000000000116415,0.9966666666666667,0.6421404682274248,1.0,0.6421404682274248,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0
parking00,global,global,0.0,1.0,5.0,1.0,5.0,0.2,50,1.0,0.0,1.0,0.0,1110.9,1110.9,0.1500045008551619,0.2000000000116415,0.9966666666666667,0.6421404682274248,1.0,0.6421404682274248,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0
parking00,global,global,0.0,1.0,5.0,1.0,5.0,0.2,100,1.0,0.0,1.0,0.0,1110.9,1110.9,0.1700063011983912,0.2999999999883584,0.9966666666666667,0.6321070234113713,1.0,0.6321070234113713,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0
parking00,global,global,0.0,1.0,5.0,1.0,5.0,0.2,200,1.0,0.0005401026194977,1.0,0.0005401026194977,1110.3,1072.0,0.289999099831297,0.3999999999941792,0.9899999999999999,0.55331088664422,1.0,0.55331088664422,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0
parking00,global,global,0.0,1.0,5.0,1.0,10.0,0.1,0,1.0,0.0,1.0,0.0,1110.9,1110.9,0.0,0.0,1.0,0.8588888888888889,1.0,0.8588888888888889,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0
parking00,global,global,0.0,1.0,5.0,1.0,10.0,0.1,25,1.0,0.0,1.0,0.0,1110.9,1110.9,0.09999999999999938,0.1000000000058207,0.9966666666666667,0.6633221850613155,1.0,0.6633221850613155,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0
parking00,global,global,0.0,1.0,5.0,1.0,10.0,0.1,50,1.0,0.0,1.0,0.0,1110.9,1110.9,0.09999999999999938,0.1000000000058207,0.9966666666666667,0.6633221850613155,1.0,0.6633221850613155,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0
parking00,global,global,0.0,1.0,5.0,1.0,10.0,0.1,100,1.0,0.0,1.0,0.0,1110.9,1110.9,0.1200018003432287,0.1999999999825377,0.9966666666666667,0.6544035674470458,1.0,0.6544035674470458,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0
parking00,global,global,0.0,1.0,5.0,1.0,10.0,0.1,200,1.0,0.0,1.0,0.0,1110.9,1110.9,0.2400036006864574,0.2999999999883584,0.9899999999999999,0.5892255892255892,1.0,0.5892255892255892,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0
parking00,local_10s,local,10.0,0.5,10.0,1.5,1.0,1.0,0,1.0,0.6405668089744755,1.0,0.6405668089744755,395.7,10.800000000000002,0.44995912434698154,0.8999999999941792,1.0,0.2933333333333333,1.0,0.2933333333333333,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0
parking00,local_10s,local,10.0,0.5,10.0,1.5,1.0,1.0,25,1.0,0.5796166772640566,1.0,0.5796166772640566,462.8,12.0,0.5499682078241366,1.0,0.995,0.2629815745393635,1.0,0.2629815745393635,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0
parking00,local_10s,local,10.0,0.5,10.0,1.5,1.0,1.0,50,1.0,0.5796166772640566,1.0,0.5796166772640566,462.8,12.0,0.5499682078241366,1.0,0.995,0.2629815745393635,1.0,0.2629815745393635,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0
parking00,local_10s,local,10.0,0.5,10.0,1.5,1.0,1.0,100,1.0,0.5796166772640566,1.0,0.5796166772640566,462.8,12.0,0.5499682078241366,1.0,0.995,0.2629815745393635,1.0,0.2629815745393635,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0
parking00,local_10s,local,10.0,0.5,10.0,1.5,1.0,1.0,200,1.0,0.46395373482302354,1.0,0.46395373482302354,590.1333333333333,16.233333333333334,0.7499863747784467,1.1999999999825377,0.985,0.22165820642978004,1.0,0.22165820642978004,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0
parking00,local_10s,local,10.0,0.5,10.0,1.5,2.0,0.5,0,1.0,0.8191176915856723,1.0,0.8191176915856723,199.13333333333333,10.3,0.19998183303986913,0.3999999999941792,1.0,0.3516666666666666,1.0,0.3516666666666666,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,1
parking00,local_10s,local,10.0,0.5,10.0,1.5,2.0,0.5,25,1.0,0.7380930753625821,1.0,0.7380930753625821,288.33333333333337,10.666666666666666,0.2999909165170242,0.5,0.995,0.3098827470686767,1.0,0.3098827470686767,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0
parking00,local_10s,local,10.0,0.5,10.0,1.5,2.0,0.5,50,1.0,0.7380930753625821,1.0,0.7380930753625821,288.33333333333337,10.666666666666666,0.2999909165170242,0.5,0.995,0.3098827470686767,1.0,0.3098827470686767,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0
parking00,local_10s,local,10.0,0.5,10.0,1.5,2.0,0.5,100,1.0,0.7380930753625821,1.0,0.7380930753625821,288.33333333333337,10.666666666666666,0.2999909165170242,0.5,0.995,0.3098827470686767,1.0,0.3098827470686767,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0
parking00,local_10s,local,10.0,0.5,10.0,1.5,2.0,0.5,200,1.0,0.5703212523087171,1.0,0.5703212523087171,473.03333333333336,11.266666666666666,0.5000090834713343,0.6999999999825377,0.985,0.28595600676818944,1.0,0.28595600676818944,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0
parking00,local_10s,local,10.0,0.5,10.0,1.5,5.0,0.2,0,1.0,0.948012232415902,1.0,0.948012232415902,57.23333333333332,10.0,0.0499954582614219,0.1000000000058207,1.0,0.4366666666666667,1.0,0.4366666666666667,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,1
parking00,local_10s,local,10.0,0.5,10.0,1.5,5.0,0.2,25,1.0,0.8898779786235504,1.0,0.8898779786235504,121.23333333333335,10.200000000000001,0.150004541738577,0.2000000000116415,0.995,0.3701842546063651,1.0,0.3701842546063651,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,1
parking00,local_10s,local,10.0,0.5,10.0,1.5,5.0,0.2,50,1.0,0.8898779786235504,1.0,0.8898779786235504,121.23333333333335,10.200000000000001,0.150004541738577,0.2000000000116415,0.995,0.3701842546063651,1.0,0.3701842546063651,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,1
parking00,local_10s,local,10.0,0.5,10.0,1.5,5.0,0.2,100,1.0,0.8681987464801525,1.0,0.8681987464801525,145.10000000000002,10.200000000000001,0.1700063584351722,0.2999999999883584,0.995,0.3651591289782244,1.0,0.3651591289782244,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,1
parking00,local_10s,local,10.0,0.5,10.0,1.5,5.0,0.2,200,1.0,0.7411209010809339,1.0,0.7411209010809339,285.0,10.233333333333333,0.289999091654614,0.3999999999941792,0.985,0.3096446700507614,1.0,0.3096446700507614,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0
parking00,local_10s,local,10.0,0.5,10.0,1.5,10.0,0.1,0,1.0,0.9580948920580131,1.0,0.9580948920580131,46.13333333333333,10.033333333333333,0.0,0.0,1.0,0.48,1.0,0.48,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,1
parking00,local_10s,local,10.0,0.5,10.0,1.5,10.0,0.1,25,1.0,0.9370515033154692,1.0,0.9370515033154692,69.3,10.133333333333333,0.09999999999999938,0.1000000000058207,0.995,0.3819095477386934,1.0,0.3819095477386934,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,1
parking00,local_10s,local,10.0,0.5,10.0,1.5,10.0,0.1,50,1.0,0.9370515033154692,1.0,0.9370515033154692,69.3,10.133333333333333,0.09999999999999938,0.1000000000058207,0.995,0.3819095477386934,1.0,0.3819095477386934,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,1
parking00,local_10s,local,10.0,0.5,10.0,1.5,10.0,0.1,100,1.0,0.9187937142338086,1.0,0.9187937142338086,89.39999999999999,10.266666666666667,0.1200018166965947,0.1999999999825377,0.995,0.38023450586264657,1.0,0.38023450586264657,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,1
parking00,local_10s,local,10.0,0.5,10.0,1.5,10.0,0.1,200,1.0,0.7939867381233535,1.0,0.7939867381233535,226.79999999999998,10.366666666666667,0.2400036333931894,0.2999999999883584,0.985,0.3299492385786802,1.0,0.3299492385786802,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0
parking00,local_1s,local,1.0,0.1,2.0,0.6,1.0,1.0,0,1.0,0.6892813166351323,0.6000540589242274,0.4831966843859807,573.6,5.166666666666667,0.44995945580100855,0.8999999999941792,1.0,0.6172413793103448,0.6,0.4551724137931034,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0
parking00,local_1s,local,1.0,0.1,2.0,0.6,1.0,1.0,25,1.0,0.6332101991170376,0.5000450491035229,0.3854701624771,682.0666666666667,5.266666666666667,0.5499684656217132,1.0,0.996551724137931,0.5570934256055363,0.5017301038062284,0.3633217993079585,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0
parking00,local_1s,local,1.0,0.1,2.0,0.6,1.0,1.0,50,1.0,0.6332101991170376,0.5000450491035229,0.3854701624771,682.0666666666667,5.266666666666667,0.5499684656217132,1.0,0.996551724137931,0.5570934256055363,0.5017301038062284,0.3633217993079585,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0
parking00,local_1s,local,1.0,0.1,2.0,0.6,1.0,1.0,100,1.0,0.6332101991170376,0.5000450491035229,0.3854701624771,682.0666666666667,5.266666666666667,0.5499684656217132,1.0,0.996551724137931,0.5570934256055363,0.5017301038062284,0.3633217993079585,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0
parking00,local_1s,local,1.0,0.1,2.0,0.6,1.0,1.0,200,1.0,0.5307685377060997,0.3000270294621137,0.2048532900861939,882.5333333333332,8.833333333333334,0.7499864852631224,1.1999999999825377,0.9896551724137931,0.4250871080139373,0.3031358885017421,0.19512195121951223,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0
parking00,local_1s,local,1.0,0.1,2.0,0.6,2.0,0.5,0,1.0,0.8383037510886866,1.0,0.8383037510886866,179.4666666666667,4.0,0.19998198035277012,0.3999999999941792,1.0,0.7793103448275862,1.0,0.7793103448275862,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,1
parking00,local_1s,local,1.0,0.1,2.0,0.6,2.0,0.5,25,1.0,0.7683575096855573,1.0,0.7683575096855573,257.1,4.333333333333333,0.2999909901734747,0.5,0.996551724137931,0.6920415224913494,1.0,0.6920415224913494,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0
parking00,local_1s,local,1.0,0.1,2.0,0.6,2.0,0.5,50,1.0,0.7683575096855573,1.0,0.7683575096855573,257.1,4.333333333333333,0.2999909901734747,0.5,0.996551724137931,0.6920415224913494,1.0,0.6920415224913494,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0
parking00,local_1s,local,1.0,0.1,2.0,0.6,2.0,0.5,100,1.0,0.7683575096855573,1.0,0.7683575096855573,257.1,4.333333333333333,0.2999909901734747,0.5,0.996551724137931,0.6920415224913494,1.0,0.6920415224913494,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0
parking00,local_1s,local,1.0,0.1,2.0,0.6,2.0,0.5,200,1.0,0.6310778748836231,0.5999639607171817,0.40970658017238787,655.1666666666669,5.333333333333333,0.5000090098148838,0.6999999999825377,0.9896551724137931,0.5087108013937283,0.6027874564459931,0.3519163763066202,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0
parking00,local_1s,local,1.0,0.1,2.0,0.6,5.0,0.2,0,1.0,0.9629696369042255,1.0,0.9629696369042255,41.10000000000001,3.766666666666667,0.0499954950896471,0.1000000000058207,1.0,0.9137931034482761,1.0,0.9137931034482761,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,1
parking00,local_1s,local,1.0,0.1,2.0,0.6,5.0,0.2,25,1.0,0.897318076703607,1.0,0.897318076703607,113.96666666666668,4.133333333333334,0.1500045049103517,0.2000000000116415,0.996551724137931,0.8442906574394463,1.0,0.8442906574394463,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,1
parking00,local_1s,local,1.0,0.1,2.0,0.6,5.0,0.2,50,1.0,0.897318076703607,1.0,0.897318076703607,113.96666666666668,4.133333333333334,0.1500045049103517,0.2000000000116415,0.996551724137931,0.8442906574394463,1.0,0.8442906574394463,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,1
parking00,local_1s,local,1.0,0.1,2.0,0.6,5.0,0.2,100,1.0,0.8785175841667417,1.0,0.8785175841667417,134.83333333333334,4.2,0.1700063068756569,0.2999999999883584,0.996551724137931,0.8200692041522492,1.0,0.8200692041522492,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,1
parking00,local_1s,local,1.0,0.1,2.0,0.6,5.0,0.2,200,1.0,0.7651440069675947,1.0,0.7651440069675947,260.6666666666667,4.500000000000001,0.2899990990202591,0.3999999999941792,0.9896551724137931,0.6794425087108014,1.0,0.6794425087108014,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0
parking00,local_1s,local,1.0,0.1,2.0,0.6,10.0,0.1,0,1.0,0.9748325674985735,1.0,0.9748325674985735,27.933333333333337,3.9,0.0,0.0,1.0,0.928735632183908,1.0,0.928735632183908,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,1
parking00,local_1s,local,1.0,0.1,2.0,0.6,10.0,0.1,25,1.0,0.9497852659398744,1.0,0.9497852659398744,55.73333333333334,4.2,0.09999999999999938,0.1000000000058207,0.996551724137931,0.903114186851211,1.0,0.903114186851211,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,1
parking00,local_1s,local,1.0,0.1,2.0,0.6,10.0,0.1,50,1.0,0.9497852659398744,1.0,0.9497852659398744,55.73333333333334,4.2,0.09999999999999938,0.1000000000058207,0.996551724137931,0.903114186851211,1.0,0.903114186851211,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,1
parking00,local_1s,local,1.0,0.1,2.0,0.6,10.0,0.1,100,1.0,0.9281016307775474,1.0,0.9281016307775474,79.80000000000001,4.233333333333333,0.12000180196530459,0.1999999999825377,0.996551724137931,0.8858131487889273,1.0,0.8858131487889273,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,1
parking00,local_1s,local,1.0,0.1,2.0,0.6,10.0,0.1,200,1.0,0.8049674144817852,1.0,0.8049674144817852,216.4666666666667,3.8666666666666667,0.2400036039306093,0.2999999999883584,0.9896551724137931,0.7456445993031359,1.0,0.7456445993031359,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,1
parking00,local_5s,local,5.0,0.2,5.0,1.0,1.0,1.0,0,1.0,0.5761521536003859,1.0,0.5761521536003859,468.73333333333335,12.6,0.4499593091541394,0.8999999999941792,1.0,0.336,1.0,0.336,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0
parking00,local_5s,local,5.0,0.2,5.0,1.0,1.0,1.0,25,1.0,0.5065858878138471,1.0,0.5065858878138471,545.6666666666666,12.699999999999998,0.5499683515630371,1.0,0.996,0.286479250334672,1.0,0.286479250334672,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0
parking00,local_5s,local,5.0,0.2,5.0,1.0,1.0,1.0,50,1.0,0.5065858878138471,1.0,0.5065858878138471,545.6666666666666,12.699999999999998,0.5499683515630371,1.0,0.996,0.286479250334672,1.0,0.286479250334672,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0
parking00,local_5s,local,5.0,0.2,5.0,1.0,1.0,1.0,100,1.0,0.5065858878138471,1.0,0.5065858878138471,545.6666666666666,12.699999999999998,0.5499683515630371,1.0,0.996,0.286479250334672,1.0,0.286479250334672,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0
