sequence,environment_category,condition_variable,condition_bin,n_seed_rows,n_supported_seed_rows,supported,n_samples,n_samples_seed_sd,duration_s_approx,duration_s_approx_seed_sd,time_start_s,time_start_s_seed_sd,time_end_s,time_end_s_seed_sd,Dp_mean_m,Dp_mean_m_seed_sd,Dp_p95_m,Dp_p95_m_seed_sd,Dp_max_m,Dp_max_m_seed_sd,Dtheta_mean_deg,Dtheta_mean_deg_seed_sd,Dtheta_p95_deg,Dtheta_p95_deg_seed_sd,Dtheta_max_deg,Dtheta_max_deg_seed_sd,Dv_rmse_mps,Dv_rmse_mps_seed_sd,Dv_p95_mps,Dv_p95_mps_seed_sd,Domega_rmse_radps,Domega_rmse_radps_seed_sd,Domega_p95_radps,Domega_p95_radps_seed_sd,persistent_yaw_residual_signed_mean_radps,persistent_yaw_residual_signed_mean_radps_seed_sd,persistent_yaw_residual_abs_deg_per_min,persistent_yaw_residual_abs_deg_per_min_seed_sd,Iomega_start_deg,Iomega_start_deg_seed_sd,Iomega_end_deg,Iomega_end_deg_seed_sd,Iomega_delta_deg,Iomega_delta_deg_seed_sd,Iomega_p95_abs_deg,Iomega_p95_abs_deg_seed_sd,Iomega_max_abs_deg,Iomega_max_abs_deg_seed_sd,RPE1_m,RPE1_m_seed_sd,RPEtheta1_deg,RPEtheta1_deg_seed_sd,RPE1_n_pairs,RPE1_n_pairs_seed_sd,RPE5_m,RPE5_m_seed_sd,RPEtheta5_deg,RPEtheta5_deg_seed_sd,RPE5_n_pairs,RPE5_n_pairs_seed_sd,RPE10_m,RPE10_m_seed_sd,RPEtheta10_deg,RPEtheta10_deg_seed_sd,RPE10_n_pairs,RPE10_n_pairs_seed_sd
building02,building,speed,medium,3,3,True,4137.0,0.0,413.7000000240805,0.0,181375.20000000004,3.564476708973493e-11,183108.70000000004,3.564476708973493e-11,1.0722598008607225,0.05389683796839961,4.857245915766472,0.29439959824627315,5.434235360369757,0.24740272424904036,0.7783075505009042,0.1597904567839016,3.05464218611786,0.7204608674642866,5.40705368475917,0.5187818641276889,0.05101394853654129,0.00043578148825799674,0.10197440814226853,0.00045558640977906144,0.03291792111247954,0.00016527241634814221,0.07461979078749813,7.81067657276561e-05,0.00020613782269858984,4.1546068964598624e-05,0.7086496343187156,0.14282486442185732,-1.143514583206662,3.294269267551311,5.342662989833524,9.549652214243311,6.4861775730401865,8.826509077375244,9.011309966437672,2.73608798368595,10.618619007615976,3.378814506936211,0.13872873028235286,0.02122756044725434,0.16741151964416648,0.006829207439274941,4137.0,0.0,0.3403962968550755,0.042396225415810916,0.36166982173188617,0.027284338193756953,4137.0,0.0,0.5225065473624148,0.04380902114953422,0.473907095150024,0.057532885481539196,4137.0,0.0
building02,building,turning,high,3,3,True,6450.0,0.0,645.0000000375439,0.0,181361.9,0.0,183106.29999999996,3.564476708973493e-11,1.0121246590279658,0.09384539107379591,4.863964730288342,0.2870237118297,5.525779490438751,0.22159805286250095,0.7798714996914168,0.15292416316591406,3.1010715045298376,0.744084807943172,5.4312508267675215,0.5476838728021871,0.06066500603887045,0.00021042299478262876,0.12162673049994427,0.0014651621202786062,0.050810271155344124,0.0001850812134031001,0.11432247658570593,0.0001843525669090396,-0.0009717875743307539,0.0001366993557252228,3.340759595544478,0.46993776871276655,-0.5784012436551526,3.1794909354348952,5.438195434476664,9.518526821798444,6.016596678131816,8.817456439479114,8.752650093911782,2.353424401268451,10.799073421919267,3.4726513194437167,0.12802151067100842,0.011166726586268829,0.21797113218953376,0.009153003865828348,6450.0,0.0,0.29533931917314504,0.031615772938351695,0.38743750672526106,0.03686717034668749,6450.0,0.0,0.468339767489898,0.03750585216754904,0.4883116146735847,0.07105289201380316,6450.0,0.0
building02,building,turning,low,3,3,True,6599.0,0.0,659.9000000384112,0.0,181295.79999999996,3.564476708973493e-11,183167.1,0.0,0.6865095298678114,0.03603903701901089,4.471403822388882,0.22225862922505588,5.470271555707387,0.21453667663095108,0.7428865553141781,0.22566619911445784,2.520793626055297,0.953737527932126,5.013411714011078,0.12278325577959444,0.033583787554353,0.0005875378296038402,0.06814306157951545,0.0010496420056885242,0.012046833271799387,0.00012459610785112897,0.015449500503018396,0.0007535062966498975,0.000261943713427481,0.00020923764466897944,0.9004961549627382,0.7193060372874306,7.291865289459843e-05,0.0,5.971237822051048,10.98773555463546,5.971164903398154,10.98773555463546,10.168628524816228,5.070336576782795,11.347068048364813,5.584519611893982,0.10965557308889932,0.010396023740719072,0.10308576702284944,0.00944710812915295,6589.0,0.0,0.278901140988481,0.011464228255638809,0.2784969797146028,0.05355247006991065,6549.0,0.0,0.42971749711037194,0.019968010727668923,0.4173533773076807,0.10246795627315311,6499.0,0.0
building02,building,turning,medium,3,3,True,5665.0,0.0,566.5000000329746,0.0,181352.79999999996,3.564476708973493e-11,183110.00000000003,0.0,0.9915552535061973,0.04204455413992834,4.764297059775994,0.3731615485772414,5.457073618287358,0.21577162938950584,0.7010000317456545,0.13616022042595027,2.791486685424296,0.6061680649038861,5.028158942563922,0.1529439793096106,0.04560856131633576,0.00044184120557747003,0.08872136871019998,0.0012694145919240854,0.018477830906403047,0.0002493067400424985,0.02937614029894268,0.0008594440125248322,0.000985285241590258,4.9527465179693155e-05,3.387161157578968,0.17026288348665364,-0.11410836195596469,2.8486135600545475,5.461526502295645,9.572181117316877,5.575634864251611,8.956996227722334,8.43752938656714,2.032472137136591,10.243712672812636,3.6488817476097113,0.11699547410093425,0.002700293377867007,0.12925682826308857,0.004972523718509165,5665.0,0.0,0.30867518801018495,0.029349237501539407,0.29442346546061127,0.024492912672390295,5665.0,0.0,0.4843928737668226,0.03362055608940571,0.4000580811211319,0.041115473992596296,5665.0,0.0
building02,building,wheel_imu_disagreement,high,3,3,True,7427.0,0.0,742.7000000432308,0.0,181352.79999999996,3.564476708973493e-11,183111.00000000003,0.0,0.9732337643504,0.05277741245924824,4.794838509925104,0.35960805709813676,5.523457997308981,0.20562498202859553,0.7152237304343815,0.13225806916286517,2.867182218605791,0.6088848109809235,5.377365221630771,0.48209926117425167,0.05873277535529492,0.00043201312835650454,0.11562188659663657,0.0003877707140039115,0.04225223980861342,0.00017596410136303206,0.09905372976015005,8.865833988597958e-05,-0.001335545826785968,0.00010526330743820276,4.591268353268764,0.36186859522782355,-0.11410836195596469,2.8486135600545475,5.53150531427499,9.582650635184802,5.645613676230954,8.956557897174216,8.680673971147307,2.2792838649867977,10.781288783258281,3.4776107935488265,0.11479555923953226,0.0036728706831221473,0.17266143454651614,0.0070710666432051905,7427.0,0.0,0.28929750249752045,0.009532259656362346,0.3387394121268313,0.02668884424174252,7427.0,0.0,0.4540074058344576,0.011359468996966157,0.43389385576357914,0.04910035107705548,7427.0,0.0
building02,building,wheel_imu_disagreement,low,3,3,True,5915.0,0.0,591.5000000344298,0.0,181295.79999999996,3.564476708973493e-11,183167.1,0.0,0.7371128509796251,0.04522660772471644,4.611155442486638,0.2925312144082778,5.524414239147546,0.2158777190176028,0.7984987663759228,0.24713176668744857,2.6128538646934674,0.9367677957991141,5.376341944249501,0.44121876005569094,0.03427756685174744,0.00036359976530368483,0.07001370855917528,0.0009726500168724957,0.020381425949577887,0.00015846132784092648,0.04407420476588109,0.00027819880870300014,0.0008162263239137754,0.00024282044443854202,2.805979409264243,0.8347551987491618,7.291865289459843e-05,0.0,5.971237822051048,10.98773555463546,5.971164903398154,10.98773555463546,10.216139867099878,5.194559601973976,11.6981768101867,5.361788679786451,0.10849777474337909,0.013234679410434472,0.11721866224821209,0.010460648068325556,5905.0,0.0,0.2700330986629656,0.027118974385385967,0.29466296166510486,0.06259487759395232,5865.0,0.0,0.4353608797861644,0.044825483723361204,0.4437270452091346,0.12076364596243093,5815.0,0.0
building02,building,wheel_imu_disagreement,medium,3,3,True,5372.0,0.0,537.2000000312692,0.0,181352.9,0.0,183110.70000000004,3.564476708973493e-11,0.9470236910025638,0.07504930016344799,4.759123115933941,0.33626449278344467,5.521408507140244,0.21874947394690666,0.7201336340873601,0.14939448325720786,2.8994446803747316,0.6677821293325532,5.400431938267654,0.5256794493485424,0.04398955865577963,0.000397075891552596,0.08791913444098694,0.0008750971771821091,0.02669320960888073,0.0001488761398572761,0.05918003482123208,9.875767082712118e-05,0.0011417158886211467,0.00010499605354405543,3.9249301092612043,0.36094984401623914,-0.12789087295039334,2.8514479625664735,5.505272420020796,9.58046820898601,5.63316329297119,8.95588528057885,8.604165285849819,2.2518648514460313,10.713720061633202,3.4689720590731103,0.1331620195603589,0.00585220930807513,0.1568974643882682,0.005460493432812743,5372.0,0.0,0.32375758121330894,0.03443477374956004,0.32515668025528927,0.030772096021242326,5372.0,0.0,0.4935196339140395,0.04167279712973896,0.4328957759998569,0.054883750024777876,5372.0,0.0
parking00,parking,acceleration,high,3,3,True,5192.0,0.0,519.2000000302214,0.0,184129.1,0.0,185266.1,0.0,2.0404730867263585,0.09401986373991263,3.1241608155313574,0.40015391954572094,5.262065963929077,1.249533217731503,0.6307783121129101,0.0889372085363598,2.558168612104008,0.8145303480197396,4.329599586287949,0.6209343971351297,0.06689565397584846,4.111108294088934e-05,0.09782910921300442,0.0017754150935698784,0.02762234393311835,0.0001390980246459094,0.05958937288572386,0.00021291315203181562,-0.0008508493059659976,4.3624796845016885e-05,2.9250044540092155,0.14997100448010567,0.0306912602701252,0.0,-17.653495482928278,5.727721294827778,-17.684186743198403,5.727721294827778,16.636881833144926,5.253078143289855,18.252473188171624,5.448389794785759,0.1415453857254381,0.04208602168906562,0.15931167110687475,0.0065453147612350585,5192.0,0.0,0.3354893395657655,0.0848919704857939,0.32510115041873255,0.019053376774308326,5182.0,0.0,0.42859605324060196,0.10049685472890507,0.41621155003325677,0.029785378015795696,5156.0,0.0
parking00,parking,acceleration,low,3,3,True,2683.0,0.0,268.3000000156171,0.0,184129.4,0.0,185269.9,0.0,2.0169530920960823,0.08493882314385622,3.0875928528341734,0.3445287726593963,5.25585835617534,1.2487411009094256,0.6063664012382951,0.07440134827726586,2.342931261516411,0.6053296481223116,4.406301264202403,0.4934624321562569,0.05070145910710464,0.0002324160920128931,0.08768194445098432,0.0010746869931371307,0.027165430609050873,0.00011853033650334734,0.05764061724767089,0.0002021539310398326,0.0005637482180280793,0.0002813973154649821,1.9380236160617936,0.9673727125472932,0.1844915016661234,0.0,-17.614595912672158,5.763855252350352,-17.799087414338285,5.763855252350352,16.537074345663914,5.146768889450279,18.060711500083887,5.360820341681544,0.11099885008722145,0.02142197281226288,0.16260689865628,0.0051983277332544415,2673.0,0.0,0.29877967975997194,0.056750392435023625,0.33763116172129554,0.01640605554697089,2645.0,0.0,0.48504028789418435,0.10801494805814751,0.43890224957549734,0.03455944671694062,2634.0,0.0
parking00,parking,acceleration,medium,3,3,True,3534.0,0.0,353.4000000205706,0.0,184129.29999999996,3.564476708973493e-11,185266.0,0.0,2.0034868216255934,0.0767756545859062,2.9977782202404497,0.29316468051720673,5.199157485866807,1.2401682955034508,0.593699366120812,0.06847736405320602,2.221277900129356,0.5353460555323071,4.440837936958219,0.502666347585473,0.055680317198574164,0.00015268639771646365,0.09396423839110256,0.00032650702507902503,0.03019222193334739,0.00010853177105623065,0.05983432944243145,0.00024361781891592065,-4.78929889812034e-05,8.472372597216875e-05,0.26800372314162924,0.1332445130416572,0.0107421933579757,0.0,-17.65488141780155,5.721565507924537,-17.66562361115953,5.721565507924538,16.179496663005967,4.992533128645912,18.049038148892823,5.401715061303356,0.13241451437679685,0.027753500911414097,0.16680547242840196,0.006058925692652577,3534.0,0.0,0.3051531391418728,0.062318230268509744,0.3343731429403836,0.017420303441353546,3532.0,0.0,0.4628888692556679,0.0975525349544707,0.4234229208389106,0.03309693016420403,3519.0,0.0
parking00,parking,curvature,high,3,3,True,4498.0,0.0,449.8000000261818,0.0,184129.4,0.0,185265.4,0.0,2.0376528522718207,0.08105760590966783,3.27685389387533,0.24036833996011459,5.262065963929077,1.249533217731503,0.6277881006093915,0.07390464179094308,2.3858077048826387,0.5451274064074232,4.440837936958219,0.502666347585473,0.07641310820604914,0.00015187446799420405,0.1292497202273806,0.0002385788318116193,0.04226216239883221,0.0001329324416773997,0.08929386291032014,0.00010559768951039268,-0.0016058538557366397,0.00014925366708610707,5.520518906911178,0.5130963120530752,0.1844915016661234,0.0,-17.64566955800918,5.718647778537495,-17.8301610596753,5.718647778537495,16.437309034135165,4.948728986816383,18.252473188171624,5.448389794785759,0.15736536675366164,0.04566914059591327,0.24202083846978747,0.009069706680908462,4498.0,0.0,0.4147946640922389,0.10139292895342425,0.4625050024543844,0.024707340649822045,4496.0,0.0,0.6034750922161186,0.1429567529990404,0.527435091250219,0.040313718785899774,4474.0,0.0
parking00,parking,curvature,low,3,3,True,3333.0,0.0,333.3000000194006,0.0,184129.70000000004,3.564476708973493e-11,185265.6,0.0,1.9986273929952116,0.08924021409299232,3.0339661929676573,0.33056307812126584,5.09543936958316,1.218062641652541,0.6020139103798098,0.08225682381419935,2.2752100964058317,0.6746802182678069,4.273759340586018,0.4780957053319601,0.04225746223956329,0.00017176191010213725,0.06930453047777206,0.0007868150236531183,0.010696615564199596,0.0001288867245319159,0.014920639681319245,0.0006383981346811997,0.0001879342664689845,0.00023487980377788625,0.6460704176735879,0.8074572869600286,0.056954719676443,0.0,-17.61574105955933,5.721821650110684,-17.672695779235777,5.721821650110685,16.486063324830322,5.300091832829347,17.645142078863543,5.713111923042299,0.07532736192180418,0.006609038526220744,0.10267705391104327,0.0043896861622309295,3333.0,0.0,0.16692899302301167,0.014927286337241746,0.22753209751516854,0.013799908814305624,3331.0,0.0,0.24933135404864457,0.02858424512346643,0.33407733780077736,0.025620453414386953,3322.0,0.0
parking00,parking,curvature,medium,3,3,True,3536.0,0.0,353.60000002058223,0.0,184129.1,0.0,185265.70000000004,3.564476708973493e-11,2.027583638414671,0.091899505790744,3.1078864347439557,0.3899740683573655,5.25585835617534,1.2487411009094256,0.6096959792992931,0.08392292662119842,2.5525566473348476,0.8565117044490895,4.4162199968776905,0.481603941436997,0.05007798627748078,8.142780174183685e-05,0.084299059662347,0.0010008507337049455,0.014540489797609734,0.0002216745813560051,0.023130579405308948,0.0007480257907286442,0.0009942508889095854,0.00020036777541186044,3.417982782698982,0.6888136728914853,0.0306912602701252,0.0,-17.653257036955573,5.719779054163054,-17.683948297225697,5.719779054163054,16.517093186554032,5.293291800082211,17.86221416814074,5.625681758234168,0.13905822610625637,0.03355006905831223,0.11858691936318304,0.0049811192165980485,3536.0,0.0,0.28208275851917836,0.06268473993822282,0.26086710567106325,0.015942830314596874,3532.0,0.0,0.3708281066814463,0.08426439227082153,0.37646769751147047,0.027336837379872643,3513.0,0.0
parking00,parking,elapsed_time,early,3,3,True,3803.0,0.0,380.3000000221364,0.0,184129.1,0.0,184509.29999999996,3.564476708973493e-11,2.027258805764161,0.15832571461714573,3.902894760212149,0.8484668376578484,5.262065963929077,1.249533217731503,0.9855291564418852,0.21630646428725744,3.1782296254946587,1.101914070061592,4.449006686814728,0.4976606771490167,0.06008711060930657,0.00016988370622774971,0.0961939222955455,0.000846496877029667,0.029007003855221935,0.00011428270003048604,0.056912551137308164,0.00023059171190939918,-0.0004351642121632627,0.00010932770670395191,1.4959843651254285,0.37584097067883354,0.0306912602701252,0.0,-9.482047568171934,2.3822053526246756,-9.512738828442059,2.3822053526246756,8.593942328185832,2.262450949771821,9.978250041681356,2.2775282463265336,0.1859983236442236,0.058121614136532135,0.1683972078369443,0.006735030962832382,3803.0,0.0,0.42878249570752963,0.1326002206953273,0.40396171595003877,0.02411738404477198,3803.0,0.0,0.6174232360689236,0.18847893728668524,0.5683375010247548,0.053363794783391656,3803.0,0.0
parking00,parking,elapsed_time,late,3,3,True,3803.0,0.0,380.3000000221364,0.0,184889.70000000004,3.564476708973493e-11,185269.9,0.0,1.9447144355541848,0.09653634872419291,2.347051287648247,0.2603102844944089,2.551450811495448,0.3967645136685295,0.3641440253199473,0.06647392186895916,0.8174388166721337,0.08038149199735477,1.5156168688959546,0.04184851350237563,0.06451210008597913,5.1295675524803056e-05,0.09628333395424594,0.00032090649017554326,0.0309230410832103,0.00010994830517566032,0.07078438873092323,0.0004429647766309684,-0.00012055596765876034,8.076191540736416e-05,0.4144408885177569,0.27763901389407264,-15.052730123187857,4.0901649485648175,-17.614595912672158,5.763855252350352,-2.561865789484303,1.7585060802752488,17.156305215078262,5.62540171813266,18.134778117060524,5.6522363342964805,0.05747391153607281,0.014978422174101018,0.16140373168722558,0.00502936059430376,3793.0,0.0,0.15027175982359367,0.02441869834997366,0.2808485418205399,0.013933585678577953,3753.0,0.0,0.2214622318466255,0.03552667670207053,0.33922735769167933,0.016113708832424273,3703.0,0.0
parking00,parking,elapsed_time,middle,3,3,True,3803.0,0.0,380.3000000221364,0.0,184509.4,0.0,184889.6,0.0,2.098482672434452,0.03259440536498205,3.044820624926403,0.1320511584542076,3.7824991279186175,0.3049053326223594,0.49098303987464537,0.0518671069829318,1.4874654457849765,0.27911954513528914,2.4352283456266233,0.4979081091885089,0.0550617572134793,9.913172345247188e-05,0.0888413890885808,0.0007423567419920863,0.024733501456241456,0.00015365572828682008,0.05293784687916434,0.0003979510473614932,-0.0002526750215100033,8.055237712150556e-05,0.8686327392540288,0.2769186743285063,-9.51383783923011,2.3927868279452698,-14.987731414130877,4.08942729979285,-5.473893574900768,1.745291644959865,15.126954863036781,3.8487574564636757,16.305880963593495,3.805640971623505,0.11908532198255806,0.014371920001750508,0.15741941634592616,0.006507540841139885,3803.0,0.0,0.305664060349495,0.03231923551746358,0.30723732365965045,0.018283618618881295,3803.0,0.0,0.41906895735257144,0.04833652499503702,0.36143416088772745,0.03307217661158631,3803.0,0.0
parking00,parking,environment,building,3,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
parking00,parking,environment,parking,3,3,True,11409.0,0.0,1140.9000000664091,0.0,184129.1,0.0,185269.9,0.0,2.023485304584266,0.08652866000250752,3.08575541036265,0.3638535209869488,5.262065963929077,1.249533217731503,0.6135520738788259,0.07917940538038575,2.3951082048633237,0.66982504472688,4.449006686814728,0.4976606771490167,0.06001132424997932,9.863438838868492e-05,0.09393456741236146,0.0008681739815454572,0.0283395410970964,0.00012364093187715427,0.059242587847014284,0.00019713189112934725,-0.00026946506711067545,8.81744690647968e-05,0.9263526642990715,0.30312149629318175,0.0306912602701252,0.0,-17.614595912672158,5.763855252350352,-17.645287172942286,5.763855252350352,16.5501001716818,5.209000050921764,18.252473188171624,5.448389794785759,0.13221141011124501,0.03330578120138389,0.16240766523880193,0.006074909656101366,11399.0,0.0,0.3180317860490944,0.07184205759399,0.33090188617731614,0.01791091688707572,11359.0,0.0,0.45302730901660354,0.10129454191430608,0.42374043114205134,0.031860997041974544,11309.0,0.0
parking00,parking,environment,playground,3,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
parking00,parking,environment,street,3,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
parking00,parking,persistent_yaw_mismatch,high,3,2,True,11409.0,0.0,1140.9000000664091,0.0,184129.1,0.0,185269.9,0.0,2.068758247858205,0.05173569026839335,3.274863337953965,0.22407123822995945,5.916486250921797,0.7436874694810203,0.6529624196003232,0.05674243891000157,2.7554633085491913,0.343796999073612,4.633851185165282,0.5388203482961919,0.06003101163575609,0.00013088898423197737,0.09425710926298046,0.0009398152222967035,0.0282886865704119,0.0001227072237689058,0.059130692016333336,5.0969632702057324e-05,-0.00032036951469526984,1.3774201832772927e-06,1.1013492646016023,0.004735221787075391,0.0306912602701252,0.0,-20.94215626761847,0.09004024228638152,-20.972847527888593,0.09004024228638152,19.557125090357175,0.11903735463346221,21.397985588073993,0.06643165069305722,0.1492979412588169,0.02160677770809984,0.16589001973315015,0.0010238641090220308,11399.0,0.0,0.3542560944077088,0.04949100304415417,0.34112976982165855,0.003734201978767116,11359.0,0.0,0.5038294273838237,0.07096504110952034,0.4413910544783155,0.012687759458051917,11309.0,0.0
parking00,parking,persistent_yaw_mismatch,low,3,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
parking00,parking,persistent_yaw_mismatch,medium,3,1,True,11409.0,0.0,1140.9000000664091,0.0,184129.1,0.0,185269.9,0.0,1.9329394180363872,0.0,2.7075395551800194,0.0,3.953225389943637,0.0,0.5347313824358312,0.0,1.6743979974915897,0.0,4.079317690113622,0.0,0.05997194947842577,0.0,0.09328948371112346,0.0,0.028441250150465412,0.0,0.059466379508376195,0.0,-0.00016765617194148665,0.0,0.5763594636940103,0.0,0.0306912602701252,0.0,-10.959475202779538,0.0,-10.990166463049663,0.0,10.536050334331058,0.0,11.961448388366884,0.0,0.09803834781610116,0.0,0.15544295625010546,0.0,11399.0,0.0,0.24558316933186564,0.0,0.3104461188886314,0.0,11359.0,0.0,0.3514230722821632,0.0,0.388439184469523,0.0,11309.0,0.0
parking00,parking,speed,high,3,3,True,5124.0,0.0,512.4000000298256,0.0,184129.9,0.0,185264.6,0.0,1.9907660672481036,0.07000000897879924,2.726872709524647,0.2787857284066889,5.221707119253437,1.2438954070639328,0.566914600291288,0.04880917723385911,2.2229249725509117,0.5014929979876261,4.440837936958219,0.502666347585473,0.052652145590590727,7.907870872875532e-05,0.09168901602097308,0.00045284291086657776,0.03178665934439878,0.00011657462784962784,0.0672634824799993,0.00022842444870079,-0.0006303580497623302,0.00023377059118575736,2.167011350008743,0.8036440949533236,0.1015952516104189,0.0,-17.50684587574219,5.745051986247925,-17.60844112735261,5.745051986247925,16.63498238669177,5.183267005983563,18.248965246702898,5.445309091662775,0.13277140224241188,0.036070963529271936,0.17279588511403768,0.006417320865948551,5124.0,0.0,0.30543260472535566,0.06909701796856384,0.34360280933625426,0.016547000415362837,5124.0,0.0,0.38371921457487135,0.07235955253010036,0.43277397908797316,0.02395007574955021,5082.0,0.0
parking00,parking,speed,low,3,3,True,2021.0,0.0,202.10000001176377,0.0,184129.1,0.0,185269.9,0.0,2.1043771071753263,0.11589137517336857,3.4226396324931074,0.23992540934725995,5.25585835617534,1.2487411009094256,0.6800060657467218,0.11676223211342517,2.403502363784186,0.7362145275981378,4.023530409674901,1.0680134477748582,0.08674494603444832,0.0001644037532625253,0.16734488370517883,0.0015172869853239202,0.027489967695935934,0.00012158609947676307,0.05584692830840746,0.0004977424173603676,-0.0006173881142073476,0.00016293310291695177,2.1224239959373126,0.560122748406721,0.0306912602701252,0.0,-17.614595912672158,5.763855252350352,-17.645287172942286,5.763855252350352,16.862956182642325,5.585081810004565,17.815442133191834,5.730882768126331,0.08092590240828734,0.025372388121994244,0.16283772151182307,0.0053025571412591834,2011.0,0.0,0.23795328163134588,0.0340534695520785,0.3347179309992972,0.016673277490116264,1971.0,0.0,0.5212066851071934,0.11199138165441531,0.44095246292135254,0.04277960645315777,1970.0,0.0
parking00,parking,speed,medium,3,3,True,4264.0,0.0,426.40000002481975,0.0,184129.20000000004,3.564476708973493e-11,185264.79999999996,3.564476708973493e-11,2.0244635032413867,0.0926686480328946,3.2162552760074,0.39458892369320364,5.262065963929077,1.249533217731503,0.6380987195395966,0.10100722427009026,2.5975400013357244,0.8213420498798025,3.9351826142467092,1.0748506309541999,0.05232737949953054,0.00011768742105237622,0.0833670765937616,0.00037959575138750396,0.024011318052787556,0.0001464159618594952,0.05116581716574726,0.0007040711486603569,0.000329120327187977,3.479864228892604e-05,1.1314323419901509,0.11962892015645571,0.10701884302895699,1.6996749443881478e-17,-17.649728532882182,5.734204009924222,-17.75674737591114,5.734204009924222,16.437983199291295,5.229308385789752,18.05629483949903,5.586500951796339,0.14976505736515108,0.03375065588235301,0.14972143592225548,0.006086377795845603,4264.0,0.0,0.3619300478727465,0.08792940600871527,0.3138753958840414,0.021123945751119696,4264.0,0.0,0.4933011828240506,0.1256021633945383,0.40499103173721257,0.03720976961978136,4257.0,0.0
parking00,parking,turning,high,3,3,True,4720.0,0.0,472.000000027474,0.0,184129.4,0.0,185264.79999999996,3.564476708973493e-11,2.0321982508818355,0.0789043059736508,3.178016737807825,0.22655618536838584,5.262065963929077,1.249533217731503,0.6217434525867253,0.07012164281947235,2.323572676012922,0.4947480186744179,4.440837936958219,0.502666347585473,0.0758205616307308,0.00015024273343235213,0.12636114310007537,0.0009847147265191556,0.04154550642730375,0.0001360181169380471,0.08750900716210408,0.00013751396844011128,-0.0013329853364389156,0.00012737277379298734,4.582466035846559,0.43787534179276255,0.1844915016661234,0.0,-17.649728532882182,5.734204009924222,-17.834220034548306,5.734204009924222,16.44846121298607,4.969192085923405,18.252473188171624,5.448389794785759,0.15465796105491883,0.04434569561382819,0.2371331433819974,0.008812930092644949,4720.0,0.0,0.40926761362412983,0.09845392198200671,0.45737228989290246,0.023815765121775915,4720.0,0.0,0.5956113739109162,0.1398502764271813,0.5243319112516162,0.038657458973924114,4694.0,0.0
parking00,parking,turning,low,3,3,True,3089.0,0.0,308.90000001798035,0.0,184129.70000000004,3.564476708973493e-11,185269.9,0.0,1.9987740247517098,0.08909243605645965,3.027729326199006,0.33311752255478505,5.09543936958316,1.218062641652541,0.5951292261159646,0.0820675323653862,2.2436626380785065,0.6670502372990039,4.273759340586018,0.4780957053319601,0.04237433570613161,0.00018564592754930715,0.06720567444960267,0.000283169193548247,0.009826002078705707,0.0001272236331225727,0.01470330413430925,0.0005399710742447931,0.0003703501715216114,0.0002116247989320267,1.2731701062080683,0.7275124691465868,0.056954719676443,0.0,-17.614595912672158,5.763855252350352,-17.671550632348602,5.763855252350353,16.75495984571692,5.488818116080954,17.666845015402355,5.723133424711931,0.0761988303125132,0.005709459381014239,0.10119729248528958,0.0042346811180738915,3079.0,0.0,0.16957365723819115,0.016185078642368945,0.227731142082488,0.014488514084796626,3042.0,0.0,0.2516334789431855,0.0309788154492963,0.3339267024511043,0.025903070008910147,3035.0,0.0
parking00,parking,turning,medium,3,3,True,3600.0,0.0,360.00000002095476,0.0,184129.1,0.0,185265.4,0.0,2.0332653148282205,0.09432694548181923,3.1311390493983104,0.39821490191354286,5.25585835617534,1.2487411009094256,0.6186200931116573,0.08866209573234604,2.5919666598092412,0.8887645375411658,4.416177768506939,0.48165374819482687,0.04832507600489707,7.871273131922371e-05,0.08251220555781995,0.0007976672455723524,0.014119752978687734,0.00021034177595918822,0.02172802424902325,0.0004917586004868379,0.0005759311548599244,0.00021782249346711006,1.979905467814146,0.748818573520881,0.0306912602701252,0.0,-17.64566955800918,5.718647778537495,-17.676360818279303,5.718647778537495,16.52826844724343,5.302474933856414,17.86221416814074,5.625681758234168,0.13735000953804086,0.033776400331618064,0.11678613214774126,0.005112240181484534,3600.0,0.0,0.27377541399059263,0.062175685076087166,0.25219882751701594,0.01554973883301924,3597.0,0.0,0.35923739354219325,0.08139454128179456,0.36798854816515947,0.028286727712468256,3580.0,0.0
