heldout_sequence,scope,service,method,target_acceptance,selected_threshold,training_acceptance,accepted_count,condition_count,false_qualified_count,actual_qualified_count
parking02,pooled,all,motion_logistic,0.15,0.9914680656233902,0.15,0,80,0,36
parking02,pooled,all,motion_logistic,0.2,0.9730943078328367,0.2,6,80,0,36
parking02,pooled,all,motion_logistic,0.25,0.9496518437393665,0.25,11,80,0,36
parking02,pooled,all,motion_logistic,0.3,0.9141629860933801,0.3,13,80,0,36
parking02,pooled,all,motion_logistic,0.35,0.8313657974904264,0.35,18,80,3,36
parking02,pooled,all,motion_logistic,0.4,0.7584906725801789,0.4,24,80,4,36
parking02,pooled,all,motion_logistic,0.45,0.669880680173477,0.45,27,80,4,36
parking02,pooled,all,motion_logistic,0.5,0.5940876666609346,0.5,29,80,4,36
parking02,pooled,all,service_empirical,0.1,inf,0.0,0,80,0,36
parking02,pooled,all,service_empirical,0.15,1.0,0.25416666666666665,20,80,0,36
parking02,pooled,all,service_empirical,0.2,1.0,0.25416666666666665,20,80,0,36
parking02,pooled,all,service_empirical,0.25,1.0,0.25416666666666665,20,80,0,36
parking02,pooled,all,service_empirical,0.3,0.875,0.3013888888888889,23,80,0,36
parking02,pooled,all,service_empirical,0.35,0.75,0.35,28,80,0,36
parking02,pooled,all,service_empirical,0.4,0.625,0.38333333333333336,28,80,0,36
parking02,pooled,all,service_empirical,0.45,0.5,0.5083333333333333,34,80,0,36
parking02,pooled,all,service_empirical,0.5,0.5,0.5083333333333333,34,80,0,36
parking02,pooled,all,service_identity_only,0.1,0.625,0.1111111111111111,0,80,0,36
parking02,pooled,all,service_identity_only,0.15,0.625,0.1111111111111111,0,80,0,36
parking02,pooled,all,service_identity_only,0.2,0.6,0.19444444444444445,20,80,6,36
parking02,pooled,all,service_identity_only,0.25,0.6,0.19444444444444445,20,80,6,36
parking02,pooled,all,service_identity_only,0.3,0.5875,0.3333333333333333,20,80,6,36
parking02,pooled,all,service_identity_only,0.35,0.5875,0.3333333333333333,20,80,6,36
parking02,pooled,all,service_identity_only,0.4,0.58125,0.3888888888888889,20,80,6,36
parking02,pooled,all,service_identity_only,0.45,0.56875,0.4166666666666667,40,80,15,36
parking02,pooled,all,service_identity_only,0.5,0.5625,0.5,40,80,15,36
parking02,within_service,global,aoi_only,0.1,1.0,0.05,1,20,1,0
parking02,within_service,global,aoi_only,0.15,1.0,0.05,1,20,1,0
parking02,within_service,global,aoi_only,0.2,0.9,0.25,5,20,5,0
parking02,within_service,global,aoi_only,0.25,0.9,0.25,5,20,5,0
parking02,within_service,global,aoi_only,0.3,0.9,0.25,5,20,5,0
parking02,within_service,global,aoi_only,0.35,0.9,0.25,5,20,5,0
parking02,within_service,global,aoi_only,0.4,0.8,0.45,9,20,9,0
parking02,within_service,global,aoi_only,0.45,0.8,0.45,9,20,9,0
parking02,within_service,global,aoi_only,0.5,0.7,0.5,10,20,10,0
parking02,within_service,global,common,0.1,0.875,0.1388888888888889,0,20,0,0
parking02,within_service,global,common,0.15,0.875,0.1388888888888889,0,20,0,0
parking02,within_service,global,common,0.2,0.875,0.1388888888888889,0,20,0,0
parking02,within_service,global,common,0.25,0.84375,0.26666666666666666,5,20,5,0
parking02,within_service,global,common,0.3,0.8125,0.2833333333333333,5,20,5,0
parking02,within_service,global,common,0.35,0.78125,0.3333333333333333,5,20,5,0
parking02,within_service,global,common,0.4,0.75,0.4111111111111111,8,20,8,0
parking02,within_service,global,common,0.45,0.6875,0.45,9,20,9,0
parking02,within_service,global,common,0.5,0.625,0.5,10,20,10,0
parking02,within_service,global,motion_logistic,0.1,0.9873197103081087,0.1,0,20,0,0
parking02,within_service,global,motion_logistic,0.15,0.9550021848167933,0.15,0,20,0,0
parking02,within_service,global,motion_logistic,0.2,0.9096636523991334,0.2,0,20,0,0
parking02,within_service,global,motion_logistic,0.25,0.79225096535597,0.25,3,20,3,0
parking02,within_service,global,motion_logistic,0.3,0.6538850851940432,0.3,4,20,4,0
parking02,within_service,global,motion_logistic,0.35,0.5436419501237649,0.35,4,20,4,0
parking02,within_service,global,motion_logistic,0.4,0.4057269446838296,0.4,5,20,5,0
parking02,within_service,global,motion_logistic,0.45,0.2583727109978385,0.45,7,20,7,0
parking02,within_service,global,motion_logistic,0.5,0.21068984703445956,0.5,8,20,8,0
parking02,within_service,global,service_empirical,0.1,inf,0.0,0,20,0,0
parking02,within_service,global,service_empirical,0.15,inf,0.0,0,20,0,0
parking02,within_service,global,service_empirical,0.2,0.5,0.3055555555555556,0,20,0,0
parking02,within_service,global,service_empirical,0.25,0.5,0.3055555555555556,0,20,0,0
parking02,within_service,global,service_empirical,0.3,0.5,0.3055555555555556,0,20,0,0
parking02,within_service,global,service_empirical,0.35,0.5,0.3055555555555556,0,20,0,0
parking02,within_service,global,service_empirical,0.4,0.5,0.3055555555555556,0,20,0,0
parking02,within_service,global,service_empirical,0.45,0.5,0.3055555555555556,0,20,0,0
parking02,within_service,global,service_empirical,0.5,0.375,0.65,11,20,11,0
parking02,within_service,global,service_identity_only,0.1,inf,0.0,0,20,0,0
parking02,within_service,global,service_identity_only,0.15,inf,0.0,0,20,0,0
parking02,within_service,global,service_identity_only,0.2,inf,0.0,0,20,0,0
parking02,within_service,global,service_identity_only,0.25,inf,0.0,0,20,0,0
parking02,within_service,global,service_identity_only,0.3,0.34375,0.5555555555555556,0,20,0,0
parking02,within_service,global,service_identity_only,0.35,0.34375,0.5555555555555556,0,20,0,0
parking02,within_service,global,service_identity_only,0.4,0.34375,0.5555555555555556,0,20,0,0
parking02,within_service,global,service_identity_only,0.45,0.34375,0.5555555555555556,0,20,0,0
parking02,within_service,global,service_identity_only,0.5,0.34375,0.5555555555555556,0,20,0,0
parking02,within_service,local_10s,aoi_only,0.1,1.5,0.05,1,20,0,14
parking02,within_service,local_10s,aoi_only,0.15,1.5,0.05,1,20,0,14
parking02,within_service,local_10s,aoi_only,0.2,1.4,0.25,5,20,0,14
parking02,within_service,local_10s,aoi_only,0.25,1.4,0.25,5,20,0,14
parking02,within_service,local_10s,aoi_only,0.3,1.4,0.25,5,20,0,14
parking02,within_service,local_10s,aoi_only,0.35,1.4,0.25,5,20,0,14
parking02,within_service,local_10s,aoi_only,0.4,1.3,0.45,9,20,0,14
parking02,within_service,local_10s,aoi_only,0.45,1.3,0.45,9,20,0,14
parking02,within_service,local_10s,aoi_only,0.5,1.2,0.5,10,20,0,14
parking02,within_service,local_10s,common,0.1,0.875,0.1388888888888889,0,20,0,14
parking02,within_service,local_10s,common,0.15,0.875,0.1388888888888889,0,20,0,14
parking02,within_service,local_10s,common,0.2,0.875,0.1388888888888889,0,20,0,14
parking02,within_service,local_10s,common,0.25,0.84375,0.26666666666666666,5,20,0,14
parking02,within_service,local_10s,common,0.3,0.8125,0.2833333333333333,5,20,0,14
parking02,within_service,local_10s,common,0.35,0.78125,0.3333333333333333,5,20,0,14
parking02,within_service,local_10s,common,0.4,0.75,0.4111111111111111,8,20,0,14
parking02,within_service,local_10s,common,0.45,0.6875,0.45,9,20,0,14
parking02,within_service,local_10s,common,0.5,0.625,0.5,10,20,0,14
parking02,within_service,local_10s,motion_logistic,0.1,0.998957534795561,0.1,0,20,0,14
parking02,within_service,local_10s,motion_logistic,0.15,0.9960364110580975,0.15,0,20,0,14
parking02,within_service,local_10s,motion_logistic,0.2,0.9882683983659156,0.2,1,20,0,14
parking02,within_service,local_10s,motion_logistic,0.25,0.9771925886079933,0.25,3,20,0,14
parking02,within_service,local_10s,motion_logistic,0.3,0.9579444130445323,0.3,4,20,0,14
parking02,within_service,local_10s,motion_logistic,0.35,0.9333007735763087,0.35,4,20,0,14
parking02,within_service,local_10s,motion_logistic,0.4,0.8765532460712754,0.4,5,20,0,14
parking02,within_service,local_10s,motion_logistic,0.45,0.8094911442767179,0.45,7,20,0,14
parking02,within_service,local_10s,motion_logistic,0.5,0.7369040657416278,0.5,8,20,0,14
parking02,within_service,local_10s,service_empirical,0.1,inf,0.0,0,20,0,14
parking02,within_service,local_10s,service_empirical,0.15,1.0,0.26666666666666666,5,20,0,14
parking02,within_service,local_10s,service_empirical,0.2,1.0,0.26666666666666666,5,20,0,14
parking02,within_service,local_10s,service_empirical,0.25,1.0,0.26666666666666666,5,20,0,14
parking02,within_service,local_10s,service_empirical,0.3,1.0,0.26666666666666666,5,20,0,14
parking02,within_service,local_10s,service_empirical,0.35,0.875,0.4222222222222222,8,20,0,14
parking02,within_service,local_10s,service_empirical,0.4,0.875,0.4222222222222222,8,20,0,14
parking02,within_service,local_10s,service_empirical,0.45,0.875,0.4222222222222222,8,20,0,14
parking02,within_service,local_10s,service_empirical,0.5,0.75,0.5,10,20,0,14
parking02,within_service,local_10s,service_identity_only,0.1,0.65625,0.1111111111111111,0,20,0,14
parking02,within_service,local_10s,service_identity_only,0.15,0.65625,0.1111111111111111,0,20,0,14
parking02,within_service,local_10s,service_identity_only,0.2,0.6375,0.2222222222222222,0,20,0,14
parking02,within_service,local_10s,service_identity_only,0.25,0.6375,0.2222222222222222,0,20,0,14
parking02,within_service,local_10s,service_identity_only,0.3,0.6375,0.2222222222222222,0,20,0,14
parking02,within_service,local_10s,service_identity_only,0.35,0.625,0.4444444444444444,0,20,0,14
parking02,within_service,local_10s,service_identity_only,0.4,0.625,0.4444444444444444,0,20,0,14
parking02,within_service,local_10s,service_identity_only,0.45,0.625,0.4444444444444444,0,20,0,14
parking02,within_service,local_10s,service_identity_only,0.5,0.625,0.4444444444444444,0,20,0,14
parking02,within_service,local_1s,aoi_only,0.1,0.6,0.05,1,20,0,11
parking02,within_service,local_1s,aoi_only,0.15,0.6,0.05,1,20,0,11
parking02,within_service,local_1s,aoi_only,0.2,0.5,0.25,5,20,0,11
parking02,within_service,local_1s,aoi_only,0.25,0.5,0.25,5,20,0,11
parking02,within_service,local_1s,aoi_only,0.3,0.5,0.25,5,20,0,11
parking02,within_service,local_1s,aoi_only,0.35,0.5,0.25,5,20,0,11
parking02,within_service,local_1s,aoi_only,0.4,0.4,0.45,9,20,0,11
parking02,within_service,local_1s,aoi_only,0.45,0.4,0.45,9,20,0,11
parking02,within_service,local_1s,aoi_only,0.5,0.3,0.5,10,20,0,11
parking02,within_service,local_1s,common,0.1,0.875,0.1388888888888889,0,20,0,11
parking02,within_service,local_1s,common,0.15,0.875,0.1388888888888889,0,20,0,11
parking02,within_service,local_1s,common,0.2,0.875,0.1388888888888889,0,20,0,11
parking02,within_service,local_1s,common,0.25,0.84375,0.26666666666666666,5,20,0,11
parking02,within_service,local_1s,common,0.3,0.8125,0.2833333333333333,5,20,0,11
parking02,within_service,local_1s,common,0.35,0.78125,0.3333333333333333,5,20,0,11
parking02,within_service,local_1s,common,0.4,0.75,0.4111111111111111,8,20,0,11
parking02,within_service,local_1s,common,0.45,0.6875,0.45,9,20,0,11
parking02,within_service,local_1s,common,0.5,0.625,0.5,10,20,0,11
parking02,within_service,local_1s,motion_logistic,0.1,0.9984605344238457,0.1,0,20,0,11
parking02,within_service,local_1s,motion_logistic,0.15,0.9950376523885912,0.15,0,20,0,11
parking02,within_service,local_1s,motion_logistic,0.2,0.9877297348924349,0.2,0,20,0,11
parking02,within_service,local_1s,motion_logistic,0.25,0.9697398761325369,0.25,3,20,0,11
parking02,within_service,local_1s,motion_logistic,0.3,0.9496518437393665,0.3,4,20,0,11
parking02,within_service,local_1s,motion_logistic,0.35,0.915879064171539,0.35,4,20,0,11
parking02,within_service,local_1s,motion_logistic,0.4,0.8433708558555206,0.4,5,20,0,11
parking02,within_service,local_1s,motion_logistic,0.45,0.7837547594852906,0.45,6,20,0,11
parking02,within_service,local_1s,motion_logistic,0.5,0.7080999548531919,0.5,8,20,0,11
parking02,within_service,local_1s,service_empirical,0.1,inf,0.0,0,20,0,11
parking02,within_service,local_1s,service_empirical,0.15,inf,0.0,0,20,0,11
parking02,within_service,local_1s,service_empirical,0.2,inf,0.0,0,20,0,11
parking02,within_service,local_1s,service_empirical,0.25,inf,0.0,0,20,0,11
parking02,within_service,local_1s,service_empirical,0.3,1.0,0.5,10,20,0,11
parking02,within_service,local_1s,service_empirical,0.35,1.0,0.5,10,20,0,11
parking02,within_service,local_1s,service_empirical,0.4,1.0,0.5,10,20,0,11
parking02,within_service,local_1s,service_empirical,0.45,1.0,0.5,10,20,0,11
parking02,within_service,local_1s,service_empirical,0.5,1.0,0.5,10,20,0,11
parking02,within_service,local_1s,service_identity_only,0.1,inf,0.0,0,20,0,11
parking02,within_service,local_1s,service_identity_only,0.15,inf,0.0,0,20,0,11
parking02,within_service,local_1s,service_identity_only,0.2,inf,0.0,0,20,0,11
parking02,within_service,local_1s,service_identity_only,0.25,0.5875,0.4444444444444444,0,20,0,11
parking02,within_service,local_1s,service_identity_only,0.3,0.5875,0.4444444444444444,0,20,0,11
parking02,within_service,local_1s,service_identity_only,0.35,0.5875,0.4444444444444444,0,20,0,11
parking02,within_service,local_1s,service_identity_only,0.4,0.5875,0.4444444444444444,0,20,0,11
parking02,within_service,local_1s,service_identity_only,0.45,0.5875,0.4444444444444444,0,20,0,11
parking02,within_service,local_1s,service_identity_only,0.5,0.5875,0.4444444444444444,0,20,0,11
parking02,within_service,local_5s,aoi_only,0.1,1.0,0.05,1,20,0,11
parking02,within_service,local_5s,aoi_only,0.15,1.0,0.05,1,20,0,11
parking02,within_service,local_5s,aoi_only,0.2,0.9,0.25,5,20,0,11
parking02,within_service,local_5s,aoi_only,0.25,0.9,0.25,5,20,0,11
parking02,within_service,local_5s,aoi_only,0.3,0.9,0.25,5,20,0,11
parking02,within_service,local_5s,aoi_only,0.35,0.9,0.25,5,20,0,11
parking02,within_service,local_5s,aoi_only,0.4,0.8,0.45,9,20,0,11
parking02,within_service,local_5s,aoi_only,0.45,0.8,0.45,9,20,0,11
parking02,within_service,local_5s,aoi_only,0.5,0.7,0.5,10,20,0,11
parking02,within_service,local_5s,common,0.1,0.875,0.1388888888888889,0,20,0,11
parking02,within_service,local_5s,common,0.15,0.875,0.1388888888888889,0,20,0,11
parking02,within_service,local_5s,common,0.2,0.875,0.1388888888888889,0,20,0,11
parking02,within_service,local_5s,common,0.25,0.84375,0.26666666666666666,5,20,0,11
parking02,within_service,local_5s,common,0.3,0.8125,0.2833333333333333,5,20,0,11
parking02,within_service,local_5s,common,0.35,0.78125,0.3333333333333333,5,20,0,11
parking02,within_service,local_5s,common,0.4,0.75,0.4111111111111111,8,20,0,11
parking02,within_service,local_5s,common,0.45,0.6875,0.45,9,20,0,11
parking02,within_service,local_5s,common,0.5,0.625,0.5,10,20,0,11
parking02,within_service,local_5s,motion_logistic,0.1,0.9963525920500454,0.1,0,20,0,11
parking02,within_service,local_5s,motion_logistic,0.15,0.9882977950086823,0.15,0,20,0,11
parking02,within_service,local_5s,motion_logistic,0.2,0.970657009423981,0.2,1,20,0,11
parking02,within_service,local_5s,motion_logistic,0.25,0.9351074823662958,0.25,3,20,0,11
parking02,within_service,local_5s,motion_logistic,0.3,0.8917573285278071,0.3,4,20,0,11
parking02,within_service,local_5s,motion_logistic,0.35,0.8313657974904264,0.35,4,20,0,11
parking02,within_service,local_5s,motion_logistic,0.4,0.7299449221123093,0.4,5,20,0,11
parking02,within_service,local_5s,motion_logistic,0.45,0.6179515857308155,0.45,6,20,0,11
parking02,within_service,local_5s,motion_logistic,0.5,0.5139625577398529,0.5,8,20,0,11
parking02,within_service,local_5s,service_empirical,0.1,inf,0.0,0,20,0,11
parking02,within_service,local_5s,service_empirical,0.15,1.0,0.25,5,20,0,11
parking02,within_service,local_5s,service_empirical,0.2,1.0,0.25,5,20,0,11
parking02,within_service,local_5s,service_empirical,0.25,1.0,0.25,5,20,0,11
parking02,within_service,local_5s,service_empirical,0.3,0.875,0.2833333333333333,5,20,0,11
parking02,within_service,local_5s,service_empirical,0.35,0.75,0.4,8,20,0,11
parking02,within_service,local_5s,service_empirical,0.4,0.75,0.4,8,20,0,11
parking02,within_service,local_5s,service_empirical,0.45,0.625,0.4222222222222222,8,20,0,11
parking02,within_service,local_5s,service_empirical,0.5,0.5,0.4777777777777778,9,20,0,11
parking02,within_service,local_5s,service_identity_only,0.1,inf,0.0,0,20,0,11
parking02,within_service,local_5s,service_identity_only,0.15,0.49375,0.2222222222222222,0,20,0,11
parking02,within_service,local_5s,service_identity_only,0.2,0.49375,0.2222222222222222,0,20,0,11
parking02,within_service,local_5s,service_identity_only,0.25,0.49375,0.2222222222222222,0,20,0,11
parking02,within_service,local_5s,service_identity_only,0.3,0.49375,0.2222222222222222,0,20,0,11
parking02,within_service,local_5s,service_identity_only,0.35,0.475,0.4444444444444444,0,20,0,11
parking02,within_service,local_5s,service_identity_only,0.4,0.475,0.4444444444444444,0,20,0,11
parking02,within_service,local_5s,service_identity_only,0.45,0.475,0.4444444444444444,0,20,0,11
parking02,within_service,local_5s,service_identity_only,0.5,0.475,0.4444444444444444,0,20,0,11
playground00,pooled,all,aoi_only,0.1,1.3,0.1125,9,80,0,62
playground00,pooled,all,aoi_only,0.15,1.1,0.1375,11,80,0,62
playground00,pooled,all,aoi_only,0.2,1.0,0.2,16,80,0,62
playground00,pooled,all,aoi_only,0.25,1.0,0.2,16,80,0,62
playground00,pooled,all,aoi_only,0.3,0.9,0.3125,25,80,0,62
playground00,pooled,all,aoi_only,0.35,0.9,0.3125,25,80,0,62
playground00,pooled,all,aoi_only,0.4,0.8,0.4125,33,80,0,62
playground00,pooled,all,aoi_only,0.45,0.7,0.4375,35,80,0,62
playground00,pooled,all,aoi_only,0.5,0.6,0.4875,39,80,0,62
playground00,pooled,all,common,0.1,0.84375,0.18333333333333332,0,80,0,62
playground00,pooled,all,common,0.15,0.84375,0.18333333333333332,0,80,0,62
playground00,pooled,all,common,0.2,0.84375,0.18333333333333332,0,80,0,62
playground00,pooled,all,common,0.25,0.8125,0.26666666666666666,20,80,0,62
playground00,pooled,all,common,0.3,0.8125,0.26666666666666666,20,80,0,62
playground00,pooled,all,common,0.35,0.78125,0.35,20,80,0,62
playground00,pooled,all,common,0.4,0.75,0.40555555555555556,32,80,0,62
playground00,pooled,all,common,0.45,0.6875,0.45555555555555555,36,80,0,62
playground00,pooled,all,common,0.5,0.625,0.5,40,80,0,62
playground00,pooled,all,motion_logistic,0.1,0.9975118302012292,0.1,1,80,0,62
playground00,pooled,all,motion_logistic,0.15,0.9907598589798323,0.15,10,80,0,62
playground00,pooled,all,motion_logistic,0.2,0.9793621910319261,0.2,13,80,0,62
playground00,pooled,all,motion_logistic,0.25,0.9526487545850353,0.25,16,80,0,62
playground00,pooled,all,motion_logistic,0.3,0.9096600645545734,0.3,23,80,0,62
playground00,pooled,all,motion_logistic,0.35,0.8241040006428507,0.35,30,80,0,62
playground00,pooled,all,motion_logistic,0.4,0.7452435162946158,0.4,32,80,0,62
playground00,pooled,all,motion_logistic,0.45,0.6391386809975532,0.45,40,80,0,62
playground00,pooled,all,motion_logistic,0.5,0.550784035890469,0.5,45,80,1,62
playground00,pooled,all,service_empirical,0.1,inf,0.0,0,80,0,62
playground00,pooled,all,service_empirical,0.15,1.0,0.25972222222222224,20,80,0,62
playground00,pooled,all,service_empirical,0.2,1.0,0.25972222222222224,20,80,0,62
playground00,pooled,all,service_empirical,0.25,1.0,0.25972222222222224,20,80,0,62
playground00,pooled,all,service_empirical,0.3,1.0,0.25972222222222224,20,80,0,62
playground00,pooled,all,service_empirical,0.35,0.75,0.3541666666666667,28,80,0,62
playground00,pooled,all,service_empirical,0.4,0.625,0.3958333333333333,29,80,0,62
playground00,pooled,all,service_empirical,0.45,0.5,0.4375,35,80,0,62
playground00,pooled,all,service_empirical,0.5,0.375,0.5375,35,80,0,62
playground00,pooled,all,service_identity_only,0.1,0.6,0.1111111111111111,0,80,0,62
playground00,pooled,all,service_identity_only,0.15,0.6,0.1111111111111111,0,80,0,62
playground00,pooled,all,service_identity_only,0.2,0.58125,0.2222222222222222,20,80,1,62
playground00,pooled,all,service_identity_only,0.25,0.58125,0.2222222222222222,20,80,1,62
playground00,pooled,all,service_identity_only,0.3,0.56875,0.3611111111111111,20,80,1,62
playground00,pooled,all,service_identity_only,0.35,0.56875,0.3611111111111111,20,80,1,62
playground00,pooled,all,service_identity_only,0.4,0.56875,0.3611111111111111,20,80,1,62
playground00,pooled,all,service_identity_only,0.45,0.5625,0.4444444444444444,20,80,1,62
playground00,pooled,all,service_identity_only,0.5,0.54375,0.5,40,80,7,62
playground00,within_service,global,aoi_only,0.1,1.0,0.05,1,20,0,15
playground00,within_service,global,aoi_only,0.15,1.0,0.05,1,20,0,15
playground00,within_service,global,aoi_only,0.2,0.9,0.25,5,20,0,15
playground00,within_service,global,aoi_only,0.25,0.9,0.25,5,20,0,15
playground00,within_service,global,aoi_only,0.3,0.9,0.25,5,20,0,15
playground00,within_service,global,aoi_only,0.35,0.9,0.25,5,20,0,15
playground00,within_service,global,aoi_only,0.4,0.8,0.45,9,20,0,15
playground00,within_service,global,aoi_only,0.45,0.8,0.45,9,20,0,15
playground00,within_service,global,aoi_only,0.5,0.7,0.5,10,20,0,15
playground00,within_service,global,common,0.1,0.84375,0.18333333333333332,0,20,0,15
playground00,within_service,global,common,0.15,0.84375,0.18333333333333332,0,20,0,15
playground00,within_service,global,common,0.2,0.84375,0.18333333333333332,0,20,0,15
playground00,within_service,global,common,0.25,0.8125,0.26666666666666666,5,20,0,15
playground00,within_service,global,common,0.3,0.8125,0.26666666666666666,5,20,0,15
playground00,within_service,global,common,0.35,0.78125,0.35,5,20,0,15
playground00,within_service,global,common,0.4,0.75,0.40555555555555556,8,20,0,15
playground00,within_service,global,common,0.45,0.6875,0.45555555555555555,9,20,0,15
playground00,within_service,global,common,0.5,0.625,0.5,10,20,0,15
playground00,within_service,global,motion_logistic,0.1,0.9717553864501568,0.1,0,20,0,15
playground00,within_service,global,motion_logistic,0.15,0.9166882601469917,0.15,2,20,0,15
playground00,within_service,global,motion_logistic,0.2,0.8121865655542209,0.2,4,20,0,15
playground00,within_service,global,motion_logistic,0.25,0.6822413273917662,0.25,5,20,0,15
playground00,within_service,global,motion_logistic,0.3,0.5302187458945229,0.3,5,20,0,15
playground00,within_service,global,motion_logistic,0.35,0.3892855193580199,0.35,7,20,0,15
playground00,within_service,global,motion_logistic,0.4,0.22604261380132676,0.4,9,20,0,15
playground00,within_service,global,motion_logistic,0.45,0.1460846500986199,0.45,9,20,0,15
playground00,within_service,global,motion_logistic,0.5,0.10088360895659186,0.5,12,20,0,15
playground00,within_service,global,service_empirical,0.1,inf,0.0,0,20,0,15
playground00,within_service,global,service_empirical,0.15,inf,0.0,0,20,0,15
playground00,within_service,global,service_empirical,0.2,0.375,0.36666666666666664,0,20,0,15
playground00,within_service,global,service_empirical,0.25,0.375,0.36666666666666664,0,20,0,15
playground00,within_service,global,service_empirical,0.3,0.375,0.36666666666666664,0,20,0,15
playground00,within_service,global,service_empirical,0.35,0.375,0.36666666666666664,0,20,0,15
playground00,within_service,global,service_empirical,0.4,0.375,0.36666666666666664,0,20,0,15
playground00,within_service,global,service_empirical,0.45,0.375,0.36666666666666664,0,20,0,15
playground00,within_service,global,service_empirical,0.5,0.375,0.36666666666666664,0,20,0,15
playground00,within_service,global,service_identity_only,0.1,inf,0.0,0,20,0,15
playground00,within_service,global,service_identity_only,0.15,inf,0.0,0,20,0,15
playground00,within_service,global,service_identity_only,0.2,inf,0.0,0,20,0,15
playground00,within_service,global,service_identity_only,0.25,inf,0.0,0,20,0,15
playground00,within_service,global,service_identity_only,0.3,inf,0.0,0,20,0,15
playground00,within_service,global,service_identity_only,0.35,0.25,0.6666666666666666,0,20,0,15
playground00,within_service,global,service_identity_only,0.4,0.25,0.6666666666666666,0,20,0,15
playground00,within_service,global,service_identity_only,0.45,0.25,0.6666666666666666,0,20,0,15
playground00,within_service,global,service_identity_only,0.5,0.25,0.6666666666666666,0,20,0,15
playground00,within_service,local_10s,aoi_only,0.1,1.5,0.05,1,20,0,19
playground00,within_service,local_10s,aoi_only,0.15,1.5,0.05,1,20,0,19
playground00,within_service,local_10s,aoi_only,0.2,1.4,0.25,5,20,0,19
playground00,within_service,local_10s,aoi_only,0.25,1.4,0.25,5,20,0,19
playground00,within_service,local_10s,aoi_only,0.3,1.4,0.25,5,20,0,19
playground00,within_service,local_10s,aoi_only,0.35,1.4,0.25,5,20,0,19
playground00,within_service,local_10s,aoi_only,0.4,1.3,0.45,9,20,0,19
playground00,within_service,local_10s,aoi_only,0.45,1.3,0.45,9,20,0,19
playground00,within_service,local_10s,aoi_only,0.5,1.2,0.5,10,20,0,19
playground00,within_service,local_10s,common,0.1,0.84375,0.18333333333333332,0,20,0,19
playground00,within_service,local_10s,common,0.15,0.84375,0.18333333333333332,0,20,0,19
playground00,within_service,local_10s,common,0.2,0.84375,0.18333333333333332,0,20,0,19
playground00,within_service,local_10s,common,0.25,0.8125,0.26666666666666666,5,20,0,19
playground00,within_service,local_10s,common,0.3,0.8125,0.26666666666666666,5,20,0,19
playground00,within_service,local_10s,common,0.35,0.78125,0.35,5,20,0,19
playground00,within_service,local_10s,common,0.4,0.75,0.40555555555555556,8,20,0,19
playground00,within_service,local_10s,common,0.45,0.6875,0.45555555555555555,9,20,0,19
playground00,within_service,local_10s,common,0.5,0.625,0.5,10,20,0,19
playground00,within_service,local_10s,motion_logistic,0.1,0.9987734818790124,0.1,0,20,0,19
playground00,within_service,local_10s,motion_logistic,0.15,0.9963635564767178,0.15,2,20,0,19
playground00,within_service,local_10s,motion_logistic,0.2,0.990697529745528,0.2,4,20,0,19
playground00,within_service,local_10s,motion_logistic,0.25,0.9830365432608459,0.25,4,20,0,19
playground00,within_service,local_10s,motion_logistic,0.3,0.962754053954323,0.3,5,20,0,19
playground00,within_service,local_10s,motion_logistic,0.35,0.9401864562871967,0.35,7,20,0,19
playground00,within_service,local_10s,motion_logistic,0.4,0.8665826726773047,0.4,9,20,0,19
playground00,within_service,local_10s,motion_logistic,0.45,0.8065685252035801,0.45,9,20,0,19
playground00,within_service,local_10s,motion_logistic,0.5,0.7621628626252032,0.5,10,20,0,19
playground00,within_service,local_10s,service_empirical,0.1,inf,0.0,0,20,0,19
playground00,within_service,local_10s,service_empirical,0.15,1.0,0.2722222222222222,5,20,0,19
playground00,within_service,local_10s,service_empirical,0.2,1.0,0.2722222222222222,5,20,0,19
playground00,within_service,local_10s,service_empirical,0.25,1.0,0.2722222222222222,5,20,0,19
playground00,within_service,local_10s,service_empirical,0.3,1.0,0.2722222222222222,5,20,0,19
playground00,within_service,local_10s,service_empirical,0.35,1.0,0.2722222222222222,5,20,0,19
playground00,within_service,local_10s,service_empirical,0.4,0.875,0.46111111111111114,9,20,0,19
playground00,within_service,local_10s,service_empirical,0.45,0.875,0.46111111111111114,9,20,0,19
playground00,within_service,local_10s,service_empirical,0.5,0.75,0.5166666666666667,10,20,0,19
playground00,within_service,local_10s,service_identity_only,0.1,0.6375,0.1111111111111111,0,20,0,19
playground00,within_service,local_10s,service_identity_only,0.15,0.6375,0.1111111111111111,0,20,0,19
playground00,within_service,local_10s,service_identity_only,0.2,0.6125,0.2222222222222222,0,20,0,19
playground00,within_service,local_10s,service_identity_only,0.25,0.6125,0.2222222222222222,0,20,0,19
playground00,within_service,local_10s,service_identity_only,0.3,0.60625,0.3333333333333333,0,20,0,19
playground00,within_service,local_10s,service_identity_only,0.35,0.60625,0.3333333333333333,0,20,0,19
playground00,within_service,local_10s,service_identity_only,0.4,0.6,0.4444444444444444,0,20,0,19
playground00,within_service,local_10s,service_identity_only,0.45,0.6,0.4444444444444444,0,20,0,19
playground00,within_service,local_10s,service_identity_only,0.5,0.6,0.4444444444444444,0,20,0,19
playground00,within_service,local_1s,aoi_only,0.1,0.6,0.05,1,20,0,14
