sequence,service,classification,rate_hz,delay_ms,age_mean,age_p95,corr_age_increment_heading,corr_age_increment_position,corr_hold_heading_increment_heading,corr_hold_position_increment_position,delivery_gained_pass_fraction,delivery_lost_pass_fraction,held_discrepancy_pass_fraction,held_heading_fail_fraction,held_heading_mean,held_heading_p95,held_position_fail_fraction,held_position_mean,held_position_p95,hold_heading_mean,hold_heading_p95,hold_position_mean,hold_position_p95,ideal_discrepancy_pass_fraction,ideal_heading_fail_fraction,ideal_heading_mean,ideal_heading_p95,ideal_position_fail_fraction,ideal_position_mean,ideal_position_p95,increment_heading_mean,increment_heading_negative_fraction,increment_heading_p95,increment_position_mean,increment_position_negative_fraction,increment_position_p95,persistent_ideal_fail_fraction,samples,configuration
playground00,global,already_qualified_degraded,2.0,200,0.4000077142636735,0.6,0.1688974014189751,0.6245536742560304,0.9895449003503366,0.6824080244359414,0.0,0.0782740620741083,0.9217259379258916,0.043148448147291,0.9942957390302398,4.684655874785339,0.0394713157962405,0.5565543177234272,0.97639640645028,0.9138192401594362,4.704345706732365,0.5264207872493021,0.8593060540032303,1.0,0.0,0.2344862939920263,0.507265121306689,0.0,0.2231854495623765,0.3760138098726577,0.7598094450382135,0.3570675512355679,4.469274712842494,0.3333688681610507,0.1196225153642418,0.7717736667522646,0.0,12963.0,frozen_v2
playground00,global,already_qualified_degraded,5.0,50,0.1500038571318367,0.2,0.1502025530384669,0.2827379192862667,0.9538470273516406,0.3047722231615852,0.0,0.0025714212245107,0.9974285787754892,0.0025714212245107,0.4799855987348855,1.9072259173014856,0.0,0.2908401132413662,0.5018704215281163,0.3732488535842191,2.037464265617388,0.1979922183355406,0.3026977955987308,1.0,0.0,0.2344862939920263,0.507265121306689,0.0,0.2231854495623765,0.3760138098726577,0.2454993047428591,0.4168530947054437,1.6799139297263683,0.0676546636789897,0.3193705160842398,0.2699315294002787,0.0,12963.0,frozen_v2
playground00,global,already_qualified_degraded,10.0,0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.2344862939920263,0.507265121306689,0.0,0.2231854495623765,0.3760138098726577,0.0,0.0,0.0,0.0,1.0,0.0,0.2344862939920263,0.507265121306689,0.0,0.2231854495623765,0.3760138098726577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12963.0,frozen_v2
playground00,local_10s,already_qualified_degraded,2.0,200,0.4000077742361813,0.6,0.2291295278593065,0.226302195187013,0.6444977433340441,0.1992927090769207,0.0,0.1375262380471118,0.862473761952888,0.0095104822617844,1.432317320434563,5.8446130623364665,0.1340796600067376,0.2566621618123814,0.9857488917814512,0.9123429121022976,4.709810900837197,0.525928409492768,0.8587502938874065,1.0,0.0,0.1959030468177514,0.5423061395735181,0.0,0.0726273777588891,0.1351339727973826,1.2364142736168116,0.2220062712171862,5.524109092372375,0.1840347840534922,0.2677965223250149,0.9156346344980864,0.0,12863.0,frozen_v2
playground00,local_10s,already_qualified_degraded,5.0,50,0.1500038871180906,0.2,0.222442588791628,0.159275991388001,0.6288547058603308,0.1151136488686084,0.0,0.0350358910570369,0.9649641089429633,7.774236181295187e-05,0.5750573079170643,2.397297881063892,0.0350358910570369,0.1144194625819206,0.4090099012675313,0.3725533112278001,2.0353342325433874,0.1978153796894509,0.3023692874152375,1.0,0.0,0.1959030468177514,0.5423061395735181,0.0,0.0726273777588891,0.1351339727973826,0.3791542610993129,0.3231749980564409,2.0511044015132955,0.0417920848230314,0.5069061131410505,0.3444461134345859,0.0,12863.0,frozen_v2
playground00,local_10s,already_qualified_degraded,10.0,0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.1959030468177514,0.5423061395735181,0.0,0.0726273777588891,0.1351339727973826,0.0,0.0,0.0,0.0,1.0,0.0,0.1959030468177514,0.5423061395735181,0.0,0.0726273777588891,0.1351339727973826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12863.0,frozen_v2
playground00,local_1s,delivery_remediable,2.0,200,0.4000077202192542,0.6,0.2184287360890561,0.2897119169225666,0.661528578771828,0.2974886790829793,0.0,0.2615352942690239,0.738464705730976,0.2417457989140225,1.4236780855877498,6.077732485328404,0.0637947451040942,0.0373252614329061,0.1089396307945871,0.9136546022903058,4.70359676297792,0.5262894504296267,0.8590855244024888,1.0,0.0,0.1368676559195545,0.4551357919727885,0.0,0.01158649461657,0.0243580645538162,1.286810429668195,0.1696646851437247,5.782152318229596,0.025738766816336,0.1744769551455261,0.0966760605432583,0.0,12953.0,frozen_v2
playground00,local_1s,delivery_remediable,5.0,50,0.1500038601096271,0.2,0.2245438637907958,0.3005966156950636,0.6608352664074096,0.2701750623684427,0.0,0.0737538279420468,0.9262461720579532,0.0731362104017087,0.5426912576229328,2.453474187942449,0.0039630458838364,0.0169941142034357,0.045246714951914,0.3729188939401238,2.0360404747068417,0.1979323807757115,0.3025918706033137,1.0,0.0,0.1368676559195545,0.4551357919727885,0.0,0.01158649461657,0.0243580645538162,0.4058236017033783,0.2767955943282122,2.0839679466581704,0.0054076195868656,0.3888417097712242,0.0327715850148764,0.0,12953.0,frozen_v2
playground00,local_1s,delivery_remediable,10.0,0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.1368676559195545,0.4551357919727885,0.0,0.01158649461657,0.0243580645538162,0.0,0.0,0.0,0.0,1.0,0.0,0.1368676559195545,0.4551357919727885,0.0,0.01158649461657,0.0243580645538162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12953.0,frozen_v2
playground00,local_5s,delivery_remediable,2.0,200,0.4000077441338186,0.6,0.232809934678339,0.2454845328524187,0.6500256091339659,0.240301227368919,0.0,0.214977154805235,0.785022845194765,0.0727432303363535,1.4369307974891323,5.850531360455112,0.1870982730581584,0.1415520868636394,0.512866934129105,0.9111574054280924,4.70238526629587,0.5259541577732721,0.8585447654030464,1.0,0.0,0.1768710150078726,0.520117084351736,0.0,0.0385280896522573,0.0728250384116696,1.26005978248126,0.2075686001187433,5.56426374583162,0.1030239972113821,0.2131701902475541,0.4769325658231527,0.0,12913.0,frozen_v2
playground00,local_5s,delivery_remediable,5.0,50,0.1500038720669093,0.2,0.2277823844780932,0.1877095772113407,0.6355962215885969,0.1648585975914649,0.0,0.0562482253026665,0.9437517746973336,0.0053950798936472,0.5591765931229289,2.3922235298670587,0.0539249851570768,0.0619063156911894,0.2117404706874976,0.3720466123302701,2.0319978733995354,0.1978186073599291,0.3023228516442693,1.0,0.0,0.1768710150078726,0.520117084351736,0.0,0.0385280896522573,0.0728250384116696,0.3823055781150562,0.3154960117710834,2.0261466327424005,0.0233782260389321,0.465396628720411,0.1753804488001566,0.0,12913.0,frozen_v2
playground00,local_5s,delivery_remediable,10.0,0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.1768710150078726,0.520117084351736,0.0,0.0385280896522573,0.0728250384116696,0.0,0.0,0.0,0.0,1.0,0.0,0.1768710150078726,0.520117084351736,0.0,0.0385280896522573,0.0728250384116696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12913.0,frozen_v2
street00,global,already_qualified_degraded,2.0,200,0.400007441583569,0.6,0.1841530962126239,0.582416066442385,0.9867252465355602,0.6715156956962169,0.0,0.0830728779084189,0.9169271220915812,0.0462866497990772,1.0145085049379885,4.818513122417046,0.041275983529295,0.5626183569983932,0.9764321203332186,1.0138488790321658,5.176597483842595,0.4873454452066161,0.8031494322081926,1.0,0.0,0.2243461897521047,0.6191156912275594,0.0,0.2597881436347044,0.5185181765737227,0.7901623151858838,0.3476707843429081,4.44602185859024,0.3028302133636888,0.1079277670288237,0.7013705711548659,0.0,13438.0,frozen_v2
street00,global,already_qualified_degraded,5.0,50,0.15,0.2,0.1994449744208704,0.3031031130348121,0.902035856779204,0.3477129696457364,0.0,0.0009922111425311,0.9990077888574688,0.0009922111425311,0.4299837520684988,1.754752856659023,0.0,0.3269174199392571,0.5987526914068568,0.3984133197293474,2.10693408703781,0.1831808142806732,0.2836437661642402,1.0,0.0,0.2243461897521047,0.6191156912275594,0.0,0.2597881436347044,0.5185181765737227,0.2056375623163941,0.4167782904202013,1.4198889502372571,0.0671292763045526,0.2525177357741727,0.2523340557104419,0.0,13438.0,frozen_v2
street00,global,already_qualified_degraded,10.0,0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.2243461897521047,0.6191156912275594,0.0,0.2597881436347044,0.5185181765737227,0.0,0.0,0.0,0.0,1.0,0.0,0.2243461897521047,0.6191156912275594,0.0,0.2597881436347044,0.5185181765737227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13438.0,frozen_v2
street00,local_10s,already_qualified_degraded,2.0,200,0.4000074973759184,0.6,0.2546146028054856,0.2626689535278857,0.6761540600338335,0.2621471137772038,0.0,0.1723646723646723,0.8276353276353277,0.0151696906082871,1.6727858310676629,6.631780318941954,0.1686659669115809,0.273307866141518,0.9244734690592632,1.020943365761613,5.20055020172455,0.4872080269244034,0.8033570575410515,1.0,0.0,0.2961424688105959,0.8240376484707443,0.0,0.0826196557118949,0.1982411800508808,1.3766433622570668,0.2292447643324836,6.143458434409474,0.190688210429623,0.2148997850752236,0.8169876846353041,0.0,13338.0,frozen_v2
street00,local_10s,already_qualified_degraded,5.0,50,0.15,0.2,0.280931074321703,0.2529655013699928,0.6252075358311667,0.2414229470814583,0.0,0.0177687809266756,0.9822312190733244,0.0,0.6312879696108283,2.3512449762538634,0.0177687809266756,0.1259758702054562,0.356200248099062,0.4011016977607446,2.113963818609617,0.1831257332296481,0.2836797618374238,1.0,0.0,0.2961424688105959,0.8240376484707443,0.0,0.0826196557118949,0.1982411800508808,0.3351455008002324,0.3464537411905833,1.9267597850785183,0.0433562144935613,0.3519518168640976,0.2547423079664718,0.0,13338.0,frozen_v2
street00,local_10s,already_qualified_degraded,10.0,0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.2961424688105959,0.8240376484707443,0.0,0.0826196557118949,0.1982411800508808,0.0,0.0,0.0,0.0,1.0,0.0,0.2961424688105959,0.8240376484707443,0.0,0.0826196557118949,0.1982411800508808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13338.0,frozen_v2
street00,local_1s,delivery_remediable,2.0,200,0.4000074471254095,0.6,0.2299714791873601,0.3338491621741712,0.5334431331768786,0.3145285276847916,0.0,0.2246797736073875,0.7751712838844206,0.2092145765068017,1.204725766984596,4.924781318522592,0.040115182206335,0.0345022021504766,0.0929810982685517,1.014572804028684,5.177255463805116,0.487339217503649,0.8031711676377551,0.999851057491808,0.0,0.1476535705162264,0.4795924585222875,0.0001489425081918,0.0138763948438054,0.0331819926224516,1.0570721964683696,0.1809154999503525,4.597813832137337,0.0206258073066712,0.1976218846192036,0.0763848252600513,0.0001489425081918,13428.0,frozen_v2
street00,local_1s,delivery_remediable,5.0,50,0.15,0.2,0.2731613102738741,0.2453581566676594,0.5084480222490279,0.20953183382278,0.0,0.0414804885314268,0.9583705689603812,0.0407854234931982,0.4397008004126321,1.8410462723337016,0.0013404825737265,0.0171477202660434,0.0431289188576351,0.3986941102912295,2.1074811225658148,0.1831788895109581,0.2836471946437098,0.999851057491808,0.0,0.1476535705162264,0.4795924585222875,0.0001489425081918,0.0138763948438054,0.0331819926224516,0.2920472298964056,0.2826184092940125,1.501781562216015,0.003271325422238,0.4079783536888094,0.0241082999648047,0.0001489425081918,13428.0,frozen_v2
street00,local_1s,delivery_remediable,10.0,0,0.0,0.0,,,,,0.0,0.0,0.999851057491808,0.0,0.1476535705162264,0.4795924585222875,0.0001489425081918,0.0138763948438054,0.0331819926224516,0.0,0.0,0.0,0.0,0.999851057491808,0.0,0.1476535705162264,0.4795924585222875,0.0001489425081918,0.0138763948438054,0.0331819926224516,0.0,0.0,0.0,0.0,0.0,0.0,0.0001489425081918,13428.0,frozen_v2
street00,local_5s,delivery_remediable,2.0,200,0.4000074693755601,0.6,0.2441605411855684,0.2802953363014041,0.6645905208042633,0.271105571383589,0.0013942834379045,0.2208445373966736,0.7773877103874116,0.0736231451050692,1.4952099220738038,6.090123346219381,0.2046857882681008,0.1389208731455107,0.4649357046141815,1.017326569030791,5.187093109325028,0.4873298354883759,0.8032526151656781,0.9968379643461804,0.0,0.2590223315607974,0.7781807781890347,0.0031620356538193,0.0480393779773634,0.1146776637548433,1.236187590513006,0.2317000298775022,5.58405608556959,0.0908814951681473,0.216935564186834,0.4065076070014519,0.0031620356538193,13388.0,frozen_v2
street00,local_5s,delivery_remediable,5.0,50,0.15,0.2,0.2761019739894832,0.2394318203869541,0.6181867526413051,0.2134107800882546,0.0018424459715167,0.0388905487501244,0.959789861567573,0.0028134647943431,0.5580316342446879,2.1415548500851287,0.0387909570759884,0.0659328802450193,0.182466523019548,0.3997533615210299,2.1099348494846866,0.1831722753382602,0.2836570061246724,0.9968379643461804,0.0,0.2590223315607974,0.7781807781890347,0.0031620356538193,0.0480393779773634,0.1146776637548433,0.2990093026838905,0.3464794343192909,1.7372683483957652,0.0178935022676558,0.3971466985360024,0.121431836009004,0.0031620356538193,13388.0,frozen_v2
street00,local_5s,delivery_remediable,10.0,0,0.0,0.0,,,,,0.0,0.0,0.9968379643461804,0.0,0.2590223315607974,0.7781807781890347,0.0031620356538193,0.0480393779773634,0.1146776637548433,0.0,0.0,0.0,0.0,0.9968379643461804,0.0,0.2590223315607974,0.7781807781890347,0.0031620356538193,0.0480393779773634,0.1146776637548433,0.0,0.0,0.0,0.0,0.0,0.0,0.0031620356538193,13388.0,frozen_v2
street01,global,delivery_remediable,2.0,200,0.40000820815891,0.6,0.1353512702074003,0.6454971138535174,0.991366347632528,0.7232320249044779,0.0,0.2153273687378587,0.7846726312621413,0.064707652740157,1.2424190528802743,6.004040212719892,0.1640537360803305,0.7011207709264916,1.2292479557049698,1.0813358033276856,6.112569830667254,0.5393771495467339,0.9068926667068752,1.0,0.0,0.3353509017244451,0.790871981076144,0.0,0.3480763180628841,0.7631204366924956,0.9070681511558296,0.3786150099865933,5.61294978840716,0.3530444528636074,0.0685107663684368,0.7856369454075676,0.0,12183.0,frozen_v2
street01,global,delivery_remediable,5.0,50,0.1500041040794549,0.2,0.1148388319868292,0.3625358700228464,0.9672156727954588,0.3827473158998558,0.0,0.0273878902295548,0.9726121097704452,0.0155134203398177,0.6264367509707138,2.683935462016399,0.0123669594243344,0.4328876784226671,0.896567861094656,0.4279829359860324,2.8133117403185213,0.2023867629043669,0.3284667567824453,1.0,0.0,0.3353509017244451,0.790871981076144,0.0,0.3480763180628841,0.7631204366924956,0.2910858492462687,0.4353060275246929,2.186714425467825,0.0848113603597829,0.2075022572437002,0.2722753530785003,0.0,12183.0,frozen_v2
street01,global,delivery_remediable,10.0,0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.3353509017244451,0.790871981076144,0.0,0.3480763180628841,0.7631204366924956,0.0,0.0,0.0,0.0,1.0,0.0,0.3353509017244451,0.790871981076144,0.0,0.3480763180628841,0.7631204366924956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12183.0,frozen_v2
street01,local_10s,delivery_remediable,2.0,200,0.4000082760903749,0.6,0.1735218860308599,0.1925540439271351,0.6765000530586424,0.1712807789846326,0.0009655438770724,0.2108196088167949,0.7764903859416812,0.03732516759083,1.8933058618874683,8.544564750355203,0.2137990013517614,0.3830922008011512,1.3299840027195486,1.0634443619773688,6.021024204737387,0.5397552386550105,0.9075701451825527,0.9863444508814035,0.0,0.2965332509254138,0.8803794992516915,0.0136555491185963,0.1239640602714203,0.283134037758583,1.5967726109620548,0.2777455929818753,8.10940925742203,0.2591281405297309,0.209274738613479,1.1831781788196123,0.0136555491185963,12083.0,frozen_v2
street01,local_10s,delivery_remediable,5.0,50,0.1500041380451874,0.2,0.1581959583845485,0.1491754674450799,0.6768748848010739,0.1266025671836578,0.0011862396204033,0.0583740241110099,0.929156666390797,0.0032000882782973,0.821867062478578,3.8065718980234258,0.0696570939887997,0.1999082962751634,0.6670957533042472,0.4198057771451194,2.764250623630868,0.2025238472285025,0.3287557179832244,0.9863444508814035,0.0,0.2965332509254138,0.8803794992516915,0.0136555491185963,0.1239640602714203,0.283134037758583,0.5253338115531642,0.3628789759717509,3.3570206944729013,0.075944236003743,0.3608099533780242,0.4033800304019655,0.0136555491185963,12083.0,frozen_v2
street01,local_10s,delivery_remediable,10.0,0,0.0,0.0,,,,,0.0,0.0,0.9863444508814035,0.0,0.2965332509254138,0.8803794992516915,0.0136555491185963,0.1239640602714203,0.283134037758583,0.0,0.0,0.0,0.0,0.9863444508814035,0.0,0.2965332509254138,0.8803794992516915,0.0136555491185963,0.1239640602714203,0.283134037758583,0.0,0.0,0.0,0.0,0.0,0.0,0.0136555491185963,12083.0,frozen_v2
street01,local_1s,delivery_remediable,2.0,200,0.4000082149018318,0.6,0.161426843282966,0.2499451033529075,0.6466277693833907,0.2187003581529666,0.0024918535556833,0.2932993784057613,0.7012787863851694,0.2261836304389496,1.5165502341712376,7.434640487660481,0.1518387688600454,0.0588220765952923,0.1743951379954645,1.082126062012614,6.114719262243739,0.5394510257254668,0.9069383357626882,0.9920863112352474,0.0009036392015115,0.1335660795108173,0.5151889376668085,0.0079136887647525,0.0194255360456843,0.0430450800374163,1.3829841546604202,0.2159423861551521,7.1144639724646455,0.039396540549608,0.1604917987896711,0.146259495581299,0.0079136887647525,12173.0,frozen_v2
street01,local_1s,delivery_remediable,5.0,50,0.1500041074509159,0.2,0.1562419833908742,0.2144736682532174,0.658847853639086,0.1478365110457341,0.0015882143541718,0.1062460636928722,0.887428461896547,0.1010432925326542,0.6246612436856904,3.429359669707013,0.0278485172102193,0.0280415646200759,0.0776390021345031,0.4282596353347343,2.81409446137018,0.2024121885124809,0.3284821583287021,0.9920863112352474,0.0009036392015115,0.1335660795108173,0.5151889376668085,0.0079136887647525,0.0194255360456843,0.0430450800374163,0.491095164174873,0.3179988499137435,3.0591374516273064,0.0086160285743916,0.3818286371477861,0.0484245201134731,0.0079136887647525,12173.0,frozen_v2
street01,local_1s,delivery_remediable,10.0,0,0.0,0.0,,,,,0.0,0.0,0.9920863112352474,0.0009036392015115,0.1335660795108173,0.5151889376668085,0.0079136887647525,0.0194255360456843,0.0430450800374163,0.0,0.0,0.0,0.0,0.9920863112352474,0.0009036392015115,0.1335660795108173,0.5151889376668085,0.0079136887647525,0.0194255360456843,0.0430450800374163,0.0,0.0,0.0,0.0,0.0,0.0,0.0079136887647525,12173.0,frozen_v2
street01,local_5s,delivery_remediable,2.0,200,0.4000082419846698,0.6,0.1813331318548478,0.2225800866069429,0.6878988898365259,0.2136502803801228,0.0021703892964092,0.3192120662655567,0.6618863155581197,0.1129976098244457,1.8280703793149533,8.51885719780794,0.3127833182230281,0.2143593690033814,0.7089444370176574,1.0819510539021786,6.124640458071963,0.5395914145966451,0.9072118076248384,0.9789279925272673,0.0,0.2455416166960677,0.75575992778709,0.0210720074727327,0.0678913894832105,0.1613944842639876,1.582528762618886,0.267232616280667,8.095749502990333,0.1464679795201708,0.1662133575098217,0.6051768106371529,0.0210720074727327,12133.0,frozen_v2
street01,local_5s,delivery_remediable,5.0,50,0.1500041209923349,0.2,0.1601355242637726,0.1694521617776817,0.6833142625733641,0.1512609633663808,0.0026099618121376,0.1011566251820105,0.8803813291573944,0.0286546333690486,0.7650059100775879,3.751170735155954,0.1085744113849281,0.1079495327875355,0.3301785079405257,0.427695561594237,2.81409446137018,0.2024615575116453,0.3285633578055847,0.9789279925272673,0.0,0.2455416166960677,0.75575992778709,0.0210720074727327,0.0678913894832105,0.1613944842639876,0.5194642933815201,0.3633066842495673,3.314458222385843,0.0400581433043249,0.3424819363169318,0.2124152978074689,0.0210720074727327,12133.0,frozen_v2
street01,local_5s,delivery_remediable,10.0,0,0.0,0.0,,,,,0.0,0.0,0.9789279925272673,0.0,0.2455416166960677,0.75575992778709,0.0210720074727327,0.0678913894832105,0.1613944842639876,0.0,0.0,0.0,0.0,0.9789279925272673,0.0,0.2455416166960677,0.75575992778709,0.0210720074727327,0.0678913894832105,0.1613944842639876,0.0,0.0,0.0,0.0,0.0,0.0,0.0210720074727327,12133.0,frozen_v2
street02,global,delivery_remediable,2.0,200,0.4000000000000001,0.6,0.1386413495843244,0.5726455757229627,0.9876793473286116,0.6308067412082266,0.0,0.3051337136084154,0.6948662863915845,0.0822283132083858,1.4856981838024932,6.919087026484534,0.2440674617872928,0.7271286536371416,1.408675725918374,1.2242984918615782,7.06579789693809,0.5412628033416332,0.8907035385557821,1.0,0.0,0.5066401046126858,1.1177705177315864,0.0,0.3783428199031098,0.8530209722647215,0.9790580791898074,0.5407067190162235,6.497420899598876,0.3487858337340316,0.0981801121070696,0.7915463139067128,0.0,13499.0,frozen_v2
street02,global,delivery_remediable,5.0,50,0.1500037039780724,0.2,0.1143739279042683,0.3227956268818325,0.9502896267418136,0.3393777688014398,0.0,0.065461639133763,0.9345383608662372,0.0181988789293034,0.8083875780997246,2.9383964970566105,0.0487443514334395,0.4601198022943424,0.9930751864492832,0.4742029511696139,3.1360237715394708,0.2033143413563055,0.3176316217217869,1.0,0.0,0.5066401046126858,1.1177705177315864,0.0,0.3783428199031098,0.8530209722647215,0.3017474734870388,0.5531026989653555,2.4295156855382363,0.0817769823912326,0.2239919006346149,0.2843448358552004,0.0,13499.0,frozen_v2
street02,global,delivery_remediable,10.0,0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.5066401046126858,1.1177705177315864,0.0,0.3783428199031098,0.8530209722647215,0.0,0.0,0.0,0.0,1.0,0.0,0.5066401046126858,1.1177705177315864,0.0,0.3783428199031098,0.8530209722647215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13499.0,frozen_v2
street02,local_10s,delivery_remediable,2.0,200,0.4000000000000001,0.6,0.1924019682460961,0.1960166110809706,0.6868452660932323,0.1561639917767032,0.0014180162698708,0.2329527079135258,0.7578923800283603,0.0433116899271089,2.158594007919425,9.37446645042706,0.230589347463741,0.4078879527411889,1.5167707849444578,1.2218541878357234,7.076934133760275,0.5416394653228681,0.891497692356237,0.9894270716720154,0.0,0.2948276388664674,0.8738501776306435,0.0105729283279846,0.1329211730133364,0.2765381738686535,1.8637663690529576,0.2789511655098639,8.95760119993925,0.2749667797278524,0.2641739433291041,1.350282076041759,0.0105729283279846,13399.0,frozen_v2
street02,local_10s,delivery_remediable,5.0,50,0.1500037316217628,0.2,0.1706122777720853,0.1533124906487429,0.6880793138831242,0.1239895937389108,0.0009950991367514,0.0659501952882055,0.9244719755205612,0.0040301515038435,0.891266299393116,4.115879242556953,0.0738114784685424,0.2117403716525722,0.6604669664507216,0.4733195898980115,3.1398514745521173,0.2034489535711481,0.317805995949567,0.9894270716720154,0.0,0.2948276388664674,0.8738501776306435,0.0105729283279846,0.1329211730133364,0.2765381738686535,0.5964386605266486,0.3755255367315969,3.689245227980969,0.0788191986392358,0.411672512874095,0.4799795929445975,0.0105729283279846,13399.0,frozen_v2
street02,local_10s,delivery_remediable,10.0,0,0.0,0.0,,,,,0.0,0.0,0.9894270716720154,0.0,0.2948276388664674,0.8738501776306435,0.0105729283279846,0.1329211730133364,0.2765381738686535,0.0,0.0,0.0,0.0,0.9894270716720154,0.0,0.2948276388664674,0.8738501776306435,0.0105729283279846,0.1329211730133364,0.2765381738686535,0.0,0.0,0.0,0.0,0.0,0.0,0.0105729283279846,13399.0,frozen_v2
street02,local_1s,delivery_remediable,2.0,200,0.4000000000000001,0.6,0.1635181648203051,0.2889676123765029,0.6475267232358312,0.2219720778947023,0.0020757654385054,0.3142313490004201,0.6758593421800478,0.2518595398719944,1.705623747208248,8.29988035344949,0.167939308572417,0.0614662405837664,0.1828567691755128,1.223390600886434,7.063484825756759,0.5413248766928108,0.8907608257518046,0.9880149257419624,0.0,0.1396673624873313,0.550013304968776,0.0119850742580374,0.0202974951287104,0.0442707275971879,1.5659563847209166,0.2165221044307707,7.968038520108735,0.0411687454550559,0.1554105814614377,0.1544213832651567,0.0119850742580374,13489.0,frozen_v2
street02,local_1s,delivery_remediable,5.0,50,0.1500037067239973,0.2,0.1615403807574778,0.2274015934155915,0.6570982629212628,0.1641483494084496,0.0022734573850297,0.1232362171646032,0.8670521659623892,0.1173548817555045,0.6842642604884839,3.687443795209999,0.0345219561618108,0.0290645913814773,0.0840313074619405,0.4736084200507602,3.12982608575057,0.2033358202168688,0.3176453965749555,0.9880149257419624,0.0,0.1396673624873313,0.550013304968776,0.0119850742580374,0.0202974951287104,0.0442707275971879,0.5445968980011524,0.3296513208293177,3.2710704586030883,0.0087670962527669,0.3837694911903526,0.0523921155965296,0.0119850742580374,13489.0,frozen_v2
street02,local_1s,delivery_remediable,10.0,0,0.0,0.0,,,,,0.0,0.0,0.9880149257419624,0.0,0.1396673624873313,0.550013304968776,0.0119850742580374,0.0202974951287104,0.0442707275971879,0.0,0.0,0.0,0.0,0.9880149257419624,0.0,0.1396673624873313,0.550013304968776,0.0119850742580374,0.0202974951287104,0.0442707275971879,0.0,0.0,0.0,0.0,0.0,0.0,0.0119850742580374,13489.0,frozen_v2
street02,local_5s,delivery_remediable,2.0,200,0.4000000000000001,0.6,0.1841381862559691,0.2170018841669161,0.7115189272240235,0.2139459298808823,0.0070389372196197,0.324732941730488,0.6497880883337052,0.13587131633083,2.009379936202703,9.2648515652133,0.3168760998339405,0.222285379466203,0.7810849492217896,1.218624505601002,7.069667543392238,0.5415405405026883,0.8909429047319306,0.9674820928445732,0.0,0.2512327201796899,0.7866153679017005,0.0325179071554266,0.0736113505047647,0.1760739489447852,1.7581472160230132,0.2735271519567749,8.920033549430661,0.1486740289614382,0.2231640518501995,0.6956811048949794,0.0325179071554266,13449.0,frozen_v2
street02,local_5s,delivery_remediable,5.0,50,0.1500037177485315,0.2,0.1664746596425737,0.1654230634034395,0.7053964109481866,0.1596952263007799,0.0086251765930552,0.1155724093488983,0.8605348600887303,0.0328153270379458,0.8208959966512831,3.988350914867475,0.127518774630084,0.1142404228144027,0.3401260175612814,0.4718795323382483,3.134508284318308,0.2034129694382851,0.317693058085516,0.9674820928445732,0.0,0.2512327201796899,0.7866153679017005,0.0325179071554266,0.0736113505047647,0.1760739489447852,0.5696632764715932,0.373162812600689,3.518994070021145,0.0406290723096379,0.4007732916945497,0.2487649047222722,0.0325179071554266,13449.0,frozen_v2
street02,local_5s,delivery_remediable,10.0,0,0.0,0.0,,,,,0.0,0.0,0.9674820928445732,0.0,0.2512327201796899,0.7866153679017005,0.0325179071554266,0.0736113505047647,0.1760739489447852,0.0,0.0,0.0,0.0,0.9674820928445732,0.0,0.2512327201796899,0.7866153679017005,0.0325179071554266,0.0736113505047647,0.1760739489447852,0.0,0.0,0.0,0.0,0.0,0.0,0.0325179071554266,13449.0,frozen_v2
building00,local_1s,,10.0,0,0.0,0.0,,,,,0.0,0.0,0.9252927600649629,0.0,0.10333444900005628,0.28320807522394337,0.07470723993503718,0.05050146055875194,0.10986407451159891,0.0,0.0,0.0,0.0,0.9252927600649629,0.0,0.10333444900005628,0.28320807522394337,0.07470723993503718,0.05050146055875194,0.10986407451159891,0.0,0.0,0.0,0.0,0.0,0.0,0.07470723993503718,11699.0,fixed_v5_deterministic
building00,local_1s,,5.0,50,0.15000427386956147,0.2,0.19821265357940568,0.11291452627920134,0.5445813290491592,0.030701161065635526,0.011283015642362596,0.11958287033079751,0.8169929053765279,0.10154714078126335,0.6980702859003917,2.903878309113895,0.10069236686896316,0.055213001940978765,0.12108377532327287,0.6244733248212475,3.1532737258921024,0.2111097408839653,0.3308190908760092,0.9252927600649629,0.0,0.10333444900005628,0.28320807522394337,0.07470723993503718,0.05050146055875194,0.10986407451159891,0.5947358369003353,0.19753825113257542,2.7381159473830956,0.004711541382226837,0.41405248311821524,0.03729701798660641,0.07470723993503718,11699.0,fixed_v5_deterministic
