base_L,base_R,base_T,base_p,base_r,base_temp,base_v,base_y,imu_T,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,imu_mx,imu_my,imu_mz,imu_p,imu_r,imu_temp,imu_y,t_edge_rx_ns,t_wall_unix_s
0,0,1001,0.295779705,-0.978870571,50,12.39256001,-128.078125,1002,-6.26953125,-18.29101563,983.359375,-0.086250067,0.278750002,0.132499993,21,-25,-47,0.392811954,-1.07993412,50,-128.173233,353349703000000,1783454085.4936156
0,0,1001,0.689133584,-1.208376884,50,12.39256001,-128.3363495,1002,-4.8046875,-17.80273438,981.8945313,-0.336250067,-0.721249998,0.069999993,20,-25,-48,0.233594656,-1.007160425,50,-127.8963089,353350015000000,1783454085.805194
0,0,1001,0.305605024,-0.972790718,50,12.39256001,-128.6732178,1002,-5.29296875,-17.80273438,981.40625,-0.461250067,0.528750002,0.007499993,20,-26,-48,0.233266294,-1.05310154,49.44444275,-128.6828308,353350359000000,1783454086.158909
0,0,1001,-0.577669084,-0.91651094,50,12.39256001,-128.435791,1002,-6.26953125,-17.80273438,981.8945313,-0.398750067,-0.658749998,0.007499993,22,-26,-45,0.357436419,-1.07878232,50,-128.6424561,353350718000000,1783454086.5063045
0,0,1001,0.696394444,-1.32798481,50,12.39256001,-127.7069778,1002,-7.734375,-18.29101563,980.9179688,-0.086250067,-0.658749998,-0.055000007,20,-24,-49,0.658392847,-1.248838425,50,-127.3299637,353351015000000,1783454086.8064764
0,0,1001,0.268762827,-1.078343868,50,12.39256001,-127.9395752,1002,-1.875,-18.29101563,980.4296875,-0.398750067,-1.096250057,-0.117500007,20,-27,-48,-0.076287448,-0.81245172,50,-127.747406,353351359000000,1783454087.150486
0,0,1001,0.622742772,-1.182640433,50.55555725,12.39256001,-127.862854,1002,-6.7578125,-16.33789063,980.4296875,-0.148750067,1.153749943,-0.055000007,19,-24,-46,0.403940916,-0.947523534,50,-127.6326065,353351671000000,1783454087.4704175
0,0,1001,0.336512983,-1.099701881,50,12.39256001,-127.8231812,1002,-7.24609375,-19.75585938,982.3828125,-0.461250067,-0.596249998,0.194999993,20,-27,-46,0.21741046,-0.981314123,50,-127.5745316,353352015000000,1783454087.8044846
0,0,1001,0.237323597,-0.966435611,50,12.39256001,-127.7266388,1002,-5.78125,-14.87304688,980.4296875,-0.523750067,0.403750002,0.007499993,22,-25,-47,0.188756421,-1.159761429,50,-127.877594,353352343000000,1783454088.1326115
0,0,1001,0.487616926,-1.211746216,50.55555725,12.39256001,-128.5498657,1002,-4.8046875,-17.31445313,982.8710938,-0.773750067,-0.033749998,0.132499993,22,-25,-46,0.215659931,-1.067771196,50,-128.3464355,353352687000000,1783454088.475669
0,0,1001,0.470125228,-1.134913683,50,12.39256001,-127.9023056,1002,-5.29296875,-17.31445313,981.8945313,-0.523750067,0.153750002,-0.180000007,20,-24,-47,0.443959534,-1.118964672,50,-127.8130569,353353015000000,1783454088.8068147
0,0,1001,0.1026133,-0.845852077,50,12.39256001,-127.7620087,1002,-3.828125,-16.82617188,983.359375,-0.461250067,0.778750002,0.007499993,20,-24,-45,0.452480853,-1.051913381,50.55555725,-128.0261078,353353343000000,1783454089.1381447
0,0,1001,0.335485905,-1.000415325,50,12.39256001,-128.0666351,1002,-4.8046875,-20.24414063,980.4296875,-0.148750067,0.216250002,-0.305000007,21,-26,-45,0.515359998,-1.069215536,50,-128.3521881,353353687000000,1783454089.4740684
0,0,1001,0.556716681,-1.263525128,50.55555725,12.39256001,-128.6351013,1002,-5.29296875,-18.29101563,982.3828125,-0.211250067,0.653750002,0.194999993,21,-23,-45,0.707252979,-1.352259994,51.66666794,-128.5451965,353354015000000,1783454089.8133109
0,0,1001,0.804434657,-1.358599544,50,12.39256001,-128.693634,1002,-6.26953125,-15.36132813,981.8945313,-0.211250067,1.278749943,-0.242500007,20,-24,-46,0.365484148,-1.02189374,50,-127.9264069,353354359000000,1783454090.1461504
0,0,1001,0.5373891,-1.22016108,50,12.39256001,-128.2528534,1002,-5.29296875,-18.29101563,981.8945313,-0.773750067,-0.221249998,-0.180000007,20,-24,-46,0.076203309,-1.084821343,50,-128.022583,353354718000000,1783454090.5068898
0,0,1001,0.125027135,-0.850921273,50,12.39256001,-127.8142319,1002,-7.734375,-16.82617188,983.359375,-0.211250067,-0.096249998,0.007499993,19,-25,-46,0.27554816,-0.942786992,50,-127.9491119,353355062000000,1783454090.8556278
0,0,1001,0.305333644,-1.099633813,50,12.39256001,-128.2878876,1002,-4.8046875,-19.26757813,979.9414063,-0.523750067,0.403750002,0.319999993,20,-26,-47,0.318270385,-1.079293132,50,-129.0619049,353355390000000,1783454091.1873055
0,0,1001,0.332854658,-1.106260657,49.44444275,12.39256001,-128.4464569,1002,-7.24609375,-15.84960938,980.9179688,-0.586250067,-1.033750057,0.194999993,20,-26,-47,-0.023928843,-0.819759727,50,-128.2393188,353355718000000,1783454091.5141625
0,0,1001,0.389765441,-1.065967441,50,12.39256001,-128.1745911,1002,-5.29296875,-17.31445313,982.8710938,-0.086250067,0.841250002,0.194999993,21,-26,-47,0.49182719,-1.12016809,50,-128.2324524,353356062000000,1783454091.8505788
0,0,1001,0.468167484,-1.157668948,50,12.39276981,-128.0717163,1002,-6.26953125,-19.26757813,979.9414063,0.038749933,0.216250002,-0.430000007,20,-24,-46,0.629909694,-1.227870941,50,-128.0454865,353356406000000,1783454092.2001317
0,0,1001,0.536723554,-1.248482347,50,12.39276981,-128.2953796,1002,-6.7578125,-19.26757813,984.3359375,-0.211250067,0.091250002,0.132499993,21,-24,-46,0.511424661,-1.167349339,50,-128.0812683,353356765000000,1783454092.5559127
0,0,1001,0.736665964,-1.340047598,50,12.39276981,-128.5048981,1002,-5.29296875,-18.29101563,980.4296875,-0.273750067,-0.533749998,-0.180000007,21,-25,-45,0.46301201,-1.110985518,50,-128.2147369,353357078000000,1783454092.8720412
0,0,1001,0.424649924,-0.926766872,50,12.39276981,-127.9889908,1002,-5.29296875,-18.29101563,978.9648438,-0.336250067,0.091250002,-0.305000007,22,-26,-47,0.496373773,-0.935419023,50,-128.0722351,353357375000000,1783454093.175089
0,0,1001,0.414938956,-1.094387293,50,12.39276981,-127.9651794,1002,-4.8046875,-19.75585938,982.3828125,-0.273750067,0.341250002,0.132499993,21,-24,-47,0.656829774,-1.304742932,50,-128.0446777,353357703000000,1783454093.4914222
0,0,1001,0.314021975,-1.020991802,50,12.39276981,-128.0245056,1002,-6.7578125,-18.29101563,980.4296875,-0.711250067,0.778750002,0.194999993,20,-25,-47,0.196166337,-0.903370798,50,-127.8442612,353358015000000,1783454093.8159852
0,0,1001,0.419502437,-1.090058684,50,12.39276981,-128.4555817,1002,-3.33984375,-19.75585938,982.3828125,-0.211250067,0.403750002,0.257499993,20,-24,-46,0.551161647,-1.249382496,50,-128.5400696,353358343000000,1783454094.1378617
0,0,1001,0.319167703,-0.946995139,50,12.39276981,-128.1628418,1002,-5.78125,-16.33789063,979.9414063,-0.398750067,-0.346249998,-0.430000007,22,-25,-48,0.732668161,-1.29036212,50,-128.4863281,353358640000000,1783454094.438048
0,0,1001,0.606230795,-1.277591109,50,12.39276981,-128.027359,1002,-6.7578125,-18.77929688,979.9414063,-0.086250067,-0.221249998,0.007499993,20,-24,-47,0.474318892,-1.111982942,50,-127.5944366,353358984000000,1783454094.7739818
0,0,1001,0.454524577,-1.156456113,50,12.39276981,-128.4790649,1002,-6.26953125,-16.82617188,978.9648438,-0.148750067,-0.221249998,0.257499993,20,-24,-47,0.410220295,-1.02991879,50,-128.28508,353359328000000,1783454095.120508
0,0,1001,0.301051944,-0.996917963,50,12.39276981,-128.3313446,1002,-4.8046875,-21.70898438,978.4765625,-0.273750067,-0.471249998,0.069999993,21,-25,-47,0.365468979,-1.161578894,51.11111069,-128.3978882,353359687000000,1783454095.4842827
0,0,1001,0.483152896,-1.062028646,50,12.39276981,-128.0965271,1002,-5.29296875,-20.24414063,983.8476563,-0.211250067,-0.721249998,-0.117500007,21,-25,-46,0.527982175,-1.055158377,50.55555725,-128.1710968,353360031000000,1783454095.8269815
0,0,1001,0.141706645,-0.935516894,50,12.39276981,-128.0432587,1002,-5.29296875,-18.77929688,983.359375,-0.273750067,-0.658749998,0.132499993,21,-24,-46,0.556653023,-1.246874094,50,-128.3657837,353360359000000,1783454096.1487303
0,0,1001,0.48811096,-1.150329113,50,12.39276981,-128.0793457,1002,-3.828125,-17.31445313,980.4296875,-0.398750067,0.591250002,-0.242500007,20,-25,-46,0.401712626,-1.05459404,50,-127.9674301,353360687000000,1783454096.4795635
0,0,1001,0.359912366,-1.058197975,50,12.39276981,-127.7315979,1002,-5.78125,-17.31445313,979.9414063,-0.336250067,-1.096250057,-0.180000007,19,-27,-48,-0.124997683,-0.749188244,50,-127.7163925,353361015000000,1783454096.804538
0,0,1001,0.254105031,-0.915885925,50,12.39276981,-127.938591,1002,-8.7109375,-15.84960938,979.453125,-0.586250067,0.466250002,0.194999993,20,-24,-47,0.57070452,-1.061739087,50,-128.2357941,353361359000000,1783454097.1595163
0,0,1001,0.038259152,-0.880600333,50,12.39276981,-127.960289,1002,-4.8046875,-17.80273438,981.8945313,-0.023750067,0.591250002,-0.242500007,19,-25,-45,0.096625328,-1.016002774,50,-128.171814,353361703000000,1783454097.490271
0,0,1001,0.205325454,-0.960924387,50,12.39276981,-127.9800568,1002,-5.78125,-16.33789063,979.9414063,-0.023750067,0.653750002,0.257499993,20,-23,-47,0.146051869,-1.163100243,50,-128.3087006,353362000000000,1783454097.7990687
0,0,1001,0.590999603,-0.936132371,50,12.39276981,-127.9984131,1002,-2.8515625,-16.82617188,979.453125,-0.273750067,0.216250002,0.132499993,19,-25,-46,0.342723966,-0.935380042,50,-128.1173096,353362375000000,1783454098.1719463
0,0,1001,0.274329275,-0.8881405,50,12.39276981,-127.0098953,1002,-4.8046875,-14.87304688,978.9648438,-0.586250067,0.028750002,0.319999993,20,-25,-47,0.342470139,-0.985788643,50,-126.8957214,353362703000000,1783454098.5000002
0,0,1001,0.225801423,-0.921071887,51.11111069,12.39276981,-127.0628204,1002,-6.26953125,-17.31445313,980.9179688,-0.148750067,1.466249943,-0.055000007,20,-27,-47,0.260265857,-0.895372808,50,-127.1766739,353363062000000,1783454098.8559535
0,0,1001,0.273390085,-1.059017897,50,12.39276981,-127.5992203,1002,-5.29296875,-16.82617188,980.9179688,-0.711250067,-1.283750057,0.069999993,20,-25,-47,0.295894265,-1.126110196,50.55555725,-127.6095734,353363671000000,1783454099.4680753
0,0,1001,0.217332989,-0.974868,50,12.39276981,-127.7704773,1002,-6.26953125,-16.82617188,980.9179688,-0.336250067,0.091250002,0.132499993,22,-24,-48,0.754066348,-1.357590318,50,-128.1898499,353364062000000,1783454099.8585973
0,0,1001,0.552267075,-1.204636931,50.55555725,12.39276981,-128.9313965,1002,-5.29296875,-18.77929688,980.9179688,0.101249933,-0.783749998,0.007499993,21,-25,-47,0.183539093,-0.906179607,50,-128.6642761,353364421000000,1783454100.210708
0,0,1001,0.620374501,-1.308927894,50,12.39276981,-127.9281387,1002,-4.8046875,-16.82617188,982.3828125,-0.586250067,-0.783749998,-0.305000007,19,-25,-47,0.219685778,-1.004698634,50,-127.6268005,353364750000000,1783454100.5488813
0,0,1001,0.731732488,-1.239836574,50.55555725,12.39276981,-128.5084229,1002,-7.734375,-15.84960938,981.40625,-0.773750067,1.091249943,-0.055000007,20,-26,-46,0.370708615,-0.927349627,50.55555725,-128.1501923,353365078000000,1783454100.8694487
0.06018509,0,1001,-3.367071152,9.877367973,50,12.39276981,172.8400879,1002,55.7421875,4.169921875,1014.121094,-1.898750067,-5.158750057,-23.93000031,13,-18,-45,-4.558476925,11.11222172,50.55555725,173.4091949,353365437000000,1783454101.2284706
0,0,1001,-3.680200338,6.365339756,50,12.39276981,-166.0220795,1002,-8.22265625,-20.73242188,974.0820313,-0.398750067,0.403750002,-0.180000007,8,-15,-48,-3.173459053,6.736283302,50,-169.5702057,353365765000000,1783454101.5544617
0,0,1001,-3.242973804,2.943040848,50.55555725,12.39276981,-146.3651123,1002,-1.38671875,-21.22070313,983.8476563,-0.273750067,-0.033749998,-0.117500007,9,-15,-48,-3.01173234,2.86545825,50,-147.2891083,353366093000000,1783454101.8843334
0.131720745,0.076193303,1001,-5.226886749,5.833053589,50,11.96844006,-166.8164673,1002,3.0078125,-50.02929688,993.6132813,3.226249933,7.466249943,-22.80500031,12,-13,-46,-3.363085032,4.270697594,50.55555725,-166.5909119,353366406000000,1783454102.199353
0.020648103,0,1001,-1.750533462,3.36564064,50.55555725,11.96844006,-160.9034882,1002,-24.82421875,-15.36132813,984.8242188,-0.398750067,1.153749943,0.257499993,12,-12,-46,-1.763234496,3.700255156,50,-161.6508789,353366734000000,1783454102.5271544
0,0,1001,-1.400731325,1.144024968,50,11.96844006,-149.1602936,1002,-1.875,-21.70898438,982.3828125,-0.648750067,-0.533749998,-0.180000007,13,-11,-46,-1.345929623,1.06190455,50,-149.8936462,353367046000000,1783454102.8382027
-0.068134064,0.15917169,1001,7.780390739,-0.66561079,50,11.96844006,-92.30724335,1002,-44.35546875,-6.083984375,908.1640625,-6.086250305,-6.096250057,103.0074997,18,-10,-46,6.987334728,-1.41243422,50,-101.9367676,353367359000000,1783454103.1477044
0,0.022531106,1001,12.86813164,-2.775917292,50,11.96844006,-73.65856171,1002,3.984375,-42.70507813,986.2890625,-0.586250067,-0.158749998,6.820000172,20,-11,-44,13.91011238,-2.611561298,50,-70.6341095,353367687000000,1783454103.4776967
0.068527125,-0.045670883,1001,0.093557715,0.449147999,50,11.96844006,-151.1984558,1002,47.9296875,49.58007813,993.125,-0.461250067,6.341249943,-57.55500031,16,-10,-46,0.166912854,-2.002420902,50,-142.3382874,353368015000000,1783454103.8021894
0.008323895,0,1001,-0.525747776,0.185452908,50,11.96844006,-157.8634796,1002,-9.19921875,-25.12695313,982.8710938,-0.648750067,-1.283750057,-5.054999828,21,-10,-43,-0.911484361,0.473517835,50,-157.8035583,353368328000000,1783454104.1233132
0.068662637,-0.091564111,1001,7.064956665,7.151694775,50,11.96844006,36.69254684,1002,25.46875,13.44726563,1051.230469,0.976249933,-5.221250057,-61.36750031,9,-10,-47,7.214733601,7.529076576,50,48.39772797,353368656000000,1783454104.456626
0,0,1001,6.695043087,6.313720703,50,11.96844006,10.459939,1002,-11.15234375,-34.89257813,969.1992188,-0.336250067,-0.221249998,1.569999933,2,-7,-46,4.397044182,5.120146751,50,10.89169693,353368984000000,1783454104.7757635
0,0,1001,7.42612648,5.222971439,50,11.96844006,2.877660036,1002,14.7265625,-10.47851563,990.1953125,-0.211250067,0.278750002,-0.992500007,5,-8,-44,5.622070313,5.289874554,50,3.703290462,353369281000000,1783454105.077811
-0.082411461,0.083128577,1001,8.478342056,6.336035252,50,11.96844006,20.81643677,1002,54.765625,56.41601563,1038.046875,-1.898750067,6.466249943,72.69499969,4,-12,-49,3.962435961,8.896884918,50,14.59665108,353369609000000,1783454105.4079826
0,0,1001,9.993368149,7.231223583,50,11.96844006,42.99264526,1002,23.02734375,-22.68554688,981.40625,-1.023750067,-0.471249998,1.007499933,10,-7,-43,8.563501358,6.833539963,50,42.7033844,353369937000000,1783454105.731174
-0.252223404,0.229294003,1001,15.99466228,5.089655399,50,11.96844006,-40.49597168,1002,-82.9296875,-46.12304688,1016.074219,-6.711250305,-7.096250057,203.9450073,21,-10,-44,13.01274967,-0.141664624,50,-75.64648438,353370281000000,1783454106.0784137
0,0,1001,14.56267357,19.5018692,50,11.96844006,72.2984848,1002,-2.8515625,-29.03320313,969.6875,-0.773750067,0.091250002,10.50749969,22,-27,-48,13.25633144,19.41930389,50,69.68691254,353370625000000,1783454106.4250453
0,0,1001,14.170784,21.65748596,50.55555725,11.96844006,91.2470932,1002,-7.734375,-15.36132813,985.8007813,-0.461250067,-0.533749998,-0.180000007,27,-28,-44,14.24717426,22.35224152,50,90.10456085,353370984000000,1783454106.773321
0,0,1001,6.829916477,21.45045662,50,11.96844006,136.6239624,1002,-12.6171875,-13.40820313,981.40625,-0.273750067,16.02874947,0.382499993,27,-27,-43,8.037461281,22.60983086,50,134.3143768,353371281000000,1783454107.0758185
0,0,1001,-2.452936172,5.516221523,50,11.96844006,-153.3817444,1002,-15.546875,-11.94335938,980.9179688,-0.211250067,0.966250002,-0.305000007,26,-27,-44,-2.720278502,7.30661726,50,-157.6595612,353371578000000,1783454107.3787427
0,0,1001,0.167326376,-0.106444851,50,11.96844006,-133.9616852,1002,-13.59375,-12.91992188,979.9414063,-0.211250067,0.716250002,-0.180000007,25,-26,-44,0.39278543,-0.275587022,50,-134.6044006,353371906000000,1783454107.7009256
0,0,1001,1.016611457,-0.802212059,50,11.96844006,-132.1924286,1002,-16.03515625,-15.36132813,978.9648438,-0.273750067,0.028750002,-0.180000007,25,-28,-45,1.077966332,-0.599687755,50,-132.1323853,353372234000000,1783454108.0290265
0,0,1001,0.982281923,-0.898504913,50,11.96844006,-131.8710938,1002,-12.12890625,-16.33789063,980.9179688,-0.336250067,0.716250002,-0.180000007,24,-28,-45,0.515083432,-0.6396662,50,-131.5500946,353372546000000,1783454108.3468065
0,0,1001,1.238758564,-0.918651044,50.55555725,11.96844006,-131.9368896,1002,-13.10546875,-14.38476563,979.453125,-0.398750067,-0.221249998,0.007499993,25,-26,-45,0.833523035,-0.827514887,50.55555725,-132.0636749,353372859000000,1783454108.658799
0,0,1001,1.223795056,-1.126150131,50,11.96844006,-131.12117,1002,-13.59375,-15.84960938,981.40625,-0.023750067,0.341250002,-0.117500007,26,-27,-44,0.834122896,-0.832269788,50,-131.4189606,353373218000000,1783454109.009071
0.11460916,-0.095320067,1001,1.408186316,-2.641551971,50,11.96844006,-133.1631622,1002,-74.62890625,-69.07226563,979.453125,-1.461250067,0.466250002,-6.242499828,35,-27,-35,2.598867416,-2.571703672,50,-131.1129913,353373531000000,1783454109.317306
0.02299247,0,1001,-1.656678915,4.970221519,50,11.96844006,-160.2386932,1002,8.37890625,-18.77929688,1001.914063,-0.586250067,-1.596250057,-0.055000007,21,-20,-45,-1.893679857,6.139332294,50,-165.2238159,353373843000000,1783454109.6384137
0,0,1001,-0.647960722,0.129854828,51.11111069,11.96844006,-138.9485321,1002,-9.6875,4.169921875,964.8046875,-0.086250067,-0.971249998,-2.180000067,20,-21,-45,-1.400307298,0.825876296,50,-139.3882294,353374203000000,1783454109.9906886
0.091605921,-0.114472554,1001,10.06005859,8.994127274,50.55555725,11.96844006,89.62923431,1002,3.0078125,12.95898438,906.6992188,3.413749933,4.528749943,-89.43000031,19,-11,-45,9.326194763,11.30643368,50,111.9794922,353374531000000,1783454110.3242922
0,0,1001,6.998524666,8.747033119,50,11.96844006,76.25909424,1002,-21.89453125,-27.08007813,988.2421875,1.101249933,-1.533750057,15.38249969,12,-8,-47,8.729457855,9.009362221,50,74.49790192,353374890000000,1783454110.688486
0.154422561,0.098880214,1001,19.80404472,4.540486813,50.55555725,11.96844006,83.5125351,1002,-9.6875,-10.47851563,939.4140625,0.788749933,0.153750002,-4.742499828,30,-4,-48,14.34897614,12.28712749,50.55555725,87.2149353,353375312000000,1783454111.1082313
0,0,1001,15.71943474,8.851525307,50.55555725,11.96844006,46.12436295,1002,-3.33984375,0.263671875,949.1796875,-0.211250067,-0.971249998,-4.867499828,19,-9,-45,14.6853838,9.087952614,50,46.11271286,353375640000000,1783454111.4347355
0,0,1001,14.70169735,6.764957905,50.55555725,11.96844006,51.31550598,1002,18.6328125,-28.05664063,981.40625,0.976249933,-2.346250057,15.63249969,16,-6,-42,12.50663471,7.801729679,50,51.09249878,353375984000000,1783454111.777345
0,0,1001,8.11560154,7.456813812,50,12.35297012,60.76757431,1002,-1.38671875,-12.91992188,975.0585938,-0.961250067,1.466249943,0.132499993,10,-9,-47,7.589175701,7.519888878,50,60.5492363,353376312000000,1783454112.1076207
0,0,1001,9.297289848,8.987557411,50,12.35297012,65.36621857,1002,-15.05859375,-21.70898438,991.6601563,0.538749933,-1.596250057,-0.805000007,12,-9,-45,9.126641273,7.818974972,50.55555725,64.67628479,353376640000000,1783454112.427767
0,0,1001,9.066804886,8.584906578,50,12.35297012,70.50346375,1002,-14.5703125,-9.013671875,982.8710938,0.601249933,-3.971250057,-1.117500067,12,-8,-46,9.06711483,7.868337631,50,69.86225128,353376968000000,1783454112.7649755
0,-0.019915649,1001,8.87212944,9.790693283,50,12.35297012,75.72546387,1002,-6.7578125,-14.87304688,993.125,-1.648750067,3.278749943,1.569999933,12,-11,-46,7.622556686,8.884239197,50,75.47344971,353377281000000,1783454113.0745177
-0.228919775,-0.24917923,1001,-1.133870721,14.62491703,50,12.35297012,95.91199493,1002,314.53125,-15.84960938,955.0390625,-12.46125031,-18.84625053,7.257500172,14,-12,-50,-3.558755875,16.08717155,50,93.73423767,353377578000000,1783454113.3770697
-0.231870268,-0.274066894,1001,12.6387949,14.98242188,50,12.35297012,95.95658875,1002,-218.1835938,-19.75585938,935.5078125,1.101249933,-15.53374958,-4.054999828,13,-23,-47,11.50498295,17.04802704,50,96.64256287,353377921000000,1783454113.7109838
0,0,1001,7.429078102,15.17148876,50,12.35297012,102.2815857,1002,-3.828125,-20.24414063,975.546875,-0.336250067,0.591250002,-0.242500007,15,-18,-47,7.686086178,15.13090229,50.55555725,99.79288483,353378250000000,1783454114.0434337
0,0,1001,5.201435089,15.42014408,50.55555725,12.35297012,122.0666275,1002,3.984375,-16.82617188,975.546875,-0.711250067,0.653750002,0.132499993,14,-18,-46,5.444241524,15.30988121,50,120.1406479,353378578000000,1783454114.3755019
0,0,1001,1.181614876,13.48486042,50,12.35297012,155.3542786,1002,-0.8984375,-19.75585938,977.9882813,-0.336250067,-0.096249998,0.007499993,15,-17,-47,0.987667739,13.65770435,50,152.477417,353378890000000,1783454114.6813743
0,0,1001,-3.34820199,7.119928837,50,12.35297012,-166.1546326,1002,-2.8515625,-18.29101563,978.9648438,-0.461250067,-0.783749998,-0.242500007,17,-19,-46,-3.039213896,7.147099018,50,-168.82724,353379218000000,1783454115.0110977
0,0,1001,-2.173709393,1.591280341,50,12.35297012,-143.0563507,1002,-1.38671875,-17.31445313,979.453125,-0.523750067,0.091250002,0.132499993,14,-17,-46,-2.27528882,1.785430193,50.55555725,-144.0832062,353379546000000,1783454115.3351686
0,0,1001,-0.45483914,-0.621806204,50,12.35297012,-133.729599,1002,0.56640625,-17.31445313,979.9414063,-0.148750067,0.341250002,-0.055000007,15,-17,-46,-0.691135049,-0.33172822,50,-133.8093872,353379859000000,1783454115.6502
0,0,1001,-0.204435498,-0.806556106,50,12.35297012,-130.1894073,1002,2.51953125,-17.31445313,983.359375,0.351249933,-0.033749998,-0.117500007,13,-17,-47,-0.596692026,-0.540804207,50,-130.237854,353380171000000,1783454115.9667137
0,0,1001,0.105401143,-1.181971431,50,12.35297012,-129.3721771,1002,-0.8984375,-19.26757813,978.4765625,-0.586250067,0.403750002,0.132499993,15,-17,-45,0.099847876,-1.109173656,50.55555725,-129.3255768,353380531000000,1783454116.3179772
0.091148099,0.091148099,1001,-3.623932123,0.037101548,50,12.35297012,-127.7247086,1002,33.76953125,-6.083984375,995.078125,-3.648750067,7.153749943,2.382499933,13,-22,-48,-3.245154381,-0.206322834,50,-128.4834442,353380859000000,1783454116.6560924
0.160164093,0.160115396,1001,12.04194736,-0.252972811,50,12.35297012,-120.4345322,1002,-23.359375,-12.43164063,993.6132813,-0.211250067,2.653749943,-2.555000067,14,-22,-44,0.653537571,-0.944406629,50.55555725,-120.9055481,353381187000000,1783454116.9788735
0.058108673,0.078417055,1001,-1.613304496,-2.738903522,50,12.35297012,-119.57444,1002,89.43359375,0.751953125,972.1289063,-0.398750067,2.966249943,-2.680000067,9,-13,-48,-2.200573206,-2.093959808,50.55555725,-119.3954849,353381531000000,1783454117.3254418
0.181800604,0.182048064,1001,-5.382360935,-4.21595192,50,12.35297012,-125.5078201,1002,277.421875,-15.36132813,1022.421875,-3.148750067,-23.59625053,1.757499933,12,-12,-46,-4.159098148,-0.543851972,50,-123.122818,353381843000000,1783454117.6349516
0,0,1001,0.451987237,0.38294068,50,12.35297012,-141.8299866,1002,-18.96484375,11.00585938,997.5195313,-1.586250067,-0.408749998,0.007499993,16,-10,-42,0.530368507,-0.279791504,50,-142.2566223,353382187000000,1783454117.975374
0,0,1001,0.59392333,-0.494802266,50,12.35297012,-137.0271301,1002,-21.89453125,-14.87304688,974.5703125,-0.273750067,1.278749943,-0.242500007,12,-14,-47,0.150655493,-0.075658232,50,-136.9895477,353382500000000,1783454118.2900343
0,0,1001,1.351941943,-2.0988729,50,12.35297012,-136.4525909,1002,-19.94140625,10.02929688,975.546875,-0.711250067,1.028749943,0.569999993,12,-13,-45,0.164951354,-0.340912938,50,-135.0312653,353382843000000,1783454118.6292999
0,0,1001,0.505056024,-0.491465062,50.55555725,12.35297012,-132.0330048,1002,-20.4296875,-15.84960938,978.9648438,-0.023750067,0.091250002,-0.430000007,13,-13,-46,0.797629356,-0.706464887,50,-133.3475494,353383187000000,1783454118.9762619
0,0,1001,1.004697084,-1.132358193,50.55555725,12.35297012,-131.8678284,1002,-19.94140625,-20.24414063,982.3828125,-0.148750067,0.341250002,-0.242500007,12,-14,-47,0.622557223,-0.700675309,50,-131.6920929,353383531000000,1783454119.3232925
0,0,1001,0.948777318,-0.892508864,50,12.35297012,-131.9029541,1002,-17.98828125,-19.75585938,978.9648438,0.038749933,0.403750002,0.132499993,13,-13,-45,1.158898711,-1.069162846,50,-132.0832062,353383843000000,1783454119.6319351
0,0,1001,0.854174435,-1.258239746,50,12.35297012,-130.7127686,1002,-19.453125,-17.31445313,981.8945313,-0.211250067,0.153750002,0.069999993,12,-13,-45,0.896032631,-0.900499642,50,-130.4161987,353384156000000,1783454119.9438834
0,0,1001,1.081976652,-1.090973854,50,12.35297012,-130.6370239,1002,-19.453125,-19.26757813,979.453125,-0.461250067,-0.158749998,-0.055000007,13,-13,-46,1.142439842,-1.107470393,50,-130.678299,353384484000000,1783454120.273393
0,0,1001,1.156413794,-1.135774851,51.11111069,12.35297012,-130.4310608,1002,-16.5234375,-17.31445313,980.4296875,-0.336250067,0.278750002,0.007499993,13,-12,-45,1.166956663,-1.141395092,50,-130.3634033,353384812000000,1783454120.6009698
0,0,1001,1.026611805,-1.095903158,50,12.35297012,-130.4869995,1002,-18.4765625,-16.33789063,978.9648438,-0.148750067,0.903750002,-0.180000007,12,-13,-46,1.052860141,-1.249679565,50,-130.5365906,353385156000000,1783454120.9453468
0,0,1001,0.562498689,-0.743418992,51.11111069,12.35297012,-129.6054993,1002,-15.546875,-16.82617188,979.453125,-0.836250067,0.216250002,0.069999993,12,-13,-44,1.01977396,-0.993713856,50,-129.8776703,353385484000000,1783454121.2719297
0,0,1001,0.845071435,-1.318297625,50,12.35297012,-130.5833435,1002,-19.94140625,-16.82617188,979.9414063,-0.398750067,-0.283749998,-0.180000007,12,-13,-46,1.006120324,-1.011997223,50,-130.246582,353385796000000,1783454121.5926354
0,0,1001,1.173794627,-1.151937604,50,12.37660027,-131.1610413,1002,-18.96484375,-17.80273438,981.8945313,0.101249933,-0.658749998,0.257499993,13,-12,-45,0.84303385,-0.995917261,50,-131.0337372,353386156000000,1783454121.9459515
0,0,1001,1.391446233,-1.181388855,50,12.37660027,-131.5828552,1002,-18.96484375,-19.26757813,977.5,-0.273750067,0.278750002,-0.117500007,14,-14,-47,1.230066061,-1.011425257,50,-131.4709778,353386531000000,1783454122.3285837
0,0,1001,0.665129244,-0.863451242,50,12.37660027,-130.6517029,1002,-17.98828125,-19.26757813,979.9414063,-0.586250067,-0.408749998,0.069999993,12,-15,-46,0.425786167,-0.583276033,50,-130.5398407,353386843000000,1783454122.637522
