sample_idx,t_cycle_start_ns,t_edge_rx_ns,t_wall_unix_s,cycle_ok,error,imu_http_latency_ms,base_http_latency_ms,gps_http_latency_ms,imu_T,imu_r,imu_p,imu_y,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,imu_mx,imu_my,imu_mz,imu_temp,base_T,base_L,base_R,base_r,base_p,base_y,base_temp,base_v,gps_T,gps_valid,gps_age_ms,gps_lat,gps_lon,gps_sat,gps_hdop,gps_alt_m,gps_speed_mps,gps_course_deg,gps_chars,gps_sentences,gps_failed_checksums
154,423088078000000,423088500000000,1783523823.8776858,True,,140.0,141.0,141.0,1002,-0.0278,-0.253202,-121.8811,3.974609,0.605469,982.2949,-0.3175,0.60125,0.04625,27,-45,-49,48.88889,1001,0,0,0.030783,-0.395712,-121.7749,48.88889,12.38918,1006,True,397,37.24884933,-80.41809333,8,1.66,671,0.0463,0,186754,370,1
155,423090500000000,423090968000000,1783523826.2959423,True,,156.0,47.0,265.0,1002,-0.089513,-0.020753,-121.9427,2.509766,0.117188,979.8535,-0.3175,0.85125,-0.07875,27,-43,-46,48.88889,1001,0,0,-0.038805,-0.524164,-121.8707,48.88889,12.38918,1006,True,739,37.24885017,-80.41809383,8,1.66,671.3,0.097744444,0,188101,374,1
156,423092968000000,423093437000000,1783523828.761265,True,,157.0,31.0,281.0,1002,-0.140022,-0.031627,-122.0805,4.462891,-2.8125,981.8066,-0.505,0.53875,-0.07875,28,-44,-47,49.44444,1001,0,0,-0.044778,-0.025574,-121.9632,48.88889,12.37343,1006,True,205,37.24885317,-80.41809533,8,1.66,671.9,0.036011111,0,189751,380,1
157,423095437000000,423095890000000,1783523831.2292264,True,,156.0,141.0,156.0,1002,-0.041139,-0.321996,-121.8361,2.998047,-1.347656,978.877,-0.13,-2.89875,-0.07875,27,-45,-47,48.88889,1001,0,0,-0.058409,-0.943417,-121.8753,48.88889,12.37343,1006,True,795,37.24885667,-80.418097,8,1.66,672.3,0.030866666,0,191283,384,1
158,423097890000000,423098390000000,1783523833.6910717,True,,172.0,47.0,281.0,1002,-0.234595,0.119492,-121.5158,2.509766,-1.835938,983.2715,-0.63,0.35125,0.04625,28,-45,-49,48.88889,1001,0,0,-0.143107,0.468917,-121.3731,48.88889,12.37343,1006,True,68,37.24886267,-80.418102,8,1.66,673.4,0.0463,0,192892,390,1
159,423100390000000,423100812000000,1783523836.1881695,True,,141.0,156.0,125.0,1002,-0.136818,-0.499552,-121.7484,5.439453,-2.324219,984.7363,-0.4425,0.41375,0.17125,26,-43,-49,48.88889,1001,0,0,-0.145236,-0.268245,-121.8236,48.88889,12.37343,1006,True,713,37.2488655,-80.41810433,8,1.66,673.8,0.108033332,0,194473,394,1
160,423102828000000,423103250000000,1783523838.6152413,True,,140.0,141.0,141.0,1002,-0.198429,0.021865,-121.5588,1.533203,-3.300781,981.3184,-1.1925,-2.08625,0.17125,29,-45,-47,48.88889,1001,0,0,-0.127451,-0.059123,-121.5296,48.88889,12.36118,1006,True,164,37.24887133,-80.41810467,8,1.66,673.6,0.020577778,0,196086,400,1
161,423105265000000,423105703000000,1783523841.0589392,True,,141.0,156.0,141.0,1002,-0.045052,-0.191427,-121.5601,3.486328,-0.859375,980.3418,-0.63,0.03875,0.29625,27,-43,-49,48.88889,1001,0,0,0.029467,-0.272559,-121.4279,48.88889,12.36118,1006,True,595,37.2488755,-80.41810533,8,1.66,673.3,0.041155555,0,197663,404,1
162,423107703000000,423108109000000,1783523843.493117,True,,140.0,125.0,125.0,1002,-0.051609,-0.186964,-121.7974,5.439453,-4.765625,984.248,0.245,0.97625,0.17125,27,-44,-47,48.88889,1001,0,0,-2.5e-05,-0.170956,-121.749,48.88889,12.36118,1006,True,10,37.24887933,-80.41810533,8,1.66,672.8,0.200633332,0,199138,410,1
163,423110140000000,423110578000000,1783523845.9257584,True,,141.0,31.0,266.0,1002,-0.106362,-0.060789,-121.7436,5.927734,-1.835938,983.7598,-0.505,-0.71125,0.29625,29,-45,-46,48.88889,1001,0,0,-0.179493,-0.350695,-121.9317,48.88889,12.36118,1006,True,355,37.2488815,-80.41810617,8,1.66,672.6,0.041155555,0,200732,414,1
164,423112578000000,423113015000000,1783523848.3737042,True,,140.0,125.0,172.0,1002,0.100669,-0.394568,-121.6023,3.486328,-1.347656,984.7363,0.0575,-0.33625,0.10875,27,-45,-49,48.88889,1001,0,0,0.073591,-0.477513,-121.5666,48.88889,12.37318,1006,True,17,37.24888167,-80.4181065,8,1.66,672.6,0.149188888,0,202219,419,1
165,423115015000000,423115437000000,1783523850.8057344,True,,141.0,140.0,141.0,1002,-0.016835,0.092494,-122.4468,4.462891,-2.8125,979.3652,0.0575,2.47625,0.04625,27,-44,-48,49.44444,1001,0,0,0.027829,-0.17441,-122.2776,49.44444,12.37318,1006,True,347,37.24887917,-80.4181065,8,1.66,672.9,0.077166666,0,203918,424,1
166,423117453000000,423117906000000,1783523853.2448812,True,,140.0,157.0,156.0,1002,-0.274106,0.018417,-122.2087,3.974609,-0.859375,980.8301,-0.5675,-1.89875,0.17125,29,-44,-48,49.44444,1001,0,0,-0.064392,-0.402629,-121.9869,48.88889,12.37318,1006,True,804,37.248877,-80.41810667,8,1.66,673.3,0.159477776,0,205319,428,1
167,423119906000000,423120515000000,1783523855.700272,True,,156.0,156.0,297.0,1002,0.004137,-0.488273,-122.3396,3.486328,-2.324219,980.3418,0.37,-2.27375,-0.39125,28,-45,-47,48.88889,1001,0,0,-0.158124,-0.602997,-122.759,48.88889,12.37318,1006,True,193,37.24887733,-80.41810717,8,1.66,673.2,0.226355554,0,207043,434,1
168,423122515000000,423122984000000,1783523858.3088648,True,,156.0,32.0,281.0,1002,-0.083133,-0.101825,-122.3102,2.021484,-1.835938,982.2949,0.12,0.35125,0.42125,27,-43,-48,48.88889,1001,0,0,0.022181,-0.103808,-122.1236,49.44444,12.3731,1006,True,752,37.2488785,-80.41810667,9,1.26,672.4,0.025722222,0,208511,438,1
169,423124984000000,423125437000000,1783523860.777787,True,,141.0,156.0,141.0,1002,-0.179942,-0.220618,-122.7191,3.486328,-0.859375,981.3184,-0.3175,-1.27375,0.04625,28,-43,-49,48.88889,1001,0,0,-0.065696,-0.188705,-122.5821,48.88889,12.3731,1006,True,332,37.24888883,-80.41810767,9,1.26,670.8,0.138899999,0,210288,444,1
170,423127437000000,423127890000000,1783523863.2333333,True,,141.0,47.0,265.0,1002,-0.045064,-0.087814,-121.9843,4.951172,-2.324219,981.3184,-0.3175,1.97625,0.29625,28,-45,-48,48.88889,1001,0,0,-0.156494,-0.249975,-122.1124,48.88889,12.3731,1006,True,659,37.24889467,-80.41810833,9,1.26,669.4,0.138899999,0,211711,448,1
171,423129890000000,423130343000000,1783523865.682086,True,,156.0,32.0,265.0,1002,-0.160433,-0.279208,-121.9287,2.998047,-3.789063,981.3184,-0.13,-0.27375,-0.01625,26,-43,-47,48.88889,1001,0,0,-0.035665,-0.298734,-121.5755,48.88889,12.3731,1006,True,42,37.24890133,-80.418109,9,1.26,668.3,0.041155555,0,213290,454,1
172,423132359000000,423132796000000,1783523868.1512802,True,,141.0,140.0,156.0,1002,-1.2e-05,-0.588092,-121.334,4.462891,-2.324219,979.8535,0.3075,-1.14875,-0.07875,26,-45,-48,48.88889,1001,0,0,-0.233927,0.283386,-121.6867,48.88889,12.37705,1006,True,684,37.24890583,-80.41810917,9,1.26,667.4,0.118322221,0,214895,458,1
173,423134796000000,423135218000000,1783523870.5835013,True,,141.0,141.0,140.0,1002,-0.213359,0.122484,-121.8818,3.974609,0.605469,982.2949,-0.38,0.16375,0.29625,28,-44,-47,48.88889,1001,0,0,-0.09785,-0.248266,-121.628,48.88889,12.37705,1006,True,13,37.24891167,-80.41811017,9,1.26,666.6,0.231499998,0,216457,464,1
174,423137234000000,423137687000000,1783523873.0199115,True,,141.0,31.0,281.0,1002,0.165426,-0.481696,-121.2276,3.486328,-3.300781,982.2949,0.0575,-0.52375,0.35875,25,-45,-47,49.44444,1001,0,0,-0.04248,-0.313028,-121.3336,48.88889,12.37705,1006,True,465,37.24891433,-80.4181105,9,1.26,666.1,0.113177777,0,218047,468,1
175,423139687000000,423140156000000,1783523875.4825523,True,,156.0,32.0,281.0,1002,-0.20026,0.136884,-121.8665,2.021484,-3.789063,983.2715,-0.3175,-0.52375,0.10875,28,-42,-47,49.44444,1001,0,0,-0.285601,0.151513,-122.1478,48.88889,12.37705,1006,True,45,37.24891583,-80.41811033,9,1.26,665.7,0.138899999,0,219428,473,1
176,423142156000000,423142640000000,1783523877.9474425,True,,140.0,47.0,297.0,1002,-0.040991,-0.080546,-121.7135,3.974609,0.605469,979.8535,0.0575,1.47625,-0.01625,28,-44,-49,48.88889,1001,0,0,-0.099421,-0.223475,-121.5754,48.88889,12.36093,1006,True,409,37.248915,-80.41811017,9,1.26,665.3,0.118322221,0,221152,478,1
177,423144640000000,423145250000000,1783523880.4269083,True,,250.0,63.0,297.0,1002,-0.116575,0.073624,-121.3675,3.486328,-1.835938,982.2949,-0.255,-0.46125,0.29625,27,-46,-49,48.88889,1001,0,0,-0.097109,-0.365818,-121.7141,48.88889,12.36093,1006,True,15,37.248917,-80.41811,9,1.26,664.8,0.061733333,0,222682,484,1
178,423147250000000,423147250000000,1783523883.0376003,False,"HTTPConnectionPool(host='192.168.4.1', port=80): Max retries exceeded with url: /js?cmd=%7B%22T%22%3A126%7D (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001ED2ACB6540>: Failed to establish a new connection: [WinError 10065] A socket operation was attempted to an unreachable host'))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,423149250000000,423149250000000,1783523885.0421102,False,"HTTPConnectionPool(host='192.168.4.1', port=80): Max retries exceeded with url: /js?cmd=%7B%22T%22%3A126%7D (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001ED2ACB6FF0>: Failed to establish a new connection: [WinError 10065] A socket operation was attempted to an unreachable host'))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,423151250000000,423151265000000,1783523887.047342,False,"HTTPConnectionPool(host='192.168.4.1', port=80): Max retries exceeded with url: /js?cmd=%7B%22T%22%3A126%7D (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001ED2ACB78F0>: Failed to establish a new connection: [WinError 10065] A socket operation was attempted to an unreachable host'))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,423153265000000,423153281000000,1783523889.0643606,False,"HTTPConnectionPool(host='192.168.4.1', port=80): Max retries exceeded with url: /js?cmd=%7B%22T%22%3A126%7D (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001ED2ACD81D0>: Failed to establish a new connection: [WinError 10065] A socket operation was attempted to an unreachable host'))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,423155281000000,423155296000000,1783523891.081525,False,"HTTPConnectionPool(host='192.168.4.1', port=80): Max retries exceeded with url: /js?cmd=%7B%22T%22%3A126%7D (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001ED2ACD8B30>: Failed to establish a new connection: [WinError 10065] A socket operation was attempted to an unreachable host'))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,423157296000000,423157296000000,1783523893.0852232,False,"HTTPConnectionPool(host='192.168.4.1', port=80): Max retries exceeded with url: /js?cmd=%7B%22T%22%3A126%7D (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001ED2ACB7D40>: Failed to establish a new connection: [WinError 10065] A socket operation was attempted to an unreachable host'))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,423159296000000,423159296000000,1783523895.0894163,False,"HTTPConnectionPool(host='192.168.4.1', port=80): Max retries exceeded with url: /js?cmd=%7B%22T%22%3A126%7D (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001ED2ACB7380>: Failed to establish a new connection: [WinError 10065] A socket operation was attempted to an unreachable host'))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,423161312000000,423161312000000,1783523897.101926,False,"HTTPConnectionPool(host='192.168.4.1', port=80): Max retries exceeded with url: /js?cmd=%7B%22T%22%3A126%7D (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001ED2ACB5FA0>: Failed to establish a new connection: [WinError 10065] A socket operation was attempted to an unreachable host'))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,423163312000000,423163328000000,1783523899.1058378,False,"HTTPConnectionPool(host='192.168.4.1', port=80): Max retries exceeded with url: /js?cmd=%7B%22T%22%3A126%7D (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001ED2ACB6810>: Failed to establish a new connection: [WinError 10065] A socket operation was attempted to an unreachable host'))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,423165343000000,423165343000000,1783523901.1295254,False,"HTTPConnectionPool(host='192.168.4.1', port=80): Max retries exceeded with url: /js?cmd=%7B%22T%22%3A126%7D (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001ED2ACD8110>: Failed to establish a new connection: [WinError 10065] A socket operation was attempted to an unreachable host'))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,423167343000000,423167359000000,1783523903.133446,False,"HTTPConnectionPool(host='192.168.4.1', port=80): Max retries exceeded with url: /js?cmd=%7B%22T%22%3A126%7D (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001ED2ACD9430>: Failed to establish a new connection: [WinError 10065] A socket operation was attempted to an unreachable host'))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,423169359000000,423169375000000,1783523905.1586962,False,"HTTPConnectionPool(host='192.168.4.1', port=80): Max retries exceeded with url: /js?cmd=%7B%22T%22%3A126%7D (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001ED2ACB6840>: Failed to establish a new connection: [WinError 10065] A socket operation was attempted to an unreachable host'))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,423171375000000,423171375000000,1783523907.1629126,False,"HTTPConnectionPool(host='192.168.4.1', port=80): Max retries exceeded with url: /js?cmd=%7B%22T%22%3A126%7D (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001ED2ACB6210>: Failed to establish a new connection: [WinError 10065] A socket operation was attempted to an unreachable host'))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,423173375000000,423173375000000,1783523909.167356,False,"HTTPConnectionPool(host='192.168.4.1', port=80): Max retries exceeded with url: /js?cmd=%7B%22T%22%3A126%7D (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001ED2ACB7290>: Failed to establish a new connection: [WinError 10065] A socket operation was attempted to an unreachable host'))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,423175375000000,423175375000000,1783523911.1704116,False,"HTTPConnectionPool(host='192.168.4.1', port=80): Max retries exceeded with url: /js?cmd=%7B%22T%22%3A126%7D (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001ED2ACB7A40>: Failed to establish a new connection: [WinError 10065] A socket operation was attempted to an unreachable host'))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,423177375000000,423177390000000,1783523913.174159,False,"HTTPConnectionPool(host='192.168.4.1', port=80): Max retries exceeded with url: /js?cmd=%7B%22T%22%3A126%7D (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001ED2ACD8230>: Failed to establish a new connection: [WinError 10065] A socket operation was attempted to an unreachable host'))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,423179390000000,423179406000000,1783523915.1774776,False,"HTTPConnectionPool(host='192.168.4.1', port=80): Max retries exceeded with url: /js?cmd=%7B%22T%22%3A126%7D (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001ED2ACD9D30>: Failed to establish a new connection: [WinError 10065] A socket operation was attempted to an unreachable host'))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,423181406000000,423181421000000,1783523917.2028081,False,"HTTPConnectionPool(host='192.168.4.1', port=80): Max retries exceeded with url: /js?cmd=%7B%22T%22%3A126%7D (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001ED2ACB7C20>: Failed to establish a new connection: [WinError 10065] A socket operation was attempted to an unreachable host'))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,423183437000000,423183437000000,1783523919.2263162,False,"HTTPConnectionPool(host='192.168.4.1', port=80): Max retries exceeded with url: /js?cmd=%7B%22T%22%3A126%7D (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001ED2ACB7260>: Failed to establish a new connection: [WinError 10065] A socket operation was attempted to an unreachable host'))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,423185531000000,423185531000000,1783523921.323474,False,"HTTPConnectionPool(host='192.168.4.1', port=80): Max retries exceeded with url: /js?cmd=%7B%22T%22%3A126%7D (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001ED2ACB67E0>: Failed to establish a new connection: [WinError 10065] A socket operation was attempted to an unreachable host'))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,423187531000000,423187531000000,1783523923.3259797,False,"HTTPConnectionPool(host='192.168.4.1', port=80): Max retries exceeded with url: /js?cmd=%7B%22T%22%3A126%7D (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001ED2ACB6270>: Failed to establish a new connection: [WinError 10065] A socket operation was attempted to an unreachable host'))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,423189531000000,423189546000000,1783523925.3293486,False,"HTTPConnectionPool(host='192.168.4.1', port=80): Max retries exceeded with url: /js?cmd=%7B%22T%22%3A126%7D (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001ED2ACD8080>: Failed to establish a new connection: [WinError 10065] A socket operation was attempted to an unreachable host'))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,423191546000000,423191546000000,1783523927.3340743,False,"HTTPConnectionPool(host='192.168.4.1', port=80): Max retries exceeded with url: /js?cmd=%7B%22T%22%3A126%7D (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001ED2ACDA630>: Failed to establish a new connection: [WinError 10065] A socket operation was attempted to an unreachable host'))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,423193546000000,423193562000000,1783523929.3379257,False,"HTTPConnectionPool(host='192.168.4.1', port=80): Max retries exceeded with url: /js?cmd=%7B%22T%22%3A126%7D (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001ED2ACB6900>: Failed to establish a new connection: [WinError 10065] A socket operation was attempted to an unreachable host'))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,423195562000000,423195578000000,1783523931.3611636,False,"HTTPConnectionPool(host='192.168.4.1', port=80): Max retries exceeded with url: /js?cmd=%7B%22T%22%3A126%7D (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001ED2ACB6D50>: Failed to establish a new connection: [WinError 10065] A socket operation was attempted to an unreachable host'))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,423197578000000,423197593000000,1783523933.3784127,False,"HTTPConnectionPool(host='192.168.4.1', port=80): Max retries exceeded with url: /js?cmd=%7B%22T%22%3A126%7D (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001ED2ACB78F0>: Failed to establish a new connection: [WinError 10065] A socket operation was attempted to an unreachable host'))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,423199609000000,423199609000000,1783523935.3946033,False,"HTTPConnectionPool(host='192.168.4.1', port=80): Max retries exceeded with url: /js?cmd=%7B%22T%22%3A126%7D (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001ED2ACB7D70>: Failed to establish a new connection: [WinError 10065] A socket operation was attempted to an unreachable host'))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,423201609000000,423201609000000,1783523937.397904,False,"HTTPConnectionPool(host='192.168.4.1', port=80): Max retries exceeded with url: /js?cmd=%7B%22T%22%3A126%7D (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001ED2ACD8740>: Failed to establish a new connection: [WinError 10065] A socket operation was attempted to an unreachable host'))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,423203609000000,423203609000000,1783523939.4012938,False,"HTTPConnectionPool(host='192.168.4.1', port=80): Max retries exceeded with url: /js?cmd=%7B%22T%22%3A126%7D (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001ED2ACDAF00>: Failed to establish a new connection: [WinError 10065] A socket operation was attempted to an unreachable host'))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,423205609000000,423205609000000,1783523941.4050078,False,"HTTPConnectionPool(host='192.168.4.1', port=80): Max retries exceeded with url: /js?cmd=%7B%22T%22%3A126%7D (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001ED2ACB7A40>: Failed to establish a new connection: [WinError 10065] A socket operation was attempted to an unreachable host'))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,423207625000000,423207625000000,1783523943.4099267,False,"HTTPConnectionPool(host='192.168.4.1', port=80): Max retries exceeded with url: /js?cmd=%7B%22T%22%3A126%7D (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001ED2ACB6F60>: Failed to establish a new connection: [WinError 10065] A socket operation was attempted to an unreachable host'))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,423209625000000,423209640000000,1783523945.424906,False,"HTTPConnectionPool(host='192.168.4.1', port=80): Max retries exceeded with url: /js?cmd=%7B%22T%22%3A126%7D (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001ED2ACB6D80>: Failed to establish a new connection: [WinError 10065] A socket operation was attempted to an unreachable host'))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,423211640000000,423212062000000,1783523947.4397113,True,,141.0,140.0,141.0,1002,-0.224035,-0.555917,-122.2802,4.462891,-2.324219,977.4121,-0.3175,0.66375,0.23375,29,-45,-45,48.88889,1001,0,0,-0.217437,-0.444426,-122.2901,49.44444,12.36501,1006,True,5,37.24886733,-80.41812967,9,1.26,682.3,0.226355554,0,265111,617,1
211,423214062000000,423214500000000,1783523949.8617113,True,,156.0,32.0,250.0,1002,-0.198558,-0.136877,-121.8605,4.462891,-2.324219,978.3887,-0.0675,-0.64875,0.29625,28,-45,-48,48.88889,1001,0,0,-0.132614,-0.483786,-121.7081,49.44444,12.36501,1006,True,287,37.24886383,-80.418128,9,1.26,683.1,0.159477776,0,266690,622,1
212,423216515000000,423216937000000,1783523952.308021,True,,141.0,31.0,250.0,1002,0.028573,-0.367487,-121.8471,2.998047,-2.324219,979.3652,-0.3175,0.91375,-0.01625,28,-45,-48,49.44444,1001,0,0,-0.296529,0.043975,-122.1759,49.44444,12.36501,1006,True,715,37.2488595,-80.4181285,9,1.38,683.8,0.08231111,0,268131,626,1
213,423218937000000,423219390000000,1783523954.7360806,True,,141.0,140.0,172.0,1002,-0.063861,-0.375059,-122.144,1.533203,-3.789063,979.3652,-0.755,-2.71125,0.23375,27,-43,-49,49.44444,1001,0,0,0.086046,-0.545233,-121.8012,48.88889,12.36501,1006,True,169,37.248854,-80.41812867,9,1.26,684.8,0.118322221,0,269845,632,1
214,423221390000000,423221843000000,1783523957.1825256,True,,141.0,31.0,281.0,1002,-0.091485,-0.183854,-122.1729,4.951172,-2.324219,984.248,-0.3175,0.72625,0.04625,28,-43,-48,49.44444,1001,0,0,-0.07434,-0.243109,-122.1498,49.44444,12.36485,1006,True,611,37.24884917,-80.41812917,9,1.26,685.6,0.092599999,0,271291,636,1
215,423223843000000,423224328000000,1783523959.633459,True,,157.0,31.0,297.0,1002,-0.080846,-0.174075,-122.2407,6.416016,-0.859375,980.8301,0.4325,-0.14875,0.17125,28,-43,-48,49.44444,1001,0,0,-0.114827,-0.031558,-122.3248,49.44444,12.36485,1006,True,65,37.24885367,-80.41812583,9,1.26,683.7,0.097744444,0,272827,642,1
216,423226328000000,423226765000000,1783523962.116479,True,,140.0,125.0,172.0,1002,-0.220432,-0.251191,-122.5875,5.439453,-1.347656,980.8301,-0.755,-1.33625,0.23375,28,-43,-49,49.44444,1001,0,0,-0.191044,-0.439281,-122.5026,49.44444,12.36485,1006,True,659,37.24885683,-80.4181235,9,1.26,682.6,0.097744444,0,274453,646,1
217,423228765000000,423229203000000,1783523964.5542688,True,,141.0,15.0,282.0,1002,0.082576,0.044541,-121.9996,2.998047,-3.300781,980.3418,-0.755,0.53875,-0.14125,27,-46,-48,49.44444,1001,0,0,0.03254,-0.024988,-121.9786,49.44444,12.36485,1006,True,33,37.2488585,-80.41812067,9,1.26,681.8,0.036011111,0,275873,651,1
218,423231203000000,423231625000000,1783523966.9941924,True,,125.0,140.0,157.0,1002,-0.05672,-0.169459,-122.18,2.509766,-0.859375,981.3184,-0.505,-1.02375,-0.14125,27,-44,-47,49.44444,1001,0,0,-0.039401,-0.336056,-122.1236,49.44444,12.36485,1006,True,528,37.2488565,-80.41812017,9,1.26,680.8,0.118322221,0,277623,656,1
219,423233640000000,423234062000000,1783523969.4264174,True,,141.0,0.0,281.0,1002,-0.059116,-0.186872,-122.0012,2.998047,-1.347656,982.2949,-0.13,-0.27375,-0.14125,28,-44,-49,49.44444,1001,0,0,-0.111355,0.540879,-122.0462,49.44444,12.38114,1006,True,839,37.24885217,-80.41812033,9,1.26,680.8,0.005144444,0,278910,660,1
220,423236062000000,423236484000000,1783523971.854637,True,,125.0,141.0,156.0,1002,0.124292,-0.388467,-121.8207,4.462891,-2.8125,979.8535,-0.255,-0.27375,-0.39125,26,-46,-48,49.44444,1001,0,0,0.070404,-0.318216,-121.8325,49.44444,12.38114,1006,True,394,37.24884267,-80.41812183,9,1.26,681.1,0.159477776,0,280714,666,1
221,423238500000000,423238921000000,1783523974.2898505,True,,125.0,125.0,171.0,1002,-0.063251,-0.421922,-122.169,3.974609,-3.789063,982.7832,-0.755,-0.14875,0.17125,27,-45,-47,49.44444,1001,0,0,-0.184239,-0.250719,-122.4823,49.44444,12.38114,1006,True,816,37.2488385,-80.418123,9,1.26,681.8,0.036011111,0,282064,670,1
222,423240921000000,423241359000000,1783523976.7137425,True,,172.0,32.0,234.0,1002,0.010605,-0.659368,-122.415,2.509766,-3.300781,980.8301,-0.63,0.35125,0.17125,26,-45,-49,50,1001,0,0,0.01155,-0.720172,-122.3324,48.88889,12.38114,1006,True,21,37.2488365,-80.41812367,9,1.26,682.3,0.072022222,0,283653,676,1
223,423243375000000,423243812000000,1783523979.1720283,True,,140.0,31.0,266.0,1002,0.00418,-0.382267,-122.0539,4.951172,-3.300781,979.3652,0.0575,2.85125,0.29625,27,-45,-47,49.44444,1001,0,0,-0.090186,-0.282335,-122.0846,49.44444,12.36901,1006,True,583,37.24883383,-80.41812433,9,1.26,682.4,0.0463,0,285231,680,1
224,423245812000000,423246234000000,1783523981.6038408,True,,156.0,0.0,266.0,1002,-0.188501,-0.171931,-122.2699,3.486328,-3.789063,983.7598,0.12,0.10125,0.23375,28,-43,-47,49.44444,1001,0,0,-0.105573,-0.403978,-122.05,49.44444,12.36901,1006,True,25,37.2488325,-80.41812467,9,1.26,682.4,0.020577778,0,286701,686,1
