outer_sequence,sequence,replicate,source,service,family,horizon_s,pos_tol_m,heading_tol_deg,aoi_limit_s,rate_hz,interval_s,delay_ms,speed_mean,speed_p95,yaw_abs_mean,yaw_abs_p95,accel_abs_p95,turn_fraction,coverage,physical_satisfaction,freshness_satisfaction,joint_satisfaction,failure_episodes,failure_duration_s,max_failure_episode_s,mean_position_discrepancy_m,p95_position_discrepancy_m,mean_heading_discrepancy_deg,p95_heading_discrepancy_deg,mean_aoi_s,max_aoi_s,eligible_samples,observable_samples,qualified,calibration_coverage,calibration_physical_satisfaction,calibration_freshness_satisfaction,calibration_joint_satisfaction
playground00,parking00,replicate_02_base1042,results\doubly_nested_loso_slurm\outer_playground00\qualification_train\target_parking00\v2\replicate_02_base1042\fold_04_parking00\v2_evaluated_trajectory.csv,local_5s,local,5.0,0.2,5.0,1.0,1.0,1.0,25,1.4944448366416831,1.6932101684591776,0.1042589410222601,0.3859364152964437,0.8623936667318097,0.3654485049833887,1.0,0.5083642282304006,1.0,0.5083642282304006,774,543.7,12.700000000000001,0.3238503604413312,1.082868652989744,3.0317980656379087,12.507645779413771,0.5499683515688579,1.0,11059,11059,0,0.996,0.30120481927710846,1.0,0.30120481927710846
playground00,parking00,replicate_02_base1042,results\doubly_nested_loso_slurm\outer_playground00\qualification_train\target_parking00\v2\replicate_02_base1042\fold_04_parking00\v2_evaluated_trajectory.csv,local_5s,local,5.0,0.2,5.0,1.0,1.0,1.0,50,1.4944448366416831,1.6932101684591776,0.1042589410222601,0.3859364152964437,0.8623936667318097,0.3654485049833887,1.0,0.5083642282304006,1.0,0.5083642282304006,774,543.7,12.700000000000001,0.3238503604413312,1.082868652989744,3.0317980656379087,12.507645779413771,0.5499683515688579,1.0,11059,11059,0,0.996,0.30120481927710846,1.0,0.30120481927710846
playground00,parking00,replicate_02_base1042,results\doubly_nested_loso_slurm\outer_playground00\qualification_train\target_parking00\v2\replicate_02_base1042\fold_04_parking00\v2_evaluated_trajectory.csv,local_5s,local,5.0,0.2,5.0,1.0,1.0,1.0,100,1.4944448366416831,1.6932101684591776,0.1042589410222601,0.3859364152964437,0.8623936667318097,0.3654485049833887,1.0,0.5083642282304006,1.0,0.5083642282304006,774,543.7,12.700000000000001,0.3238503604413312,1.082868652989744,3.0317980656379087,12.507645779413771,0.5499683515688579,1.0,11059,11059,0,0.996,0.30120481927710846,1.0,0.30120481927710846
playground00,parking00,replicate_02_base1042,results\doubly_nested_loso_slurm\outer_playground00\qualification_train\target_parking00\v2\replicate_02_base1042\fold_04_parking00\v2_evaluated_trajectory.csv,local_5s,local,5.0,0.2,5.0,1.0,1.0,1.0,200,1.4944448366416831,1.6932101684591776,0.1042589410222601,0.3859364152964437,0.8623936667318097,0.3654485049833887,1.0,0.44117913012026405,0.8999909575911023,0.41794013925309703,909,643.7,12.8,0.3688841082459944,1.191946403020712,3.5664636510369045,13.930448823069002,0.6499773939777557,1.1,11059,11059,0,0.992,0.24596774193548387,0.9032258064516129,0.24193548387096775
playground00,parking00,replicate_02_base1042,results\doubly_nested_loso_slurm\outer_playground00\qualification_train\target_parking00\v2\replicate_02_base1042\fold_04_parking00\v2_evaluated_trajectory.csv,local_10s,local,10.0,0.5,10.0,1.5,10.0,0.1,0,1.4944448366416831,1.6932101684591776,0.1042589410222601,0.3859364152964437,0.8623936667318097,0.3654485049833887,1.0,0.9565809791988373,1.0,0.9565809791988373,9,47.8,15.0,0.1915460852414519,0.4294928138729293,0.35791201662437655,1.0346569485736106,0.0,0.0,11009,11009,1,1.0,0.495,1.0,0.495
playground00,parking00,replicate_02_base1042,results\doubly_nested_loso_slurm\outer_playground00\qualification_train\target_parking00\v2\replicate_02_base1042\fold_04_parking00\v2_evaluated_trajectory.csv,local_10s,local,10.0,0.5,10.0,1.5,10.0,0.1,25,1.4944448366416831,1.6932101684591776,0.1042589410222601,0.3859364152964437,0.8623936667318097,0.3654485049833887,1.0,0.9335997819965483,1.0,0.9335997819965483,112,73.1,14.8,0.2268371141055192,0.5963310051898343,0.6717157672074793,2.188065791648339,0.09999999999999996,0.1,11009,11009,1,0.995,0.40703517587939697,1.0,0.40703517587939697
playground00,parking00,replicate_02_base1042,results\doubly_nested_loso_slurm\outer_playground00\qualification_train\target_parking00\v2\replicate_02_base1042\fold_04_parking00\v2_evaluated_trajectory.csv,local_10s,local,10.0,0.5,10.0,1.5,10.0,0.1,50,1.4944448366416831,1.6932101684591776,0.1042589410222601,0.3859364152964437,0.8623936667318097,0.3654485049833887,1.0,0.9335997819965483,1.0,0.9335997819965483,112,73.1,14.8,0.2268371141055192,0.5963310051898343,0.6717157672074793,2.188065791648339,0.09999999999999996,0.1,11009,11009,1,0.995,0.40703517587939697,1.0,0.40703517587939697
playground00,parking00,replicate_02_base1042,results\doubly_nested_loso_slurm\outer_playground00\qualification_train\target_parking00\v2\replicate_02_base1042\fold_04_parking00\v2_evaluated_trajectory.csv,local_10s,local,10.0,0.5,10.0,1.5,10.0,0.1,100,1.4944448366416831,1.6932101684591776,0.1042589410222601,0.3859364152964437,0.8623936667318097,0.3654485049833887,1.0,0.9335997819965483,1.0,0.9335997819965483,112,73.1,14.8,0.2268371141055192,0.5963310051898343,0.6717157672074793,2.188065791648339,0.09999999999999996,0.1,11009,11009,1,0.995,0.40703517587939697,1.0,0.40703517587939697
playground00,parking00,replicate_02_base1042,results\doubly_nested_loso_slurm\outer_playground00\qualification_train\target_parking00\v2\replicate_02_base1042\fold_04_parking00\v2_evaluated_trajectory.csv,local_10s,local,10.0,0.5,10.0,1.5,10.0,0.1,200,1.4944448366416831,1.6932101684591776,0.1042589410222601,0.3859364152964437,0.8623936667318097,0.3654485049833887,1.0,0.8374965936960669,1.0,0.8374965936960669,297,178.9,14.700000000000001,0.31501269859089065,0.9689404284699757,1.2865134624149117,4.4556408473434,0.19999999999999993,0.2,11009,11009,1,0.99,0.35858585858585856,1.0,0.35858585858585856
playground00,parking00,replicate_02_base1042,results\doubly_nested_loso_slurm\outer_playground00\qualification_train\target_parking00\v2\replicate_02_base1042\fold_04_parking00\v2_evaluated_trajectory.csv,local_10s,local,10.0,0.5,10.0,1.5,5.0,0.2,0,1.4944448366416831,1.6932101684591776,0.1042589410222601,0.3859364152964437,0.8623936667318097,0.3654485049833887,1.0,0.9455899718412208,1.0,0.9455899718412208,131,59.900000000000006,14.9,0.20905401583219313,0.5385507421947856,0.5156945925602432,1.7651735679436746,0.04999545826142246,0.1,11009,11009,1,1.0,0.46,1.0,0.46
playground00,parking00,replicate_02_base1042,results\doubly_nested_loso_slurm\outer_playground00\qualification_train\target_parking00\v2\replicate_02_base1042\fold_04_parking00\v2_evaluated_trajectory.csv,local_10s,local,10.0,0.5,10.0,1.5,5.0,0.2,25,1.4944448366416831,1.6932101684591776,0.1042589410222601,0.3859364152964437,0.8623936667318097,0.3654485049833887,1.0,0.8865473703333636,1.0,0.8865473703333636,560,124.9,14.700000000000001,0.2707495271028639,0.8502182281433062,0.9792034711224233,3.636963956567458,0.15000454173857752,0.2,11009,11009,1,0.995,0.39195979899497485,1.0,0.39195979899497485
playground00,parking00,replicate_02_base1042,results\doubly_nested_loso_slurm\outer_playground00\qualification_train\target_parking00\v2\replicate_02_base1042\fold_04_parking00\v2_evaluated_trajectory.csv,local_10s,local,10.0,0.5,10.0,1.5,5.0,0.2,50,1.4944448366416831,1.6932101684591776,0.1042589410222601,0.3859364152964437,0.8623936667318097,0.3654485049833887,1.0,0.8865473703333636,1.0,0.8865473703333636,560,124.9,14.700000000000001,0.2707495271028639,0.8502182281433062,0.9792034711224233,3.636963956567458,0.15000454173857752,0.2,11009,11009,1,0.995,0.39195979899497485,1.0,0.39195979899497485
playground00,parking00,replicate_02_base1042,results\doubly_nested_loso_slurm\outer_playground00\qualification_train\target_parking00\v2\replicate_02_base1042\fold_04_parking00\v2_evaluated_trajectory.csv,local_10s,local,10.0,0.5,10.0,1.5,5.0,0.2,100,1.4944448366416831,1.6932101684591776,0.1042589410222601,0.3859364152964437,0.8623936667318097,0.3654485049833887,1.0,0.8865473703333636,1.0,0.8865473703333636,560,124.9,14.700000000000001,0.2707495271028639,0.8502182281433062,0.9792034711224233,3.636963956567458,0.15000454173857752,0.2,11009,11009,1,0.995,0.39195979899497485,1.0,0.39195979899497485
