outer_sequence,sequence,service,family,horizon_s,pos_tol_m,heading_tol_deg,aoi_limit_s,rate_hz,interval_s,delay_ms,coverage,physical_satisfaction,freshness_satisfaction,joint_satisfaction,failure_duration_s,max_failure_episode_s,mean_aoi_s,max_aoi_s,calibration_coverage,calibration_physical_satisfaction,calibration_freshness_satisfaction,calibration_joint_satisfaction,speed_mean,speed_p95,yaw_abs_mean,yaw_abs_p95,accel_abs_p95,turn_fraction,mean_position_discrepancy_m,p95_position_discrepancy_m,mean_heading_discrepancy_deg,p95_heading_discrepancy_deg,qualified
parking01,parking00,global,global,0.0,1.0,5.0,1.0,1.0,1.0,200,1.0,0.061001590302157405,0.8999909982896751,0.05004950940678729,1055.3,280.73333333333335,0.6499774957241876,1.1,0.9933333333333333,0.22706935123042507,0.9026845637583892,0.22706935123042507,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,2.1438506062408695,3.425024587616535,2.625860788132813,11.224276344774529,0
parking01,parking00,global,global,0.0,1.0,5.0,1.0,2.0,0.5,0,1.0,0.010712035286704474,1.0,0.010712035286704474,1099.0000000000002,1036.5666666666668,0.19998199657935012,0.4000000000000001,1.0,0.6122222222222223,1.0,0.6122222222222223,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,2.032530009405844,2.8189149704838314,1.1432488748871732,4.309126282786674,0
parking01,parking00,global,global,0.0,1.0,5.0,1.0,2.0,0.5,25,1.0,0.015512947460017405,1.0,0.015512947460017405,1093.6666666666667,964.2000000000002,0.299990998289675,0.5,0.9966666666666667,0.5351170568561873,1.0,0.5351170568561873,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,2.0451791864752953,2.86191620917467,1.4522873569793306,5.697078607716022,0
parking01,parking00,global,global,0.0,1.0,5.0,1.0,2.0,0.5,50,1.0,0.015512947460017405,1.0,0.015512947460017405,1093.6666666666667,964.2000000000002,0.299990998289675,0.5,0.9966666666666667,0.5351170568561873,1.0,0.5351170568561873,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,2.0451791864752953,2.86191620917467,1.4522873569793306,5.697078607716022,0
parking01,parking00,global,global,0.0,1.0,5.0,1.0,2.0,0.5,100,1.0,0.015512947460017405,1.0,0.015512947460017405,1093.6666666666667,964.2000000000002,0.299990998289675,0.5,0.9966666666666667,0.5351170568561873,1.0,0.5351170568561873,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,2.0451791864752953,2.86191620917467,1.4522873569793306,5.697078607716022,0
parking01,parking00,global,global,0.0,1.0,5.0,1.0,2.0,0.5,200,1.0,0.023194406937318095,1.0,0.023194406937318095,1085.1333333333332,379.06666666666666,0.4000000000000001,0.6,0.9933333333333333,0.4597315436241611,1.0,0.4597315436241611,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,2.062673718418145,2.944611409333399,1.7921344959218894,7.210817736220857,0
parking01,parking00,global,global,0.0,1.0,5.0,1.0,5.0,0.2,0,1.0,0.00537102049389384,1.0,0.00537102049389384,1104.9333333333334,1074.3666666666668,0.04999549914483751,0.10000000000000002,1.0,0.7233333333333333,1.0,0.7233333333333333,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,2.0188013372688993,2.869682249191736,0.6864114879613886,2.124110194955519,0
parking01,parking00,global,global,0.0,1.0,5.0,1.0,5.0,0.2,25,1.0,0.009331773036877006,1.0,0.009331773036877006,1100.5333333333335,1073.4666666666667,0.15000450085516248,0.20000000000000004,0.9966666666666667,0.6343366778149387,1.0,0.6343366778149387,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,2.024292348143843,2.8009868329226033,0.9392608723769188,3.005832112211683,0
parking01,parking00,global,global,0.0,1.0,5.0,1.0,5.0,0.2,50,1.0,0.009331773036877006,1.0,0.009331773036877006,1100.5333333333335,1073.4666666666667,0.15000450085516248,0.20000000000000004,0.9966666666666667,0.6343366778149387,1.0,0.6343366778149387,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,2.024292348143843,2.8009868329226033,0.9392608723769188,3.005832112211683,0
parking01,parking00,global,global,0.0,1.0,5.0,1.0,5.0,0.2,100,1.0,0.009331773036877006,1.0,0.009331773036877006,1100.5333333333335,1073.4666666666667,0.15000450085516248,0.20000000000000004,0.9966666666666667,0.6343366778149387,1.0,0.6343366778149387,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,2.024292348143843,2.8009868329226033,0.9392608723769188,3.005832112211683,0
parking01,parking00,global,global,0.0,1.0,5.0,1.0,5.0,0.2,200,1.0,0.012932457166861705,1.0,0.012932457166861705,1096.5333333333335,1041.5666666666668,0.2499954991448375,0.3,0.9933333333333333,0.5838926174496645,1.0,0.5838926174496645,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,2.0344527418773954,2.7508945671006977,1.2754089919883735,4.653248072749074,0
parking01,parking00,global,global,0.0,1.0,5.0,1.0,10.0,0.1,0,1.0,0.003600684129984697,1.0,0.003600684129984697,1106.9,1076.2,0.0,0.0,1.0,0.7933333333333333,1.0,0.7933333333333333,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,2.0170500512320344,2.907005741933467,0.5986398199633057,1.9116162335664655,0
parking01,parking00,global,global,0.0,1.0,5.0,1.0,10.0,0.1,25,1.0,0.00708134545563657,1.0,0.00708134545563657,1103.0333333333335,1074.3333333333333,0.09999999999999999,0.10000000000000002,0.9966666666666667,0.6521739130434783,1.0,0.6521739130434783,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,2.0202622606377414,2.82711961948835,0.7753152807499714,2.2874438780955884,0
parking01,parking00,global,global,0.0,1.0,5.0,1.0,10.0,0.1,50,1.0,0.00708134545563657,1.0,0.00708134545563657,1103.0333333333335,1074.3333333333333,0.09999999999999999,0.10000000000000002,0.9966666666666667,0.6521739130434783,1.0,0.6521739130434783,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,2.0202622606377414,2.82711961948835,0.7753152807499714,2.2874438780955884,0
parking01,parking00,global,global,0.0,1.0,5.0,1.0,10.0,0.1,100,1.0,0.00708134545563657,1.0,0.00708134545563657,1103.0333333333335,1074.3333333333333,0.09999999999999999,0.10000000000000002,0.9966666666666667,0.6521739130434783,1.0,0.6521739130434783,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,2.0202622606377414,2.82711961948835,0.7753152807499714,2.2874438780955884,0
parking01,parking00,global,global,0.0,1.0,5.0,1.0,10.0,0.1,200,1.0,0.01152218921595103,1.0,0.01152218921595103,1098.1000000000001,1073.4333333333334,0.19999999999999998,0.20000000000000004,0.9933333333333333,0.6129753914988815,1.0,0.6129753914988815,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,2.0280695182212085,2.7770304475360597,1.1046904222158798,3.8026097603526714,0
parking01,parking00,local_10s,local,10.0,0.5,10.0,1.5,1.0,1.0,0,1.0,0.6418687740333667,1.0,0.6418687740333667,394.2666666666667,13.933333333333332,0.4499591243528023,0.9,1.0,0.29666666666666663,1.0,0.29666666666666663,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0.5662368465434336,2.012084306579569,2.765117964986651,11.4385470834884,0
parking01,parking00,local_10s,local,10.0,0.5,10.0,1.5,1.0,1.0,25,1.0,0.5808883640657644,1.0,0.5808883640657644,461.40000000000003,13.966666666666667,0.5499682078299574,1.0,0.995,0.2646566164154104,1.0,0.2646566164154104,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0.6558464368818163,2.240832328828156,3.319214959549163,12.83267089395011,0
parking01,parking00,local_10s,local,10.0,0.5,10.0,1.5,1.0,1.0,50,1.0,0.5808883640657644,1.0,0.5808883640657644,461.40000000000003,13.966666666666667,0.5499682078299574,1.0,0.995,0.2646566164154104,1.0,0.2646566164154104,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0.6558464368818163,2.240832328828156,3.319214959549163,12.83267089395011,0
parking01,parking00,local_10s,local,10.0,0.5,10.0,1.5,1.0,1.0,100,1.0,0.5808883640657644,1.0,0.5808883640657644,461.40000000000003,13.966666666666667,0.5499682078299574,1.0,0.995,0.2646566164154104,1.0,0.2646566164154104,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0.6558464368818163,2.240832328828156,3.319214959549163,12.83267089395011,0
parking01,parking00,local_10s,local,10.0,0.5,10.0,1.5,1.0,1.0,200,1.0,0.5188784933539226,1.0,0.5188784933539226,529.6666666666667,14.299999999999999,0.6499772913071123,1.1,0.9899999999999999,0.24242424242424243,1.0,0.24242424242424243,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0.7508364889785923,2.4443694900590542,3.8959032340517528,14.621670616417154,0
parking01,parking00,local_10s,local,10.0,0.5,10.0,1.5,2.0,0.5,0,1.0,0.8197838132437097,1.0,0.8197838132437097,198.4,13.4,0.19998183304568992,0.4000000000000001,1.0,0.35833333333333334,1.0,0.35833333333333334,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0.3339801666797757,1.1277464466337266,1.3445468228802095,5.54297067578407,1
parking01,parking00,local_10s,local,10.0,0.5,10.0,1.5,2.0,0.5,25,1.0,0.7381536318769492,1.0,0.7381536318769492,288.2666666666667,13.433333333333332,0.29999091652284493,0.5,0.995,0.3165829145728643,1.0,0.3165829145728643,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0.41854891199989214,1.3795053322688282,1.88862237100491,7.5365132220272635,0
parking01,parking00,local_10s,local,10.0,0.5,10.0,1.5,2.0,0.5,50,1.0,0.7381536318769492,1.0,0.7381536318769492,288.2666666666667,13.433333333333332,0.29999091652284493,0.5,0.995,0.3165829145728643,1.0,0.3165829145728643,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0.41854891199989214,1.3795053322688282,1.88862237100491,7.5365132220272635,0
parking01,parking00,local_10s,local,10.0,0.5,10.0,1.5,2.0,0.5,100,1.0,0.7381536318769492,1.0,0.7381536318769492,288.2666666666667,13.433333333333332,0.29999091652284493,0.5,0.995,0.3165829145728643,1.0,0.3165829145728643,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0.41854891199989214,1.3795053322688282,1.88862237100491,7.5365132220272635,0
parking01,parking00,local_10s,local,10.0,0.5,10.0,1.5,2.0,0.5,200,1.0,0.6495594513579798,1.0,0.6495594513579798,385.8,13.933333333333332,0.4000000000000001,0.6,0.9899999999999999,0.2996632996632997,1.0,0.2996632996632997,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0.5154881999474595,1.6939548748486015,2.487092762401731,9.467209402257927,0
parking01,parking00,local_10s,local,10.0,0.5,10.0,1.5,5.0,0.2,0,1.0,0.9501317104187482,1.0,0.9501317104187482,54.9,13.266666666666666,0.04999545826142246,0.10000000000000002,1.0,0.4383333333333333,1.0,0.4383333333333333,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0.2118500889704391,0.5036704396954148,0.5349979857913539,1.7802304210575606,1
parking01,parking00,local_10s,local,10.0,0.5,10.0,1.5,5.0,0.2,25,1.0,0.8901202046810185,1.0,0.8901202046810185,120.96666666666668,13.133333333333335,0.15000454173857752,0.20000000000000004,0.995,0.3785594639865997,1.0,0.3785594639865997,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0.27367474241711914,0.8004967530275141,0.9857411505892696,3.6145842768811245,1
parking01,parking00,local_10s,local,10.0,0.5,10.0,1.5,5.0,0.2,50,1.0,0.8901202046810185,1.0,0.8901202046810185,120.96666666666668,13.133333333333335,0.15000454173857752,0.20000000000000004,0.995,0.3785594639865997,1.0,0.3785594639865997,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0.27367474241711914,0.8004967530275141,0.9857411505892696,3.6145842768811245,1
parking01,parking00,local_10s,local,10.0,0.5,10.0,1.5,5.0,0.2,100,1.0,0.8901202046810185,1.0,0.8901202046810185,120.96666666666668,13.133333333333335,0.15000454173857752,0.20000000000000004,0.995,0.3785594639865997,1.0,0.3785594639865997,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0.27367474241711914,0.8004967530275141,0.9857411505892696,3.6145842768811245,1
parking01,parking00,local_10s,local,10.0,0.5,10.0,1.5,5.0,0.2,200,1.0,0.7835104611378569,1.0,0.7835104611378569,238.33333333333337,13.100000000000001,0.24999545826142244,0.3,0.9899999999999999,0.3333333333333333,1.0,0.3333333333333333,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0.3671904501981306,1.135777624402634,1.5952582343026134,5.693588460687496,0
parking01,parking00,local_10s,local,10.0,0.5,10.0,1.5,10.0,0.1,0,1.0,0.9606685439186121,1.0,0.9606685439186121,43.300000000000004,13.366666666666667,0.0,0.0,1.0,0.47500000000000003,1.0,0.47500000000000003,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0.19445633898406,0.4091648571917805,0.38706690349698,1.1042335728833577,1
parking01,parking00,local_10s,local,10.0,0.5,10.0,1.5,10.0,0.1,25,1.0,0.9386562509461956,1.0,0.9386562509461956,67.53333333333333,13.200000000000001,0.09999999999999996,0.10000000000000002,0.995,0.390284757118928,1.0,0.390284757118928,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0.2293802007232301,0.565877267589336,0.681339783696986,2.163904520592649,1
parking01,parking00,local_10s,local,10.0,0.5,10.0,1.5,10.0,0.1,50,1.0,0.9386562509461956,1.0,0.9386562509461956,67.53333333333333,13.200000000000001,0.09999999999999996,0.10000000000000002,0.995,0.390284757118928,1.0,0.390284757118928,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0.2293802007232301,0.565877267589336,0.681339783696986,2.163904520592649,1
parking01,parking00,local_10s,local,10.0,0.5,10.0,1.5,10.0,0.1,100,1.0,0.9386562509461956,1.0,0.9386562509461956,67.53333333333333,13.200000000000001,0.09999999999999996,0.10000000000000002,0.995,0.390284757118928,1.0,0.390284757118928,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0.2293802007232301,0.565877267589336,0.681339783696986,2.163904520592649,1
parking01,parking00,local_10s,local,10.0,0.5,10.0,1.5,10.0,0.1,200,1.0,0.8396463499560965,1.0,0.8396463499560965,176.53333333333333,13.166666666666666,0.19999999999999993,0.20000000000000004,0.9899999999999999,0.3602693602693603,1.0,0.3602693602693603,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0.31824798687407096,0.9238628843064564,1.2906064929550458,4.426634111393606,1
parking01,parking00,local_1s,local,1.0,0.1,2.0,0.6,1.0,1.0,0,1.0,0.6906628224764993,0.700063068744932,0.5423011082079466,508.0,5.166666666666667,0.44995945580682956,0.9,1.0,0.6172413793103448,0.6999999999999998,0.503448275862069,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0.05864925544647004,0.15938605745145604,1.6613884313396314,7.320061371410556,0
parking01,parking00,local_1s,local,1.0,0.1,2.0,0.6,1.0,1.0,25,1.0,0.6345616722227229,0.6000540589242274,0.44454455356338407,616.5,5.266666666666667,0.5499684656275341,1.0,0.996551724137931,0.5570934256055363,0.6020761245674741,0.411764705882353,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0.06564894474673542,0.17408928820309144,1.9797853013987903,8.405390955056388,0
parking01,parking00,local_1s,local,1.0,0.1,2.0,0.6,1.0,1.0,50,1.0,0.6345616722227229,0.6000540589242274,0.44454455356338407,616.5,5.266666666666667,0.5499684656275341,1.0,0.996551724137931,0.5570934256055363,0.6020761245674741,0.411764705882353,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0.06564894474673542,0.17408928820309144,1.9797853013987903,8.405390955056388,0
parking01,parking00,local_1s,local,1.0,0.1,2.0,0.6,1.0,1.0,100,1.0,0.6345616722227229,0.6000540589242274,0.44454455356338407,616.5,5.266666666666667,0.5499684656275341,1.0,0.996551724137931,0.5570934256055363,0.6020761245674741,0.411764705882353,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0.06564894474673542,0.17408928820309144,1.9797853013987903,8.405390955056388,0
parking01,parking00,local_1s,local,1.0,0.1,2.0,0.6,1.0,1.0,200,1.0,0.5786707511187194,0.5000450491035229,0.348619995795417,722.9666666666667,5.366666666666667,0.6499774754482386,1.1,0.9931034482758619,0.4895833333333333,0.5034722222222222,0.3229166666666667,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0.07298310690936288,0.18780868226983258,2.295481246116814,9.428103131763592,0
parking01,parking00,local_1s,local,1.0,0.1,2.0,0.6,2.0,0.5,0,1.0,0.8394449950445986,1.0,0.8394449950445986,178.20000000000002,4.2,0.1999819803585909,0.4000000000000001,1.0,0.7793103448275862,1.0,0.7793103448275862,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0.03960786045399122,0.10237084593467576,0.8348820404249278,3.928450526276729,1
parking01,parking00,local_1s,local,1.0,0.1,2.0,0.6,2.0,0.5,25,1.0,0.7697690482626062,1.0,0.7697690482626062,255.5333333333334,4.166666666666667,0.2999909901792955,0.5,0.996551724137931,0.6920415224913494,1.0,0.6920415224913494,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0.04706889952739757,0.12255395529514242,1.1961759595313202,5.1398743240174545,0
parking01,parking00,local_1s,local,1.0,0.1,2.0,0.6,2.0,0.5,50,1.0,0.7697690482626062,1.0,0.7697690482626062,255.5333333333334,4.166666666666667,0.2999909901792955,0.5,0.996551724137931,0.6920415224913494,1.0,0.6920415224913494,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0.04706889952739757,0.12255395529514242,1.1961759595313202,5.1398743240174545,0
parking01,parking00,local_1s,local,1.0,0.1,2.0,0.6,2.0,0.5,100,1.0,0.7697690482626062,1.0,0.7697690482626062,255.5333333333334,4.166666666666667,0.2999909901792955,0.5,0.996551724137931,0.6920415224913494,1.0,0.6920415224913494,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0.04706889952739757,0.12255395529514242,1.1961759595313202,5.1398743240174545,0
parking01,parking00,local_1s,local,1.0,0.1,2.0,0.6,2.0,0.5,200,1.0,0.6942967834940085,1.0,0.6942967834940085,339.3,4.366666666666667,0.4000000000000001,0.6,0.9931034482758619,0.59375,1.0,0.59375,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0.055766806443830974,0.14204366164059457,1.5778996851530043,6.426767567207619,0
parking01,parking00,local_1s,local,1.0,0.1,2.0,0.6,5.0,0.2,0,1.0,0.9636003243535454,1.0,0.9636003243535454,40.400000000000006,3.7000000000000006,0.04999549508964771,0.10000000000000002,1.0,0.9137931034482759,1.0,0.9137931034482759,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0.028861674256560842,0.06618740418438455,0.2747346054804995,1.1448531777164173,1
parking01,parking00,local_1s,local,1.0,0.1,2.0,0.6,5.0,0.2,25,1.0,0.8980688950956542,1.0,0.8980688950956542,113.13333333333334,4.066666666666667,0.15000450491035228,0.20000000000000004,0.996551724137931,0.8465974625144175,1.0,0.8465974625144175,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0.033676138767069465,0.08060295900699758,0.5992612338838642,2.513932125414454,1
parking01,parking00,local_1s,local,1.0,0.1,2.0,0.6,5.0,0.2,50,1.0,0.8980688950956542,1.0,0.8980688950956542,113.13333333333334,4.066666666666667,0.15000450491035228,0.20000000000000004,0.996551724137931,0.8465974625144175,1.0,0.8465974625144175,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0.033676138767069465,0.08060295900699758,0.5992612338838642,2.513932125414454,1
parking01,parking00,local_1s,local,1.0,0.1,2.0,0.6,5.0,0.2,100,1.0,0.8980688950956542,1.0,0.8980688950956542,113.13333333333334,4.066666666666667,0.15000450491035228,0.20000000000000004,0.996551724137931,0.8465974625144175,1.0,0.8465974625144175,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0.033676138767069465,0.08060295900699758,0.5992612338838642,2.513932125414454,1
parking01,parking00,local_1s,local,1.0,0.1,2.0,0.6,5.0,0.2,200,1.0,0.797969787067904,1.0,0.797969787067904,224.23333333333335,4.033333333333334,0.2499954950896477,0.3,0.9931034482758619,0.7303240740740741,1.0,0.7303240740740741,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0.04260465324707715,0.10339820085334313,1.0159060227134276,4.232240556543319,0
parking01,parking00,local_1s,local,1.0,0.1,2.0,0.6,10.0,0.1,0,1.0,0.9749226657056193,1.0,0.9749226657056193,27.833333333333332,3.8333333333333335,0.0,0.0,1.0,0.9275862068965517,1.0,0.9275862068965517,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0.02804454854485708,0.05993085577499533,0.16260892902033602,0.5531349996702283,1
parking01,parking00,local_1s,local,1.0,0.1,2.0,0.6,10.0,0.1,25,1.0,0.9509865753671503,1.0,0.9509865753671503,54.4,4.1000000000000005,0.09999999999999999,0.10000000000000002,0.996551724137931,0.903114186851211,1.0,0.903114186851211,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0.029363512381947173,0.06961224953201975,0.3893823065806152,1.5732610028694172,1
parking01,parking00,local_1s,local,1.0,0.1,2.0,0.6,10.0,0.1,50,1.0,0.9509865753671503,1.0,0.9509865753671503,54.4,4.1000000000000005,0.09999999999999999,0.10000000000000002,0.996551724137931,0.903114186851211,1.0,0.903114186851211,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0.029363512381947173,0.06961224953201975,0.3893823065806152,1.5732610028694172,1
parking01,parking00,local_1s,local,1.0,0.1,2.0,0.6,10.0,0.1,100,1.0,0.9509865753671503,1.0,0.9509865753671503,54.4,4.1000000000000005,0.09999999999999999,0.10000000000000002,0.996551724137931,0.903114186851211,1.0,0.903114186851211,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0.029363512381947173,0.06961224953201975,0.3893823065806152,1.5732610028694172,1
parking01,parking00,local_1s,local,1.0,0.1,2.0,0.6,10.0,0.1,200,1.0,0.84073640267892,1.0,0.84073640267892,176.76666666666668,4.066666666666667,0.19999999999999998,0.20000000000000004,0.9931034482758619,0.8009259259259259,1.0,0.8009259259259259,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0.03769710409499561,0.08918953552905973,0.8134574580970232,3.349880857449697,1
parking01,parking00,local_5s,local,5.0,0.2,5.0,1.0,1.0,1.0,0,1.0,0.5759713054224312,1.0,0.5759713054224312,468.93333333333334,12.600000000000001,0.44995930915996024,0.9,1.0,0.336,1.0,0.336,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0.2825753199464738,0.9735789467932192,2.505938704803709,10.924233812463228,0
parking01,parking00,local_5s,local,5.0,0.2,5.0,1.0,1.0,1.0,25,1.0,0.5068873014437713,1.0,0.5068873014437713,545.3333333333334,12.700000000000001,0.5499683515688579,1.0,0.996,0.2824631860776439,1.0,0.2824631860776439,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0.32467645352829955,1.0832741742689935,3.0197257921758123,12.423996931065247,0
parking01,parking00,local_5s,local,5.0,0.2,5.0,1.0,1.0,1.0,50,1.0,0.5068873014437713,1.0,0.5068873014437713,545.3333333333334,12.700000000000001,0.5499683515688579,1.0,0.996,0.2824631860776439,1.0,0.2824631860776439,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0.32467645352829955,1.0832741742689935,3.0197257921758123,12.423996931065247,0
parking01,parking00,local_5s,local,5.0,0.2,5.0,1.0,1.0,1.0,100,1.0,0.5068873014437713,1.0,0.5068873014437713,545.3333333333334,12.700000000000001,0.5499683515688579,1.0,0.996,0.2824631860776439,1.0,0.2824631860776439,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0.32467645352829955,1.0832741742689935,3.0197257921758123,12.423996931065247,0
parking01,parking00,local_5s,local,5.0,0.2,5.0,1.0,1.0,1.0,200,1.0,0.4393103656147331,0.8999909575911023,0.4164632124664678,645.3333333333334,12.800000000000002,0.6499773939777557,1.1,0.992,0.22446236559139784,0.9032258064516129,0.2231182795698925,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0.3697210154132346,1.198815184237067,3.5530867918865,13.853254260375543,0
parking01,parking00,local_5s,local,5.0,0.2,5.0,1.0,2.0,0.5,0,1.0,0.768514332218103,1.0,0.768514332218103,256.00000000000006,12.0,0.19998191518220457,0.4000000000000001,1.0,0.5186666666666667,1.0,0.5186666666666667,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0.17266621765023996,0.5333942413135266,1.207463754364111,5.284329827445731,0
parking01,parking00,local_5s,local,5.0,0.2,5.0,1.0,2.0,0.5,25,1.0,0.678271091418754,1.0,0.678271091418754,355.8,12.100000000000001,0.2999909575911023,0.5,0.996,0.45917001338688085,1.0,0.45917001338688085,1.494444836641683,1.6932101684591776,0.10425894102226012,0.3859364152964437,0.8623936667318097,0.3654485049833887,0.21243682739738215,0.6572542036602536,1.715168233055153,7.096363379261168,0
