sequence,base_seed,environment_category,condition_variable,condition_bin,n_samples,duration_s_approx,time_start_s,time_end_s,supported,Dp_mean_m,Dp_p95_m,Dp_max_m,Dtheta_mean_deg,Dtheta_p95_deg,Dtheta_max_deg,Dv_rmse_mps,Dv_p95_mps,Domega_rmse_radps,Domega_p95_radps,persistent_yaw_residual_signed_mean_radps,persistent_yaw_residual_abs_deg_per_min,Iomega_start_deg,Iomega_end_deg,Iomega_delta_deg,Iomega_p95_abs_deg,Iomega_max_abs_deg,RPE1_m,RPEtheta1_deg,RPE1_n_pairs,RPE5_m,RPEtheta5_deg,RPE5_n_pairs,RPE10_m,RPEtheta10_deg,RPE10_n_pairs
parking01,2042,parking,curvature,low,3467,346.7000000201806,186435.2,187490.9,True,5.446871218214522,12.77681224730287,14.41950833506816,8.456585295792426,13.180124565112179,13.882345153809728,0.035664018878869184,0.057383249793201536,0.008657077496105324,0.008996144172851755,0.0005332787572848897,1.833277325784335,-0.0107536827625228,13.79444508038306,13.805198763145583,13.172348795415386,14.187202144754202,0.02102443283623836,0.06849523480095523,3467.0,0.07801278276744325,0.13539605425839854,3460.0,0.1427210853162875,0.19299954916294124,3445.0
parking01,2042,parking,curvature,medium,3554,355.400000020687,186435.1,187490.8,True,5.458530949944483,12.913034074108289,14.430532910142066,8.427589676680174,13.169353769241837,13.918105118133193,0.04461996987906436,0.06241654241457586,0.011910234108926106,0.013866946753114364,0.0006662539806963285,2.2904124706614146,-0.0002843868114062,13.801154635005808,13.801439021817215,13.158791779656294,14.16795949451342,0.021833646868575928,0.07326913344546762,3554.0,0.07963408424195384,0.13749444689925985,3551.0,0.14537156476071886,0.2006579393360952,3525.0
parking01,2042,parking,curvature,high,3538,353.80000002059387,186436.0,187489.2,True,4.911403080755923,13.373026570304274,14.458465177962594,7.65886719761221,13.62645553084452,14.393231382230764,0.08198499703276553,0.15354912050533998,0.03924100984796211,0.08799595143645987,-0.0005113508331428537,1.7578946753750335,0.0266342598251031,13.845160365222922,13.818526105397819,13.275730428944971,14.06361765514641,0.02392119131673813,0.23197988908058856,3538.0,0.07872659523102324,0.4723118986186391,3538.0,0.1563160962557843,0.5943843063502133,3529.0
parking01,2042,parking,wheel_imu_disagreement,low,3531,353.1000000205531,186435.2,187494.9,True,5.361121230536437,12.854043247380051,14.434557611132744,8.454691990765864,13.494867041004127,14.301987080772344,0.03481690214273405,0.055668092914856845,0.015691684972512655,0.02834123745560635,0.000794615866403027,2.731688128741483,-0.0107536827625228,13.926908522511065,13.937662205273588,13.193990798599446,14.187202144754202,0.02124600156302151,0.09947901250654988,3521.0,0.07770687112813432,0.2173268375455507,3497.0,0.14422926110719975,0.28717419167904007,3476.0
parking01,2042,parking,wheel_imu_disagreement,medium,3711,371.10000002160086,186435.1,187491.7,True,5.316938904564853,13.03812711289435,14.458465177962594,8.258295929919063,13.326710765204055,14.385177792886031,0.042717838882771544,0.05865063285455105,0.01804757651180159,0.0386077500879764,0.0009943222398516682,3.4182280691697207,-0.0002843868114062,13.797539313158266,13.797823699969673,13.19136539078638,14.06361765514641,0.021185573193791135,0.11867473117056437,3711.0,0.07800797098503343,0.24642718879182843,3700.0,0.14815371365506455,0.32855812435251436,3686.0
parking01,2042,parking,wheel_imu_disagreement,high,3357,335.7000000195403,186435.9,187491.5,True,5.091426484189818,12.885776480493742,14.45539782542248,7.871006430928019,13.33904608243751,14.393231382230764,0.08493606909090255,0.16289024390280218,0.03509158821707246,0.08072966970503327,-0.0012109068731252137,4.162791192807491,0.0605529418927633,13.77975943295134,13.719206491058577,13.168097500196733,13.995746212529692,0.02439915046883649,0.1576579220410611,3357.0,0.08077981112942983,0.28519692021465387,3352.0,0.15257442529400733,0.37773514039444395,3337.0
parking01,2042,parking,persistent_yaw_mismatch,low,0,0.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
parking01,2042,parking,persistent_yaw_mismatch,medium,10599,1059.9000000616943,186435.1,187494.9,True,5.260231913132327,12.933613557358873,14.458465177962594,8.20105879837242,13.353816397882332,14.393231382230764,0.057686042430177845,0.06746794767677777,0.024209433141252686,0.05448437407612796,0.0002293333411904225,0.7883899531106958,-0.0002843868114062,13.926908522511065,13.927192909322471,13.187651807517073,14.187202144754202,0.022273805553107155,0.12465059728976943,10589.0,0.07880073532515738,0.24909968963750836,10549.0,0.14829758897278164,0.3304871797443538,10499.0
parking01,2042,parking,persistent_yaw_mismatch,high,0,0.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
parking01,2042,parking,elapsed_time,early,3533,353.30000002056477,186435.1,186788.3,True,2.416152037737023,6.318421010533528,6.680542341964568,3.556408050295942,6.305476933229646,6.931335933212745,0.057655420650651865,0.06799585148692117,0.021965488574705882,0.050072580575942945,0.0003076580024526307,1.0576503044376762,-0.0002843868114062,6.227797542993026,6.228081929804433,6.3060143273991045,6.930003705128084,0.023730686440435675,0.1341166131395684,3533.0,0.08597596844714218,0.27065073741265877,3533.0,0.16263660578037184,0.3719166543191747,3533.0
parking01,2042,parking,elapsed_time,middle,3533,353.30000002056477,186788.4,187141.6,True,4.014354080275685,6.9168078607893495,8.649289986083398,8.181783266525471,11.562808435145163,12.482621132753495,0.05796197662148226,0.07094784677028647,0.029268860885061674,0.07061455398797947,0.00027844519746904003,0.9572240784397672,6.259468773992526,11.864251991867254,5.604783217874728,11.56423304586824,12.988078172520453,0.021705559470624268,0.12475686885695442,3533.0,0.07621227580916613,0.253079711424994,3533.0,0.14143158686203988,0.3325903877797114,3533.0
parking01,2042,parking,elapsed_time,late,3533,353.30000002056477,187141.7,187494.9,True,9.350189621384278,14.015730188249073,14.458465177962594,12.864985078295845,13.812779810549687,14.393231382230764,0.057439535247910616,0.06322973333299153,0.020472934651088095,0.04372134432196596,0.00010189682364959693,0.3502954764546443,11.866054317372743,13.926908522511065,2.0608542051383214,13.7493684158514,14.187202144754202,0.021306598585454806,0.1150511390314089,3523.0,0.07360215334562753,0.22320211031945122,3483.0,0.13946698418128442,0.28568643180909,3433.0
parking01,2042,parking,environment,building,0,0.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
parking01,2042,parking,environment,parking,10599,1059.9000000616943,186435.1,187494.9,True,5.260231913132327,12.933613557358873,14.458465177962594,8.20105879837242,13.353816397882332,14.393231382230764,0.057686042430177845,0.06746794767677777,0.024209433141252686,0.05448437407612796,0.0002293333411904225,0.7883899531106958,-0.0002843868114062,13.926908522511065,13.927192909322471,13.187651807517073,14.187202144754202,0.022273805553107155,0.12465059728976943,10589.0,0.07880073532515738,0.24909968963750836,10549.0,0.14829758897278164,0.3304871797443538,10499.0
parking01,2042,parking,environment,playground,0,0.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
parking01,2042,parking,environment,street,0,0.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
parking02,42,parking,speed,low,7532,753.200000043842,189598.1,190854.9,True,8.518558267173944,20.989890409748465,23.57073126928004,15.938841756811664,27.654632940328174,29.905310051027243,0.06445772365501244,0.07412739070132361,0.023540489986094034,0.04984442982822659,0.00013037401513335913,0.44819284951897215,0.0070636989307159,28.88936756119781,28.882303862267094,27.649095846389066,29.30240126250216,0.020597551199842586,0.14269565235809775,7522.0,0.05413899888239055,0.2571711472362529,7482.0,0.09144695310233332,0.3186331821911652,7432.0
parking02,42,parking,speed,medium,4042,404.20000002352754,189601.5,190840.7,True,8.349300136428996,20.499630784398953,23.202791622116504,13.815228107950782,25.94057346958295,29.081001888510222,0.038928820482302895,0.05489685422508039,0.022469554338186815,0.05123304026201358,0.00042629632657254055,1.4654988200722332,0.1897730752486696,28.74759912581008,28.55782605056141,25.952848671705485,28.859972085094107,0.015592589251968656,0.1258402166746977,4042.0,0.048235280052367185,0.22762269789380093,4042.0,0.08658968212803864,0.33724241787309284,4042.0
parking02,42,parking,speed,high,995,99.50000000579166,189601.8,190821.9,True,7.61103459549829,21.25448681754505,22.678066812607305,11.609173990110168,25.752496592029225,28.555636063292987,0.02985890152760007,0.061454018950462326,0.02479413241928668,0.05933679603040215,0.0023488231088776915,8.074659057689326,0.2277915666931829,28.362142972080807,28.134351405387626,25.777288761798648,28.362142972080807,0.015994953656828667,0.14389097775767898,995.0,0.05360339693620885,0.2423431092033799,995.0,0.09546052276443368,0.3416032285110535,995.0
parking02,42,parking,acceleration,low,3665,366.5000000213331,189598.9,190854.9,True,8.2570439973192,20.661304159701405,23.57073126928004,15.055471692110585,27.569017115881262,29.903649962245343,0.04027616670406734,0.054210906662046844,0.020933277268382525,0.04521847553551196,-0.0002961469169313605,1.0180781073587002,-0.2567402155143066,28.88936756119781,29.146107776712114,27.426561665020582,29.06015360800664,0.015994740868959176,0.12777488797565983,3655.0,0.044229179304409116,0.2269701564821077,3635.0,0.07870346244472318,0.3051469677873481,3616.0
parking02,42,parking,acceleration,medium,4044,404.4000000235392,189598.1,190853.5,True,8.490867870504365,20.85906524623617,23.56901480819944,15.059959343316743,27.502550657469573,29.905310051027243,0.047349971773260495,0.05879189539700745,0.024183484721539198,0.05232877722010016,-0.0006839800833123293,2.351350322688174,0.0070636989307159,28.938897902848744,28.93183420391803,27.447736833681528,29.102133337863403,0.017763206078750926,0.14385600186947406,4044.0,0.05109795927277177,0.2608023079455047,4035.0,0.08875942288007757,0.3394381394759962,4019.0
parking02,42,parking,acceleration,high,4860,486.0000000282889,189598.3,190853.3,True,8.41224187733054,20.83167427248569,23.563292921812785,14.683715413342375,27.324551329621084,29.67217466001846,0.069232294191615,0.08199413958936923,0.024238141589869866,0.05386456670239569,0.0018299464474881625,6.290892490561802,0.0155448495442883,28.937915206380296,28.92237035683601,27.279513391087395,29.30240126250216,0.021360557697129825,0.1391776725502963,4860.0,0.05841617795288584,0.24911590653602347,4849.0,0.09908831608293514,0.33171236189143566,4834.0
parking02,42,parking,turning,low,4441,444.10000002585,189598.1,190854.9,True,7.61931319925167,20.373047401640186,23.30700622750449,14.659877875608533,26.70143553632444,29.022407349362204,0.03564601255788006,0.0542648304253816,0.009149966768324684,0.0125666772946715,0.000430299084846891,1.479259289404114,0.0070636989307159,28.88936756119781,28.882303862267094,26.722201746285958,29.014693936454687,0.016706811247807256,0.07582182937667467,4431.0,0.04410817461436872,0.1832733560373672,4411.0,0.07202823810268885,0.26445678841259995,4410.0
parking02,42,parking,turning,medium,3791,379.1000000220665,189598.3,190853.5,True,8.164943086051927,20.49089653366235,23.26282210130976,14.415363393066752,26.615385270396352,29.06758933209742,0.05122900507738143,0.0604862859472632,0.012976303248404531,0.0207934617064893,0.0013134987993682467,4.515476255958085,0.0155448495442883,28.938897902848744,28.923353053304456,26.63773152966199,29.06015360800664,0.017789469417602698,0.09136810621470663,3791.0,0.044574397145887165,0.2003499410525163,3785.0,0.07235015605486549,0.30314503392973463,3784.0
parking02,42,parking,turning,high,4337,433.70000002524466,189598.6,190852.6,True,9.38251378492539,21.794921237629342,23.57073126928004,15.607672579227252,27.92114519695674,29.905310051027243,0.07236963958003369,0.0950827769935126,0.036620376298068524,0.07811264842748639,-0.0004261670179585182,1.4650542898019434,-0.2474307844019031,29.102133337863403,29.349564122265306,27.840284863535704,29.30240126250216,0.021431767526905305,0.2404499329208281,4337.0,0.06469050212942634,0.3512823413835646,4323.0,0.11731567675698693,0.41117090764130937,4275.0
parking02,42,parking,curvature,low,3851,385.10000002241577,189599.5,190852.8,True,7.948293574633729,20.520430240157875,23.30700622750449,14.574388086388671,26.613811652937706,29.01148763378621,0.0377880531552668,0.0559453619644046,0.00943034259422415,0.0132737772073597,0.0005501664912265766,1.8913330786082443,0.0991865227004703,29.014693936454687,28.915507413754217,26.62101125231527,29.014693936454687,0.016979822955269626,0.08359894435879116,3851.0,0.043920682731961,0.20099198563805132,3847.0,0.07305163919985215,0.29439351759799154,3846.0
parking02,42,parking,curvature,medium,3834,383.4000000223168,189598.1,190853.1,True,8.17228857328187,20.489873402164818,23.26282210130976,14.537765695353082,26.67406810023961,29.06758933209742,0.04551675395309108,0.05863497643731531,0.012673338600097287,0.019663413381203965,0.0013517982849276734,4.647140188762728,0.0070636989307159,28.974236452011606,28.96717275308089,26.707220420006735,29.06015360800664,0.017523175382189598,0.09011433809394945,3834.0,0.044993490155563885,0.19988175825111015,3821.0,0.07175164785637111,0.2998973423316073,3820.0
parking02,42,parking,curvature,high,4425,442.5000000257569,189598.5,190852.6,True,9.37053090575707,21.794365786445688,23.57073126928004,15.63283813921071,27.930795610701804,29.905310051027243,0.07495077562763897,0.1051604120060801,0.03641509567020505,0.07789162918925299,-0.0005035599405758251,1.7311115596111988,-0.0499431002711412,29.102133337863403,29.152076438134543,27.85602569275174,29.30240126250216,0.021964379414546674,0.23859373129809086,4425.0,0.06549572398564199,0.34957295401262384,4410.0,0.1181051556212836,0.40842497069654193,4362.0
parking02,42,parking,wheel_imu_disagreement,low,4407,440.7000000256521,189598.1,190854.9,True,8.066889629435359,20.736753438295825,23.57073126928004,15.027924606588925,27.560886520323656,29.904681794708694,0.02975287214553839,0.05123778656088684,0.015415789219703878,0.03293866021558643,0.0011845519389190053,4.072189602845849,0.0070636989307159,28.88936756119781,28.882303862267094,27.486477006298866,29.05185778697228,0.017310852037275403,0.11441254581249298,4398.0,0.05255967860461307,0.2250014534857879,4380.0,0.08904354895319577,0.2976275757787465,4366.0
parking02,42,parking,wheel_imu_disagreement,medium,4301,430.1000000250351,189598.5,190854.0,True,8.51333327356256,20.541734723958825,23.569766755314085,15.076384952768715,27.47027664128424,29.905310051027243,0.040056167805365445,0.0571637377142905,0.01826161767471283,0.0399749111384153,0.0011689493478776146,4.018551845877431,-0.0499431002711412,28.91205573590477,28.96199883617591,27.41781251155774,29.07609266418673,0.017219281052213608,0.13361627246434382,4300.0,0.049224347793533026,0.24988635790669939,4288.0,0.08558864057020579,0.3352787728337864,4269.0
parking02,42,parking,wheel_imu_disagreement,high,3861,386.100000022474,189599.1,190853.9,True,8.628853259727205,21.168021366471493,23.56901480819944,14.600373173195155,27.272276236037538,29.903649962245343,0.08440159687472679,0.149976210668683,0.03354502368589339,0.0741730369627476,-0.0013483102079030567,4.635149063235103,-0.0834668006366078,28.91329120573492,28.99675800637153,27.227949355091457,29.30240126250216,0.021804553370878228,0.16768661684164915,3861.0,0.055127632135024265,0.26702617325216116,3851.0,0.09640708509661891,0.34959932143423006,3834.0
parking02,42,parking,persistent_yaw_mismatch,low,0,0.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
parking02,42,parking,persistent_yaw_mismatch,medium,0,0.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
parking02,42,parking,persistent_yaw_mismatch,high,12569,1256.9000000731612,189598.1,190854.9,True,8.392285101624706,20.821614866247142,23.57073126928004,14.91317020007973,27.449335230609613,29.905310051027243,0.05520594608532446,0.06333789451746262,0.02330463028373279,0.05131042078137391,0.00040115727801129543,1.379077137060207,0.0070636989307159,28.88936756119781,28.882303862267094,27.35801714475338,29.30240126250216,0.018778197070420295,0.13736558449762162,12559.0,0.05226189901332279,0.24645234141431033,12519.0,0.09023346923699346,0.3264985865310995,12469.0
parking02,42,parking,elapsed_time,early,4190,419.000000024389,189598.1,190017.0,True,3.5257089144318057,6.929540654968688,9.2456004120283,6.452737129610527,10.388815422283544,10.81518497221173,0.06342082451228707,0.07108939117751996,0.023456689099306226,0.049852583277970375,0.00046219232005676613,1.5889001557567468,0.0070636989307159,11.095819421680485,11.088755722749768,10.548070082413588,11.549432154568272,0.02338444344899658,0.14318763665131234,4190.0,0.07554692260974544,0.2588981117947713,4190.0,0.1278891154699076,0.34819959209950446,4190.0
parking02,42,parking,elapsed_time,middle,4189,418.9000000243832,190017.1,190435.9,True,7.679821926815431,13.85081795356908,16.23613974119919,14.236323255258407,18.209425824375206,18.960675738755924,0.04536900516672688,0.05771240852773176,0.023812845969352535,0.04962755478918556,0.0003173846450477546,1.0910880386096427,11.196285848126813,18.713432411683492,7.517146563556679,18.255669546787004,19.091510135917414,0.015126084399835527,0.12086391760697518,4189.0,0.03383243589692843,0.21303918500455404,4189.0,0.06187332756812638,0.29353431311773237,4189.0
parking02,42,parking,elapsed_time,late,4190,419.000000024389,190436.0,190854.9,True,13.971154424683014,22.51788891417216,23.57073126928004,24.050288676719944,28.70078557683723,29.905310051027243,0.05533810365568258,0.06294637336395666,0.022628636642991497,0.05242312802001839,0.0004238748754608782,1.4571744843325023,18.70436846117173,28.88936756119781,10.18499910002608,28.449435057710826,29.30240126250216,0.01679385045372176,0.14806680078493115,4180.0,0.036397583408176365,0.2676648859327493,4140.0,0.06438865287786504,0.33802918017339245,4090.0
parking02,42,parking,environment,building,0,0.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
parking02,42,parking,environment,parking,12569,1256.9000000731612,189598.1,190854.9,True,8.392285101624706,20.821614866247142,23.57073126928004,14.91317020007973,27.449335230609613,29.905310051027243,0.05520594608532446,0.06333789451746262,0.02330463028373279,0.05131042078137391,0.00040115727801129543,1.379077137060207,0.0070636989307159,28.88936756119781,28.882303862267094,27.35801714475338,29.30240126250216,0.018778197070420295,0.13736558449762162,12559.0,0.05226189901332279,0.24645234141431033,12519.0,0.09023346923699346,0.3264985865310995,12469.0
parking02,42,parking,environment,playground,0,0.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
parking02,42,parking,environment,street,0,0.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
parking02,1042,parking,speed,low,7532,753.200000043842,189598.1,190854.9,True,12.98151162555779,30.460420881850464,34.73013464356349,25.00712298154395,43.133124400219984,45.683288589415085,0.06403909946293822,0.07573302341625089,0.02285070564104582,0.04784406591206794,0.0004887714365501432,1.6802724276521706,0.0070636989307159,44.73353166183114,44.72646796290042,43.174857163615236,45.06839347838952,0.021086768902364366,0.15936802418341806,7522.0,0.06001406903736286,0.3216496517708873,7482.0,0.10990383385960166,0.43653471533912064,7432.0
parking02,1042,parking,speed,medium,4042,404.20000002352754,189601.5,190840.7,True,12.881456864862418,29.444876443344562,34.74462693122833,21.486909872433458,40.45837885919025,44.724478372393655,0.03880777092936189,0.05666648629121478,0.021727185272689676,0.05016059288755052,0.00046410347329617927,1.595470216634015,0.2098170643750554,44.44072965072123,44.23091258634618,40.480525873136465,44.48933409127789,0.017878714314101547,0.1342236989156433,4042.0,0.060579434743331335,0.26382981826701246,4042.0,0.11059510131385016,0.4151502876826234,4042.0
parking02,1042,parking,speed,high,995,99.50000000579166,189601.8,190821.9,True,11.227103696920503,31.126252168876565,33.68109255991146,17.758191809601485,40.31140754068174,44.02063866939368,0.0301029797759798,0.06121161016635594,0.02410238786347623,0.05751262102276087,0.0022614486792236882,7.7742878942971,0.2418617673169483,43.76390562935929,43.522043862042345,40.326789918794915,43.76390562935929,0.020081765452766083,0.1531403755247246,995.0,0.0664849863927893,0.26200773508752956,995.0,0.12071049256380377,0.3848669968239654,995.0
parking02,1042,parking,acceleration,low,3665,366.5000000213331,189598.9,190854.9,True,12.610099957625746,29.93648231818973,34.74462693122833,23.635474762178365,43.02363796892753,45.67777432091116,0.039960441019096106,0.05428718123584968,0.020287772265180193,0.043976895511150346,0.00022348183184844544,0.7682739457660961,-0.2567402155143066,44.73353166183114,44.99027187734544,42.90316544635296,44.73353166183114,0.01768744708403963,0.14115364228467178,3655.0,0.05415654544711856,0.2828541203175385,3635.0,0.10024816030568963,0.4159217425897687,3616.0
parking02,1042,parking,acceleration,medium,4044,404.4000000235392,189598.1,190853.5,True,13.039487671050203,30.266155089741577,34.741582756773504,23.512625882972554,42.87561896822593,45.683288589415085,0.04740349275496943,0.060246287472546005,0.023506777874403605,0.05121270110830663,-0.00031592060279249194,1.0860550320743205,0.0070636989307159,44.664112434471726,44.65704873554101,42.80178044443621,44.755027310085616,0.01931775870344185,0.15610033058100886,4044.0,0.06057810271905555,0.30737515964668155,4035.0,0.11006992595996837,0.4285820404951712,4019.0
parking02,1042,parking,acceleration,high,4860,486.0000000282889,189598.3,190853.3,True,12.770958416355079,30.169049839755672,34.73688955004094,22.873264769093378,42.62606635184262,45.47244136213796,0.06870078888092575,0.08283547810278831,0.023464889089591535,0.052428095322102325,0.0017008222508137223,5.846996200414045,0.0155448495442883,44.635793274221086,44.620248424676795,42.5545308727112,45.06839347838952,0.022154417767972744,0.1535981158748409,4860.0,0.06535453061545049,0.3021750917443848,4849.0,0.11919220377727002,0.43005003870472835,4834.0
parking02,1042,parking,turning,low,4441,444.10000002585,189598.1,190854.9,True,11.502498433800241,29.144345364468503,34.18082621495651,23.015869296933676,42.11860745046747,44.72085735745056,0.03534761572054691,0.0533778322860597,0.008614758689223814,0.0100527992472052,0.0008138849475196369,2.7979303501261015,0.0070636989307159,44.73353166183114,44.72646796290042,42.12995685569235,44.73353166183114,0.017962936637276886,0.08880227539954387,4431.0,0.051635080380757106,0.2433311269347709,4411.0,0.09409551583088714,0.39260996394189307,4410.0
parking02,1042,parking,turning,medium,3791,379.1000000220665,189598.3,190853.5,True,12.485913370589357,29.582458040557693,34.45162251555107,22.450323114642572,41.939813717823085,44.73617353032963,0.05094895165617163,0.05971829150803375,0.012193973911082949,0.0186077686958014,0.001301670232072154,4.47481263693293,0.0155448495442883,44.664112434471726,44.648567584927434,41.957532173944756,44.728737807748296,0.01895381496834487,0.1020951911410906,3791.0,0.05250475672603475,0.2427908933987022,3785.0,0.09316907123492617,0.3951203263460445,3784.0
parking02,1042,parking,turning,high,4337,433.70000002524466,189598.6,190852.6,True,14.433449217777255,32.16160285033625,34.74462693122833,24.33721244561358,43.42966200988299,45.683288589415085,0.07200859702652088,0.09513014629483207,0.03569436876261161,0.07757878154516214,-0.00017099856277008035,0.5878497569717094,-0.2474307844019031,44.723060563848,44.97049134824991,43.33398664194376,45.06839347838952,0.022758302451286357,0.25666299069876614,4337.0,0.07448608412037924,0.4028182706393182,4323.0,0.1383394498208455,0.48625985337454325,4275.0
parking02,1042,parking,curvature,low,3851,385.10000002241577,189599.5,190852.8,True,12.097587440449855,29.540104505537865,34.18082621495651,22.74812350930415,41.93407235432058,44.718027513491776,0.03744203881628035,0.05507705081254235,0.008851730552003513,0.01141426397953175,0.000894134175315071,3.0738068738378406,0.0991865227004703,44.68079789857418,44.581611375873706,41.9437686615609,44.68079789857418,0.01828446009652112,0.09366427772445664,3851.0,0.05154747452103907,0.2449424528261238,3847.0,0.09511439761155575,0.39246455518519235,3846.0
parking02,1042,parking,curvature,medium,3834,383.4000000223168,189598.1,190853.1,True,12.478745891919777,29.58221661273227,34.2777842966701,22.657633222112448,42.08409597418975,44.73617353032963,0.04510064569440042,0.057359473407268435,0.011910227738056825,0.01788167519407565,0.0013122604536409213,4.511219136932857,0.0070636989307159,44.64447389120458,44.63741019227387,42.11057752524123,44.728737807748296,0.018691697291586415,0.1006802935250231,3834.0,0.05261509506523667,0.24388639167733198,3821.0,0.0923362412063295,0.394602157051256,3820.0
parking02,1042,parking,curvature,high,4425,442.5000000257569,189598.5,190852.6,True,14.413591019879373,32.14186626137283,34.74462693122833,24.37959867287622,43.44553127740364,45.683288589415085,0.07463405217970488,0.10187280550599104,0.035488560017883024,0.07745625749230384,-0.00022306685738290687,0.7668473686372327,-0.0499431002711412,44.723060563848,44.773003664119145,43.347626321026105,45.06839347838952,0.02319401496853252,0.2551226755811831,4425.0,0.07486043249645241,0.40204562121661774,4410.0,0.1387225541404356,0.4852798477619192,4362.0
parking02,1042,parking,wheel_imu_disagreement,low,4407,440.7000000256521,189598.1,190854.9,True,12.333793850253386,30.017777056804224,34.729807738460764,23.60980002425617,42.98821295728609,45.683288589415085,0.029977880212197154,0.05185003431979559,0.014637120960758783,0.03093799185007803,0.0013374014451458045,4.597647499293101,0.0070636989307159,44.73353166183114,44.72646796290042,42.90501808630691,44.73353166183114,0.01895191442472579,0.1287527358659951,4398.0,0.06069045701509689,0.28460492154925265,4380.0,0.11015733508645263,0.4140311066905787,4366.0
parking02,1042,parking,wheel_imu_disagreement,medium,4301,430.1000000250351,189598.5,190854.0,True,13.047790255251886,29.819424013977613,34.74234153807148,23.531531887812772,42.80736129683293,45.64036422953236,0.03976098607508278,0.0570200942456722,0.017458935862759466,0.0380622744560242,0.0013653959539515607,4.6938855315398,-0.0499431002711412,44.672666697041,44.722609797312145,42.80205586201362,44.73513108625934,0.01868055273470921,0.14653247267280567,4300.0,0.058802454600136445,0.2987180130893844,4288.0,0.10790368030696884,0.42509598129630766,4269.0
parking02,1042,parking,wheel_imu_disagreement,high,3861,386.100000022474,189599.1,190853.9,True,13.090128724166288,30.679564124126724,34.74462693122833,22.69247176781633,42.547843657545705,45.67777432091116,0.08380643437296251,0.1484234854578972,0.03283943864778544,0.0735188908874989,-0.0010253877316023878,3.5250233631186023,-0.0834668006366078,44.67180004408585,44.755266844722456,42.44450307670468,45.06839347838952,0.022517988039964604,0.18060838584306946,3861.0,0.06286639406530155,0.3132194546570054,3851.0,0.11535971511958466,0.43894407227134846,3834.0
parking02,1042,parking,persistent_yaw_mismatch,low,0,0.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
parking02,1042,parking,persistent_yaw_mismatch,medium,0,0.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
parking02,1042,parking,persistent_yaw_mismatch,high,12569,1256.9000000731612,189598.1,190854.9,True,12.810451300016792,30.166542173644864,34.74462693122833,23.30122848690576,42.78449486571535,45.683288589415085,0.054896211710723425,0.06396296238526684,0.02259869193152892,0.05032741799950562,0.0006211690774911611,2.1354219902566993,0.0070636989307159,44.73353166183114,44.72646796290042,42.68147868787222,45.06839347838952,0.020028546519311553,0.15078215961237373,12559.0,0.06073516611259912,0.2982411148172486,12519.0,0.11102762236987838,0.4254796799304959,12469.0
parking02,1042,parking,elapsed_time,early,4190,419.000000024389,189598.1,190017.0,True,4.76563474800863,9.626418499649759,12.715488805681783,8.696105975289935,15.086197258926742,15.970398944351563,0.06299210911074492,0.07174853724427505,0.022714156681882904,0.04795625498518329,0.0006784153971547736,2.332220340819605,0.0070636989307159,16.286672047671587,16.279608348740872,15.419106870757554,16.517711407595463,0.024178553818950326,0.15779325584923543,4190.0,0.08012920908984521,0.30711418649670463,4190.0,0.142269611516083,0.44586275467703196,4190.0
parking02,1042,parking,elapsed_time,middle,4189,418.9000000243832,190017.1,190435.9,True,12.189683722662137,23.940219708420774,27.799162749588326,23.317565955672045,30.46511213876804,31.329729479835127,0.045127949824012595,0.05915869437158099,0.02320458888012776,0.04851591736078265,0.0006188952258978108,2.1276050642844146,16.378930582430982,31.140901405681905,14.761970823250923,30.513787427439254,31.43748683839672,0.016929430815495895,0.13484955470733775,4189.0,0.048207652041113706,0.2767432636074447,4189.0,0.092963180485307,0.42042162405257527,4189.0
parking02,1042,parking,elapsed_time,late,4190,419.000000024389,190436.0,190854.9,True,21.47588727482654,32.77879720618278,34.74462693122833,37.890017428912536,44.39600948163012,45.683288589415085,0.055100012032273965,0.06288571227341871,0.021856884398029974,0.0513183507137001,0.0005661960667355545,1.9464387000512864,31.110929768539883,44.73353166183114,13.622601893291254,44.102634549085664,45.06839347838952,0.01822162578827493,0.159721199974753,4180.0,0.048008043575284494,0.31101317481264645,4140.0,0.08941093613055622,0.40977872953553834,4090.0
parking02,1042,parking,environment,building,0,0.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
