run_id,source_rate_hz,high_rate_run1_diagnostic,service,horizon_s,position_tolerance_m,aoi_limit_s,rate_hz,delay_ms,eligible_samples,observable_samples,observable_fraction,physical_satisfaction,freshness_satisfaction,joint_satisfaction,position_discrepancy_p95_m,aoi_p95_s,physical_failure,freshness_failure,state
aug29_run2_160114_elevation_baseline,2.0201787477066553,False,global,0.0,0.5,1.0,1.0,0,624,624,1.0,0.9583333333333334,1.0,0.9583333333333334,0.4776728021136119,0.4950057024088892,False,False,qualified
aug29_run2_160114_elevation_baseline,2.0201787477066553,False,global,0.0,0.5,1.0,1.0,50,624,623,0.9983974358974359,0.956661316211878,1.0,0.956661316211878,0.48897321451199144,0.9900114048177642,False,False,qualified
aug29_run2_160114_elevation_baseline,2.0201787477066553,False,global,0.0,0.5,1.0,1.0,200,624,623,0.9983974358974359,0.956661316211878,1.0,0.956661316211878,0.48897321451199144,0.9900114048177642,False,False,qualified
aug29_run3_161516_elevation_baseline,2.0202617824832423,False,local_1s,1.0,0.1,0.6,2.0,0,633,627,0.990521327014218,0.7719298245614035,1.0,0.7719298245614035,0.2089589650466217,0.0,True,False,not_qualified
aug29_run3_161516_elevation_baseline,2.0202617824832423,False,local_1s,1.0,0.1,0.6,2.0,50,633,623,0.9842022116903634,0.7881219903691814,1.0,0.7881219903691814,0.19069114962656927,0.4949853571802407,True,False,not_qualified
aug29_run3_161516_elevation_baseline,2.0202617824832423,False,local_1s,1.0,0.1,0.6,2.0,200,633,623,0.9842022116903634,0.7881219903691814,1.0,0.7881219903691814,0.19069114962656927,0.4949853571802407,True,False,not_qualified
aug29_run3_161516_elevation_baseline,2.0202617824832423,False,local_1s,1.0,0.1,0.6,1.0,0,633,626,0.9889415481832543,0.7779552715654952,1.0,0.7779552715654952,0.1935731857512596,0.4949853571802265,True,False,not_qualified
aug29_run3_161516_elevation_baseline,2.0202617824832423,False,local_1s,1.0,0.1,0.6,1.0,50,633,622,0.9826224328593997,0.7942122186495176,0.5016077170418006,0.39389067524115756,0.19523046841822078,0.9899707143604388,True,True,not_qualified
aug29_run3_161516_elevation_baseline,2.0202617824832423,False,local_1s,1.0,0.1,0.6,1.0,200,633,622,0.9826224328593997,0.7942122186495176,0.5016077170418006,0.39389067524115756,0.19523046841822078,0.9899707143604388,True,True,not_qualified
aug29_run3_161516_elevation_baseline,2.0202617824832423,False,local_5s,5.0,0.25,1.0,2.0,0,625,595,0.952,0.6386554621848739,1.0,0.6386554621848739,0.8418424615128421,0.0,True,False,not_qualified
aug29_run3_161516_elevation_baseline,2.0202617824832423,False,local_5s,5.0,0.25,1.0,2.0,50,625,591,0.9456,0.6835871404399323,1.0,0.6835871404399323,0.7706834265798468,0.4949853571802407,True,False,not_qualified
aug29_run3_161516_elevation_baseline,2.0202617824832423,False,local_5s,5.0,0.25,1.0,2.0,200,625,591,0.9456,0.6835871404399323,1.0,0.6835871404399323,0.7706834265798468,0.4949853571802407,True,False,not_qualified
aug29_run3_161516_elevation_baseline,2.0202617824832423,False,local_5s,5.0,0.25,1.0,1.0,0,625,594,0.9504,0.6666666666666666,1.0,0.6666666666666666,0.8158927040152558,0.4949853571802265,True,False,not_qualified
aug29_run3_161516_elevation_baseline,2.0202617824832423,False,local_5s,5.0,0.25,1.0,1.0,50,625,590,0.944,0.688135593220339,1.0,0.688135593220339,0.8124845503241211,0.9899707143604388,True,False,not_qualified
aug29_run3_161516_elevation_baseline,2.0202617824832423,False,local_5s,5.0,0.25,1.0,1.0,200,625,590,0.944,0.688135593220339,1.0,0.688135593220339,0.8124845503241211,0.9899707143604388,True,False,not_qualified
aug29_run3_161516_elevation_baseline,2.0202617824832423,False,local_10s,10.0,0.5,1.5,2.0,0,615,555,0.9024390243902439,0.7693693693693694,1.0,0.7693693693693694,1.2047833835287645,0.0,True,False,not_qualified
aug29_run3_161516_elevation_baseline,2.0202617824832423,False,local_10s,10.0,0.5,1.5,2.0,50,615,551,0.8959349593495934,0.7604355716878403,1.0,0.7604355716878403,1.186080499641037,0.4949853571802407,True,False,not_qualified
aug29_run3_161516_elevation_baseline,2.0202617824832423,False,local_10s,10.0,0.5,1.5,2.0,200,615,551,0.8959349593495934,0.7604355716878403,1.0,0.7604355716878403,1.186080499641037,0.4949853571802407,True,False,not_qualified
aug29_run3_161516_elevation_baseline,2.0202617824832423,False,local_10s,10.0,0.5,1.5,1.0,0,615,554,0.9008130081300812,0.7653429602888087,1.0,0.7653429602888087,1.1879188919255916,0.4949853571802265,True,False,not_qualified
aug29_run3_161516_elevation_baseline,2.0202617824832423,False,local_10s,10.0,0.5,1.5,1.0,50,615,550,0.8943089430894309,0.7581818181818182,1.0,0.7581818181818182,1.1850803284242506,0.9899707143604388,True,False,not_qualified
aug29_run3_161516_elevation_baseline,2.0202617824832423,False,local_10s,10.0,0.5,1.5,1.0,200,615,550,0.8943089430894309,0.7581818181818182,1.0,0.7581818181818182,1.1850803284242506,0.9899707143604388,True,False,not_qualified
aug29_run3_161516_elevation_baseline,2.0202617824832423,False,global,0.0,0.5,1.0,2.0,0,635,635,1.0,0.5968503937007874,1.0,0.5968503937007874,1.3213705626537962,0.0,True,False,not_qualified
aug29_run3_161516_elevation_baseline,2.0202617824832423,False,global,0.0,0.5,1.0,2.0,50,635,634,0.9984251968503937,0.5930599369085173,1.0,0.5930599369085173,1.3932953852348877,0.4949853571802407,True,False,not_qualified
aug29_run3_161516_elevation_baseline,2.0202617824832423,False,global,0.0,0.5,1.0,2.0,200,635,634,0.9984251968503937,0.5930599369085173,1.0,0.5930599369085173,1.3932953852348877,0.4949853571802407,True,False,not_qualified
aug29_run3_161516_elevation_baseline,2.0202617824832423,False,global,0.0,0.5,1.0,1.0,0,635,635,1.0,0.5984251968503937,1.0,0.5984251968503937,1.3250753200491618,0.4949853571802265,True,False,not_qualified
aug29_run3_161516_elevation_baseline,2.0202617824832423,False,global,0.0,0.5,1.0,1.0,50,635,634,0.9984251968503937,0.5930599369085173,0.9952681388012619,0.5914826498422713,1.4006162551914776,0.9899707143604438,True,False,not_qualified
aug29_run3_161516_elevation_baseline,2.0202617824832423,False,global,0.0,0.5,1.0,1.0,200,635,634,0.9984251968503937,0.5930599369085173,0.9952681388012619,0.5914826498422713,1.4006162551914776,0.9899707143604438,True,False,not_qualified
