packet_id,source_elapsed_s,send_monotonic_ns,datagram_bytes
258,129.0,3262744496863,1128
259,129.5,3263242742703,1128
260,130.0,3263749804894,1128
261,130.5,3264248462115,1128
262,131.0,3264744308597,1128
263,131.5,3265240615636,1128
264,132.0,3265742277993,1128
265,132.5,3266243974862,1128
266,133.0,3266743906311,1128
267,133.5,3267244007368,1128
268,134.0,3267740793905,1128
269,134.5,3268242490215,1128
270,135.0,3268740779141,1128
271,135.5,3269241419861,1128
272,136.0,3269740852945,1128
273,136.5,3270240946544,1128
274,137.0,3270748464859,1128
275,137.5,3271240936396,1128
276,138.0,3271745061802,1128
277,138.5,3272245237462,1128
278,139.0,3272761589441,1128
279,139.5,3273264340293,1128
280,140.0,3273744503746,1128
281,140.5,3274249848939,1128
282,141.0,3274744478207,1128
283,141.5,3275238968735,1128
284,142.0,3275744924844,1128
285,142.5,3276261844014,1128
286,143.0,3276738992367,1128
287,143.5,3277242617022,1128
288,144.0,3277746458351,1128
289,144.5,3278251114412,1128
290,145.0,3278796016771,1128
291,145.5,3279241989509,1128
292,146.0,3279766568160,1128
293,146.5,3280240993218,1128
294,147.0,3280743909477,1128
295,147.5,3281250089096,1128
296,148.0,3283032689698,1128
297,148.5,3283032837709,1128
298,149.0,3283032860904,1128
299,149.5,3283245863666,1128
300,150.0,3283741587174,1128
301,150.5,3284248774655,1128
302,151.0,3284745295717,1128
303,151.5,3285250297875,1128
304,152.0,3285739487736,1128
305,152.5,3286239349987,1128
306,153.0,3286746291650,1128
307,153.5,3287248344491,1128
308,154.0,3287741892513,1128
309,154.5,3288264174755,1128
310,155.0,3288742065407,1128
311,155.5,3289263639624,1128
312,156.0,3289748198759,1128
313,156.5,3290243317878,1128
314,157.0,3290747271320,1128
315,157.5,3291239105670,1128
316,158.0,3291741595154,1128
317,158.5,3292247284405,1128
318,159.0,3292751771926,1128
319,159.5,3293239297678,1128
320,160.0,3293738920743,1128
321,160.5,3294239179813,1128
322,161.0,3294740664294,1128
323,161.5,3295240296657,1128
324,162.0,3295739255741,1128
325,162.5,3296239469529,1128
326,163.0,3296739231931,1128
327,163.5,3297239409132,1128
328,164.0,3297739836151,1128
329,164.5,3298240002657,1128
330,165.0,3298739340826,1128
331,165.5,3299239016306,1128
332,166.0,3299750761029,1128
333,166.5,3300239354765,1128
334,167.0,3300739207982,1128
335,167.5,3301239097496,1128
336,168.0,3301738913584,1128
337,168.5,3302239171898,1128
338,169.0,3302740120851,1128
339,169.5,3303239012727,1128
340,170.0,3303739006485,1128
341,170.5,3304239123115,1128
342,171.0,3304738928192,1128
343,171.5,3305239307732,1128
344,172.0,3305739119970,1128
345,172.5,3306239090723,1128
346,173.0,3306738973575,1128
347,173.5,3307239254739,1128
348,174.0,3307738922849,1128
349,174.5,3308239234622,1128
350,175.0,3308739263220,1128
351,175.5,3309238824988,1128
352,176.0,3309739436969,1128
353,176.5,3310239360029,1128
354,177.0,3310739401767,1128
355,177.5,3311238970751,1128
356,178.0,3311739390090,1128
357,178.5,3312239205073,1128
358,179.0,3312739081418,1128
359,179.5,3313239626864,1128
