cycle_ok,source_sample_time_s,enc_left,enc_right,gz,y,L,R,sample_ms,send_ms,gps_valid,gps_age_ms,gps_fix_type,gps_lat,gps_lon,gps_sat,gps_hdop,gps_alt_m,gps_speed_mps,gps_course_deg,gps_chars,gps_sentences,gps_failed_checksums,v,r,p,ax,ay,az,gx,gy,mx,my,mz,temp,pc_time,seq,T,millis,lat,lon,sat,hdop
True,1601.392,50997,90424,0.74875,-150.9458,0,0,1601392,1601393,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.57305,3.583865,1.097624,-17.96875,161.4746,999.7363,-24.57125,-0.3675,35,-22,-46,48.33333,2026-08-29T20:01:20.631Z,2460,1007,1601392,,,4294967295,-1
True,1603.171,50997,90424,1.12375,-151.0306,0,0,1603171,1603172,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.57305,3.428202,1.100187,-16.50391,163.4277,997.7832,-24.50875,-1.2425,36,-22,-47,48.88889,2026-08-29T20:01:22.542Z,2463,1007,1603171,,,4294967295,-1
True,1604.414,50997,90424,0.99875,-151.3985,0,0,1604414,1604416,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.57305,3.148924,0.608023,-16.50391,164.4043,1000.225,-24.44625,-0.9925,37,-21,-46,48.33333,2026-08-29T20:01:23.685Z,2465,1007,1604414,,,4294967295,-1
True,1606.195,50997,90424,0.93625,-151.6073,0,0,1606195,1606197,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.57305,3.196564,0.886741,-16.50391,165.8691,1000.713,-24.00875,0.195,36,-21,-47,48.88889,2026-08-29T20:01:25.562Z,2468,1007,1606195,,,4294967295,-1
True,1607.496,50997,90424,0.87375,-152.1263,0,0,1607496,1607497,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.57305,3.220651,1.305663,-18.94531,163.916,999.248,-23.94625,0.195,36,-21,-46,48.88889,2026-08-29T20:01:26.730Z,2470,1007,1607496,,,4294967295,-1
True,1608.742,50997,90424,0.99875,-152.0785,0,0,1608742,1608744,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.57305,3.296603,1.112305,-16.50391,160.498,998.2715,-24.69625,-1.1175,37,-21,-47,48.33333,2026-08-29T20:01:27.976Z,2472,1007,1608742,,,4294967295,-1
True,1610.523,50997,90424,1.43625,-152.0344,0,0,1610523,1610525,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.57305,3.475522,1.108464,-16.99219,164.8926,1002.178,-24.00875,0.57,36,-22,-45,48.88889,2026-08-29T20:01:29.893Z,2475,1007,1610523,,,4294967295,-1
True,1612.335,50997,90642,-17.00125,-153.0218,0,-0.056838322,1612335,1612336,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.57277,3.067746,1.185108,-6.25,152.1973,986.5527,-25.88375,0.2575,35,-19,-45,48.88889,2026-08-29T20:01:31.705Z,2478,1007,1612335,,,4294967295,-1
True,1613.581,51242,91342,-12.68875,-155.4918,-0.068568764,-0.091703626,1613581,1613583,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.57277,1.567832,1.323536,-55.56641,145.8496,876.2012,-28.19625,7.82,25,-10,-46,48.88889,2026-08-29T20:01:33.031Z,2480,1007,1613581,,,4294967295,-1
True,1615.493,52384,92614,-3.06375,-156.1437,-0.093271939,-0.104519437,1615493,1615495,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.57277,1.003859,1.190542,30.85938,127.7832,1068.096,-25.13375,-4.18,19,-10,-48,50,2026-08-29T20:01:34.896Z,2483,1007,1615493,,,4294967295,-1
True,1617.516,53734,93987,5.74875,-155.0526,-0.101700225,-0.103240696,1617516,1617518,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.57277,0.400861,3.27166,-46.77734,132.666,1036.846,-24.75875,-2.18,21,0,-49,49.44444,2026-08-29T20:01:36.750Z,2486,1007,1617516,,,4294967295,-1
True,1618.762,54575,94832,-0.06375,-153.202,-0.102798491,-0.102681569,1618762,1618764,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.57277,4.603897,1.421163,-123.4375,186.8652,1554.912,-22.57125,-2.2425,18,-18,-48,48.88889,2026-08-29T20:01:38.173Z,2488,1007,1618762,,,4294967295,-1
True,1620.675,55846,96124,5.56125,-154.113,-0.100228888,-0.104194749,1620675,1620677,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.57277,1.01726,2.946163,-70.21484,158.5449,880.5957,-25.75875,6.07,21,-6,-49,48.33333,2026-08-29T20:01:39.909Z,2491,1007,1620675,,,4294967295,-1
True,1621.248,56227,96496,0.56125,-153.5551,-0.09256966,-0.112034792,1621248,1621249,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.57277,4.875755,3.66426,-62.40234,255.7129,784.8926,-24.94625,4.07,20,-10,-47,48.33333,2026-08-29T20:01:40.614Z,2492,1007,1621248,,,4294967295,-1
True,1623.18,56861,97136,0.87375,-154.0414,-0.001541843,-0.001321584,1623180,1623182,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.55404,3.622615,2.244407,-10.15625,152.1973,997.7832,-24.32125,-0.3675,18,-9,-47,48.88889,2026-08-29T20:01:42.557Z,2495,1007,1623180,,,4294967295,-1
True,1625.11,56861,97184,1.06125,-154.5507,0,-0.000441158,1625110,1625111,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.55404,1.930448,1.847144,-10.64453,153.1738,996.8066,-24.38375,0.695,21,-8,-45,48.33333,2026-08-29T20:01:44.358Z,2498,1007,1625110,,,4294967295,-1
True,1626.904,56861,97648,-13.06375,-155.7117,0,-0.056847613,1626904,1626905,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.55404,3.256336,0.881242,0.585938,157.5684,988.0176,-23.07125,1.5075,14,-11,-47,48.33333,2026-08-29T20:01:46.270Z,2501,1007,1626904,,,4294967295,-1
True,1628.183,56777,98059,-14.12625,-158.877,0.021457615,-0.042633118,1628183,1628185,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.55404,6.911423,-1.439458,-7.226563,157.5684,1020.244,-23.57125,-0.18,8,-16,-46,48.88889,2026-08-29T20:01:47.565Z,2503,1007,1628183,,,4294967295,-1
True,1629.443,56516,98377,-20.18875,-161.3771,0.035107805,-0.037569884,1629443,1629445,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.55404,10.43748,-4.573299,18.16406,180.0293,1017.803,-23.94625,2.445,3,-21,-46,48.33333,2026-08-29T20:01:48.814Z,2505,1007,1629443,,,4294967295,-1
True,1630.712,56204,98672,-17.12625,-161.0276,0.035704593,-0.036521079,1630712,1630714,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.55404,13.7766,-7.81431,-4.785156,125.3418,985.5762,-23.63375,-0.43,2,-31,-48,48.33333,2026-08-29T20:01:50.080Z,2507,1007,1630712,,,4294967295,-1
True,1632.002,56201,98759,1.93625,-154.3669,0,0,1632002,1632004,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.57668,14.27982,-8.926877,2.539063,166.8457,998.7598,-24.07125,0.695,-1,-33,-52,48.33333,2026-08-29T20:01:51.235Z,2509,1007,1632002,,,4294967295,-1
True,1633.247,56201,98759,1.24875,-151.3947,0,0,1633247,1633249,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.57668,13.78465,-9.623682,-0.390625,165.8691,998.7598,-24.25875,-0.43,0,-34,-50,48.88889,2026-08-29T20:01:52.483Z,2511,1007,1633247,,,4294967295,-1
True,1635.03,56201,98759,1.24875,-148.5025,0,0,1635030,1635031,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.57668,13.05615,-9.493371,0.585938,166.8457,998.7598,-24.19625,-0.305,0,-33,-51,48.88889,2026-08-29T20:01:54.401Z,2514,1007,1635030,,,4294967295,-1
True,1636.957,56201,99039,-18.06375,-145.2841,0,-0.060689408,1636957,1636958,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.57668,12.9255,-9.252357,-29.19922,174.6582,935.2832,-24.00875,-1.4925,1,-39,-49,48.33333,2026-08-29T20:01:56.189Z,2517,1007,1636957,,,4294967295,-1
True,1638.202,56520,99770,-2.18875,-142.7678,-0.064608627,-0.096836708,1638202,1638204,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.57668,13.79351,-8.532105,-68.75,188.3301,988.5059,-21.75875,-6.2425,3,-43,-51,49.44444,2026-08-29T20:01:57.438Z,2519,1007,1638202,,,4294967295,-1
True,1640.118,57670,101042,-4.93875,-139.4098,-0.094295045,-0.098481184,1640118,1640120,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.57668,12.86648,-9.609537,27.44141,212.2559,908.4277,-25.75875,-8.305,2,-37,-51,47.77778,2026-08-29T20:01:59.351Z,2522,1007,1640118,,,4294967295,-1
True,1641.369,58488,101880,-5.50125,-134.5667,-0.101814424,-0.101359769,1641369,1641371,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.57668,11.83746,-9.816652,12.30469,117.041,964.5801,-27.07125,6.6325,3,-58,-48,48.33333,2026-08-29T20:02:00.604Z,2524,1007,1641369,,,4294967295,-1
True,1642.634,59315,102732,1.37375,-130.6739,-0.102972698,-0.103049939,1642634,1642635,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.52885,11.183,-9.484113,68.45703,148.7793,908.4277,-23.07125,3.945,5,-45,-49,48.88889,2026-08-29T20:02:01.898Z,2526,1007,1642634,,,4294967295,-1
True,1644.548,60584,104019,2.62375,-126.8381,-0.101107652,-0.100447112,1644548,1644550,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.52885,9.782561,-8.289675,112.8906,146.3379,933.8184,-24.00875,12.82,6,-49,-49,48.33333,2026-08-29T20:02:03.781Z,2529,1007,1644548,,,4294967295,-1
True,1646.342,61583,105028,2.49875,-122.5291,-0.049354965,-0.048806132,1646342,1646344,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.52885,7.428721,-7.733193,-9.667969,163.916,991.4355,-23.07125,-1.1175,2,-39,-48,48.33333,2026-08-29T20:02:05.713Z,2532,1007,1646342,,,4294967295,-1
True,1647.721,61590,105048,1.06125,-120.2408,0,0,1647721,1647723,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.52885,7.058489,-6.441422,-2.34375,169.2871,1000.713,-24.19625,0.195,4,-35,-48,48.33333,2026-08-29T20:02:06.955Z,2534,1007,1647721,,,4294967295,-1
True,1649.501,61590,105323,-10.18875,-119.7789,0,-0.042496082,1649501,1649503,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.52885,6.820229,-4.432245,-17.96875,175.1465,1004.131,-24.32125,3.445,11,-42,-47,48.33333,2026-08-29T20:02:08.871Z,2537,1007,1649501,,,4294967295,-1
True,1650.749,61590,105677,-10.81375,-119.5608,0,-0.040933179,1650749,1650750,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.52885,6.572605,-4.068487,-8.691406,178.5645,993.877,-25.00875,-1.8675,13,-46,-45,48.88889,2026-08-29T20:02:10.116Z,2539,1007,1650749,,,4294967295,-1
True,1652.68,61391,106082,-18.31375,-121.7199,0.027755245,-0.028635819,1652680,1652682,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.55289,5.240452,-1.50016,-16.50391,172.2168,1028.545,-26.00875,-0.18,26,-43,-43,48.33333,2026-08-29T20:02:12.047Z,2542,1007,1652680,,,4294967295,-1
True,1654.609,61069,106515,-6.25125,-128.983,0.01191375,-0.025591525,1654609,1654610,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.55289,3.271477,2.342068,-32.61719,175.6348,1013.896,-24.19625,1.07,42,-45,-46,48.33333,2026-08-29T20:02:13.984Z,2545,1007,1654609,,,4294967295,-1
True,1655.854,61070,106516,1.49875,-129.2757,0,0,1655854,1655855,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.55289,3.455739,1.788293,-9.179688,168.3105,1002.666,-24.63375,-0.055,39,-46,-47,49.44444,2026-08-29T20:02:15.220Z,2547,1007,1655854,,,4294967295,-1
True,1657.766,61070,106516,0.81125,-129.4736,0,0,1657766,1657768,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.55289,3.652468,1.44574,-13.57422,169.2871,999.248,-24.38375,-0.305,38,-46,-47,48.33333,2026-08-29T20:02:17.004Z,2550,1007,1657766,,,4294967295,-1
True,1659.561,61070,106815,-22.12625,-131.7387,0,-0.064626828,1659561,1659563,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.55289,3.36324,1.81124,5.957031,176.123,982.1582,-24.44625,3.1325,41,-42,-47,48.33333,2026-08-29T20:02:18.794Z,2553,1007,1659561,,,4294967295,-1
True,1660.807,61400,107529,3.68625,-136.2866,-0.080289608,-0.103434504,1660807,1660809,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.55289,0.979367,2.382538,44.53125,168.3105,854.7168,-25.94625,3.57,38,-26,-46,48.33333,2026-08-29T20:02:20.174Z,2555,1007,1660807,,,4294967295,-1
True,1662.738,62570,108805,2.06125,-136.2931,-0.095616238,-0.100019733,1662738,1662739,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.54885,2.349449,0.870441,-84.375,172.7051,1091.045,-20.32125,-10.93,42,-37,-47,48.33333,2026-08-29T20:02:21.971Z,2558,1007,1662738,,,4294967295,-1
True,1664.666,63822,110114,-4.68875,-139.4028,-0.099480873,-0.10278955,1664666,1664667,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.54885,1.340789,1.598941,15.23438,151.2207,929.9121,-24.38375,6.3825,40,-33,-46,48.33333,2026-08-29T20:02:23.898Z,2561,1007,1664666,,,4294967295,-1
True,1665.91,64637,110940,2.12375,-138.6136,-0.103260983,-0.103799212,1665910,1665912,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.54885,3.259238,1.558594,-59.96094,190.7715,985.5762,-26.63375,6.82,39,-36,-48,48.33333,2026-08-29T20:02:25.143Z,2563,1007,1665910,,,4294967295,-1
True,1667.824,65910,112214,0.62375,-139.3021,-0.099573869,-0.099575181,1667824,1667826,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.54885,4.232555,0.593916,-23.33984,186.8652,1002.178,-21.44625,-9.6175,32,-37,-47,48.88889,2026-08-29T20:02:27.095Z,2566,1007,1667824,,,4294967295,-1
True,1669.617,66919,113227,-2.18875,-140.6367,-0.051546829,-0.054567341,1669617,1669619,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.54885,2.622466,1.392314,-7.226563,158.0566,1016.338,-23.57125,4.2575,42,-28,-47,48.33333,2026-08-29T20:02:28.986Z,2569,1007,1669617,,,4294967295,-1
True,1670.997,66924,113234,1.37375,-142.3997,0,0,1670997,1670999,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.54885,1.99174,2.038192,-12.59766,162.9395,1001.689,-24.57125,-0.43,42,-28,-45,48.33333,2026-08-29T20:02:30.249Z,2571,1007,1670997,,,4294967295,-1
True,1672.794,66924,113497,-7.81375,-144.5843,0,-0.0315615,1672794,1672796,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.56893,1.796943,2.032713,-4.785156,152.6855,996.3184,-23.94625,-0.6175,41,-25,-44,48.88889,2026-08-29T20:02:32.161Z,2574,1007,1672794,,,4294967295,-1
True,1674.721,66924,113973,-13.06375,-149.4878,0,-0.041694947,1674721,1674722,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.56893,1.010985,2.31925,-22.85156,157.0801,1026.104,-24.82125,0.3825,40,-18,-46,48.88889,2026-08-29T20:02:33.964Z,2577,1007,1674721,,,4294967295,-1
True,1675.966,66711,114313,-23.12625,-154.8425,0.03422719,-0.045715982,1675966,1675968,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.56893,0.555364,2.742217,-4.296875,186.377,995.8301,-25.25875,15.57,38,-12,-47,48.33333,2026-08-29T20:02:35.206Z,2579,1007,1675966,,,4294967295,-1
True,1677.88,66229,114781,-24.37625,-157.1273,0.041184651,-0.036119159,1677880,1677882,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.56893,4.087156,0.083548,-15.03906,154.1504,987.041,-25.13375,-3.43,17,-20,-49,48.88889,2026-08-29T20:02:37.116Z,2582,1007,1677880,,,4294967295,-1
True,1679.81,65898,115173,-2.81375,-158.511,0.001323661,-0.020737322,1679810,1679811,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.56893,7.551555,-2.591447,-4.296875,168.7988,988.9941,-24.07125,0.0075,1,-14,-47,48.33333,2026-08-29T20:02:39.042Z,2585,1007,1679810,,,4294967295,-1
True,1681.054,65898,115174,0.87375,-158.0363,0,0,1681054,1681056,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.56893,7.706883,-2.74464,-9.179688,162.9395,997.7832,-24.50875,-0.43,2,-12,-46,48.33333,2026-08-29T20:02:40.292Z,2587,1007,1681054,,,4294967295,-1
True,1682.852,65898,115174,1.56125,-157.5708,0,0,1682852,1682853,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.58064,7.516105,-2.653592,-8.203125,161.9629,999.248,-24.38375,-0.805,1,-13,-47,48.88889,2026-08-29T20:02:42.085Z,2590,1007,1682852,,,4294967295,-1
True,1684.645,65898,115390,-17.56375,-157.6184,0,-0.057593912,1684645,1684647,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.58064,8.384552,-3.201071,-12.59766,181.0059,1021.709,-23.38375,0.6325,2,-17,-47,48.88889,2026-08-29T20:02:44.021Z,2593,1007,1684645,,,4294967295,-1
True,1685.89,66165,116100,-7.31375,-154.5297,-0.080535179,-0.080875303,1685890,1685892,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.58064,12.29459,-9.166674,-1.367188,152.6855,860.5762,-25.50875,16.57,-3,-38,-50,48.88889,2026-08-29T20:02:45.258Z,2595,1007,1685890,,,4294967295,-1
True,1687.804,67301,117371,-7.06375,-154.2999,-0.094428722,-0.100722138,1687804,1687806,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.58064,10.55966,-6.75171,65.52734,139.9902,780.498,-26.94625,10.5075,3,-21,-48,48.33333,2026-08-29T20:02:47.175Z,2598,1007,1687804,,,4294967295,-1
True,1689.733,68558,118668,-5.56375,-151.4916,-0.100157585,-0.100825333,1689733,1689734,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.58064,11.6419,-10.09187,67.48047,126.3184,849.3457,-24.69625,4.5075,-1,-29,-50,48.33333,2026-08-29T20:02:49.106Z,2601,1007,1689733,,,4294967295,-1
True,1690.979,69384,119500,1.31125,-150.2794,-0.108888931,-0.108999366,1690979,1690981,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.58064,10.53222,-9.121573,61.13281,244.9707,927.4707,-27.13375,-1.4925,0,-23,-48,48.33333,2026-08-29T20:02:50.348Z,2603,1007,1690979,,,4294967295,-1
True,1692.91,70666,120793,2.99875,-148.1374,-0.099860392,-0.100141672,1692910,1692912,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.54885,9.520539,-8.824562,84.57031,109.2285,1084.697,-21.57125,-7.055,2,-21,-48,48.33333,2026-08-29T20:02:52.279Z,2606,1007,1692910,,,4294967295,-1
True,1694.839,71719,121862,2.37375,-145.4732,-0.050291514,-0.052057197,1694839,1694840,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.54885,9.425755,-8.643022,-10.15625,160.0098,1012.432,-23.19625,-3.4925,0,-27,-51,48.88889,2026-08-29T20:02:54.206Z,2609,1007,1694839,,,4294967295,-1
True,1696.083,71725,121870,1.12375,-143.631,0,0,1696083,1696085,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.54885,9.556691,-7.50219,-7.226563,162.9395,1001.689,-24.69625,0.2575,3,-26,-49,48.88889,2026-08-29T20:02:55.491Z,2611,1007,1696083,,,4294967295,-1
True,1697.997,71725,122182,-12.31375,-142.5675,0,-0.040548269,1697997,1697999,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.54885,10.13779,-8.345983,5.957031,163.916,1003.643,-25.19625,-0.18,0,-31,-50,48.33333,2026-08-29T20:02:57.232Z,2614,1007,1697997,,,4294967295,-1
True,1699.79,71725,122569,-8.31375,-139.8045,0,-0.031261905,1699790,1699792,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.54885,11.10866,-9.526506,-9.179688,160.0098,995.3418,-25.00875,-0.8675,0,-36,-49,48.33333,2026-08-29T20:02:59.157Z,2617,1007,1699790,,,4294967295,-1
True,1701.036,71509,122902,-24.18875,-138.3574,0.023062956,-0.046196722,1701036,1701038,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.54885,11.08884,-8.604079,2.539063,182.4707,1005.596,-22.19625,-0.8675,6,-43,-45,48.33333,2026-08-29T20:03:00.402Z,2619,1007,1701036,,,4294967295,-1
True,1702.968,71075,123442,-17.87625,-137.2844,0.032287551,-0.038585238,1702968,1702969,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.5566,10.12957,-6.048254,-15.52734,164.8926,969.4629,-23.63375,0.945,23,-51,-47,48.33333,2026-08-29T20:03:02.336Z,2622,1007,1702968,,,4294967295,-1
True,1704.897,70702,123713,-2.31375,-135.9316,0.015663388,-0.005735905,1704897,1704898,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.5566,8.328207,-3.40167,-11.13281,171.2402,988.5059,-24.82125,-0.18,33,-48,-44,50,2026-08-29T20:03:04.271Z,2625,1007,1704897,,,4294967295,-1
True,1706.141,70702,123713,-0.31375,-133.5339,0,-0.011487458,1706141,1706143,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.5566,7.311871,-2.521483,-19.92188,161.4746,991.9238,-24.75875,-0.3675,31,-51,-44,48.33333,2026-08-29T20:03:05.514Z,2627,1007,1706141,,,4294967295,-1
True,1708.054,70703,123773,0.81125,-131.8873,0,0,1708054,1708056,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.5566,6.574051,-1.652091,-15.03906,169.2871,998.2715,-24.50875,-0.18,30,-47,-47,48.33333,2026-08-29T20:03:07.290Z,2630,1007,1708054,,,4294967295,-1
True,1709.878,70703,124065,-22.18875,-130.4165,0,-0.063330056,1709878,1709879,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.5566,4.473735,-0.227813,8.886719,143.8965,979.2285,-24.57125,-3.305,34,-39,-44,48.33333,2026-08-29T20:03:09.111Z,2633,1007,1709878,,,4294967295,-1
True,1711.138,71046,124816,-8.87625,-137.6484,-0.073719019,-0.091363939,1711138,1711140,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.5566,3.445767,0.003597,31.34766,129.248,1070.537,-20.07125,0.8825,38,-40,-48,48.33333,2026-08-29T20:03:10.373Z,2635,1007,1711138,,,4294967295,-1
True,1712.384,71782,125653,-1.75125,-137.0979,-0.085935732,-0.096836708,1712384,1712385,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.5566,4.71016,4.936978,-167.8711,181.0059,699.4434,-25.00875,-3.7425,38,-39,-49,48.33333,2026-08-29T20:03:11.750Z,2637,1007,1712384,,,4294967295,-1
True,1714.313,73024,126948,-4.00125,-136.7481,-0.098829859,-0.100815133,1714313,1714315,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.54493,3.880257,3.113875,59.66797,158.0566,1314.189,-22.07125,9.445,36,-34,-47,48.88889,2026-08-29T20:03:13.585Z,2640,1007,1714313,,,4294967295,-1
True,1716.241,74294,128238,-4.87625,-136.5364,-0.097511964,-0.097953482,1716241,1716243,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.54493,4.839915,0.597231,23.53516,239.1113,837.627,-24.38375,2.6325,43,-36,-48,48.33333,2026-08-29T20:03:15.475Z,2643,1007,1716241,,,4294967295,-1
True,1717.487,75111,129073,-2.18875,-138.0615,-0.102642653,-0.091355631,1717487,1717489,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.54493,3.876014,0.600086,50.87891,178.5645,1131.572,-25.07125,-3.3675,40,-37,-47,48.33333,2026-08-29T20:03:16.722Z,2645,1007,1717487,,,4294967295,-1
True,1719.402,75692,129666,1.12375,-136.9585,-0.001762225,-0.002202781,1719402,1719404,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.54493,4.573246,-0.307293,-11.62109,169.7754,999.7363,-24.82125,-1.9925,37,-40,-45,48.33333,2026-08-29T20:03:18.637Z,2648,1007,1719402,,,4294967295,-1
