packet_id,source_elapsed_s,send_monotonic_ns,datagram_bytes
760,76.0,1328494113512,1127
761,76.1,1328594741322,1127
762,76.2,1328693919595,1127
763,76.3,1328794540785,1127
764,76.4,1328893912269,1127
765,76.5,1329000795191,1127
766,76.6,1329094787523,1127
767,76.7,1329198522065,1127
768,76.8,1329294953078,1127
769,76.9,1329398784191,1127
770,77.0,1329493827397,1127
771,77.1,1329595187477,1127
772,77.2,1329699408347,1127
773,77.3,1329799925516,1127
774,77.4,1329897073108,1127
775,77.5,1329997759022,1127
776,77.6,1330094403999,1127
777,77.7,1330194140354,1127
778,77.8,1330308549112,1127
779,77.9,1330396570188,1127
780,78.0,1330498055676,1127
781,78.1,1330594490139,1127
782,78.2,1330694272282,1127
783,78.3,1330794354889,1127
784,78.4,1330894731807,1127
785,78.5,1330994660823,1127
786,78.6,1331096684749,1127
787,78.7,1331193932308,1127
788,78.8,1331298820727,1127
789,78.9,1331394610153,1127
790,79.0,1331507527239,1127
791,79.1,1331595961775,1127
792,79.2,1331694132990,1127
793,79.3,1331796261343,1127
794,79.4,1331900644686,1127
795,79.5,1331993964721,1127
796,79.6,1332099863039,1127
797,79.7,1332200145916,1127
798,79.8,1332294615864,1127
799,79.9,1332394355581,1127
800,80.0,1332546405728,1127
801,80.1,1332599700471,1127
802,80.2,1332694815781,1127
803,80.3,1332795713529,1127
804,80.4,1332893855399,1127
805,80.5,1332994337456,1127
806,80.6,1333098541129,1127
807,80.7,1333202430201,1127
808,80.8,1333294230270,1127
809,80.9,1333399246815,1127
810,81.0,1333509414628,1127
811,81.1,1333595391339,1127
812,81.2,1333694916120,1127
813,81.3,1333796401243,1127
814,81.4,1333894606388,1127
815,81.5,1333995180214,1127
816,81.6,1334096228736,1127
817,81.7,1334194413828,1127
818,81.8,1334293953307,1127
819,81.9,1334394918964,1127
820,82.0,1334501807335,1127
821,82.1,1334594704466,1127
822,82.2,1334698021686,1127
823,82.3,1334795153224,1127
824,82.4,1334912841995,1127
825,82.5,1334994797496,1127
826,82.6,1335095496046,1127
827,82.7,1335193869817,1127
828,82.8,1335311054756,1127
829,82.9,1335395975053,1127
830,83.0,1335498473026,1127
831,83.1,1335594370977,1127
832,83.2,1335697759797,1127
833,83.3,1335794116296,1127
834,83.4,1335903095116,1127
835,83.5,1335994714810,1127
836,83.6,1336094038867,1127
837,83.7,1336194263884,1127
838,83.8,1336293828545,1127
839,83.9,1336393839167,1127
