t_wall_unix_s,http_latency_ms,L,R,millis,enc_left,enc_right,v_forward_mps,omega_rad_s,delta_v_asymmetry,ax,ay,az,gx,gy,gz,temp,vibration_rms,gps_valid,lat,lon,alt_m,speed_mps,surface,speed_setting,turn_type,vibration_level,log_file
1784156129.0168307,672.0,-0.114769432,-0.137870548,2551878.0,290191.0,415512.0,0.736515039245918,3.6175080709707577,0.5100686380068767,-99.85352,21.68945,1072.822,-1.45875,-15.0425,-2.7775,46.66667,44.337174307680876,True,37.24888,-80.41805483,,,SMOOTH,LOW,SHARP_TURN,LOW,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3_20260715_185341.csv
1784156129.9342446,672.0,-0.132976337,-0.155116211,2552798.0,290922.0,416380.0,1.2029494869808202,1.461942789743344,0.20613393335381147,73.97461,-35.92773,1019.6,1.16625,-3.98,2.41,47.22222,75.65601015347872,True,37.24887883,-80.41805283,,,SMOOTH,LOW,SHARP_TURN,HIGH,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3_20260715_185341.csv
1784156131.1013083,641.0,-0.12896805,-0.150462725,2553951.0,291947.0,417480.0,1.598666453930108,0.8003336440200801,0.1128470438068313,-114.502,29.01367,1098.701,-4.33375,-10.605,-0.9025,46.66667,77.05410465525631,True,37.24887967,-80.41805033,,,SMOOTH,LOW,SHARP_TURN,HIGH,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3_20260715_185341.csv
1784156132.2526755,718.0,-0.133645648,-0.133487557,2555115.0,293018.0,418586.0,1.6377867624498095,0.3734890338760359,0.05266195377652105,146.7285,25.10742,856.5137,4.04125,12.0825,-2.4025,46.66667,75.0172356320023,True,37.24887717,-80.418047,,,SMOOTH,LOW,GENTLE_TURN,HIGH,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3_20260715_185341.csv
1784156133.0918174,704.0,-0.091383374,-0.114090632,2555960.0,293754.0,419338.0,1.119442674563765,0.17073784405761716,0.024074036012124017,-146.2402,-36.41602,1026.924,5.29125,-4.48,-3.965,47.22222,74.81140038770023,True,37.248877,-80.41804333,,,SMOOTH,LOW,GENTLE_TURN,HIGH,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3_20260715_185341.csv
1784156134.104616,703.0,0.0,0.0,2556944.0,294088.0,419675.0,0.5048024426292247,0.03201334576080352,0.004513881752273297,-92.04102,-6.630859,973.7012,0.41625,3.27,-1.215,46.66667,64.90358296030809,True,37.2488755,-80.41804483,,,SMOOTH,LOW,STRAIGHT,HIGH,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3_20260715_185341.csv
1784156135.079883,765.0,0.0,-0.021494675,2557938.0,294088.0,419678.0,0.002256940876136623,0.03201334576080317,0.004513881752273246,20.26367,-12.97852,980.5371,0.79125,1.395,-3.5275,46.66667,19.286718902685294,True,37.24887567,-80.418046,,,SMOOTH,LOW,STRAIGHT,LOW,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3_20260715_185341.csv
1784156136.0718262,687.0,0.021260806,-0.063755392,2558927.0,294084.0,420030.0,0.2618051416318483,3.7989170302819764,0.5356473012697586,12.45117,-13.4668,964.9121,-0.95875,-3.855,-22.715,47.22222,7.7402643629219945,True,37.24887633,-80.41804667,,,SMOOTH,LOW,SHARP_TURN,LOW,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3_20260715_185341.csv
1784156137.066778,719.0,0.022925907,-0.04590077,2559920.0,293980.0,420529.0,0.2971638820246554,6.434682497921438,0.9072902322069226,16.35742,5.087891,975.6543,1.35375,5.145,-29.09,46.66667,5.042320560170705,True,37.24887517,-80.4180465,,,SMOOTH,LOW,SHARP_TURN,LOW,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3_20260715_185341.csv
1784156138.059013,750.0,0.0,0.0,2560904.0,293869.0,420655.0,0.01128470438068312,2.529054315103451,0.35659665842958654,-9.521484,-12.97852,979.5605,0.35375,-0.98,0.4725,47.22222,5.893285811131207,True,37.24887367,-80.41804717,,,SMOOTH,LOW,SHARP_TURN,LOW,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3_20260715_185341.csv
1784156139.0616,672.0,0.0,0.0,2561905.0,293869.0,420655.0,0.0,0.0,0.0,-5.126953,-5.654297,980.5371,-0.39625,-1.6675,0.0975,47.22222,4.499397187339715,True,37.24887167,-80.41804683,,,SMOOTH,LOW,STRAIGHT,LOW,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3_20260715_185341.csv
1784156140.0454645,640.0,0.0,0.0,2562884.0,293869.0,420655.0,0.0,0.0,0.0,-4.638672,-5.166016,980.0488,0.29125,1.5825,0.0975,46.66667,23.064357649849278,True,37.2488715,-80.41804683,,,SMOOTH,LOW,STRAIGHT,LOW,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3_20260715_185341.csv
1784156141.0649972,719.0,0.0,-0.069009047,2563929.0,293869.0,420686.0,0.023321722386745104,0.33080457286163273,0.04664344477349021,5.126953,-6.630859,981.0254,0.66625,-2.2925,-22.465,46.66667,51.503014067737084,True,37.24887183,-80.41804633,,,SMOOTH,LOW,GENTLE_TURN,LOW,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3_20260715_185341.csv
1784156142.0659368,735.0,-0.064484025,-0.12896805,2564913.0,293998.0,421336.0,0.5860523141701431,5.559651047126149,0.783910797644787,90.57617,-26.65039,940.0098,0.85375,5.2075,-19.84,47.22222,54.3406353993599,True,37.24887267,-80.418046,,,SMOOTH,LOW,SHARP_TURN,HIGH,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3_20260715_185341.csv
1784156143.0526698,687.0,-0.128949629,-0.128986477,2565893.0,294649.0,422172.0,1.1186903609383863,1.9741563219161964,0.27835604139018366,41.74805,-29.0918,1049.385,-1.83375,0.895,0.41,47.22222,109.3026301130252,True,37.24887233,-80.41804633,,,SMOOTH,LOW,SHARP_TURN,HIGH,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3_20260715_185341.csv
1784156144.0494015,703.0,-0.150462725,-0.12896805,2566896.0,295509.0,423108.0,1.3511552711804586,0.8110047592736808,0.11435167105758898,60.79102,42.68555,1002.51,-3.02125,11.7075,-7.215,46.66667,120.1215381398124,True,37.24887467,-80.4180415,,,SMOOTH,LOW,SHARP_TURN,HIGH,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3_20260715_185341.csv
1784156145.0311213,750.0,-0.150570275,-0.150677979,2567880.0,296412.0,424044.0,1.38350475707175,0.3521468033688348,0.04965269927500571,-119.3848,-11.51367,758.8574,1.91625,-3.855,1.41,47.22222,118.50889116531775,True,37.24887433,-80.418042,,,SMOOTH,LOW,GENTLE_TURN,HIGH,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3_20260715_185341.csv
1784156146.038705,750.0,-0.114647002,-0.114786943,2568893.0,297335.0,424993.0,1.408331106709253,0.27744899659362726,0.03912030851970144,44.18945,43.17383,1067.939,-0.95875,5.8325,-2.0275,47.22222,109.59203113316661,True,37.2488565,-80.41803483,,,SMOOTH,LOW,GENTLE_TURN,HIGH,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3_20260715_185341.csv
1784156147.0522125,781.0,0.0,-0.046006031,2569913.0,297658.0,425336.0,0.5010408745023304,0.2134223050720212,0.030092545015154987,3.662109,-20.30273,976.6309,-0.20875,1.895,-12.9025,46.66667,108.21435057018971,True,37.24884917,-80.41803317,,,SMOOTH,LOW,GENTLE_TURN,HIGH,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3_20260715_185341.csv
1784156148.0805802,765.0,0.0,-0.069019599,2570943.0,297658.0,425731.0,0.2971638820246554,4.215090525172418,0.5943277640493108,-18.79883,-6.630859,976.1426,-0.52125,-3.0425,-23.7775,46.66667,52.11125244946934,True,37.24884883,-80.41803383,,,SMOOTH,LOW,SHARP_TURN,LOW,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3_20260715_185341.csv
1784156149.1119678,688.0,0.023137433,-0.046267751,2571982.0,297578.0,426202.0,0.2941546275231399,5.879784504734183,0.8290496151675197,-46.14258,30.47852,977.6074,1.22875,3.0825,-19.0275,46.66667,15.266526462511383,True,37.24884717,-80.41803533,,,SMOOTH,LOW,SHARP_TURN,LOW,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3_20260715_185341.csv
1784156150.1101038,688.0,0.0,0.0,2572951.0,297492.0,426319.0,0.02332172238674511,2.1662363964810147,0.305439331903823,2.197266,-15.9082,987.8613,0.10375,0.0825,1.0975,47.22222,12.521235389203369,True,37.24884717,-80.41803633,,,SMOOTH,LOW,SHARP_TURN,LOW,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3_20260715_185341.csv
1784156151.0977018,719.0,0.0,0.0,2573959.0,297492.0,426319.0,0.0,0.0,0.0,13.42773,-13.4668,978.0957,-0.02125,1.0825,-0.09,46.66667,23.296440983563137,True,37.2488465,-80.4180365,,,SMOOTH,LOW,STRAIGHT,LOW,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3_20260715_185341.csv
1784156152.0958016,750.0,0.0,0.0,2574958.0,297492.0,426319.0,0.0,0.0,0.0,12.45117,-14.44336,981.5137,-0.33375,0.52,0.16,46.66667,47.653050494303486,True,37.24884617,-80.41803383,,,SMOOTH,LOW,STRAIGHT,LOW,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3_20260715_185341.csv
1784156153.0986004,766.0,0.0,-0.02145483,2575944.0,297492.0,426323.0,0.003009254501515498,0.04268446101440422,0.006018509003030996,55.41992,-10.04883,990.3027,-0.02125,1.3325,-7.215,46.66667,67.05462218338597,True,37.24884583,-80.41803167,,,SMOOTH,LOW,STRAIGHT,HIGH,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3_20260715_185341.csv
1784156154.1091428,781.0,-0.092778002,-0.115972503,2576981.0,297639.0,427014.0,0.6304388180674967,5.805086697958975,0.8185172244122154,52.00195,-1.259766,890.2051,-2.83375,11.895,-21.215,47.22222,122.356084143831,True,37.24884533,-80.4180305,,,SMOOTH,LOW,SHARP_TURN,HIGH,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3_20260715_185341.csv
1784156154.951595,750.0,-0.128931213,-0.150484223,2577796.0,298199.0,427715.0,0.9486674816027607,1.504627250757749,0.21215244235684258,11.96289,-11.51367,867.7441,-3.39625,4.2075,-3.7775,47.22222,123.6039795603197,True,37.24884833,-80.418027,,,SMOOTH,LOW,SHARP_TURN,HIGH,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3_20260715_185341.csv
1784156156.221546,719.0,-0.150548753,-0.12944886,2579060.0,299238.0,428911.0,1.6814209527217843,1.675365094815366,0.2362264783689666,-14.4043,-13.4668,1186.104,-3.39625,3.2075,-3.34,47.22222,128.29569024689494,True,37.2488485,-80.41802433,,,SMOOTH,LOW,SHARP_TURN,HIGH,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3_20260715_185341.csv
1784156157.0742972,781.0,-0.138824596,-0.138803252,2579938.0,300039.0,429734.0,1.221757327615292,0.2347645355792232,0.03310179951667047,67.13867,9.970703,933.1738,-1.14625,-3.73,6.41,46.66667,121.86988287169532,True,37.24884717,-80.41802433,,,SMOOTH,LOW,GENTLE_TURN,HIGH,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3_20260715_185341.csv
1784156158.1494086,719.0,-0.107519455,-0.10767334,2580991.0,301017.0,430727.0,1.4828101556217614,0.1600667288040176,0.022569408761366483,24.6582,-52.5293,908.7598,2.29125,16.9575,-1.5275,46.66667,112.79714075849448,True,37.24884583,-80.418019,,,SMOOTH,LOW,GENTLE_TURN,HIGH,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3_20260715_185341.csv
1784156158.9417288,766.0,0.0,0.0,2581805.0,301352.0,431057.0,0.5002885608769515,-0.05335557626800505,0.007523136253788712,-9.033203,-15.41992,981.5137,-0.70875,-1.48,0.7225,47.22222,47.50793016430162,True,37.24884383,-80.41801983,,,SMOOTH,LOW,STRAIGHT,LOW,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3_20260715_185341.csv
1784156160.0744648,750.0,0.0,-0.068819664,2582932.0,301352.0,431218.0,0.12112249368599878,1.71804955582977,0.24224498737199757,-3.662109,-21.76758,989.3262,0.22875,-1.23,-19.4025,46.66667,43.58239278920423,True,37.2488455,-80.41802117,,,SMOOTH,LOW,SHARP_TURN,LOW,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3_20260715_185341.csv
1784156161.085482,657.0,0.0,-0.046246419,2583945.0,301312.0,431642.0,0.28888843214548776,4.9513974776708904,0.6981470443515955,1.708984,-25.18555,971.748,-0.83375,-0.98,-12.0275,47.22222,15.83388577224173,True,37.24884883,-80.41802583,,,SMOOTH,LOW,SHARP_TURN,LOW,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3_20260715_185341.csv
1784156162.0864425,672.0,0.0,0.0,2584945.0,301312.0,431687.0,0.03385411314204935,0.4802001864120476,0.0677082262840987,2.197266,-16.39648,979.0723,-0.33375,15.3325,0.0975,47.22222,17.159575755627543,True,37.248849,-80.41802933,,,SMOOTH,LOW,GENTLE_TURN,LOW,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3_20260715_185341.csv
1784156163.078866,719.0,0.0,0.0,2585920.0,301312.0,431687.0,0.0,0.0,0.0,2.197266,-12.97852,978.0957,0.10375,16.145,0.035,46.66667,19.569024681959032,True,37.24885283,-80.41803017,,,SMOOTH,LOW,STRAIGHT,LOW,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3_20260715_185341.csv
1784156164.0660648,750.0,0.0,0.0,2586923.0,301312.0,431687.0,0.0,0.0,0.0,1.220703,-12.49023,979.0723,0.60375,3.4575,-0.4025,46.66667,61.01751694851379,True,37.2488565,-80.418035,,,SMOOTH,LOW,STRAIGHT,HIGH,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3_20260715_185341.csv
1784156165.0579488,656.0,0.0,-0.021144284,2587906.0,301312.0,431692.0,0.003761568126894372,0.05335557626800528,0.007523136253788744,43.70117,-46.18164,950.752,0.35375,16.395,-8.6525,47.22222,98.2419630391853,True,37.24886017,-80.41803867,,,SMOOTH,LOW,STRAIGHT,HIGH,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3_20260715_185341.csv
1784156166.0534909,671.0,-0.063361619,-0.126669896,2588901.0,301439.0,432376.0,0.6101263501822671,5.943811196255788,0.838077378672066,124.2676,33.4082,864.8145,0.79125,12.02,-17.84,46.66667,107.28021093308614,True,37.24886083,-80.41804333,,,SMOOTH,LOW,SHARP_TURN,HIGH,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3_20260715_185341.csv
1784156167.068894,735.0,-0.107473375,-0.150462725,2589921.0,302152.0,433280.0,1.21649113223764,2.038183013437801,0.28738380489473,98.38867,-122.8418,1137.764,1.66625,-4.105,-0.6525,47.22222,121.06810222597365,True,37.248857,-80.41804183,,,SMOOTH,LOW,SHARP_TURN,HIGH,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3_20260715_185341.csv
1784156168.0667884,750.0,-0.114821982,-0.114927227,2590920.0,303026.0,434212.0,1.3586784074342473,0.6189246847088615,0.08726838054394948,76.9043,-95.00977,1039.131,2.22875,7.145,-2.5275,47.22222,127.19556005878826,True,37.24885817,-80.41804683,,,SMOOTH,LOW,SHARP_TURN,HIGH,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3_20260715_185341.csv
1784156169.0705771,765.0,-0.12896805,-0.12896805,2591917.0,303946.0,435158.0,1.4038172249569796,0.27744899659362726,0.03912030851970144,46.63086,-16.88477,835.5176,-0.39625,-6.855,6.66,47.22222,116.60435856126547,True,37.248858,-80.418049,,,SMOOTH,LOW,GENTLE_TURN,HIGH,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3_20260715_185341.csv
1784156170.0575545,656.0,-0.091843568,-0.114927227,2592912.0,304865.0,436091.0,1.3932848342016753,0.14939561355041514,0.021064781510608532,57.86133,-74.99023,835.5176,3.22875,15.52,-1.9025,47.22222,87.9402018470788,True,37.248859,-80.41805083,,,SMOOTH,LOW,GENTLE_TURN,HIGH,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3_20260715_185341.csv
1784156171.0673163,719.0,0.0,0.0,2593916.0,305198.0,436446.0,0.5175917742606656,0.2347645355792232,0.03310179951667047,4.638672,-6.142578,973.2129,-0.08375,-4.9175,1.535,46.66667,76.76076652602366,True,37.248861,-80.418052,,,SMOOTH,LOW,GENTLE_TURN,HIGH,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3_20260715_185341.csv
1784156172.0515263,765.0,0.0,0.0,2594902.0,305198.0,436448.0,0.001504627250757749,0.02134223050720211,0.003009254501515498,47.11914,-15.9082,957.5879,0.54125,1.5825,-3.84,46.66667,51.06629247601908,True,37.24886317,-80.4180525,,,SMOOTH,LOW,STRAIGHT,LOW,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3_20260715_185341.csv
1784156173.0698678,640.0,0.0,-0.043081668,2595913.0,305198.0,436818.0,0.27835604139018355,3.948312643832391,0.5567120827803671,8.056641,-16.39648,953.6816,1.91625,4.27,-22.6525,47.22222,30.08510599020052,True,37.2488605,-80.41805367,,,SMOOTH,LOW,SHARP_TURN,LOW,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3_20260715_185341.csv
1784156174.1407816,719.0,0.021494675,-0.021473202,2596983.0,305099.0,437266.0,0.2625574552572272,5.837100043719778,0.8230311061644886,14.89258,4.599609,977.6074,0.41625,-1.23,-15.59,46.66667,11.602050624209477,True,37.24886433,-80.4180525,,,SMOOTH,LOW,SHARP_TURN,LOW,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3_20260715_185341.csv
1784156174.886562,688.0,0.0,0.0,2597734.0,305089.0,437355.0,0.059432776404931074,1.0564404101065046,0.14895809782501712,-9.033203,17.7832,961.4941,-0.77125,0.0825,0.3475,48.33333,8.586212268137764,True,37.24886667,-80.41804883,,,SMOOTH,LOW,SHARP_TURN,LOW,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3_20260715_185341.csv
1784156176.0874822,719.0,0.0,0.0,2598947.0,305089.0,437356.0,0.0007523136253788745,0.010671115253601055,0.001504627250757749,25.63477,-6.142578,977.6074,-0.14625,-1.605,0.2225,46.66667,7.026236658912051,True,37.24886683,-80.4180485,,,SMOOTH,LOW,STRAIGHT,LOW,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3_20260715_185341.csv
1784156177.111452,719.0,0.0,0.0,2599963.0,305089.0,437356.0,0.0,0.0,0.0,10.49805,-4.677734,980.5371,-0.58375,2.145,-0.215,46.66667,4.528986433558809,True,37.24886717,-80.41804783,,,SMOOTH,LOW,STRAIGHT,LOW,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3_20260715_185341.csv
1784156178.108535,688.0,0.0,0.0,2600982.0,305089.0,437356.0,0.0,0.0,0.0,7.080078,-6.142578,979.5605,0.10375,-0.1675,-0.1525,47.22222,0.0,True,37.248867,-80.4180475,,,SMOOTH,LOW,STRAIGHT,LOW,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3_20260715_185341.csv
1784156179.1247342,750.0,0.0,0.0,2601968.0,305089.0,437356.0,0.0,0.0,0.0,7.080078,-4.189453,980.0488,-0.08375,1.77,-0.1525,46.66667,0.0,True,37.24886817,-80.41804583,,,SMOOTH,LOW,STRAIGHT,LOW,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3_20260715_185341.csv
1784156408.0218778,719.0,0.0,0.0,2830928.0,349259.0,506579.0,0.0,0.0,0.0,1.220703,-6.142578,981.0254,-0.08375,1.395,0.2225,47.22222,0.0,True,37.24887617,-80.41806533,,,SMOOTH,LOW,STRAIGHT,LOW,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4_20260715_190007.csv
1784156409.1266754,734.0,0.0,0.0,2831968.0,349259.0,506579.0,0.0,0.0,0.0,3.173828,-6.142578,980.5371,0.04125,0.4575,-0.09,47.22222,0.0,True,37.248876,-80.418066,,,SMOOTH,LOW,STRAIGHT,LOW,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4_20260715_190007.csv
1784156410.3763866,718.0,0.0,0.0,2833220.0,349259.0,506579.0,0.0,0.0,0.0,3.662109,-7.607422,981.0254,0.10375,-1.5425,0.2225,47.22222,2.308475710905379,True,37.248876,-80.41806617,,,SMOOTH,LOW,STRAIGHT,LOW,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4_20260715_190007.csv
1784156411.1314256,672.0,0.0,0.0,2833989.0,349259.0,506579.0,0.0,0.0,0.0,3.173828,-7.119141,979.0723,-0.14625,0.3325,-0.1525,47.22222,2.9215241141979273,True,37.248876,-80.41806617,,,SMOOTH,LOW,STRAIGHT,LOW,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4_20260715_190007.csv
1784156411.8556316,766.0,0.0,0.0,2834714.0,349259.0,506579.0,0.0,0.0,0.0,5.615234,-7.119141,980.0488,-0.20875,-0.73,0.0975,47.22222,7.412991843497483,True,37.24887617,-80.41806783,,,SMOOTH,LOW,STRAIGHT,LOW,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4_20260715_190007.csv
1784156413.2985263,765.0,0.0,0.0,2836143.0,349259.0,506579.0,0.0,0.0,0.0,5.615234,-6.142578,980.5371,-0.08375,2.0825,0.3475,47.22222,14.747443950618708,True,37.24887617,-80.418068,,,SMOOTH,LOW,STRAIGHT,LOW,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4_20260715_190007.csv
1784156414.1209855,672.0,0.0,-0.046360414,2836992.0,349259.0,506589.0,0.007523136253788744,0.10671115253601056,0.015046272507577488,22.2168,-26.16211,954.6582,1.16625,1.9575,-12.4025,47.22222,17.811107232427748,True,37.24887617,-80.41806817,,,SMOOTH,LOW,GENTLE_TURN,LOW,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4_20260715_190007.csv
1784156415.057452,641.0,-0.021497746,-0.085990984,2837904.0,349354.0,507132.0,0.4799760929917219,4.780659633613273,0.6740730083394715,35.40039,-55.45898,988.3496,1.72875,6.145,-14.7775,47.22222,26.106232761856678,True,37.24887633,-80.41806817,,,SMOOTH,LOW,SHARP_TURN,LOW,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4_20260715_190007.csv
1784156416.110807,719.0,-0.064520894,-0.064631755,2838953.0,349683.0,507586.0,0.5890615686716586,1.3338894067001317,0.18807840634471856,22.2168,-3.701172,945.8691,-0.14625,-5.355,-0.1525,47.22222,40.49465402830652,True,37.24887583,-80.41806633,,,SMOOTH,LOW,SHARP_TURN,LOW,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4_20260715_190007.csv
1784156417.1385217,657.0,-0.107458024,-0.128949629,2840000.0,350108.0,508087.0,0.6966424171008376,0.8110047592736808,0.11435167105758898,-20.26367,-2.724609,929.7559,-0.89625,-2.9175,3.3475,47.22222,39.95373469744226,True,37.248875,-80.4180655,,,SMOOTH,LOW,SHARP_TURN,LOW,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4_20260715_190007.csv
1784156418.1194477,750.0,-0.107458024,-0.107458024,2840970.0,350886.0,508911.0,1.2052064278569568,0.49087130166564946,0.06921285353485657,0.244141,10.94727,1022.529,1.66625,5.9575,-6.965,47.22222,59.23323114285292,True,37.24887433,-80.41806483,,,SMOOTH,LOW,GENTLE_TURN,HIGH,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4_20260715_190007.csv
1784156419.1686676,828.0,-0.058322235,-0.059382668,2842155.0,351490.0,509557.0,0.9403920317235931,0.4481868406512444,0.06319434453182546,24.16992,8.994141,977.1191,-1.89625,-1.105,-1.715,47.22222,73.67585408754213,True,37.24887117,-80.41806267,,,SMOOTH,LOW,GENTLE_TURN,HIGH,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4_20260715_190007.csv
1784156420.1282675,703.0,-0.107396663,-0.128784073,2842980.0,352049.0,510107.0,0.8343158105451717,-0.09604003728240958,0.013541645256819751,115.9668,56.8457,890.6934,-2.33375,1.8325,6.41,47.22222,71.32502744943882,True,37.24887117,-80.41806267,,,SMOOTH,LOW,STRAIGHT,HIGH,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4_20260715_190007.csv
1784156421.1813395,953.0,-0.103219267,-0.092833655,2844052.0,352972.0,511035.0,1.3925325205762966,0.05335557626800653,0.00752313625378892,66.65039,25.10742,1084.541,-0.58375,0.7075,6.8475,47.22222,64.51839799685605,True,37.24887017,-80.418063,,,SMOOTH,LOW,STRAIGHT,HIGH,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4_20260715_190007.csv
1784156422.1876938,985.0,0.0,-0.03462271,2845156.0,353342.0,511467.0,0.6033555275538572,0.6616091457232651,0.09328688954698038,-19.28711,5.576172,987.8613,1.10375,0.52,-14.4025,47.22222,66.52135080918846,True,37.2488705,-80.41806533,,,SMOOTH,LOW,SHARP_TURN,HIGH,speed-low_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4_20260715_190007.csv
