sequence,seed,path,zero_bias_replay_position_rmse_m,bias_radps,bias_degps,ate_m,heading_mae_deg,dp_p95_m,dtheta_p95_deg,rpe1_m,rpe5_m,rpe10_m
playground00,02_1042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_02_base1042\fold_07_playground00\v2_evaluated_trajectory.csv,11.128229193118697,-0.0025,-0.1432394487827058,96.15924430669885,87.40218692098708,156.40733247033467,166.49339932552573,0.01321621695125673,0.05350247407289599,0.14717395014165643
playground00,02_1042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_02_base1042\fold_07_playground00\v2_evaluated_trajectory.csv,11.128229193118697,0.005,0.2864788975654116,85.25395310027413,83.45638074393075,154.25243512920875,170.34348261882977,0.015316628401269088,0.12251376520320754,0.4062091361393809
playground00,02_1042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_02_base1042\fold_07_playground00\v2_evaluated_trajectory.csv,11.128229193118697,-0.005,-0.2864788975654116,110.5083058165362,88.9029366213676,183.49103703426113,171.05626202437676,0.01287658817527753,0.07579316428760155,0.2906603770046159
street00,02_1042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_02_base1042\fold_08_street00\v2_evaluated_trajectory.csv,36.43562263974098,0.0,0.0,36.431056622655184,20.095579621342246,74.32358214973429,39.933583645319466,0.012076304069116632,0.04807923737975803,0.10504720225009051
street00,02_1042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_02_base1042\fold_08_street00\v2_evaluated_trajectory.csv,36.43562263974098,0.0005,0.028647889756541162,68.87766254418592,39.77238109540224,133.83228671431885,77.28870755331005,0.012221574247957829,0.05379018710548069,0.1305137803042336
street00,02_1042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_02_base1042\fold_08_street00\v2_evaluated_trajectory.csv,36.43562263974098,-0.0005,-0.028647889756541162,7.5115563569951505,1.8792627878803532,14.483326235706972,3.3650828616490602,0.011937211812640475,0.04298353367847724,0.08303988271853131
street00,02_1042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_02_base1042\fold_08_street00\v2_evaluated_trajectory.csv,36.43562263974098,0.001,0.057295779513082325,99.10227593340205,59.44918417468239,187.9566155674573,114.66551638926042,0.012372804728174112,0.059940773654576354,0.15777319678238366
street00,02_1042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_02_base1042\fold_08_street00\v2_evaluated_trajectory.csv,36.43562263974098,-0.001,-0.057295779513082325,30.7828625039489,19.2584155045947,53.6766463019074,34.82940554802471,0.011804515879152868,0.038746591434929686,0.06794096898166063
street00,02_1042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_02_base1042\fold_08_street00\v2_evaluated_trajectory.csv,36.43562263974098,0.0025,0.1432394487827058,159.27542086913834,103.65607242504691,287.35733576935223,173.5892243214615,0.012860113811589125,0.07998661156740873,0.2441818387328212
street00,02_1042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_02_base1042\fold_08_street00\v2_evaluated_trajectory.csv,36.43562263974098,-0.0025,-0.1432394487827058,106.69304560419793,78.28843738027732,177.3057448506872,146.995166880014,0.011446977181218409,0.034189182611030565,0.0945225300687469
street00,02_1042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_02_base1042\fold_08_street00\v2_evaluated_trajectory.csv,36.43562263974098,0.005,0.2864788975654116,142.20163930599188,80.18140454735449,292.20819079212856,168.82906408515555,0.013772053225958881,0.11587644066724286,0.39330873392644766
street00,02_1042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_02_base1042\fold_08_street00\v2_evaluated_trajectory.csv,36.43562263974098,-0.005,-0.2864788975654116,152.39998398940108,93.22507600457925,290.70080310683494,171.19110369107992,0.010998684731330036,0.05449494820653321,0.23090392826556208
street01,02_1042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_02_base1042\fold_09_street01\v2_evaluated_trajectory.csv,30.212901307384296,0.0,0.0,30.08042301903386,11.613178390059423,49.72935188928944,19.920555458105458,0.018718404386170055,0.07052626943061847,0.13932269937238265
street01,02_1042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_02_base1042\fold_09_street01\v2_evaluated_trajectory.csv,30.212901307384296,0.0005,0.028647889756541162,71.03138739215987,29.490335064586414,118.61528403820606,53.22070255045338,0.018875774404872266,0.07630207115627695,0.16508553718418192
street01,02_1042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_02_base1042\fold_09_street01\v2_evaluated_trajectory.csv,30.212901307384296,-0.0005,-0.028647889756541162,16.946969381692572,6.277779170627084,27.94701918619341,14.73142636399734,0.01856596026048667,0.06534208433868752,0.11762880227519193
street01,02_1042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_02_base1042\fold_09_street01\v2_evaluated_trajectory.csv,30.212901307384296,0.001,0.057295779513082325,105.91797410925231,47.369348054587526,177.50369017092962,87.17868802069329,0.01903794814002792,0.08254536459278575,0.19329653831970856
street01,02_1042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_02_base1042\fold_09_street01\v2_evaluated_trajectory.csv,30.212901307384296,-0.001,-0.057295779513082325,68.02913167016251,24.147407197072624,111.92972937524048,48.63518864674398,0.018418564360559372,0.06090082349657586,0.10261872243660253
street01,02_1042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_02_base1042\fold_09_street01\v2_evaluated_trajectory.csv,30.212901307384296,0.0025,0.1432394487827058,173.53530185356723,99.11177221197676,292.9041887769765,175.76407171667674,0.019552078415863084,0.10320344547171219,0.28512959801383736
street01,02_1042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_02_base1042\fold_09_street01\v2_evaluated_trajectory.csv,30.212901307384296,-0.0025,-0.1432394487827058,236.99107363051445,77.78468792481303,381.9355623081454,150.68475926485524,0.018007884646762395,0.05374984267682521,0.11926599689137286
street01,02_1042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_02_base1042\fold_09_street01\v2_evaluated_trajectory.csv,30.212901307384296,0.005,0.2864788975654116,202.82948414889086,85.40942845970126,326.90967702373524,170.40448435366483,0.020493879914549002,0.14113564756426697,0.4470444896509305
street01,02_1042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_02_base1042\fold_09_street01\v2_evaluated_trajectory.csv,30.212901307384296,-0.005,-0.2864788975654116,474.190635154185,95.89816614873736,705.1282463653647,171.9045863475008,0.017435584438575864,0.0663069750672554,0.25642917786885744
street02,02_1042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_02_base1042\fold_10_street02\v2_evaluated_trajectory.csv,35.585825450704746,0.0,0.0,35.786932904870554,13.736775149742801,66.72956102483637,29.593724312874976,0.018429919085311993,0.06115838037252706,0.10525828929362656
street02,02_1042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_02_base1042\fold_10_street02\v2_evaluated_trajectory.csv,35.585825450704746,0.0005,0.028647889756541162,18.01430520670194,6.03246015899191,27.81507912037459,8.272616582327071,0.01857663391152633,0.06608512342530723,0.1250367050438411
street02,02_1042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_02_base1042\fold_10_street02\v2_evaluated_trajectory.csv,35.585825450704746,-0.0005,-0.028647889756541162,91.84227390066494,33.49610761844341,165.09448362203963,67.0184441398545,0.018288336761984356,0.05706062322852513,0.0936348816950289
street02,02_1042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_02_base1042\fold_10_street02\v2_evaluated_trajectory.csv,35.585825450704746,0.001,0.057295779513082325,65.77775444022325,25.796460544598215,114.23225372395451,45.38663593928913,0.018728360600583267,0.07167008030443991,0.14977320476615483
street02,02_1042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_02_base1042\fold_10_street02\v2_evaluated_trajectory.csv,35.585825450704746,-0.001,-0.057295779513082325,149.9267496419439,53.26025602755289,264.503056749076,104.53712614663995,0.018152007058166574,0.05398098836164173,0.09326725019019375
street02,02_1042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_02_base1042\fold_10_street02\v2_evaluated_trajectory.csv,35.585825450704746,0.0025,0.1432394487827058,172.70269663424224,85.08899797370987,305.18938031154073,157.89160659153174,0.019212404661890562,0.09110105669286987,0.2372379955783987
street02,02_1042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_02_base1042\fold_10_street02\v2_evaluated_trajectory.csv,35.585825450704746,-0.0025,-0.1432394487827058,321.4175514995536,102.16714793000861,535.9660740319849,173.5776166090569,0.017775719132730825,0.05237217701311286,0.14815949907443882
street02,02_1042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_02_base1042\fold_10_street02\v2_evaluated_trajectory.csv,35.585825450704746,0.005,0.2864788975654116,231.4392585761587,89.35136371857247,366.965556893819,170.83514465221492,0.020108202770637983,0.12813881159578466,0.3969112777028858
street02,02_1042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_02_base1042\fold_10_street02\v2_evaluated_trajectory.csv,35.585825450704746,-0.005,-0.2864788975654116,535.6146817702767,81.18103577190382,758.1076610599333,169.7927579300162,0.01726439650866235,0.07284902364355715,0.2981523479255072
building00,03_2042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_03_base2042\fold_01_building00\v2_evaluated_trajectory.csv,8.167154491700737,0.0,0.0,7.72683807709639,6.162923825670413,13.724334047521273,9.366310533535785,0.01977467353147186,0.06024554403587259,0.1124384026469624
building00,03_2042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_03_base2042\fold_01_building00\v2_evaluated_trajectory.csv,8.167154491700737,0.0005,0.028647889756541162,29.364894877232008,23.356620827789804,56.11296578349667,42.19377349670704,0.019861729775054685,0.0644338736447986,0.13295890915587844
building00,03_2042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_03_base2042\fold_01_building00\v2_evaluated_trajectory.csv,8.167154491700737,-0.0005,-0.028647889756541162,15.349364846352419,11.044488210275263,33.03436546942703,23.123118894129682,0.019693530454845055,0.05710242479591772,0.10003226305542974
building00,03_2042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_03_base2042\fold_01_building00\v2_evaluated_trajectory.csv,8.167154491700737,0.001,0.057295779513082325,49.808335011908454,40.55648270320606,95.64974679386765,74.83164920746508,0.01995462178187897,0.06947863202545802,0.158472095069816
building00,03_2042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_03_base2042\fold_01_building00\v2_evaluated_trajectory.csv,8.167154491700737,-0.001,-0.057295779513082325,37.091370755288914,28.244555740419585,76.75208179834678,55.78839736871581,0.0196183739279344,0.055183417436916675,0.09884477656434544
building00,03_2042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_03_base2042\fold_01_building00\v2_evaluated_trajectory.csv,8.167154491700737,0.0025,0.1432394487827058,94.29934953717319,92.15420807100048,167.3999161686633,172.88691412848826,0.02026748465271584,0.08817065782637046,0.2486281306762327
building00,03_2042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_03_base2042\fold_01_building00\v2_evaluated_trajectory.csv,8.167154491700737,-0.0025,-0.1432394487827058,89.85526785832472,79.84502349426894,177.30773337101445,153.90035621653124,0.01942949079015896,0.057610332184963406,0.15316746260482508
building00,03_2042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_03_base2042\fold_01_building00\v2_evaluated_trajectory.csv,8.167154491700737,0.005,0.2864788975654116,106.11972922271319,91.78509993649541,208.9296301025153,171.52694876108166,0.020897480878245545,0.12550755664591626,0.4134743234915567
building00,03_2042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_03_base2042\fold_01_building00\v2_evaluated_trajectory.csv,8.167154491700737,-0.005,-0.2864788975654116,112.34369995118826,95.50312664408689,213.98863790153987,171.5372243308779,0.019239884969463533,0.08271857723560123,0.30702564764720863
building01,03_2042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_03_base2042\fold_02_building01\v2_evaluated_trajectory.csv,5.227257519034997,0.0,0.0,5.1829641266120445,6.614997188315069,10.26690847575867,13.274758384026828,0.024457500818491837,0.06838820164363994,0.11261377392303361
building01,03_2042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_03_base2042\fold_02_building01\v2_evaluated_trajectory.csv,5.227257519034997,0.0005,0.028647889756541162,10.65676237678425,12.99315947089339,23.733235767877073,23.85584104638892,0.024521942753380484,0.07116133119368635,0.12516736424956643
building01,03_2042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_03_base2042\fold_02_building01\v2_evaluated_trajectory.csv,5.227257519034997,-0.0005,-0.028647889756541162,19.371062764762,26.221411369074616,40.41923181800231,50.42854672391133,0.02439717248741932,0.06647107117243513,0.10810643601777398
building01,03_2042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_03_base2042\fold_02_building01\v2_evaluated_trajectory.csv,5.227257519034997,0.001,0.057295779513082325,24.89946249107695,32.5986579612821,54.47442548480704,61.164766905802175,0.024590465941282398,0.0746951589596044,0.14367274036059346
building01,03_2042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_03_base2042\fold_02_building01\v2_evaluated_trajectory.csv,5.227257519034997,-0.001,-0.057295779513082325,32.75031693513416,45.82793650252773,68.46441974344789,87.68543138670077,0.024340988356282255,0.0654851845181666,0.11261625462209322
building01,03_2042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_03_base2042\fold_02_building01\v2_evaluated_trajectory.csv,5.227257519034997,0.0025,0.1432394487827058,56.78169803637818,91.40439400046743,117.11511214953077,172.96279224965895,0.02482017482151228,0.08886099995326223,0.21795537824279201
building01,03_2042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_03_base2042\fold_02_building01\v2_evaluated_trajectory.csv,5.227257519034997,-0.0025,-0.1432394487827058,59.98930344471258,100.3377891342826,112.91182330101608,174.5597209500947,0.0241975792770173,0.0683281867545146,0.16616618540026545
building01,03_2042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_03_base2042\fold_02_building01\v2_evaluated_trajectory.csv,5.227257519034997,0.005,0.2864788975654116,62.87795868332209,86.17889659998734,121.70491559907683,171.38159162837192,0.025281178094304448,0.11969204332648993,0.3633872636971312
building01,03_2042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_03_base2042\fold_02_building01\v2_evaluated_trajectory.csv,5.227257519034997,-0.005,-0.2864788975654116,72.48939065577993,82.36534783552446,139.67020023313154,169.29327789277215,0.024043743862719867,0.088723609196436,0.30381089210964146
building02,03_2042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_03_base2042\fold_03_building02\v2_evaluated_trajectory.csv,17.418198839069394,0.0,0.0,17.098077640209745,5.8370053017647185,29.014999932821862,8.096052651039797,0.018074264280268208,0.07593769709200748,0.14925836276418117
building02,03_2042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_03_base2042\fold_03_building02\v2_evaluated_trajectory.csv,17.418198839069394,0.0005,0.028647889756541162,83.43345970874455,32.625355767601505,162.91366150662603,56.46478601862014,0.01825893436072964,0.08172513070964821,0.17391784844838118
building02,03_2042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_03_base2042\fold_03_building02\v2_evaluated_trajectory.csv,17.418198839069394,-0.0005,-0.028647889756541162,51.61800228640227,20.983440333815448,101.62617187506218,45.4847294744196,0.017894785154710543,0.0707913635997639,0.1295706222803431
building02,03_2042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_03_base2042\fold_03_building02\v2_evaluated_trajectory.csv,17.418198839069394,0.001,0.057295779513082325,145.10097974527142,59.42975381831004,281.686885782403,107.32320603991565,0.01844863949013775,0.08802728752804605,0.20173371928416864
building02,03_2042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_03_base2042\fold_03_building02\v2_evaluated_trajectory.csv,17.418198839069394,-0.001,-0.057295779513082325,111.0023841563318,47.787838384523035,211.8385306358113,96.40697646752209,0.017720654733207435,0.06643530355028901,0.11738385309874842
building02,03_2042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_03_base2042\fold_03_building02\v2_evaluated_trajectory.csv,17.418198839069394,0.0025,0.1432394487827058,241.51871739375306,106.15455516680348,420.2948661351956,172.86909272135975,0.019046440535715383,0.10909738436658752,0.29482215093236674
building02,03_2042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_03_base2042\fold_03_building02\v2_evaluated_trajectory.csv,17.418198839069394,-0.0025,-0.1432394487827058,226.4160407701094,103.69171707466737,363.873522991561,173.39584211207216,0.017231952552637764,0.059703077495069715,0.14010754731373448
building02,03_2042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_03_base2042\fold_03_building02\v2_evaluated_trajectory.csv,17.418198839069394,0.005,0.2864788975654116,253.63434758522078,90.98975110520003,474.3035973920996,171.01538220184227,0.020129671531907607,0.14822618766884035,0.46209276018297996
building02,03_2042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_03_base2042\fold_03_building02\v2_evaluated_trajectory.csv,17.418198839069394,-0.005,-0.2864788975654116,419.56470610316825,87.74869303360478,645.2170668247486,168.49143204287856,0.016539361096431435,0.07277480606546437,0.28102875463020494
parking00,03_2042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_03_base2042\fold_04_parking00\v2_evaluated_trajectory.csv,10.181735658076796,0.0,0.0,10.201753055184966,11.951309185279275,16.798254754980782,19.496364031543717,0.024215906644776217,0.08124919087564281,0.1579364984336007
parking00,03_2042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_03_base2042\fold_04_parking00\v2_evaluated_trajectory.csv,10.181735658076796,0.0005,0.028647889756541162,23.58344630678617,28.28413253219983,41.717981272217415,50.54485705274987,0.024384038498565224,0.08798067278853385,0.1872357832730772
parking00,03_2042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_03_base2042\fold_04_parking00\v2_evaluated_trajectory.csv,10.181735658076796,-0.0005,-0.028647889756541162,4.163760436347697,4.4009460707956585,9.9588147386528,11.606146461370455,0.02405166166046764,0.07491401039514642,0.1309862059188014
parking00,03_2042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_03_base2042\fold_04_parking00\v2_evaluated_trajectory.csv,10.181735658076796,0.001,0.057295779513082325,35.89882656953855,44.62355283795076,63.773724025681254,81.58067877485169,0.024555977358547,0.09502423802807523,0.2179380425593995
parking00,03_2042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_03_base2042\fold_04_parking00\v2_evaluated_trajectory.csv,10.181735658076796,-0.001,-0.057295779513082325,17.708984161351857,20.74036388750122,36.302376593844265,42.58780864172156,0.023891383732876956,0.06908428482485085,0.10815657546019089
parking00,03_2042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_03_base2042\fold_04_parking00\v2_evaluated_trajectory.csv,10.181735658076796,0.0025,0.1432394487827058,61.38009307680096,93.54897438236266,101.2303120840065,174.72679267311807,0.025093844522453588,0.11745462425611948,0.31427915863562866
parking00,03_2042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_03_base2042\fold_04_parking00\v2_evaluated_trajectory.csv,10.181735658076796,-0.0025,-0.1432394487827058,51.87624468387837,69.76240174354479,99.4791888514208,135.76677135754863,0.023435156413499598,0.05615500668760413,0.09634994345351149
parking00,03_2042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_03_base2042\fold_04_parking00\v2_evaluated_trajectory.csv,10.181735658076796,0.005,0.2864788975654116,61.99671359047148,92.98877797689275,108.33760092627874,170.82640478441573,0.026059145990753325,0.15727332198758104,0.4803319262667492
parking00,03_2042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_03_base2042\fold_04_parking00\v2_evaluated_trajectory.csv,10.181735658076796,-0.005,-0.2864788975654116,66.2118220625072,100.5746505015561,102.31192789958278,172.59922026019458,0.022761599974915878,0.058753911561277586,0.2276235845764079
parking01,03_2042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_03_base2042\fold_05_parking01\v2_evaluated_trajectory.csv,0.06639844325978317,0.0,0.0,6.538892568292424,8.227060820447415,12.902113678514885,13.187236678450518,0.021069980453899382,0.07487299468454474,0.1385746283884239
parking01,03_2042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_03_base2042\fold_05_parking01\v2_evaluated_trajectory.csv,0.06639844325978317,0.0005,0.028647889756541162,5.590174976746531,6.970335530650142,11.427278812353414,16.029296824637093,0.021243204801077192,0.08052830659644439,0.16075726273493024
parking01,03_2042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_03_base2042\fold_05_parking01\v2_evaluated_trajectory.csv,0.06639844325978317,-0.0005,-0.028647889756541162,17.169695405590282,23.391908291565176,34.36757431731999,41.208423752409395,0.02089940460250017,0.06951079773754087,0.11906360496835466
parking01,03_2042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_03_base2042\fold_05_parking01\v2_evaluated_trajectory.csv,0.06639844325978317,0.001,0.057295779513082325,16.293920321382895,22.150391858076077,32.028651475742436,45.05405940443309,0.021419013360508214,0.08641917772623063,0.1846505908115828
parking01,03_2042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_03_base2042\fold_05_parking01\v2_evaluated_trajectory.csv,0.06639844325978317,-0.001,-0.057295779513082325,27.350649193448277,38.57216680415817,54.35808199819515,70.04782269331346,0.02073154264655429,0.06451488162571706,0.10374355516681392
parking01,03_2042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_03_base2042\fold_05_parking01\v2_evaluated_trajectory.csv,0.06639844325978317,0.0025,0.1432394487827058,44.48083035717216,67.6918451386471,84.48104490476955,131.86765326256636,0.021961318876893367,0.10510163508638339,0.26178235751224493
parking01,03_2042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_03_base2042\fold_05_parking01\v2_evaluated_trajectory.csv,0.06639844325978317,-0.0025,-0.1432394487827058,51.00025825296195,84.11343172466677,95.44268121934309,156.56686720613845,0.020244910027722995,0.05273772638402559,0.10101552279949629
parking01,03_2042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_03_base2042\fold_05_parking01\v2_evaluated_trajectory.csv,0.06639844325978317,0.005,0.2864788975654116,59.93418385479149,103.08408243497479,91.5190986200401,173.29059971310107,0.022911189219196257,0.1382088014981214,0.39768375586525784
parking01,03_2042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_03_base2042\fold_05_parking01\v2_evaluated_trajectory.csv,0.06639844325978317,-0.005,-0.2864788975654116,62.44080338795216,99.18963075767756,110.91875923595055,171.78638000551163,0.01949452662371666,0.05072228582002829,0.20383834776593976
parking02,03_2042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_03_base2042\fold_06_parking02\v2_evaluated_trajectory.csv,0.0628716735508622,0.0,0.0,8.131465306173032,11.937134683815422,16.087085855121494,20.848053408216312,0.01707101322558416,0.04678680426559408,0.07976996318628068
parking02,03_2042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_03_base2042\fold_06_parking02\v2_evaluated_trajectory.csv,0.0628716735508622,0.0005,0.028647889756541162,4.856615734637606,6.175563823789615,8.897887792416403,13.303069284235153,0.01711072538118078,0.048431065452569796,0.08651872447711852
parking02,03_2042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_03_base2042\fold_06_parking02\v2_evaluated_trajectory.csv,0.0628716735508622,-0.0005,-0.028647889756541162,20.1425166431271,29.93940685726113,39.654002219998695,55.047428286266936,0.017036309898812323,0.046254162715996715,0.08309979723562506
parking02,03_2042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_03_base2042\fold_06_parking02\v2_evaluated_trajectory.csv,0.0628716735508622,0.001,0.057295779513082325,16.88548075292158,24.07803493859429,32.221711542230615,47.52968372886613,0.017155411577072448,0.05107970441643195,0.10135232768931761
parking02,03_2042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_03_base2042\fold_06_parking02\v2_evaluated_trajectory.csv,0.0628716735508622,-0.001,-0.057295779513082325,31.116918342638773,47.941709782474035,60.47202678035682,89.24254259895356,0.017006646067295843,0.04687105407834849,0.09545920614000991
parking02,03_2042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_03_base2042\fold_06_parking02\v2_evaluated_trajectory.csv,0.0628716735508622,0.0025,0.1432394487827058,45.04892579250363,78.07489337544331,84.45600296501414,150.11124387693886,0.017318907905269267,0.06357561723632081,0.16917319358348182
parking02,03_2042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_03_base2042\fold_06_parking02\v2_evaluated_trajectory.csv,0.0628716735508622,-0.0025,-0.1432394487827058,52.507291207000335,99.51514346547013,97.84275650993226,175.13469085994583,0.016948133708029067,0.0548750205540015,0.16037410036908276
parking02,03_2042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_03_base2042\fold_06_parking02\v2_evaluated_trajectory.csv,0.0628716735508622,0.005,0.2864788975654116,49.71368418861875,94.94985963104672,89.42231095236191,171.49398416709658,0.017686561139344508,0.09257243461349424,0.30410643189193487
parking02,03_2042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_03_base2042\fold_06_parking02\v2_evaluated_trajectory.csv,0.0628716735508622,-0.005,-0.2864788975654116,54.0807896931539,85.54695082543844,98.16364456013918,169.9492720315511,0.01695298825099445,0.0806755518585693,0.29441526312479066
playground00,03_2042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_03_base2042\fold_07_playground00\v2_evaluated_trajectory.csv,3.548969194848333,0.0,0.0,3.616547205077706,1.4247050610495666,7.074135579583283,3.680357564972441,0.011769112802391167,0.04388406156106612,0.08453129251331842
playground00,03_2042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_03_base2042\fold_07_playground00\v2_evaluated_trajectory.csv,3.548969194848333,0.0005,0.028647889756541162,23.067480884474097,17.658738068880396,39.804237220900134,32.20248250040434,0.011913757542621374,0.048881012692381806,0.10587318988530221
playground00,03_2042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_03_base2042\fold_07_playground00\v2_evaluated_trajectory.csv,3.548969194848333,-0.0005,-0.028647889756541162,26.055948817144262,20.33412357389344,46.82570523274333,39.95645315029657,0.01163221009119531,0.040007957071953655,0.07273184117483449
playground00,03_2042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_03_base2042\fold_07_playground00\v2_evaluated_trajectory.csv,3.548969194848333,0.001,0.057295779513082325,45.067542139583566,36.65515376644537,74.99082708088969,68.20528777418646,0.012065865849431597,0.05469238414407236,0.13221297526446918
playground00,03_2042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_03_base2042\fold_07_playground00\v2_evaluated_trajectory.csv,3.548969194848333,-0.001,-0.057295779513082325,49.56823452975689,39.330509023807366,86.6906226766502,76.06655754555074,0.01150332586231468,0.037601030699137984,0.07511769556032759
playground00,03_2042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_03_base2042\fold_07_playground00\v2_evaluated_trajectory.csv,3.548969194848333,0.0025,0.1432394487827058,89.31923842827173,93.43511260945928,149.88351037516918,175.17539952400818,0.012564194905284624,0.07501366929925567,0.22256262576255062
playground00,03_2042,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_03_base2042\fold_07_playground00\v2_evaluated_trajectory.csv,3.548969194848333,-0.0025,-0.1432394487827058,101.47592648296383,95.33232565129869,163.05084413667328,175.04675789572877,0.011167474595189068,0.0410335247346917,0.14126031177373505
