timestamp_ns,timestamp_s,bag_timestamp_ns,topic,msgtype,linear.x,linear.y,linear.z,linear.__msgtype__,angular.x,angular.y,angular.z,angular.__msgtype__,__msgtype__
1655311718012786624,1655311718.012786627,1655311718012786624,/terrasentia/motion_command,geometry_msgs/msg/Twist,0.0,0.0,0.0,geometry_msgs/msg/Vector3,0.0,0.0,0.0,geometry_msgs/msg/Vector3,geometry_msgs/msg/Twist
1655311718063458912,1655311718.063458920,1655311718063458912,/terrasentia/motion_command,geometry_msgs/msg/Twist,0.0,0.0,0.0,geometry_msgs/msg/Vector3,0.0,0.0,0.0,geometry_msgs/msg/Vector3,geometry_msgs/msg/Twist
1655311718115055104,1655311718.115055084,1655311718115055104,/terrasentia/motion_command,geometry_msgs/msg/Twist,0.0,0.0,0.0,geometry_msgs/msg/Vector3,0.0,0.0,0.0,geometry_msgs/msg/Vector3,geometry_msgs/msg/Twist
1655311718164012064,1655311718.164011955,1655311718164012064,/terrasentia/motion_command,geometry_msgs/msg/Twist,0.0,0.0,0.0,geometry_msgs/msg/Vector3,0.0,0.0,0.0,geometry_msgs/msg/Vector3,geometry_msgs/msg/Twist
1655311718213609472,1655311718.213609457,1655311718213609472,/terrasentia/motion_command,geometry_msgs/msg/Twist,0.0,0.0,0.0,geometry_msgs/msg/Vector3,0.0,0.0,0.0,geometry_msgs/msg/Vector3,geometry_msgs/msg/Twist
1655311718264898240,1655311718.264898300,1655311718264898240,/terrasentia/motion_command,geometry_msgs/msg/Twist,0.0,0.0,0.0,geometry_msgs/msg/Vector3,0.0,0.0,0.0,geometry_msgs/msg/Vector3,geometry_msgs/msg/Twist
1655311718315264000,1655311718.315263987,1655311718315264000,/terrasentia/motion_command,geometry_msgs/msg/Twist,0.0,0.0,0.0,geometry_msgs/msg/Vector3,0.0,0.0,0.0,geometry_msgs/msg/Vector3,geometry_msgs/msg/Twist
1655311718369736128,1655311718.369736195,1655311718369736128,/terrasentia/motion_command,geometry_msgs/msg/Twist,0.0,0.0,0.0,geometry_msgs/msg/Vector3,0.0,0.0,0.0,geometry_msgs/msg/Vector3,geometry_msgs/msg/Twist
1655311718420591936,1655311718.420591831,1655311718420591936,/terrasentia/motion_command,geometry_msgs/msg/Twist,0.0,0.0,0.0,geometry_msgs/msg/Vector3,0.0,0.0,0.0,geometry_msgs/msg/Vector3,geometry_msgs/msg/Twist
1655311718468324064,1655311718.468324184,1655311718468324064,/terrasentia/motion_command,geometry_msgs/msg/Twist,0.0,0.0,0.0,geometry_msgs/msg/Vector3,0.0,0.0,0.0,geometry_msgs/msg/Vector3,geometry_msgs/msg/Twist
1655311718519534720,1655311718.519534588,1655311718519534720,/terrasentia/motion_command,geometry_msgs/msg/Twist,0.0,0.0,0.0,geometry_msgs/msg/Vector3,0.0,0.0,0.0,geometry_msgs/msg/Vector3,geometry_msgs/msg/Twist
1655311718569142304,1655311718.569142342,1655311718569142304,/terrasentia/motion_command,geometry_msgs/msg/Twist,0.0,0.0,0.0,geometry_msgs/msg/Vector3,0.0,0.0,0.0,geometry_msgs/msg/Vector3,geometry_msgs/msg/Twist
1655311718619044128,1655311718.619044065,1655311718619044128,/terrasentia/motion_command,geometry_msgs/msg/Twist,0.0,0.0,0.0,geometry_msgs/msg/Vector3,0.0,0.0,0.0,geometry_msgs/msg/Vector3,geometry_msgs/msg/Twist
1655311718668693920,1655311718.668694019,1655311718668693920,/terrasentia/motion_command,geometry_msgs/msg/Twist,0.0,0.0,0.0,geometry_msgs/msg/Vector3,0.0,0.0,0.0,geometry_msgs/msg/Vector3,geometry_msgs/msg/Twist
1655311718719370208,1655311718.719370127,1655311718719370208,/terrasentia/motion_command,geometry_msgs/msg/Twist,0.0,0.0,0.0,geometry_msgs/msg/Vector3,0.0,0.0,0.0,geometry_msgs/msg/Vector3,geometry_msgs/msg/Twist
1655311718769044480,1655311718.769044399,1655311718769044480,/terrasentia/motion_command,geometry_msgs/msg/Twist,0.0,0.0,0.0,geometry_msgs/msg/Vector3,0.0,0.0,0.0,geometry_msgs/msg/Vector3,geometry_msgs/msg/Twist
1655311718819910944,1655311718.819911003,1655311718819910944,/terrasentia/motion_command,geometry_msgs/msg/Twist,0.0,0.0,0.0,geometry_msgs/msg/Vector3,0.0,0.0,0.0,geometry_msgs/msg/Vector3,geometry_msgs/msg/Twist
1655311718869869120,1655311718.869868994,1655311718869869120,/terrasentia/motion_command,geometry_msgs/msg/Twist,0.0,0.0,0.0,geometry_msgs/msg/Vector3,0.0,0.0,0.0,geometry_msgs/msg/Vector3,geometry_msgs/msg/Twist
1655311718921534432,1655311718.921534538,1655311718921534432,/terrasentia/motion_command,geometry_msgs/msg/Twist,0.0,0.0,0.0,geometry_msgs/msg/Vector3,0.0,0.0,0.0,geometry_msgs/msg/Vector3,geometry_msgs/msg/Twist
1655311718969849632,1655311718.969849586,1655311718969849632,/terrasentia/motion_command,geometry_msgs/msg/Twist,0.0,0.0,0.0,geometry_msgs/msg/Vector3,0.0,0.0,0.0,geometry_msgs/msg/Vector3,geometry_msgs/msg/Twist
1655311719019286368,1655311719.019286156,1655311719019286368,/terrasentia/motion_command,geometry_msgs/msg/Twist,0.0,0.0,0.0,geometry_msgs/msg/Vector3,0.0,0.0,0.0,geometry_msgs/msg/Vector3,geometry_msgs/msg/Twist
1655311719072812256,1655311719.072812319,1655311719072812256,/terrasentia/motion_command,geometry_msgs/msg/Twist,0.0,0.0,0.0,geometry_msgs/msg/Vector3,0.0,0.0,0.0,geometry_msgs/msg/Vector3,geometry_msgs/msg/Twist
1655311719122144800,1655311719.122144699,1655311719122144800,/terrasentia/motion_command,geometry_msgs/msg/Twist,0.0,0.0,0.0,geometry_msgs/msg/Vector3,0.0,0.0,0.0,geometry_msgs/msg/Vector3,geometry_msgs/msg/Twist
1655311719171802400,1655311719.171802282,1655311719171802400,/terrasentia/motion_command,geometry_msgs/msg/Twist,0.0,0.0,0.0,geometry_msgs/msg/Vector3,0.0,0.0,0.0,geometry_msgs/msg/Vector3,geometry_msgs/msg/Twist
1655311719221841120,1655311719.221841097,1655311719221841120,/terrasentia/motion_command,geometry_msgs/msg/Twist,0.0,0.0,0.0,geometry_msgs/msg/Vector3,0.0,0.0,0.0,geometry_msgs/msg/Vector3,geometry_msgs/msg/Twist
1655311719278202080,1655311719.278202057,1655311719278202080,/terrasentia/motion_command,geometry_msgs/msg/Twist,0.0,0.0,0.0,geometry_msgs/msg/Vector3,0.0,0.0,0.0,geometry_msgs/msg/Vector3,geometry_msgs/msg/Twist
1655311719328189824,1655311719.328189850,1655311719328189824,/terrasentia/motion_command,geometry_msgs/msg/Twist,0.0,0.0,0.0,geometry_msgs/msg/Vector3,0.0,0.0,0.0,geometry_msgs/msg/Vector3,geometry_msgs/msg/Twist
1655311719378622816,1655311719.378622770,1655311719378622816,/terrasentia/motion_command,geometry_msgs/msg/Twist,0.0,0.0,0.0,geometry_msgs/msg/Vector3,0.0,0.0,0.0,geometry_msgs/msg/Vector3,geometry_msgs/msg/Twist
1655311719427128928,1655311719.427128792,1655311719427128928,/terrasentia/motion_command,geometry_msgs/msg/Twist,0.0,0.0,0.0,geometry_msgs/msg/Vector3,0.0,0.0,0.0,geometry_msgs/msg/Vector3,geometry_msgs/msg/Twist
1655311719487895424,1655311719.487895489,1655311719487895424,/terrasentia/motion_command,geometry_msgs/msg/Twist,0.0,0.0,0.0,geometry_msgs/msg/Vector3,0.0,0.0,0.0,geometry_msgs/msg/Vector3,geometry_msgs/msg/Twist
1655311719532920512,1655311719.532920599,1655311719532920512,/terrasentia/motion_command,geometry_msgs/msg/Twist,0.0,0.0,0.0,geometry_msgs/msg/Vector3,0.0,0.0,0.0,geometry_msgs/msg/Vector3,geometry_msgs/msg/Twist
1655311719584409216,1655311719.584408998,1655311719584409216,/terrasentia/motion_command,geometry_msgs/msg/Twist,0.0,0.0,0.0,geometry_msgs/msg/Vector3,0.0,0.0,0.0,geometry_msgs/msg/Vector3,geometry_msgs/msg/Twist
1655311719631242656,1655311719.631242752,1655311719631242656,/terrasentia/motion_command,geometry_msgs/msg/Twist,0.0,0.0,0.0,geometry_msgs/msg/Vector3,0.0,0.0,0.0,geometry_msgs/msg/Vector3,geometry_msgs/msg/Twist
1655311719681305888,1655311719.681305885,1655311719681305888,/terrasentia/motion_command,geometry_msgs/msg/Twist,0.0,0.0,0.0,geometry_msgs/msg/Vector3,0.0,0.0,0.0,geometry_msgs/msg/Vector3,geometry_msgs/msg/Twist
1655311719732929280,1655311719.732929230,1655311719732929280,/terrasentia/motion_command,geometry_msgs/msg/Twist,0.0,0.0,0.0,geometry_msgs/msg/Vector3,0.0,0.0,0.0,geometry_msgs/msg/Vector3,geometry_msgs/msg/Twist
1655311719792892832,1655311719.792892933,1655311719792892832,/terrasentia/motion_command,geometry_msgs/msg/Twist,0.0,0.0,0.0,geometry_msgs/msg/Vector3,0.0,0.0,0.0,geometry_msgs/msg/Vector3,geometry_msgs/msg/Twist
1655311719832415360,1655311719.832415342,1655311719832415360,/terrasentia/motion_command,geometry_msgs/msg/Twist,0.0,0.0,0.0,geometry_msgs/msg/Vector3,0.0,0.0,0.0,geometry_msgs/msg/Vector3,geometry_msgs/msg/Twist
1655311719886046272,1655311719.886046171,1655311719886046272,/terrasentia/motion_command,geometry_msgs/msg/Twist,0.0,0.0,0.0,geometry_msgs/msg/Vector3,0.0,0.0,0.0,geometry_msgs/msg/Vector3,geometry_msgs/msg/Twist
1655311719932283648,1655311719.932283640,1655311719932283648,/terrasentia/motion_command,geometry_msgs/msg/Twist,0.0,0.0,0.0,geometry_msgs/msg/Vector3,0.0,0.0,0.0,geometry_msgs/msg/Vector3,geometry_msgs/msg/Twist
1655311719984469088,1655311719.984468937,1655311719984469088,/terrasentia/motion_command,geometry_msgs/msg/Twist,0.0,0.0,0.0,geometry_msgs/msg/Vector3,0.0,0.0,0.0,geometry_msgs/msg/Vector3,geometry_msgs/msg/Twist
1655311720040549472,1655311720.040549278,1655311720040549472,/terrasentia/motion_command,geometry_msgs/msg/Twist,0.0,0.0,0.0,geometry_msgs/msg/Vector3,0.0,0.0,0.0,geometry_msgs/msg/Vector3,geometry_msgs/msg/Twist
