condition,time_s,Dp_m,signed_heading_error_rad,Dtheta_rad,Dtheta_deg,rv_mps,Dv_mps,romega_radps,Domega_radps,Iomega_deg,derived_Dv_mps,derived_Domega_radps,derived_Iomega_deg
carpet_low_speed,125.63124987234832,0.08973171098013596,0.1128905964894269,0.1128905964894269,6.4681547255585485,,,,,,1.9928612155334056e-05,0.03116249441871595,6.9289306401934745
carpet_low_speed,125.73127475281993,0.08973353808384173,0.1097820585575473,0.1097820585575473,6.290048621605522,,,,,,1.9928612155669227e-05,0.031077647053644356,6.750824536240448
carpet_low_speed,125.83129963329155,0.08973536519462569,0.10666919902568495,0.10666919902568495,6.1116949082127405,,,,,,1.9928612156120143e-05,0.03112085230379753,6.5724708228476665
carpet_low_speed,125.93132451376319,0.08973719147849295,0.10355801269426124,0.10355801269426124,5.933437062143372,,,,,,1.9928612155890434e-05,0.03110412446138162,6.394212976778247
carpet_low_speed,126.03134939423478,0.08973901860332616,0.10044948462542891,0.10044948462542891,5.755331523301328,,,,,,1.992861215511284e-05,0.031077548447709713,6.216107437936203
carpet_low_speed,126.13137427470639,0.0897408457352364,0.09733668924843641,0.09733668924843641,5.576981485711824,,,,,,1.99286121558961e-05,0.031120210914675102,6.03775740034675
carpet_low_speed,126.23139915517798,0.08974268006874833,0.09422607169641495,0.09422607169641495,5.398756228301678,,,,,,1.9928612156125808e-05,0.03109843808216153,5.859532142936604
carpet_low_speed,126.33142403564962,0.08974451908571954,0.0911082760900257,0.0911082760900257,5.220119698671143,,,,,,1.9928612155890434e-05,0.031170200770930693,5.680895613306069
carpet_low_speed,126.43144891612124,0.08974634624403456,0.08800317300109128,0.08800317300109128,5.042210396722165,,,,,,1.992861215465343e-05,0.031043307168113588,5.502986311357091
carpet_low_speed,126.53147379659285,0.08974817387894288,0.08489385877451916,0.08489385877451916,4.8640598143595986,,,,,,1.9928612156349848e-05,0.03108540806960115,5.324835728994474
carpet_low_speed,126.63149867706447,0.08974999843458592,0.08178179460127488,0.08178179460127488,4.685751671658832,,,,,,1.9928612155666394e-05,0.03111290069600539,5.146527586293758
carpet_low_speed,126.73152355753611,0.08975180538391316,0.07867077673259182,0.07867077673259182,4.507503477793508,,,,,,1.9928612156117314e-05,0.031102440253005265,4.968279392428434
carpet_low_speed,126.8315484380077,0.08975363287120294,0.07555997114940816,0.07555997114940816,4.329267446991351,,,,,,1.992861215488597e-05,0.031100317926069463,4.790043361626277
carpet_low_speed,126.93157331847931,0.08975545975426286,0.07244941772065516,0.07244941772065516,4.151045863573858,,,,,,1.9928612156122975e-05,0.03109779700897442,4.611821778208784
carpet_low_speed,127.0315981989509,0.0897572869500475,0.06933763301567808,0.06933763301567808,3.9727537332253084,,,,,,1.992861215589893e-05,0.031110106708508434,4.433529647860235
carpet_low_speed,127.13162307942254,0.08975910471390808,0.06622673125808731,0.06622673125808731,3.7945121920355276,,,,,,1.9928612156117314e-05,0.031101279430900314,4.255288106670454
carpet_low_speed,127.23164795989416,0.08976091169862373,0.06311449652443102,0.06311449652443102,3.616194276943,,,,,,1.9928612154880307e-05,0.03111460587587764,4.076970191577926
carpet_low_speed,127.33167284036577,0.08976273891563892,0.06000503374176702,0.06000503374176702,3.4380351829433486,,,,,,1.9928612155669227e-05,0.03108689326099725,3.8988110975782235
carpet_low_speed,127.43169772083739,0.08976458636494775,0.056896605701268754,0.056896605701268754,3.259935375302677,,,,,,1.9928612156120143e-05,0.03107654841315583,3.720711289937654
carpet_low_speed,127.53172260130903,0.08976643139460427,0.05378280024468296,0.05378280024468296,3.081527464415505,,,,,,1.9928612155890434e-05,0.03113030919812535,3.54230337905038
carpet_low_speed,127.63174748178062,0.08976825833183118,0.05067223917390962,0.05067223917390962,2.9033054431424983,,,,,,1.992861215511284e-05,0.031097873410173355,3.364081357777373
carpet_low_speed,127.73177236225223,0.08977008557685154,0.04755896208405552,0.04755896208405552,2.7249278054390875,,,,,,1.99286121558961e-05,0.031125026845064904,3.1857037200740135
carpet_low_speed,127.83179724272382,0.08977186803343024,0.04445004354534987,0.04445004354534987,2.5467998943212744,,,,,,1.9928612156125808e-05,0.031081452175177146,3.0075758089562004
carpet_low_speed,127.93182212319546,0.08977369491749912,0.041338996366258485,0.041338996366258485,2.3685500210932573,,,,,,1.9928612154877474e-05,0.031102733284180954,2.8293259357281837
carpet_low_speed,128.03184700366708,0.08977552255882487,0.03823186914483401,0.03823186914483401,2.1905247448954244,,,,,,1.9928612155666394e-05,0.031063543458138713,2.6513006595302997
carpet_low_speed,128.1318718841387,0.08977734998044265,0.03511686072020126,0.03511686072020126,2.012047909016273,,,,,,1.9928612156349848e-05,0.03114233588628036,2.472823823651199
carpet_low_speed,128.2318967646103,0.08977922619448868,0.032008308100335725,0.032008308100335725,1.8339409635036426,,,,,,1.9928612155669227e-05,0.03107779389695955,2.2947168781386194
carpet_low_speed,128.33192164508193,0.08978105349935694,0.02889536170009599,0.02889536170009599,1.6555822729194634,,,,,,1.9928612155104347e-05,0.031121720771488053,2.1163581875544404
carpet_low_speed,128.43194652555354,0.08978287678492945,0.025784847462668736,0.025784847462668736,1.477362934999528,,,,,,1.99286121558961e-05,0.031097405193202626,1.9381388496345051
carpet_low_speed,128.53197140602515,0.08978470382839253,0.022687478019898677,0.022687478019898677,1.299896738336016,,,,,,1.9928612156122975e-05,0.03096598994338237,1.7606726529708914
