sequence,replicate,condition,aoi_setting,service,original_aoi_limit_s,aoi_limit_s,rate_hz,delay_ms,jitter_sd_ms,loss_probability,burst_period_s,burst_duration_s,coverage,physical_satisfaction,freshness_satisfaction,joint_satisfaction,eligible_samples,observable_samples,mean_aoi_s,max_aoi_s,qualified
building01,replicate_03_base2042,nominal_5hz,aoi_0.3s,global,1.0,0.3,5.0,50.0,20.0,0.01,,0.0,1.0,0.11696168496527,0.9902905370079916,0.11524385689745313,13389,13389,0.152438568974532,0.6000000000003638,0
building01,replicate_03_base2042,nominal_5hz,aoi_0.2s,local_1s,0.6,0.2,5.0,50.0,20.0,0.01,,0.0,1.0,0.8369833320876,0.6902608565662606,0.6043799985051199,13379,13379,0.15244039165857007,0.6000000000003638,0
building01,replicate_03_base2042,nominal_5hz,aoi_0.2s,local_5s,1.0,0.2,5.0,50.0,20.0,0.01,,0.0,1.0,0.7587525301746758,0.6903066196866332,0.5461428892720593,13339,13339,0.15241772246795168,0.6000000000003638,0
building01,replicate_03_base2042,nominal_5hz,aoi_0.2s,local_10s,1.5,0.2,5.0,50.0,20.0,0.01,,0.0,1.0,0.8527353450221988,0.6903453984498458,0.6000451501241628,13289,13289,0.15239671909097824,0.6000000000003638,0
building01,replicate_03_base2042,nominal_5hz,aoi_0.2s,global,1.0,0.2,5.0,50.0,20.0,0.01,,0.0,1.0,0.11696168496527,0.6902681305549332,0.07028157442676825,13389,13389,0.152438568974532,0.6000000000003638,0
building01,replicate_03_base2042,degraded_2hz,original,local_1s,0.6,0.6,2.0,200.0,50.0,0.05,,0.0,1.0,0.4807534195380821,0.660961207863069,0.3671425368114209,13379,13379,0.4789670378948451,1.6999999999989086,0
building01,replicate_03_base2042,degraded_2hz,original,local_5s,1.0,1.0,2.0,200.0,50.0,0.05,,0.0,1.0,0.3992053377314641,0.9820826148886723,0.3990554014543819,13339,13339,0.4790164180219767,1.6999999999989086,0
building01,replicate_03_base2042,degraded_2hz,original,local_10s,1.5,1.5,2.0,200.0,50.0,0.05,,0.0,1.0,0.4911581006847769,0.998946497102867,0.4911581006847769,13289,13289,0.4789750921811397,1.6999999999989086,0
building01,replicate_03_base2042,degraded_2hz,original,global,1.0,1.0,2.0,200.0,50.0,0.05,,0.0,1.0,0.1782059899917843,0.982149525730077,0.17491971020987376,13389,13389,0.4789454029423504,1.6999999999989086,0
building01,replicate_03_base2042,degraded_2hz,aoi_0.5s,local_1s,0.6,0.5,2.0,200.0,50.0,0.05,,0.0,1.0,0.4807534195380821,0.660961207863069,0.3671425368114209,13379,13379,0.4789670378948451,1.6999999999989086,0
building01,replicate_03_base2042,degraded_2hz,aoi_0.5s,local_5s,1.0,0.5,2.0,200.0,50.0,0.05,,0.0,1.0,0.3992053377314641,0.6609191093785142,0.31171752005397707,13339,13339,0.4790164180219767,1.6999999999989086,0
building01,replicate_03_base2042,degraded_2hz,aoi_0.5s,local_10s,1.5,0.5,2.0,200.0,50.0,0.05,,0.0,1.0,0.4911581006847769,0.6610730679509369,0.37278952517119424,13289,13289,0.4789750921811397,1.6999999999989086,0
building01,replicate_03_base2042,degraded_2hz,aoi_0.5s,global,1.0,0.5,2.0,200.0,50.0,0.05,,0.0,1.0,0.1782059899917843,0.6609903652251848,0.11897826574053327,13389,13389,0.4789454029423504,1.6999999999989086,0
building01,replicate_03_base2042,degraded_2hz,aoi_0.3s,local_1s,0.6,0.3,2.0,200.0,50.0,0.05,,0.0,1.0,0.4807534195380821,0.28193437476642497,0.15427161970251888,13379,13379,0.4789670378948451,1.6999999999989086,0
building01,replicate_03_base2042,degraded_2hz,aoi_0.3s,local_5s,1.0,0.3,2.0,200.0,50.0,0.05,,0.0,1.0,0.3992053377314641,0.28195516905315243,0.13576729889796837,13339,13339,0.4790164180219767,1.6999999999989086,0
building01,replicate_03_base2042,degraded_2hz,aoi_0.3s,local_10s,1.5,0.3,2.0,200.0,50.0,0.05,,0.0,1.0,0.4911581006847769,0.28218827601775903,0.16494845360824742,13289,13289,0.4789750921811397,1.6999999999989086,0
building01,replicate_03_base2042,degraded_2hz,aoi_0.3s,global,1.0,0.3,2.0,200.0,50.0,0.05,,0.0,1.0,0.1782059899917843,0.2819478676525506,0.05086264844275151,13389,13389,0.4789454029423504,1.6999999999989086,0
building01,replicate_03_base2042,degraded_2hz,aoi_0.2s,local_1s,0.6,0.2,2.0,200.0,50.0,0.05,,0.0,1.0,0.4807534195380821,0.0969429703266313,0.034606472830555346,13379,13379,0.4789670378948451,1.6999999999989086,0
building01,replicate_03_base2042,degraded_2hz,aoi_0.2s,local_5s,1.0,0.2,2.0,200.0,50.0,0.05,,0.0,1.0,0.3992053377314641,0.09693380313366819,0.03171152260289377,13339,13339,0.4790164180219767,1.6999999999989086,0
building01,replicate_03_base2042,degraded_2hz,aoi_0.2s,local_10s,1.5,0.2,2.0,200.0,50.0,0.05,,0.0,1.0,0.4911581006847769,0.09714801715704718,0.03920535781473399,13289,13289,0.4789750921811397,1.6999999999989086,0
building01,replicate_03_base2042,degraded_2hz,aoi_0.2s,global,1.0,0.2,2.0,200.0,50.0,0.05,,0.0,1.0,0.1782059899917843,0.09694525356636044,0.014713570841735753,13389,13389,0.4789454029423504,1.6999999999989086,0
building01,replicate_03_base2042,stress_1hz,original,local_1s,0.6,0.6,1.0,300.0,100.0,0.1,,0.0,1.0,0.3403094401674266,0.22879138949099334,0.09993273039838553,13379,13379,0.8968607519242943,3.399999999999636,0
building01,replicate_03_base2042,stress_1hz,original,local_5s,1.0,1.0,1.0,300.0,100.0,0.1,,0.0,1.0,0.2569158107804183,0.6835594872179324,0.21988155034110504,13339,13339,0.8970012744579914,3.399999999999636,0
building01,replicate_03_base2042,stress_1hz,original,local_10s,1.5,1.5,1.0,300.0,100.0,0.1,,0.0,1.0,0.32259763714350215,0.9307698096169764,0.32192038528105954,13289,13289,0.8965761155839541,3.399999999999636,0
building01,replicate_03_base2042,stress_1hz,original,global,1.0,1.0,1.0,300.0,100.0,0.1,,0.0,1.0,0.15288669803570096,0.6836955709911121,0.11606542684293077,13389,13389,0.8967510643061565,3.399999999999636,0
building01,replicate_03_base2042,stress_1hz,aoi_0.5s,local_1s,0.6,0.5,1.0,300.0,100.0,0.1,,0.0,1.0,0.3403094401674266,0.22879138949099334,0.09993273039838553,13379,13379,0.8968607519242943,3.399999999999636,0
building01,replicate_03_base2042,stress_1hz,aoi_0.5s,local_5s,1.0,0.5,1.0,300.0,100.0,0.1,,0.0,1.0,0.2569158107804183,0.22887772696603945,0.08164030287127971,13339,13339,0.8970012744579914,3.399999999999636,0
building01,replicate_03_base2042,stress_1hz,aoi_0.5s,local_10s,1.5,0.5,1.0,300.0,100.0,0.1,,0.0,1.0,0.32259763714350215,0.22913688012642036,0.10091052750395063,13289,13289,0.8965761155839541,3.399999999999636,0
building01,replicate_03_base2042,stress_1hz,aoi_0.5s,global,1.0,0.5,1.0,300.0,100.0,0.1,,0.0,1.0,0.15288669803570096,0.228844573903951,0.03973411009037269,13389,13389,0.8967510643061565,3.399999999999636,0
building01,replicate_03_base2042,stress_1hz,aoi_0.3s,local_1s,0.6,0.3,1.0,300.0,100.0,0.1,,0.0,1.0,0.3403094401674266,0.06285970550863293,0.017789072426937738,13379,13379,0.8968607519242943,3.399999999999636,0
building01,replicate_03_base2042,stress_1hz,aoi_0.3s,local_5s,1.0,0.3,1.0,300.0,100.0,0.1,,0.0,1.0,0.2569158107804183,0.06297323637454082,0.014468850738436165,13339,13339,0.8970012744579914,3.399999999999636,0
building01,replicate_03_base2042,stress_1hz,aoi_0.3s,local_10s,1.5,0.3,1.0,300.0,100.0,0.1,,0.0,1.0,0.32259763714350215,0.06305967341410189,0.020317555873278652,13289,13289,0.8965761155839541,3.399999999999636,0
building01,replicate_03_base2042,stress_1hz,aoi_0.3s,global,1.0,0.3,1.0,300.0,100.0,0.1,,0.0,1.0,0.15288669803570096,0.06288744491746956,0.01090447382179401,13389,13389,0.8967510643061565,3.399999999999636,0
building01,replicate_03_base2042,stress_1hz,aoi_0.2s,local_1s,0.6,0.2,1.0,300.0,100.0,0.1,,0.0,1.0,0.3403094401674266,0.015920472382091336,0.001569624037670977,13379,13379,0.8968607519242943,3.399999999999636,0
building01,replicate_03_base2042,stress_1hz,aoi_0.2s,local_5s,1.0,0.2,1.0,300.0,100.0,0.1,,0.0,1.0,0.2569158107804183,0.015968213509258564,0.0014993627708224004,13339,13339,0.8970012744579914,3.399999999999636,0
building01,replicate_03_base2042,stress_1hz,aoi_0.2s,local_10s,1.5,0.2,1.0,300.0,100.0,0.1,,0.0,1.0,0.32259763714350215,0.015953043870870647,0.0022575062081420724,13289,13289,0.8965761155839541,3.399999999999636,0
building01,replicate_03_base2042,stress_1hz,aoi_0.2s,global,1.0,0.2,1.0,300.0,100.0,0.1,,0.0,1.0,0.15288669803570096,0.0159085816715214,0.00239002165957129,13389,13389,0.8967510643061565,3.399999999999636,0
building01,replicate_03_base2042,burst_5hz_1s_every_8s,original,local_1s,0.6,0.6,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.6284475670827416,0.9118768218850437,0.6280738470737723,13379,13379,0.22739367665749197,1.3999999999996362,0
building01,replicate_03_base2042,burst_5hz_1s_every_8s,original,local_5s,1.0,1.0,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.5774046030437064,0.9746607691731014,0.5774046030437064,13339,13339,0.22719094384890773,1.3999999999996362,0
building01,replicate_03_base2042,burst_5hz_1s_every_8s,original,local_10s,1.5,1.5,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.6889908947249604,1.0,0.6889908947249604,13289,13289,0.2274813755738265,1.3999999999996362,0
building01,replicate_03_base2042,burst_5hz_1s_every_8s,original,global,1.0,1.0,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.12570020165807752,0.9746060198670551,0.12121891104638136,13389,13389,0.22733587273139033,1.3999999999996362,0
building01,replicate_03_base2042,burst_5hz_1s_every_8s,aoi_0.5s,local_1s,0.6,0.5,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.6284475670827416,0.9118020778832499,0.6280738470737723,13379,13379,0.22739367665749197,1.3999999999996362,0
building01,replicate_03_base2042,burst_5hz_1s_every_8s,aoi_0.5s,local_5s,1.0,0.5,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.5774046030437064,0.9120623734912662,0.5772546667666242,13339,13339,0.22719094384890773,1.3999999999996362,0
building01,replicate_03_base2042,burst_5hz_1s_every_8s,aoi_0.5s,local_10s,1.5,0.5,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.6889908947249604,0.911731507261645,0.6830461283768531,13289,13289,0.2274813755738265,1.3999999999996362,0
building01,replicate_03_base2042,burst_5hz_1s_every_8s,aoi_0.5s,global,1.0,0.5,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.12570020165807752,0.9118679513033087,0.10994099634027933,13389,13389,0.22733587273139033,1.3999999999996362,0
building01,replicate_03_base2042,burst_5hz_1s_every_8s,aoi_0.3s,local_1s,0.6,0.3,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.6284475670827416,0.8668809328051423,0.6276253830630092,13379,13379,0.22739367665749197,1.3999999999996362,0
building01,replicate_03_base2042,burst_5hz_1s_every_8s,aoi_0.3s,local_5s,1.0,0.3,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.5774046030437064,0.8672314266436765,0.5709573431291701,13339,13339,0.22719094384890773,1.3999999999996362,0
building01,replicate_03_base2042,burst_5hz_1s_every_8s,aoi_0.3s,local_10s,1.5,0.3,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.6889908947249604,0.8667318835126797,0.6540747987056964,13289,13289,0.2274813755738265,1.3999999999996362,0
building01,replicate_03_base2042,burst_5hz_1s_every_8s,aoi_0.3s,global,1.0,0.3,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.12570020165807752,0.8669803570094854,0.1010531032937486,13389,13389,0.22733587273139033,1.3999999999996362,0
building01,replicate_03_base2042,burst_5hz_1s_every_8s,aoi_0.2s,local_1s,0.6,0.2,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.6284475670827416,0.6052769265266462,0.45369609088870616,13379,13379,0.22739367665749197,1.3999999999996362,0
building01,replicate_03_base2042,burst_5hz_1s_every_8s,aoi_0.2s,local_5s,1.0,0.2,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.5774046030437064,0.6055176549966265,0.41239973011470127,13339,13339,0.22719094384890773,1.3999999999996362,0
building01,replicate_03_base2042,burst_5hz_1s_every_8s,aoi_0.2s,local_10s,1.5,0.2,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.6889908947249604,0.6051621641959516,0.47001279253517947,13289,13289,0.2274813755738265,1.3999999999996362,0
building01,replicate_03_base2042,burst_5hz_1s_every_8s,aoi_0.2s,global,1.0,0.2,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.12570020165807752,0.6053476734632908,0.06139368138023751,13389,13389,0.22733587273139033,1.3999999999996362,0
building01,replicate_03_base2042,burst_2hz_2s_every_10s,original,local_1s,0.6,0.6,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.33799237611181704,0.5294865087076762,0.25562448613498767,13379,13379,0.7289483518943967,3.1999999999989086,0
building01,replicate_03_base2042,burst_2hz_2s_every_10s,original,local_5s,1.0,1.0,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.24514581302946248,0.8197765949471475,0.2445460679211335,13339,13339,0.7282105105326596,3.1999999999989086,0
building01,replicate_03_base2042,burst_2hz_2s_every_10s,original,local_10s,1.5,1.5,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.4345699450673489,0.8807284220031605,0.41816539995484986,13289,13289,0.7291067800432813,3.1999999999989086,0
building01,replicate_03_base2042,burst_2hz_2s_every_10s,original,global,1.0,1.0,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.15579953693330345,0.8191799238180596,0.1437747404585854,13389,13389,0.7291134513402889,3.1999999999989086,0
building01,replicate_03_base2042,burst_2hz_2s_every_10s,aoi_0.5s,local_1s,0.6,0.5,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.33799237611181704,0.5294865087076762,0.25562448613498767,13379,13379,0.7289483518943967,3.1999999999989086,0
building01,replicate_03_base2042,burst_2hz_2s_every_10s,aoi_0.5s,local_5s,1.0,0.5,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.24514581302946248,0.5295749306544718,0.18854486843091686,13339,13339,0.7282105105326596,3.1999999999989086,0
building01,replicate_03_base2042,burst_2hz_2s_every_10s,aoi_0.5s,local_10s,1.5,0.5,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.4345699450673489,0.5291594551885017,0.29693731657762057,13289,13289,0.7291067800432813,3.1999999999989086,0
building01,replicate_03_base2042,burst_2hz_2s_every_10s,aoi_0.5s,global,1.0,0.5,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.15579953693330345,0.5291657330644559,0.0956755545597132,13389,13389,0.7291134513402889,3.1999999999989086,0
building01,replicate_03_base2042,burst_2hz_2s_every_10s,aoi_0.3s,local_1s,0.6,0.3,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.33799237611181704,0.224829957395919,0.10665969055983257,13379,13379,0.7289483518943967,3.1999999999989086,0
building01,replicate_03_base2042,burst_2hz_2s_every_10s,aoi_0.3s,local_5s,1.0,0.3,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.24514581302946248,0.22482944748481895,0.08194017542544418,13339,13339,0.7282105105326596,3.1999999999989086,0
building01,replicate_03_base2042,burst_2hz_2s_every_10s,aoi_0.3s,local_10s,1.5,0.3,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.4345699450673489,0.2246218677101362,0.13131161110693054,13289,13289,0.7291067800432813,3.1999999999989086,0
building01,replicate_03_base2042,burst_2hz_2s_every_10s,aoi_0.3s,global,1.0,0.3,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.15579953693330345,0.22466203599970125,0.04182537904249757,13389,13389,0.7291134513402889,3.1999999999989086,0
building01,replicate_03_base2042,burst_2hz_2s_every_10s,aoi_0.2s,local_1s,0.6,0.2,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.33799237611181704,0.07586516182076389,0.02302115255250766,13379,13379,0.7289483518943967,3.1999999999989086,0
building01,replicate_03_base2042,burst_2hz_2s_every_10s,aoi_0.2s,local_5s,1.0,0.2,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.24514581302946248,0.07586775620361347,0.018817002773821125,13339,13339,0.7282105105326596,3.1999999999989086,0
building01,replicate_03_base2042,burst_2hz_2s_every_10s,aoi_0.2s,local_10s,1.5,0.2,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.4345699450673489,0.07577695838663556,0.030325833396041838,13289,13289,0.7291067800432813,3.1999999999989086,0
building01,replicate_03_base2042,burst_2hz_2s_every_10s,aoi_0.2s,global,1.0,0.2,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.15579953693330345,0.07580849951452685,0.012696990066472477,13389,13389,0.7291134513402889,3.1999999999989086,0
building02,replicate_03_base2042,ideal_10hz,original,local_1s,0.6,0.6,10.0,0.0,0.0,0.0,,0.0,1.0,0.9853292762442947,1.0,0.9853292762442947,18404,18404,0.0,0.0,1
building02,replicate_03_base2042,ideal_10hz,original,local_5s,1.0,1.0,10.0,0.0,0.0,0.0,,0.0,1.0,0.9296994118928338,1.0,0.9296994118928338,18364,18364,0.0,0.0,1
building02,replicate_03_base2042,ideal_10hz,original,local_10s,1.5,1.5,10.0,0.0,0.0,0.0,,0.0,1.0,0.9190236977175931,1.0,0.9190236977175931,18314,18314,0.0,0.0,1
building02,replicate_03_base2042,ideal_10hz,original,global,1.0,1.0,10.0,0.0,0.0,0.0,,0.0,1.0,0.8140545237319431,1.0,0.8140545237319431,18414,18414,0.0,0.0,1
building02,replicate_03_base2042,ideal_10hz,aoi_0.5s,local_1s,0.6,0.5,10.0,0.0,0.0,0.0,,0.0,1.0,0.9853292762442947,1.0,0.9853292762442947,18404,18404,0.0,0.0,1
building02,replicate_03_base2042,ideal_10hz,aoi_0.5s,local_5s,1.0,0.5,10.0,0.0,0.0,0.0,,0.0,1.0,0.9296994118928338,1.0,0.9296994118928338,18364,18364,0.0,0.0,1
building02,replicate_03_base2042,ideal_10hz,aoi_0.5s,local_10s,1.5,0.5,10.0,0.0,0.0,0.0,,0.0,1.0,0.9190236977175931,1.0,0.9190236977175931,18314,18314,0.0,0.0,1
building02,replicate_03_base2042,ideal_10hz,aoi_0.5s,global,1.0,0.5,10.0,0.0,0.0,0.0,,0.0,1.0,0.8140545237319431,1.0,0.8140545237319431,18414,18414,0.0,0.0,1
building02,replicate_03_base2042,ideal_10hz,aoi_0.3s,local_1s,0.6,0.3,10.0,0.0,0.0,0.0,,0.0,1.0,0.9853292762442947,1.0,0.9853292762442947,18404,18404,0.0,0.0,1
building02,replicate_03_base2042,ideal_10hz,aoi_0.3s,local_5s,1.0,0.3,10.0,0.0,0.0,0.0,,0.0,1.0,0.9296994118928338,1.0,0.9296994118928338,18364,18364,0.0,0.0,1
building02,replicate_03_base2042,ideal_10hz,aoi_0.3s,local_10s,1.5,0.3,10.0,0.0,0.0,0.0,,0.0,1.0,0.9190236977175931,1.0,0.9190236977175931,18314,18314,0.0,0.0,1
building02,replicate_03_base2042,ideal_10hz,aoi_0.3s,global,1.0,0.3,10.0,0.0,0.0,0.0,,0.0,1.0,0.8140545237319431,1.0,0.8140545237319431,18414,18414,0.0,0.0,1
building02,replicate_03_base2042,ideal_10hz,aoi_0.2s,local_1s,0.6,0.2,10.0,0.0,0.0,0.0,,0.0,1.0,0.9853292762442947,1.0,0.9853292762442947,18404,18404,0.0,0.0,1
building02,replicate_03_base2042,ideal_10hz,aoi_0.2s,local_5s,1.0,0.2,10.0,0.0,0.0,0.0,,0.0,1.0,0.9296994118928338,1.0,0.9296994118928338,18364,18364,0.0,0.0,1
building02,replicate_03_base2042,ideal_10hz,aoi_0.2s,local_10s,1.5,0.2,10.0,0.0,0.0,0.0,,0.0,1.0,0.9190236977175931,1.0,0.9190236977175931,18314,18314,0.0,0.0,1
building02,replicate_03_base2042,ideal_10hz,aoi_0.2s,global,1.0,0.2,10.0,0.0,0.0,0.0,,0.0,1.0,0.8140545237319431,1.0,0.8140545237319431,18414,18414,0.0,0.0,1
building02,replicate_03_base2042,nominal_5hz,original,local_1s,0.6,0.6,5.0,50.0,20.0,0.01,,0.0,1.0,0.8912736361660508,0.99994566398609,0.8912736361660508,18404,18404,0.15189089328407626,0.6000000000058208,1
building02,replicate_03_base2042,nominal_5hz,original,local_5s,1.0,1.0,5.0,50.0,20.0,0.01,,0.0,1.0,0.8240034850795034,1.0,0.8240034850795034,18364,18364,0.1518950119799684,0.6000000000058208,1
building02,replicate_03_base2042,nominal_5hz,original,local_10s,1.5,1.5,5.0,50.0,20.0,0.01,,0.0,1.0,0.866440974118161,1.0,0.866440974118161,18314,18314,0.15190018565032978,0.6000000000058208,1
building02,replicate_03_base2042,nominal_5hz,original,global,1.0,1.0,5.0,50.0,20.0,0.01,,0.0,1.0,0.8046051917019659,1.0,0.8046051917019659,18414,18414,0.15188986640600302,0.6000000000058208,1
building02,replicate_03_base2042,nominal_5hz,aoi_0.5s,local_1s,0.6,0.5,5.0,50.0,20.0,0.01,,0.0,1.0,0.8912736361660508,0.99994566398609,0.8912736361660508,18404,18404,0.15189089328407626,0.6000000000058208,1
building02,replicate_03_base2042,nominal_5hz,aoi_0.5s,local_5s,1.0,0.5,5.0,50.0,20.0,0.01,,0.0,1.0,0.8240034850795034,0.9999455456327597,0.8240034850795034,18364,18364,0.1518950119799684,0.6000000000058208,1
building02,replicate_03_base2042,nominal_5hz,aoi_0.5s,local_10s,1.5,0.5,5.0,50.0,20.0,0.01,,0.0,1.0,0.866440974118161,0.9999453969640713,0.866440974118161,18314,18314,0.15190018565032978,0.6000000000058208,1
building02,replicate_03_base2042,nominal_5hz,aoi_0.5s,global,1.0,0.5,5.0,50.0,20.0,0.01,,0.0,1.0,0.8046051917019659,0.9999456934940806,0.8046051917019659,18414,18414,0.15188986640600302,0.6000000000058208,1
building02,replicate_03_base2042,nominal_5hz,aoi_0.3s,local_1s,0.6,0.3,5.0,50.0,20.0,0.01,,0.0,1.0,0.8912736361660508,0.9907628776352967,0.8903499239295806,18404,18404,0.15189089328407626,0.6000000000058208,1
building02,replicate_03_base2042,nominal_5hz,aoi_0.3s,local_5s,1.0,0.3,5.0,50.0,20.0,0.01,,0.0,1.0,0.8240034850795034,0.9907427575691571,0.8230233064691789,18364,18364,0.1518950119799684,0.6000000000058208,1
building02,replicate_03_base2042,nominal_5hz,aoi_0.3s,local_10s,1.5,0.3,5.0,50.0,20.0,0.01,,0.0,1.0,0.866440974118161,0.9907174838921045,0.8592333733755597,18314,18314,0.15190018565032978,0.6000000000058208,1
building02,replicate_03_base2042,nominal_5hz,aoi_0.3s,global,1.0,0.3,5.0,50.0,20.0,0.01,,0.0,1.0,0.8046051917019659,0.9907678939937005,0.7975996524383621,18414,18414,0.15188986640600302,0.6000000000058208,0
building02,replicate_03_base2042,nominal_5hz,aoi_0.2s,local_1s,0.6,0.2,5.0,50.0,20.0,0.01,,0.0,1.0,0.8912736361660508,0.7905890023907847,0.7202782003912193,18404,18404,0.15189089328407626,0.6000000000058208,0
building02,replicate_03_base2042,nominal_5hz,aoi_0.2s,local_5s,1.0,0.2,5.0,50.0,20.0,0.01,,0.0,1.0,0.8240034850795034,0.7906229579612285,0.6664670006534524,18364,18364,0.1518950119799684,0.6000000000058208,0
building02,replicate_03_base2042,nominal_5hz,aoi_0.2s,local_10s,1.5,0.2,5.0,50.0,20.0,0.01,,0.0,1.0,0.866440974118161,0.790597357213061,0.6909468166430054,18314,18314,0.15190018565032978,0.6000000000058208,0
building02,replicate_03_base2042,nominal_5hz,aoi_0.2s,global,1.0,0.2,5.0,50.0,20.0,0.01,,0.0,1.0,0.8046051917019659,0.7905941131747584,0.6379928315412187,18414,18414,0.15188986640600302,0.6000000000058208,0
building02,replicate_03_base2042,degraded_2hz,original,local_1s,0.6,0.6,2.0,200.0,50.0,0.05,,0.0,1.0,0.5728645946533363,0.6640404259943491,0.4316996305151054,18404,18404,0.47791784396443004,2.1000000000058208,0
building02,replicate_03_base2042,degraded_2hz,original,local_5s,1.0,1.0,2.0,200.0,50.0,0.05,,0.0,1.0,0.5068612502722718,0.9816488782400349,0.5059899803964278,18364,18364,0.47776083643654277,2.1000000000058208,0
building02,replicate_03_base2042,degraded_2hz,original,local_10s,1.5,1.5,2.0,200.0,50.0,0.05,,0.0,1.0,0.5583706454078847,0.99863492410178,0.5582614393360271,18314,18314,0.47780932621599864,2.1000000000058208,0
building02,replicate_03_base2042,degraded_2hz,original,global,1.0,1.0,2.0,200.0,50.0,0.05,,0.0,1.0,0.6030737482350386,0.9815357879874009,0.6019876181166504,18414,18414,0.4778755295058947,2.1000000000058208,0
building02,replicate_03_base2042,degraded_2hz,aoi_0.5s,local_1s,0.6,0.5,2.0,200.0,50.0,0.05,,0.0,1.0,0.5728645946533363,0.6640404259943491,0.4316996305151054,18404,18404,0.47791784396443004,2.1000000000058208,0
building02,replicate_03_base2042,degraded_2hz,aoi_0.5s,local_5s,1.0,0.5,2.0,200.0,50.0,0.05,,0.0,1.0,0.5068612502722718,0.664234371596602,0.3871160967109562,18364,18364,0.47776083643654277,2.1000000000058208,0
building02,replicate_03_base2042,degraded_2hz,aoi_0.5s,local_10s,1.5,0.5,2.0,200.0,50.0,0.05,,0.0,1.0,0.5583706454078847,0.6641913290378945,0.4189144916457355,18314,18314,0.47780932621599864,2.1000000000058208,0
building02,replicate_03_base2042,degraded_2hz,aoi_0.5s,global,1.0,0.5,2.0,200.0,50.0,0.05,,0.0,1.0,0.6030737482350386,0.6641142608884545,0.47947214076246336,18414,18414,0.4778755295058947,2.1000000000058208,0
building02,replicate_03_base2042,degraded_2hz,aoi_0.3s,local_1s,0.6,0.3,2.0,200.0,50.0,0.05,,0.0,1.0,0.5728645946533363,0.10019560965007607,0.0449902195174962,18404,18404,0.47791784396443004,2.1000000000058208,0
building02,replicate_03_base2042,degraded_2hz,aoi_0.3s,local_5s,1.0,0.3,2.0,200.0,50.0,0.05,,0.0,1.0,0.5068612502722718,0.10025049008930516,0.04078632106294925,18364,18364,0.47776083643654277,2.1000000000058208,0
building02,replicate_03_base2042,degraded_2hz,aoi_0.3s,local_10s,1.5,0.3,2.0,200.0,50.0,0.05,,0.0,1.0,0.5583706454078847,0.10030577700120126,0.04515671071311565,18314,18314,0.47780932621599864,2.1000000000058208,0
building02,replicate_03_base2042,degraded_2hz,aoi_0.3s,global,1.0,0.3,2.0,200.0,50.0,0.05,,0.0,1.0,0.6030737482350386,0.10024980992722929,0.07966764418377321,18414,18414,0.4778755295058947,2.1000000000058208,0
building02,replicate_03_base2042,degraded_2hz,aoi_0.2s,local_1s,0.6,0.2,2.0,200.0,50.0,0.05,,0.0,1.0,0.5728645946533363,0.004292545098891545,0.00021734405564007825,18404,18404,0.47791784396443004,2.1000000000058208,0
building02,replicate_03_base2042,degraded_2hz,aoi_0.2s,local_5s,1.0,0.2,2.0,200.0,50.0,0.05,,0.0,1.0,0.5068612502722718,0.0043018950119799605,0.000326726203441516,18364,18364,0.47776083643654277,2.1000000000058208,0
building02,replicate_03_base2042,degraded_2hz,aoi_0.2s,local_10s,1.5,0.2,2.0,200.0,50.0,0.05,,0.0,1.0,0.5583706454078847,0.004313639838375014,0.0005460303592879764,18314,18314,0.47780932621599864,2.1000000000058208,0
