sequence,condition,aoi_setting,service,coverage,physical_satisfaction,freshness_satisfaction,joint_satisfaction,mean_aoi_s,max_aoi_s,qualified
building02,stress_1hz,original,local_10s,1.0,0.41258053947799495,0.9226092970769174,0.40777547231626077,0.9116759492002365,4.033333333354676,0
building02,stress_1hz,original,local_1s,1.0,0.4021770629573281,0.22462508150402086,0.1151742374846048,0.9117728030312996,4.033333333354676,0
building02,stress_1hz,original,local_5s,1.0,0.3438974805779423,0.674362883903289,0.28209177376025557,0.9120344151775578,4.033333333354676,0
parking00,burst_2hz_2s_every_10s,aoi_0.2s,global,1.0,0.02562486872505776,0.08068533021274042,0.0,0.7333483361780542,3.6666666666569654,0
parking00,burst_2hz_2s_every_10s,aoi_0.2s,local_10s,1.0,0.4406394767917159,0.08081266842280559,0.03306385684440003,0.7332879159417374,3.6666666666569654,0
parking00,burst_2hz_2s_every_10s,aoi_0.2s,local_1s,1.0,0.3703336636934258,0.08075802624861099,0.027329789470522874,0.7331531369134212,3.6666666666569654,0
parking00,burst_2hz_2s_every_10s,aoi_0.2s,local_5s,1.0,0.26229014076016516,0.08092955963468668,0.02215390179943937,0.7320673960818302,3.6666666666569654,0
parking00,burst_2hz_2s_every_10s,aoi_0.3s,global,1.0,0.02562486872505776,0.2294535961832748,0.0,0.7333483361780542,3.6666666666569654,0
parking00,burst_2hz_2s_every_10s,aoi_0.3s,local_10s,1.0,0.4406394767917159,0.22956974596542223,0.13346655766494078,0.7332879159417374,3.6666666666569654,0
parking00,burst_2hz_2s_every_10s,aoi_0.3s,local_1s,1.0,0.3703336636934258,0.22966032975943781,0.11631678529597261,0.7331531369134212,3.6666666666569654,0
parking00,burst_2hz_2s_every_10s,aoi_0.3s,local_5s,1.0,0.26229014076016516,0.22988817554329807,0.09072550260722789,0.7320673960818302,3.6666666666569654,0
parking00,burst_2hz_2s_every_10s,aoi_0.5s,global,1.0,0.02562486872505776,0.5333813424550664,0.0029405587061541692,0.7333483361780542,3.6666666666569654,0
parking00,burst_2hz_2s_every_10s,aoi_0.5s,local_10s,1.0,0.4406394767917159,0.5334726133163775,0.30617373663971903,0.7332879159417374,3.6666666666569654,0
parking00,burst_2hz_2s_every_10s,aoi_0.5s,local_1s,1.0,0.3703336636934258,0.533771811274289,0.279965162026609,0.7331531369134212,3.6666666666569654,0
parking00,burst_2hz_2s_every_10s,aoi_0.5s,local_5s,1.0,0.26229014076016516,0.5341652349519245,0.20357476565090274,0.7320673960818302,3.6666666666569654,0
parking00,burst_2hz_2s_every_10s,original,global,1.0,0.02562486872505776,0.817025234794611,0.01638311279143037,0.7333483361780542,3.6666666666569654,0
parking00,burst_2hz_2s_every_10s,original,local_10s,1.0,0.4406394767917159,0.878069458321979,0.4220183486238532,0.7332879159417374,3.6666666666569654,0
parking00,burst_2hz_2s_every_10s,original,local_1s,1.0,0.3703336636934258,0.533771811274289,0.279965162026609,0.7331531369134212,3.6666666666569654,0
parking00,burst_2hz_2s_every_10s,original,local_5s,1.0,0.26229014076016516,0.8177954607107334,0.26153660668535433,0.7320673960818302,3.6666666666569654,0
parking00,burst_5hz_1s_every_8s,aoi_0.2s,global,1.0,0.0065712485372220715,0.6054550364569268,0.0,0.22706514237776496,1.3999999999941792,0
parking00,burst_5hz_1s_every_8s,aoi_0.2s,local_10s,1.0,0.7072698095497624,0.6052623610984952,0.48935719259999394,0.22720198625438823,1.3999999999941792,0
parking00,burst_5hz_1s_every_8s,aoi_0.2s,local_1s,1.0,0.6515001351473105,0.6053698531399225,0.46769979277412377,0.2271345766893045,1.3999999999941792,0
parking00,burst_5hz_1s_every_8s,aoi_0.2s,local_5s,1.0,0.6138589987039215,0.6056605479699791,0.4427464809958706,0.2268710251084666,1.3999999999941792,0
parking00,burst_5hz_1s_every_8s,aoi_0.3s,global,1.0,0.0065712485372220715,0.8678248867284785,0.0,0.22706514237776496,1.3999999999941792,0
parking00,burst_5hz_1s_every_8s,aoi_0.3s,local_10s,1.0,0.7072698095497624,0.8675931813364822,0.6802313258848821,0.22720198625438823,1.3999999999941792,0
parking00,burst_5hz_1s_every_8s,aoi_0.3s,local_1s,1.0,0.6515001351473105,0.8677057993212601,0.651109709583446,0.2271345766893045,1.3999999999941792,0
parking00,burst_5hz_1s_every_8s,aoi_0.3s,local_5s,1.0,0.6138589987039215,0.868131536908099,0.6121710823763451,0.2268710251084666,1.3999999999941792,0
parking00,burst_5hz_1s_every_8s,aoi_0.5s,global,1.0,0.0065712485372220715,0.9120232844240407,0.0003000570108320581,0.22706514237776496,1.3999999999941792,0
parking00,burst_5hz_1s_every_8s,aoi_0.5s,local_10s,1.0,0.7072698095497624,0.9118599933387834,0.7053622793472009,0.22720198625438823,1.3999999999941792,0
parking00,burst_5hz_1s_every_8s,aoi_0.5s,local_1s,1.0,0.6515001351473105,0.911944018980689,0.6515001351473105,0.2271345766893045,1.3999999999941792,0
parking00,burst_5hz_1s_every_8s,aoi_0.5s,local_5s,1.0,0.6138589987039215,0.912258492329023,0.6138288573409291,0.2268710251084666,1.3999999999941792,0
parking00,burst_5hz_1s_every_8s,original,global,1.0,0.0065712485372220715,0.9745851711825247,0.004500855162480871,0.22706514237776496,1.3999999999941792,0
parking00,burst_5hz_1s_every_8s,original,local_10s,1.0,0.7072698095497624,1.0,0.7072698095497624,0.22720198625438823,1.3999999999941792,0
parking00,burst_5hz_1s_every_8s,original,local_1s,1.0,0.6515001351473105,0.9120941826590984,0.6515001351473105,0.2271345766893045,1.3999999999941792,0
parking00,burst_5hz_1s_every_8s,original,local_5s,1.0,0.6138589987039215,0.9746511137233625,0.6138589987039215,0.2268710251084666,1.3999999999941792,0
parking00,degraded_2hz,aoi_0.2s,global,1.0,0.01845350616617157,0.09730848861283643,0.0,0.4794550964625082,1.8666666666492044,0
parking00,degraded_2hz,aoi_0.2s,local_10s,1.0,0.4904472098586005,0.09737487510218912,0.03812032579404729,0.47916250340048316,1.8666666666492044,0
parking00,degraded_2hz,aoi_0.2s,local_1s,1.0,0.5249421869838123,0.09730606360933418,0.03739075592395711,0.47946661860846884,1.8666666666492044,0
parking00,degraded_2hz,aoi_0.2s,local_5s,1.0,0.4255056213641981,0.09738674382855593,0.0329143683877385,0.47936220875325936,1.8666666666492044,0
parking00,degraded_2hz,aoi_0.3s,global,1.0,0.01845350616617157,0.28184355027455216,0.0,0.4794550964625082,1.8666666666492044,0
parking00,degraded_2hz,aoi_0.3s,local_10s,1.0,0.4904472098586005,0.2820722439216399,0.16250340630393315,0.47916250340048316,1.8666666666492044,0
parking00,degraded_2hz,aoi_0.3s,local_1s,1.0,0.5249421869838123,0.2818572243745683,0.1636483767306364,0.47946661860846884,1.8666666666492044,0
parking00,degraded_2hz,aoi_0.3s,local_5s,1.0,0.4255056213641981,0.28197245079422495,0.14464840100069323,0.47936220875325936,1.8666666666492044,0
parking00,degraded_2hz,aoi_0.5s,global,1.0,0.01845350616617157,0.6604854922435263,0.0032406157169862274,0.4794550964625082,1.8666666666492044,0
parking00,degraded_2hz,aoi_0.5s,local_10s,1.0,0.4904472098586005,0.6609440760589821,0.37578344990462353,0.47916250340048316,1.8666666666492044,0
parking00,degraded_2hz,aoi_0.5s,local_1s,1.0,0.5249421869838123,0.6604799231161967,0.39730306033576596,0.47946661860846884,1.8666666666492044,0
parking00,degraded_2hz,aoi_0.5s,local_5s,1.0,0.4255056213641981,0.6606383940681798,0.3326099406215149,0.47936220875325936,1.8666666666492044,0
parking00,degraded_2hz,original,global,1.0,0.01845350616617157,0.9818165451435773,0.016653164101179226,0.4794550964625082,1.8666666666492044,0
parking00,degraded_2hz,original,local_10s,1.0,0.4904472098586005,0.9988191479698428,0.4904472098586005,0.47916250340048316,1.8666666666492044,0
parking00,degraded_2hz,original,local_1s,1.0,0.5249421869838123,0.6604799231161967,0.39730306033576596,0.47946661860846884,1.8666666666492044,0
parking00,degraded_2hz,original,local_5s,1.0,0.4255056213641981,0.9818548994785544,0.42523434909726615,0.47936220875325936,1.8666666666492044,0
parking00,ideal_10hz,aoi_0.2s,global,1.0,0.0,1.0,0.0,0.0,0.0,0
parking00,ideal_10hz,aoi_0.2s,local_10s,1.0,0.9580948920580132,1.0,0.9580948920580132,0.0,0.0,1
parking00,ideal_10hz,aoi_0.2s,local_1s,1.0,0.9748325674985735,1.0,0.9748325674985735,0.0,0.0,1
parking00,ideal_10hz,aoi_0.2s,local_5s,1.0,0.9439069234710793,1.0,0.9439069234710793,0.0,0.0,1
parking00,ideal_10hz,aoi_0.3s,global,1.0,0.0,1.0,0.0,0.0,0.0,0
parking00,ideal_10hz,aoi_0.3s,local_10s,1.0,0.9580948920580132,1.0,0.9580948920580132,0.0,0.0,1
parking00,ideal_10hz,aoi_0.3s,local_1s,1.0,0.9748325674985735,1.0,0.9748325674985735,0.0,0.0,1
parking00,ideal_10hz,aoi_0.3s,local_5s,1.0,0.9439069234710793,1.0,0.9439069234710793,0.0,0.0,1
parking00,ideal_10hz,aoi_0.5s,global,1.0,0.0,1.0,0.0,0.0,0.0,0
parking00,ideal_10hz,aoi_0.5s,local_10s,1.0,0.9580948920580132,1.0,0.9580948920580132,0.0,0.0,1
parking00,ideal_10hz,aoi_0.5s,local_1s,1.0,0.9748325674985735,1.0,0.9748325674985735,0.0,0.0,1
parking00,ideal_10hz,aoi_0.5s,local_5s,1.0,0.9439069234710793,1.0,0.9439069234710793,0.0,0.0,1
parking00,ideal_10hz,original,global,1.0,0.0,1.0,0.0,0.0,0.0,0
parking00,ideal_10hz,original,local_10s,1.0,0.9580948920580132,1.0,0.9580948920580132,0.0,0.0,1
parking00,ideal_10hz,original,local_1s,1.0,0.9748325674985735,1.0,0.9748325674985735,0.0,0.0,1
parking00,ideal_10hz,original,local_5s,1.0,0.9439069234710793,1.0,0.9439069234710793,0.0,0.0,1
parking00,nominal_5hz,aoi_0.2s,global,1.0,0.0,0.6916314099678939,0.0,0.15209889879077024,0.5333333333449749,0
parking00,nominal_5hz,aoi_0.2s,local_10s,1.0,0.8862445877615285,0.6915251158143336,0.6288491234444545,0.152124019741424,0.5333333333449749,0
parking00,nominal_5hz,aoi_0.2s,local_1s,1.0,0.8706189746824039,0.6916238700183199,0.625221491425654,0.15210078986094844,0.5333333333449749,0
parking00,nominal_5hz,aoi_0.2s,local_5s,1.0,0.8134249630768303,0.6915935738614101,0.5879374265304277,0.1521083883413208,0.5333333333449749,0
parking00,nominal_5hz,aoi_0.3s,global,1.0,0.0,0.9917484322021184,0.0,0.15209889879077024,0.5333333333449749,0
parking00,nominal_5hz,aoi_0.3s,local_10s,1.0,0.8862445877615285,0.991673479274533,0.8807036666969449,0.152124019741424,0.5333333333449749,1
parking00,nominal_5hz,aoi_0.3s,local_1s,1.0,0.8706189746824039,0.9917409976874794,0.8705589092110401,0.15210078986094844,0.5333333333449749,1
parking00,nominal_5hz,aoi_0.3s,local_5s,1.0,0.8134249630768303,0.9917111251770806,0.8128824185429665,0.1521083883413208,0.5333333333449749,1
parking00,nominal_5hz,aoi_0.5s,global,1.0,0.0,0.9998799771956671,0.0,0.15209889879077024,0.5333333333449749,0
parking00,nominal_5hz,aoi_0.5s,local_10s,1.0,0.8862445877615285,0.999878886971266,0.8862445877615285,0.152124019741424,0.5333333333449749,1
parking00,nominal_5hz,aoi_0.5s,local_1s,1.0,0.8706189746824039,0.9998798690572723,0.8706189746824039,0.15210078986094844,0.5333333333449749,1
parking00,nominal_5hz,aoi_0.5s,local_5s,1.0,0.8134249630768303,0.9998794345480303,0.8134249630768303,0.1521083883413208,0.5333333333449749,1
parking00,nominal_5hz,original,global,1.0,0.0,1.0,0.0,0.15209889879077024,0.5333333333449749,0
parking00,nominal_5hz,original,local_10s,1.0,0.8862445877615285,1.0,0.8862445877615285,0.152124019741424,0.5333333333449749,1
parking00,nominal_5hz,original,local_1s,1.0,0.8706189746824039,0.9999099017929544,0.8706189746824039,0.15210078986094844,0.5333333333449749,1
parking00,nominal_5hz,original,local_5s,1.0,0.8134249630768303,1.0,0.8134249630768303,0.1521083883413208,0.5333333333449749,1
parking00,stress_1hz,aoi_0.2s,global,1.0,0.062111801242236024,0.016143067182764727,0.0,0.9145077564679092,3.9666666666647266,0
parking00,stress_1hz,aoi_0.2s,local_10s,1.0,0.3129560662488267,0.016198867593181336,0.0019680867169285733,0.9149423199142447,3.9666666666647266,0
parking00,stress_1hz,aoi_0.2s,local_1s,1.0,0.36552842598432295,0.016157611796858578,0.001501636784094663,0.9145959095355795,3.9666666666647266,0
parking00,stress_1hz,aoi_0.2s,local_5s,1.0,0.2577387949483076,0.01621605328992977,0.0015372095126141604,0.9147089851344873,3.9666666666647266,0
parking00,stress_1hz,aoi_0.3s,global,1.0,0.062111801242236024,0.060761544693491765,0.0,0.9145077564679092,3.9666666666647266,0
parking00,stress_1hz,aoi_0.3s,local_10s,1.0,0.3129560662488267,0.06091985345323523,0.016380537136282434,0.9149423199142447,3.9666666666647266,0
parking00,stress_1hz,aoi_0.3s,local_1s,1.0,0.36552842598432295,0.06078625702015197,0.015677088025948284,0.9145959095355795,3.9666666666647266,0
parking00,stress_1hz,aoi_0.3s,local_5s,1.0,0.2577387949483076,0.060825270518732856,0.014437712873376134,0.9147089851344873,3.9666666666647266,0
parking00,stress_1hz,aoi_0.5s,global,1.0,0.062111801242236024,0.22351246736880007,0.0016203078584931137,0.9145077564679092,3.9666666666647266,0
parking00,stress_1hz,aoi_0.5s,local_10s,1.0,0.3129560662488267,0.223635207557453,0.0947709449844067,0.9149423199142447,3.9666666666647266,0
parking00,stress_1hz,aoi_0.5s,local_1s,1.0,0.36552842598432295,0.22350361894464965,0.1025017268823017,0.9145959095355795,3.9666666666647266,0
parking00,stress_1hz,aoi_0.5s,local_5s,1.0,0.2577387949483076,0.22346806522590953,0.08454652319377882,0.9147089851344873,3.9666666666647266,0
parking00,stress_1hz,original,global,1.0,0.062111801242236024,0.6713175503345635,0.03372640801752333,0.9145077564679092,3.9666666666647266,0
parking00,stress_1hz,original,local_10s,1.0,0.3129560662488267,0.918521209919157,0.31153298816120145,0.9149423199142447,3.9666666666647266,0
parking00,stress_1hz,original,local_1s,1.0,0.36552842598432295,0.22350361894464965,0.1025017268823017,0.9145959095355795,3.9666666666647266,0
parking00,stress_1hz,original,local_5s,1.0,0.2577387949483076,0.6711878711155319,0.21939898122193088,0.9147089851344873,3.9666666666647266,0
parking01,burst_2hz_2s_every_10s,aoi_0.2s,global,1.0,0.10991358384309156,0.08162604783635952,0.012816778327993009,0.7274589765938492,3.333333333323632,0
parking01,burst_2hz_2s_every_10s,aoi_0.2s,local_10s,1.0,0.5316861130176161,0.08157662515932936,0.038042945386802626,0.727564793928225,3.333333333323632,0
parking01,burst_2hz_2s_every_10s,aoi_0.2s,local_1s,1.0,0.41351605274241104,0.08170538115139146,0.03064761719635857,0.7272426863582574,3.333333333323632,0
parking01,burst_2hz_2s_every_10s,aoi_0.2s,local_5s,1.0,0.3105668845741048,0.0816014570527206,0.0242950531759196,0.7264708752015165,3.333333333323632,0
parking01,burst_2hz_2s_every_10s,aoi_0.3s,global,1.0,0.10991358384309156,0.2304754506910056,0.033627860310062464,0.7274589765938492,3.333333333323632,0
parking01,burst_2hz_2s_every_10s,aoi_0.3s,local_10s,1.0,0.5316861130176161,0.23044742948655098,0.15374056280027454,0.727564793928225,3.333333333323632,0
parking01,burst_2hz_2s_every_10s,aoi_0.3s,local_1s,1.0,0.41351605274241104,0.23069945248971394,0.12952343927171414,0.7272426863582574,3.333333333323632,0
parking01,burst_2hz_2s_every_10s,aoi_0.3s,local_5s,1.0,0.3105668845741048,0.23059160243275767,0.10105050899274726,0.7264708752015165,3.333333333323632,0
parking01,burst_2hz_2s_every_10s,aoi_0.5s,global,1.0,0.10991358384309156,0.5348739359808395,0.07314626015470758,0.7274589765938492,3.333333333323632,0
parking01,burst_2hz_2s_every_10s,aoi_0.5s,local_10s,1.0,0.5316861130176161,0.5348236755237442,0.35072065888812626,0.727564793928225,3.333333333323632,0
parking01,burst_2hz_2s_every_10s,aoi_0.5s,local_1s,1.0,0.41351605274241104,0.5352965950691677,0.311659701299122,0.7272426863582574,3.333333333323632,0
parking01,burst_2hz_2s_every_10s,aoi_0.5s,local_5s,1.0,0.3105668845741048,0.535304257325918,0.2363157381207923,0.7264708752015165,3.333333333323632,0
parking01,burst_2hz_2s_every_10s,original,global,1.0,0.10991358384309156,0.8193999417419167,0.10421723791953912,0.7274589765938492,3.333333333323632,0
parking01,burst_2hz_2s_every_10s,original,local_10s,1.0,0.5316861130176161,0.8803477465110959,0.5008007320979181,0.727564793928225,3.333333333323632,0
parking01,burst_2hz_2s_every_10s,original,local_1s,1.0,0.41351605274241104,0.5352965950691677,0.311659701299122,0.7272426863582574,3.333333333323632,0
parking01,burst_2hz_2s_every_10s,original,local_5s,1.0,0.3105668845741048,0.8201125313038671,0.3096237031255082,0.7264708752015165,3.333333333323632,0
parking01,burst_5hz_1s_every_8s,aoi_0.2s,global,1.0,0.1519241350292909,0.605172023173771,0.09806777357024954,0.22735217011430128,1.3999999999941792,0
parking01,burst_5hz_1s_every_8s,aoi_0.2s,local_10s,1.0,0.7825930646795438,0.6050593195411315,0.5263587933457529,0.227489623166368,1.3999999999941792,0
parking01,burst_5hz_1s_every_8s,aoi_0.2s,local_1s,1.0,0.6866232546084815,0.6051122558071728,0.4889040075161175,0.2274208701856855,1.3999999999941792,0
parking01,burst_5hz_1s_every_8s,aoi_0.2s,local_5s,1.0,0.6902462028815819,0.6054249195043419,0.4888281783588642,0.22713760692169574,1.3999999999941792,0
parking01,burst_5hz_1s_every_8s,aoi_0.3s,global,1.0,0.1519241350292909,0.8672039356571836,0.13901025989578275,0.22735217011430128,1.3999999999941792,0
parking01,burst_5hz_1s_every_8s,aoi_0.3s,local_10s,1.0,0.7825930646795438,0.8670457888028237,0.7389286531359284,0.227489623166368,1.3999999999941792,0
parking01,burst_5hz_1s_every_8s,aoi_0.3s,local_1s,1.0,0.6866232546084815,0.8671072666601872,0.6852949752162504,0.2274208701856855,1.3999999999941792,0
parking01,burst_5hz_1s_every_8s,aoi_0.3s,local_5s,1.0,0.6902462028815819,0.8675643152177449,0.682635704296354,0.22713760692169574,1.3999999999941792,0
parking01,burst_5hz_1s_every_8s,aoi_0.5s,global,1.0,0.1519241350292909,0.9119331973978057,0.14532155225426416,0.22735217011430128,1.3999999999941792,0
parking01,burst_5hz_1s_every_8s,aoi_0.5s,local_10s,1.0,0.7825930646795438,0.9117560545151485,0.7746511095859071,0.227489623166368,1.3999999999941792,0
parking01,burst_5hz_1s_every_8s,aoi_0.5s,local_1s,1.0,0.6866232546084815,0.9118476042375353,0.6860401075582336,0.2274208701856855,1.3999999999941792,0
parking01,burst_5hz_1s_every_8s,aoi_0.5s,local_5s,1.0,0.6902462028815819,0.9121865547858329,0.6895306859205776,0.22713760692169574,1.3999999999941792,0
parking01,burst_5hz_1s_every_8s,original,global,1.0,0.1519241350292909,0.9745606369550441,0.15059714535391786,0.22735217011430128,1.3999999999941792,0
parking01,burst_5hz_1s_every_8s,original,local_10s,1.0,0.7825930646795438,1.0,0.7825930646795438,0.227489623166368,1.3999999999941792,0
parking01,burst_5hz_1s_every_8s,original,local_1s,1.0,0.6866232546084815,0.9119771924709236,0.6860401075582336,0.2274208701856855,1.3999999999941792,0
parking01,burst_5hz_1s_every_8s,original,local_5s,1.0,0.6902462028815819,0.9746316713825739,0.6900510618922171,0.22713760692169574,1.3999999999941792,0
parking01,degraded_2hz,aoi_0.2s,global,1.0,0.13040100980677735,0.09861798880150176,0.015470757678739037,0.4785998640586515,2.033333333315871,0
parking01,degraded_2hz,aoi_0.2s,local_10s,1.0,0.5817236984018042,0.09844102362976763,0.04572343693826192,0.47878223354648825,2.033333333315871,0
parking01,degraded_2hz,aoi_0.2s,local_1s,1.0,0.5857064178572586,0.09858424855023164,0.04056111705057181,0.4786438591317695,2.033333333315871,0
parking01,degraded_2hz,aoi_0.2s,local_5s,1.0,0.508082089309526,0.09848115263277718,0.039028197872963216,0.4787231274537688,2.033333333315871,0
parking01,degraded_2hz,aoi_0.3s,global,1.0,0.13040100980677735,0.2838786937243098,0.042042916788037676,0.4785998640586515,2.033333333315871,0
parking01,degraded_2hz,aoi_0.3s,local_10s,1.0,0.5817236984018042,0.28365526031963917,0.1896591169068863,0.47878223354648825,2.033333333315871,0
parking01,degraded_2hz,aoi_0.3s,local_1s,1.0,0.5857064178572586,0.2838306281789614,0.18294618848608546,0.4786438591317695,2.033333333315871,0
parking01,degraded_2hz,aoi_0.3s,local_5s,1.0,0.508082089309526,0.2837024750382151,0.16752853936969458,0.4787231274537688,2.033333333315871,0
parking01,degraded_2hz,aoi_0.5s,global,1.0,0.13040100980677735,0.6622649448166489,0.09165938440625304,0.4785998640586515,2.033333333315871,0
parking01,degraded_2hz,aoi_0.5s,local_10s,1.0,0.5817236984018042,0.6619930058502468,0.4336046017583423,0.47878223354648825,2.033333333315871,0
parking01,degraded_2hz,aoi_0.5s,local_1s,1.0,0.5857064178572586,0.6621958726147666,0.44335374348009204,0.4786438591317695,2.033333333315871,0
parking01,degraded_2hz,aoi_0.5s,local_5s,1.0,0.508082089309526,0.662048329918366,0.39233095911796273,0.4787231274537688,2.033333333315871,0
parking01,degraded_2hz,original,global,1.0,0.13040100980677735,0.9819076285723534,0.1289121921222125,0.4785998640586515,2.033333333315871,0
parking01,degraded_2hz,original,local_10s,1.0,0.5817236984018042,0.9988887799457463,0.5817236984018042,0.47878223354648825,2.033333333315871,0
parking01,degraded_2hz,original,local_1s,1.0,0.5857064178572586,0.6621958726147666,0.44335374348009204,0.4786438591317695,2.033333333315871,0
parking01,degraded_2hz,original,local_5s,1.0,0.508082089309526,0.9818844114872997,0.5077243308290239,0.4787231274537688,2.033333333315871,0
parking01,ideal_10hz,aoi_0.2s,global,1.0,0.16467618215360716,1.0,0.16467618215360716,0.0,0.0,0
parking01,ideal_10hz,aoi_0.2s,local_10s,1.0,1.0,1.0,1.0,0.0,0.0,1
parking01,ideal_10hz,aoi_0.2s,local_1s,1.0,0.9997408235332231,1.0,0.9997408235332231,0.0,0.0,1
parking01,ideal_10hz,aoi_0.2s,local_5s,1.0,0.9986665365726738,1.0,0.9986665365726738,0.0,0.0,1
parking01,ideal_10hz,aoi_0.3s,global,1.0,0.16467618215360716,1.0,0.16467618215360716,0.0,0.0,0
parking01,ideal_10hz,aoi_0.3s,local_10s,1.0,1.0,1.0,1.0,0.0,0.0,1
parking01,ideal_10hz,aoi_0.3s,local_1s,1.0,0.9997408235332231,1.0,0.9997408235332231,0.0,0.0,1
parking01,ideal_10hz,aoi_0.3s,local_5s,1.0,0.9986665365726738,1.0,0.9986665365726738,0.0,0.0,1
parking01,ideal_10hz,aoi_0.5s,global,1.0,0.16467618215360716,1.0,0.16467618215360716,0.0,0.0,0
parking01,ideal_10hz,aoi_0.5s,local_10s,1.0,1.0,1.0,1.0,0.0,0.0,1
parking01,ideal_10hz,aoi_0.5s,local_1s,1.0,0.9997408235332231,1.0,0.9997408235332231,0.0,0.0,1
parking01,ideal_10hz,aoi_0.5s,local_5s,1.0,0.9986665365726738,1.0,0.9986665365726738,0.0,0.0,1
parking01,ideal_10hz,original,global,1.0,0.16467618215360716,1.0,0.16467618215360716,0.0,0.0,0
parking01,ideal_10hz,original,local_10s,1.0,1.0,1.0,1.0,0.0,0.0,1
parking01,ideal_10hz,original,local_1s,1.0,0.9997408235332231,1.0,0.9997408235332231,0.0,0.0,1
parking01,ideal_10hz,original,local_5s,1.0,0.9986665365726738,1.0,0.9986665365726738,0.0,0.0,1
parking01,nominal_5hz,aoi_0.2s,global,1.0,0.16033919150726608,0.6910379648509565,0.1117907887497168,0.15212803832088162,0.40000000002328306,0
parking01,nominal_5hz,aoi_0.2s,local_10s,1.0,0.9594404680197405,0.691178873745792,0.6736608164199104,0.15209661077884348,0.40000000002328306,0
parking01,nominal_5hz,aoi_0.2s,local_1s,1.0,0.9135646483299317,0.6910292545436875,0.6510512845433635,0.152130106586331,0.40000000002328306,0
parking01,nominal_5hz,aoi_0.2s,local_5s,1.0,0.9086740169772661,0.6912544313266334,0.6479656551858718,0.15207337301201027,0.40000000002328306,0
parking01,nominal_5hz,aoi_0.3s,global,1.0,0.16033919150726608,0.9918115027348934,0.15891510502637796,0.15212803832088162,0.40000000002328306,0
parking01,nominal_5hz,aoi_0.3s,local_10s,1.0,0.9594404680197405,0.9919273131352747,0.9523809523809524,0.15209661077884348,0.40000000002328306,1
parking01,nominal_5hz,aoi_0.3s,local_1s,1.0,0.9135646483299317,0.9918035442381831,0.9134026630381961,0.152130106586331,0.40000000002328306,1
parking01,nominal_5hz,aoi_0.3s,local_5s,1.0,0.9086740169772661,0.9919666959378151,0.9066575600871629,0.15207337301201027,0.40000000002328306,1
parking01,nominal_5hz,aoi_0.5s,global,1.0,0.16033919150726608,1.0,0.16033919150726608,0.15212803832088162,0.40000000002328306,0
parking01,nominal_5hz,aoi_0.5s,local_10s,1.0,0.9594404680197405,1.0,0.9594404680197405,0.15209661077884348,0.40000000002328306,1
parking01,nominal_5hz,aoi_0.5s,local_1s,1.0,0.9135646483299317,1.0,0.9135646483299317,0.152130106586331,0.40000000002328306,1
parking01,nominal_5hz,aoi_0.5s,local_5s,1.0,0.9086740169772661,1.0,0.9086740169772661,0.15207337301201027,0.40000000002328306,1
parking01,nominal_5hz,original,global,1.0,0.16033919150726608,1.0,0.16033919150726608,0.15212803832088162,0.40000000002328306,0
parking01,nominal_5hz,original,local_10s,1.0,0.9594404680197405,1.0,0.9594404680197405,0.15209661077884348,0.40000000002328306,1
parking01,nominal_5hz,original,local_1s,1.0,0.9135646483299317,1.0,0.9135646483299317,0.152130106586331,0.40000000002328306,1
parking01,nominal_5hz,original,local_5s,1.0,0.9086740169772661,1.0,0.9086740169772661,0.15207337301201027,0.40000000002328306,1
parking01,stress_1hz,aoi_0.2s,global,1.0,0.08900540505550701,0.016376994530213292,0.0025568825452309285,0.9103246269806181,3.3999999999941792,0
parking01,stress_1hz,aoi_0.2s,local_10s,1.0,0.390332385527993,0.01647220315717227,0.002353171879596039,0.9106219563951337,3.3999999999941792,0
parking01,stress_1hz,aoi_0.2s,local_1s,1.0,0.41730650856902196,0.016392911523633657,0.0022677940842971457,0.9101564777859957,3.3999999999941792,0
parking01,stress_1hz,aoi_0.2s,local_5s,1.0,0.32965817803362935,0.01639184310664455,0.0017237454060558752,0.9105863986672205,3.3999999999941792,0
parking01,stress_1hz,aoi_0.3s,global,1.0,0.08900540505550701,0.06075023465061333,0.008965271709227432,0.9103246269806181,3.3999999999941792,0
parking01,stress_1hz,aoi_0.3s,local_10s,1.0,0.390332385527993,0.0608883223845475,0.01977318037716116,0.9106219563951337,3.3999999999941792,0
parking01,stress_1hz,aoi_0.3s,local_1s,1.0,0.41730650856902196,0.06077688145916351,0.018595911491236596,0.9101564777859957,3.3999999999941792,0
parking01,stress_1hz,aoi_0.3s,local_5s,1.0,0.32965817803362935,0.060753894688912735,0.017400071551696098,0.9105863986672205,3.3999999999941792,0
parking01,stress_1hz,aoi_0.5s,global,1.0,0.08900540505550701,0.2245525455545846,0.031200440172185002,0.9103246269806181,3.3999999999941792,0
parking01,stress_1hz,aoi_0.5s,local_10s,1.0,0.390332385527993,0.2246625486158774,0.11099127365427984,0.9106219563951337,3.3999999999941792,0
parking01,stress_1hz,aoi_0.5s,local_1s,1.0,0.41730650856902196,0.22460880552045873,0.11604626299931965,0.9101564777859957,3.3999999999941792,0
parking01,stress_1hz,aoi_0.5s,local_5s,1.0,0.32965817803362935,0.2245097082642209,0.10134322047679449,0.9105863986672205,3.3999999999941792,0
