dataset,file,column,clean_column,numeric_fraction,median_numeric,min_numeric,max_numeric
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_07_NEGATIVE_BUSBAR:Minimum Temperature,grp_s_07_negative_busbar_minimum_temperature,0.9963369963369964,306.0378115,284.244294,313.613368
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_07_NEGATIVE_BUSBAR:Maximum Temperature,grp_s_07_negative_busbar_maximum_temperature,0.9963369963369964,317.9284305,285.013338,340.417827
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_08_PLUSPOLE:Integrated inlet power,grp_s_08_pluspole_integrated_inlet_power,0.9963369963369964,0.0,0.0,0.0
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_08_PLUSPOLE:Integrated outlet power,grp_s_08_pluspole_integrated_outlet_power,0.9963369963369964,0.0,0.0,0.0
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_08_PLUSPOLE:Energy Balance,grp_s_08_pluspole_energy_balance,0.9963369963369964,5.197266945e-08,3.1046607e-10,0.000267653426
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_08_PLUSPOLE:Enthalpy Volumetric Sources,grp_s_08_pluspole_enthalpy_volumetric_sources,0.9963369963369964,0.15742125699999998,4.118775430000001e-21,0.15778547
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_08_PLUSPOLE:Energy Rate of Change,grp_s_08_pluspole_energy_rate_of_change,0.9963369963369964,0.316462198,0.0473044633,15.2180659
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_08_PLUSPOLE:Wall Heat Rate,grp_s_08_pluspole_wall_heat_rate,0.9963369963369964,-0.014428420945,-0.510768943,15.0606742
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_08_PLUSPOLE:Mean Temperature,grp_s_08_pluspole_mean_temperature,0.9963369963369964,314.8950645,283.720654,333.653467
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_08_PLUSPOLE:Minimum Temperature,grp_s_08_pluspole_minimum_temperature,0.9963369963369964,312.1008855,283.690001,327.466244
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_08_PLUSPOLE:Maximum Temperature,grp_s_08_pluspole_maximum_temperature,0.9963369963369964,316.653234,284.517363,338.643856
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_09_MINUSPOLE:Integrated inlet power,grp_s_09_minuspole_integrated_inlet_power,0.9963369963369964,0.0,0.0,0.0
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_09_MINUSPOLE:Integrated outlet power,grp_s_09_minuspole_integrated_outlet_power,0.9963369963369964,0.0,0.0,0.0
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_09_MINUSPOLE:Energy Balance,grp_s_09_minuspole_energy_balance,0.9963369963369964,5.822759175e-06,9.17877774e-10,0.0010220974
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_09_MINUSPOLE:Enthalpy Volumetric Sources,grp_s_09_minuspole_enthalpy_volumetric_sources,0.9963369963369964,0.004409986439999999,4.47785619e-23,0.00442019092
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_09_MINUSPOLE:Energy Rate of Change,grp_s_09_minuspole_energy_rate_of_change,0.9963369963369964,0.0326061955,0.00059048319,2.16163584
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_09_MINUSPOLE:Wall Heat Rate,grp_s_09_minuspole_wall_heat_rate,0.9963369963369964,0.0007007700540000001,-2.16604499,0.099263544
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_09_MINUSPOLE:Mean Temperature,grp_s_09_minuspole_mean_temperature,0.9963369963369964,293.1085625,282.199902,303.2491
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_09_MINUSPOLE:Minimum Temperature,grp_s_09_minuspole_minimum_temperature,0.9963369963369964,289.1783385,281.27249,296.626197
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_09_MINUSPOLE:Maximum Temperature,grp_s_09_minuspole_maximum_temperature,0.9963369963369964,296.51256,282.98979,308.915593
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_10_INACTIVEMAT:Integrated inlet power,grp_s_10_inactivemat_integrated_inlet_power,0.9963369963369964,0.0,0.0,0.0
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_10_INACTIVEMAT:Integrated outlet power,grp_s_10_inactivemat_integrated_outlet_power,0.9963369963369964,0.0,0.0,0.0
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_10_INACTIVEMAT:Energy Balance,grp_s_10_inactivemat_energy_balance,0.9963369963369964,6.837918030000001e-08,5.2537974e-12,5.72841717e-05
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_10_INACTIVEMAT:Enthalpy Volumetric Sources,grp_s_10_inactivemat_enthalpy_volumetric_sources,0.9963369963369964,0.0,0.0,0.0
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_10_INACTIVEMAT:Energy Rate of Change,grp_s_10_inactivemat_energy_rate_of_change,0.9963369963369964,0.44659122500000004,0.0544266323,1.70225303
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_10_INACTIVEMAT:Wall Heat Rate,grp_s_10_inactivemat_wall_heat_rate,0.9963369963369964,0.09117817085,-1.70225303,1.23728635
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_10_INACTIVEMAT:Mean Temperature,grp_s_10_inactivemat_mean_temperature,0.9963369963369964,308.15657999999996,283.47857,325.545948
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_10_INACTIVEMAT:Minimum Temperature,grp_s_10_inactivemat_minimum_temperature,0.9963369963369964,285.24034300000005,280.316254,289.977507
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_10_INACTIVEMAT:Maximum Temperature,grp_s_10_inactivemat_maximum_temperature,0.9963369963369964,316.5263725,283.691121,338.651283
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_03_ACTIVEMAT_2:Integrated inlet power,grp_s_03_activemat_2_integrated_inlet_power,0.9963369963369964,0.0,0.0,0.0
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_03_ACTIVEMAT_2:Integrated outlet power,grp_s_03_activemat_2_integrated_outlet_power,0.9963369963369964,0.0,0.0,0.0
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_03_ACTIVEMAT_2:Energy Balance,grp_s_03_activemat_2_energy_balance,0.9963369963369964,1.305610145e-06,6.49905241e-10,0.129563777
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_03_ACTIVEMAT_2:Enthalpy Volumetric Sources,grp_s_03_activemat_2_enthalpy_volumetric_sources,0.9963369963369964,5.001026075,0.000128136719,17.2876374
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_03_ACTIVEMAT_2:Energy Rate of Change,grp_s_03_activemat_2_energy_rate_of_change,0.9963369963369964,3.16990437,0.198925612,8.52758184
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_03_ACTIVEMAT_2:Wall Heat Rate,grp_s_03_activemat_2_wall_heat_rate,0.9963369963369964,-4.121313855,-10.8672574,1.09465842
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_03_ACTIVEMAT_2:Mean Temperature,grp_s_03_activemat_2_mean_temperature,0.9963369963369964,309.3798855,283.691042,328.719286
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_03_ACTIVEMAT_2:Minimum Temperature,grp_s_03_activemat_2_minimum_temperature,0.9963369963369964,293.2121995,282.253669,303.452472
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_03_ACTIVEMAT_2:Maximum Temperature,grp_s_03_activemat_2_maximum_temperature,0.9963369963369964,317.46515999999997,283.82117,339.294797
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_03_ACTIVEMAT_3:Integrated inlet power,grp_s_03_activemat_3_integrated_inlet_power,0.9963369963369964,0.0,0.0,0.0
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_03_ACTIVEMAT_3:Integrated outlet power,grp_s_03_activemat_3_integrated_outlet_power,0.9963369963369964,0.0,0.0,0.0
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_03_ACTIVEMAT_3:Energy Balance,grp_s_03_activemat_3_energy_balance,0.9963369963369964,1.8149655199999998e-06,1.36439082e-10,0.130955166
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_03_ACTIVEMAT_3:Enthalpy Volumetric Sources,grp_s_03_activemat_3_enthalpy_volumetric_sources,0.9963369963369964,5.1221662949999995,0.000141021731,17.761127
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_03_ACTIVEMAT_3:Energy Rate of Change,grp_s_03_activemat_3_energy_rate_of_change,0.9963369963369964,3.2817236899999997,0.0242830706,8.84130638
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_03_ACTIVEMAT_3:Wall Heat Rate,grp_s_03_activemat_3_wall_heat_rate,0.9963369963369964,-4.271058695000001,-11.0878834,1.09392562
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_03_ACTIVEMAT_3:Mean Temperature,grp_s_03_activemat_3_mean_temperature,0.9963369963369964,309.8873615,283.691062,329.819798
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_03_ACTIVEMAT_3:Minimum Temperature,grp_s_03_activemat_3_minimum_temperature,0.9963369963369964,293.87543400000004,282.332337,304.650976
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_03_ACTIVEMAT_3:Maximum Temperature,grp_s_03_activemat_3_maximum_temperature,0.9963369963369964,318.030168,283.849148,340.149926
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_03_ACTIVEMAT_4:Integrated inlet power,grp_s_03_activemat_4_integrated_inlet_power,0.9963369963369964,0.0,0.0,0.0
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_03_ACTIVEMAT_4:Integrated outlet power,grp_s_03_activemat_4_integrated_outlet_power,0.9963369963369964,0.0,0.0,0.0
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_03_ACTIVEMAT_4:Energy Balance,grp_s_03_activemat_4_energy_balance,0.9963369963369964,2.43451812e-06,2.91771607e-10,0.130340445
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_03_ACTIVEMAT_4:Enthalpy Volumetric Sources,grp_s_03_activemat_4_enthalpy_volumetric_sources,0.9963369963369964,5.01339877,0.000119497745,17.2505351
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_03_ACTIVEMAT_4:Energy Rate of Change,grp_s_03_activemat_4_energy_rate_of_change,0.9963369963369964,3.13124777,0.330426493,8.33901879
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_03_ACTIVEMAT_4:Wall Heat Rate,grp_s_03_activemat_4_wall_heat_rate,0.9963369963369964,-4.10227325,-10.6727738,1.07996966
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_03_ACTIVEMAT_4:Mean Temperature,grp_s_03_activemat_4_mean_temperature,0.9963369963369964,309.21698200000003,283.691037,328.364591
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_03_ACTIVEMAT_4:Minimum Temperature,grp_s_03_activemat_4_minimum_temperature,0.9963369963369964,294.02750449999996,282.421826,304.699577
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_03_ACTIVEMAT_4:Maximum Temperature,grp_s_03_activemat_4_maximum_temperature,0.9963369963369964,316.8547315,283.793445,338.258165
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_11_SENSORS:Wall Heat Rate,grp_s_11_sensors_wall_heat_rate,0.9963369963369964,0.010431119150000001,-0.0438104834,0.154624612
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_11_SENSORS:Mean Temperature,grp_s_11_sensors_mean_temperature,0.9963369963369964,296.8902115,281.527484,308.000427
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_11_SENSORS:Minimum Temperature,grp_s_11_sensors_minimum_temperature,0.9963369963369964,280.4615675,278.800381,281.773848
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_11_SENSORS:Maximum Temperature,grp_s_11_sensors_maximum_temperature,0.9963369963369964,315.770259,283.694154,336.371206
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,Number of Cells,number_of_cells,0.9963369963369964,2286925.0,2286925.0,2286925.0
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,Wall Time Since Start of Simulation,wall_time_since_start_of_simulation,0.9963369963369964,37230.013,436.825,84111.167
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_F_01_LIQUID:BND_Inlet:Mass Flow,grp_f_01_liquid_bnd_inlet_mass_flow,0.9963369963369964,0.0244256215,0.0244256215,0.0244256215
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_F_01_LIQUID:BND_Inlet:Mean Velocity,grp_f_01_liquid_bnd_inlet_mean_velocity,0.9963369963369964,0.651787109,0.651783862,0.651791494
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_F_01_LIQUID:BND_Inlet:Mean Turbulence Kinetic Energy,grp_f_01_liquid_bnd_inlet_mean_turbulence_kinetic_energy,0.9963369963369964,0.286402639,0.286402639,0.286402639
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_F_01_LIQUID:BND_Inlet:Mean Dissipation Rate,grp_f_01_liquid_bnd_inlet_mean_dissipation_rate,0.9963369963369964,28.8187096,28.8187096,28.8187096
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_F_01_LIQUID:BND_Inlet:Mean Temperature,grp_f_01_liquid_bnd_inlet_mean_temperature,0.9963369963369964,278.316068,278.035445,278.540289
