capacity_hz,policy,service_id,trials,source_observation_rate_hz_mean,source_observation_rate_hz_min,source_observation_rate_hz_max,transport_deliveries_per_s_mean,transport_deliveries_per_s_min,transport_deliveries_per_s_max,unique_source_delivery_rate_hz_mean,unique_source_delivery_rate_hz_min,unique_source_delivery_rate_hz_max,repeated_source_fraction_mean,repeated_source_fraction_min,repeated_source_fraction_max,response_bytes_per_s_mean,response_bytes_per_s_min,response_bytes_per_s_max,p95_delivery_aoi_s_mean,p95_delivery_aoi_s_min,p95_delivery_aoi_s_max,mean_delivery_aoi_s_mean,mean_delivery_aoi_s_min,mean_delivery_aoi_s_max,rate_switches_mean,rate_switches_min,rate_switches_max,economy_fraction_mean,economy_fraction_min,economy_fraction_max,normal_fraction_mean,normal_fraction_min,normal_fraction_max,high_fraction_mean,high_fraction_min,high_fraction_max,observable_fraction_request_weighted_mean,observable_fraction_request_weighted_min,observable_fraction_request_weighted_max,satisfaction_given_observable_request_weighted_mean,satisfaction_given_observable_request_weighted_min,satisfaction_given_observable_request_weighted_max,observable_fraction_time_weighted_mean,observable_fraction_time_weighted_min,observable_fraction_time_weighted_max,satisfaction_given_observable_time_weighted_mean,satisfaction_given_observable_time_weighted_min,satisfaction_given_observable_time_weighted_max
2.0,static-low,local_1s_tight,5,1.5205251543641973,1.5127256666482627,1.5298092691033558,1.996518853707096,1.9920537964583267,1.9996703840026397,1.5139126026319907,1.509508803631635,1.5188034470234757,0.2417218140975047,0.23756906077348067,0.2430939226519337,1237.2744958437877,1227.1931851949682,1242.7841564577284,1.1453499999999963,1.1187499999999204,1.1599999999999682,0.8250507012324909,0.8051153846154081,0.8343259668507919,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8785380365490862,0.8453038674033149,0.9230769230769231,0.0012738853503184715,0.0,0.006369426751592357,0.87810344136133,0.844889095703428,0.9226647516986134,0.0012809837955549855,0.0,0.006404918977774927
2.0,static-low,local_5s_moderate,5,1.5205251543641973,1.5127256666482627,1.5298092691033558,1.996518853707096,1.9920537964583267,1.9996703840026397,1.5139126026319907,1.509508803631635,1.5188034470234757,0.2417218140975047,0.23756906077348067,0.2430939226519337,1237.2744958437877,1227.1931851949682,1242.7841564577284,1.1453499999999963,1.1187499999999204,1.1599999999999682,0.8250507012324909,0.8051153846154081,0.8343259668507919,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8465666929755328,0.8232044198895028,0.8784530386740331,0.08000266572136455,0.0440251572327044,0.14093959731543623,0.8459990365650095,0.822730395089632,0.8779012331975445,0.08033502245288993,0.044252822697905,0.14139890651512288
5.0,aoi-only,global_state_tracking,5,1.5205251543641973,1.5127256666482627,1.5298092691033558,4.9934926704019205,4.989458113940684,4.9991759600066,1.5205251543641973,1.5127256666482627,1.5298092691033558,0.6954986109173635,0.6938325991189427,0.6969026548672567,3094.9222001550306,3078.064296012591,3107.993187936059,0.854950000000204,0.8493500000002322,0.8604500000000398,0.5305275197803113,0.5259646017701582,0.5354989010991309,1.0,1.0,1.0,0.0,0.0,0.0,0.026478551158641863,0.026373626373626374,0.02654867256637168,0.9735214488413582,0.9734513274336283,0.9736263736263736,0.9872100010900868,0.978021978021978,0.9933920704845814,0.3343910970391318,0.1574279379157428,0.6569506726457399,0.9871966813821158,0.9779772064086327,0.9933819393123834,0.33466284901446863,0.15767091193746444,0.6572601449112844
5.0,aoi-only,local_10s_preview,5,1.5205251543641973,1.5127256666482627,1.5298092691033558,4.9934926704019205,4.989458113940684,4.9991759600066,1.5205251543641973,1.5127256666482627,1.5298092691033558,0.6954986109173635,0.6938325991189427,0.6969026548672567,3094.9222001550306,3078.064296012591,3107.993187936059,0.854950000000204,0.8493500000002322,0.8604500000000398,0.5305275197803113,0.5259646017701582,0.5354989010991309,1.0,1.0,1.0,0.0,0.0,0.0,0.026478551158641863,0.026373626373626374,0.02654867256637168,0.9735214488413582,0.9734513274336283,0.9736263736263736,0.865398744732197,0.8495575221238938,0.8761061946902655,0.36475129719228944,0.12373737373737374,0.6564885496183206,0.8652782490724243,0.8495425429522846,0.8760582083771371,0.36514609201574133,0.12379207983326088,0.6576515721186399
5.0,aoi-only,local_1s_tight,5,1.5205251543641973,1.5127256666482627,1.5298092691033558,4.9934926704019205,4.989458113940684,4.9991759600066,1.5205251543641973,1.5127256666482627,1.5298092691033558,0.6954986109173635,0.6938325991189427,0.6969026548672567,3094.9222001550306,3078.064296012591,3107.993187936059,0.854950000000204,0.8493500000002322,0.8604500000000398,0.5305275197803113,0.5259646017701582,0.5354989010991309,1.0,1.0,1.0,0.0,0.0,0.0,0.026478551158641863,0.026373626373626374,0.02654867256637168,0.9735214488413582,0.9734513274336283,0.9736263736263736,0.9413120669664041,0.9274725274725275,0.9515418502202643,0.016894430830687337,0.009302325581395349,0.019002375296912115,0.9412574702093623,0.9273247811484878,0.9514675549574786,0.0164722206751001,0.009306870797366137,0.01900440664679153
5.0,aoi-only,local_5s_moderate,5,1.5205251543641973,1.5127256666482627,1.5298092691033558,4.9934926704019205,4.989458113940684,4.9991759600066,1.5205251543641973,1.5127256666482627,1.5298092691033558,0.6954986109173635,0.6938325991189427,0.6969026548672567,3094.9222001550306,3078.064296012591,3107.993187936059,0.854950000000204,0.8493500000002322,0.8604500000000398,0.5305275197803113,0.5259646017701582,0.5354989010991309,1.0,1.0,1.0,0.0,0.0,0.0,0.026478551158641863,0.026373626373626374,0.02654867256637168,0.9735214488413582,0.9734513274336283,0.9736263736263736,0.9073522832446939,0.8791208791208791,0.9229074889867841,0.1527352181413436,0.06265060240963856,0.22549019607843138,0.9072621654830524,0.8788746352474802,0.9227892919778071,0.15291026056753074,0.06267703248357755,0.22560631697687658
5.0,contract-aware,global_state_tracking,5,1.5205251543641973,1.5127256666482627,1.5298092691033558,4.9934926704019205,4.989458113940684,4.9991759600066,1.5205251543641973,1.5127256666482627,1.5298092691033558,0.6954986109173635,0.6938325991189427,0.6969026548672567,3094.9222001550306,3078.064296012591,3107.993187936059,0.854950000000204,0.8493500000002322,0.8604500000000398,0.5305275197803113,0.5259646017701582,0.5354989010991309,1.0,1.0,1.0,0.0,0.0,0.0,0.02427200522875504,0.024175824175824177,0.024336283185840708,0.9757279947712449,0.9756637168141593,0.9758241758241758,0.9872100010900868,0.978021978021978,0.9933920704845814,0.3343910970391318,0.1574279379157428,0.6569506726457399,0.9871966813821158,0.9779772064086327,0.9933819393123834,0.33466284901446863,0.15767091193746444,0.6572601449112844
5.0,contract-aware,local_10s_preview,5,1.5205251543641973,1.5127256666482627,1.5298092691033558,4.9934926704019205,4.989458113940684,4.9991759600066,1.5205251543641973,1.5127256666482627,1.5298092691033558,0.6954986109173635,0.6938325991189427,0.6969026548672567,3094.9222001550306,3078.064296012591,3107.993187936059,0.854950000000204,0.8493500000002322,0.8604500000000398,0.5305275197803113,0.5259646017701582,0.5354989010991309,1.0,1.0,1.0,0.0,0.0,0.0,0.02427200522875504,0.024175824175824177,0.024336283185840708,0.9757279947712449,0.9756637168141593,0.9758241758241758,0.865398744732197,0.8495575221238938,0.8761061946902655,0.36475129719228944,0.12373737373737374,0.6564885496183206,0.8652782490724243,0.8495425429522846,0.8760582083771371,0.36514609201574133,0.12379207983326088,0.6576515721186399
5.0,contract-aware,local_1s_tight,5,1.5205251543641973,1.5127256666482627,1.5298092691033558,4.9934926704019205,4.989458113940684,4.9991759600066,1.5205251543641973,1.5127256666482627,1.5298092691033558,0.6954986109173635,0.6938325991189427,0.6969026548672567,3094.9222001550306,3078.064296012591,3107.993187936059,0.854950000000204,0.8493500000002322,0.8604500000000398,0.5305275197803113,0.5259646017701582,0.5354989010991309,1.0,1.0,1.0,0.0,0.0,0.0,0.02427200522875504,0.024175824175824177,0.024336283185840708,0.9757279947712449,0.9756637168141593,0.9758241758241758,0.9413120669664041,0.9274725274725275,0.9515418502202643,0.016894430830687337,0.009302325581395349,0.019002375296912115,0.9412574702093623,0.9273247811484878,0.9514675549574786,0.0164722206751001,0.009306870797366137,0.01900440664679153
5.0,contract-aware,local_5s_moderate,5,1.5205251543641973,1.5127256666482627,1.5298092691033558,4.9934926704019205,4.989458113940684,4.9991759600066,1.5205251543641973,1.5127256666482627,1.5298092691033558,0.6954986109173635,0.6938325991189427,0.6969026548672567,3094.9222001550306,3078.064296012591,3107.993187936059,0.854950000000204,0.8493500000002322,0.8604500000000398,0.5305275197803113,0.5259646017701582,0.5354989010991309,1.0,1.0,1.0,0.0,0.0,0.0,0.02427200522875504,0.024175824175824177,0.024336283185840708,0.9757279947712449,0.9756637168141593,0.9758241758241758,0.9073522832446939,0.8791208791208791,0.9229074889867841,0.1527352181413436,0.06265060240963856,0.22549019607843138,0.9072621654830524,0.8788746352474802,0.9227892919778071,0.15291026056753074,0.06267703248357755,0.22560631697687658
5.0,static-high,global_state_tracking,5,1.5205251543641973,1.5127256666482627,1.5298092691033558,4.9934926704019205,4.989458113940684,4.9991759600066,1.5205251543641973,1.5127256666482627,1.5298092691033558,0.6954986109173635,0.6938325991189427,0.6969026548672567,3094.9222001550306,3078.064296012591,3107.993187936059,0.854950000000204,0.8493500000002322,0.8604500000000398,0.5305275197803113,0.5259646017701582,0.5354989010991309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9872100010900868,0.978021978021978,0.9933920704845814,0.3343910970391318,0.1574279379157428,0.6569506726457399,0.9871966813821158,0.9779772064086327,0.9933819393123834,0.33466284901446863,0.15767091193746444,0.6572601449112844
5.0,static-high,local_10s_preview,5,1.5205251543641973,1.5127256666482627,1.5298092691033558,4.9934926704019205,4.989458113940684,4.9991759600066,1.5205251543641973,1.5127256666482627,1.5298092691033558,0.6954986109173635,0.6938325991189427,0.6969026548672567,3094.9222001550306,3078.064296012591,3107.993187936059,0.854950000000204,0.8493500000002322,0.8604500000000398,0.5305275197803113,0.5259646017701582,0.5354989010991309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.865398744732197,0.8495575221238938,0.8761061946902655,0.36475129719228944,0.12373737373737374,0.6564885496183206,0.8652782490724243,0.8495425429522846,0.8760582083771371,0.36514609201574133,0.12379207983326088,0.6576515721186399
5.0,static-high,local_1s_tight,5,1.5205251543641973,1.5127256666482627,1.5298092691033558,4.9934926704019205,4.989458113940684,4.9991759600066,1.5205251543641973,1.5127256666482627,1.5298092691033558,0.6954986109173635,0.6938325991189427,0.6969026548672567,3094.9222001550306,3078.064296012591,3107.993187936059,0.854950000000204,0.8493500000002322,0.8604500000000398,0.5305275197803113,0.5259646017701582,0.5354989010991309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9413120669664041,0.9274725274725275,0.9515418502202643,0.016894430830687337,0.009302325581395349,0.019002375296912115,0.9412574702093623,0.9273247811484878,0.9514675549574786,0.0164722206751001,0.009306870797366137,0.01900440664679153
5.0,static-high,local_5s_moderate,5,1.5205251543641973,1.5127256666482627,1.5298092691033558,4.9934926704019205,4.989458113940684,4.9991759600066,1.5205251543641973,1.5127256666482627,1.5298092691033558,0.6954986109173635,0.6938325991189427,0.6969026548672567,3094.9222001550306,3078.064296012591,3107.993187936059,0.854950000000204,0.8493500000002322,0.8604500000000398,0.5305275197803113,0.5259646017701582,0.5354989010991309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9073522832446939,0.8791208791208791,0.9229074889867841,0.1527352181413436,0.06265060240963856,0.22549019607843138,0.9072621654830524,0.8788746352474802,0.9227892919778071,0.15291026056753074,0.06267703248357755,0.22560631697687658
5.0,static-low,global_state_tracking,5,1.5205251543641973,1.5127256666482627,1.5298092691033558,2.0009236806101254,1.997990970405451,2.0053328632186687,1.5183174295350201,1.5122915079864463,1.5298092691033558,0.24119361301681744,0.23626373626373626,0.2430939226519337,1239.9482182797135,1233.9067366636953,1242.7841564577284,0.8452400000000009,0.8187499999999232,0.8598999999999731,0.5252464938376773,0.5051153846154097,0.5344999999999643,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.988986703903831,0.978021978021978,0.9945054945054945,0.3353740145260413,0.16292134831460675,0.6519337016574586,0.988957017558675,0.9779397977079449,0.9944943016021582,0.3364191909372021,0.16354428666493726,0.6551333585022983
5.0,static-low,local_10s_preview,5,1.5205251543641973,1.5127256666482627,1.5298092691033558,2.0009236806101254,1.997990970405451,2.0053328632186687,1.5183174295350201,1.5122915079864463,1.5298092691033558,0.24119361301681744,0.23626373626373626,0.2430939226519337,1239.9482182797135,1233.9067366636953,1242.7841564577284,0.8452400000000009,0.8187499999999232,0.8598999999999731,0.5252464938376773,0.5051153846154097,0.5344999999999643,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8656305020945905,0.8453038674033149,0.8791208791208791,0.36552508195959915,0.11949685534591195,0.6688311688311688,0.8652745767538779,0.8451173236273521,0.878874635247481,0.366598985569149,0.11970011970011962,0.6717887843884114
5.0,static-low,local_1s_tight,5,1.5205251543641973,1.5127256666482627,1.5298092691033558,2.0009236806101254,1.997990970405451,2.0053328632186687,1.5183174295350201,1.5122915079864463,1.5298092691033558,0.24119361301681744,0.23626373626373626,0.2430939226519337,1239.9482182797135,1233.9067366636953,1242.7841564577284,0.8452400000000009,0.8187499999999232,0.8598999999999731,0.5252464938376773,0.5051153846154097,0.5344999999999643,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9405136300163924,0.9171270718232044,0.9505494505494505,0.03265753714906279,0.012048192771084338,0.047058823529411764,0.9403610587533399,0.9170271376575101,0.950448714419424,0.032761153601439955,0.012064035902570863,0.04724725670615751
5.0,static-low,local_5s_moderate,5,1.5205251543641973,1.5127256666482627,1.5298092691033558,2.0009236806101254,1.997990970405451,2.0053328632186687,1.5183174295350201,1.5122915079864463,1.5298092691033558,0.24119361301681744,0.23626373626373626,0.2430939226519337,1239.9482182797135,1233.9067366636953,1242.7841564577284,0.8452400000000009,0.8187499999999232,0.8598999999999731,0.5252464938376773,0.5051153846154097,0.5344999999999643,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9053002246372412,0.8846153846153846,0.9171270718232044,0.15583759339460831,0.060240963855421686,0.23493975903614459,0.9050501308350074,0.8843803336453228,0.9170032645382615,0.15637550767572164,0.060339105774452374,0.2361975823057728
10.0,aoi-only,global_state_tracking,5,1.5205251543641973,1.5127256666482627,1.5298092691033558,9.863586046948651,9.857491362276617,9.872222405652591,1.5205251543641973,1.5127256666482627,1.5298092691033558,0.8458447027944616,0.8450390189520625,0.8465845464725644,6113.858192151091,6082.950881016058,6134.878866120977,0.7522200000000995,0.7470000000001132,0.7580000000001774,0.43017560109529346,0.4280022396418237,0.431794871794955,1.0,1.0,1.0,0.0,0.0,0.0,0.014299004466178749,0.013377926421404682,0.014557670772676373,0.9857009955338213,0.9854423292273237,0.9866220735785953,0.9988824249132223,0.9977603583426652,1.0,0.32515541362997014,0.14620535714285715,0.6502793296089385,0.9988964789282796,0.997789200243188,1.0,0.3340689421081902,0.15662743627359027,0.6552096891614687
10.0,aoi-only,local_10s_preview,5,1.5205251543641973,1.5127256666482627,1.5298092691033558,9.863586046948651,9.857491362276617,9.872222405652591,1.5205251543641973,1.5127256666482627,1.5298092691033558,0.8458447027944616,0.8450390189520625,0.8465845464725644,6113.858192151091,6082.950881016058,6134.878866120977,0.7522200000000995,0.7470000000001132,0.7580000000001774,0.43017560109529346,0.4280022396418237,0.431794871794955,1.0,1.0,1.0,0.0,0.0,0.0,0.014299004466178749,0.013377926421404682,0.014557670772676373,0.9857009955338213,0.9854423292273237,0.9866220735785953,0.8882880443303942,0.8734602463605823,0.8972067039106145,0.36193108059260914,0.12390488110137672,0.660759493670886,0.876674254017169,0.8618647158280931,0.8852831520660066,0.36209169035854716,0.12395918111813788,0.6610858525094644
10.0,aoi-only,local_1s_tight,5,1.5205251543641973,1.5127256666482627,1.5298092691033558,9.863586046948651,9.857491362276617,9.872222405652591,1.5205251543641973,1.5127256666482627,1.5298092691033558,0.8458447027944616,0.8450390189520625,0.8465845464725644,6113.858192151091,6082.950881016058,6134.878866120977,0.7522200000000995,0.7470000000001132,0.7580000000001774,0.43017560109529346,0.4280022396418237,0.431794871794955,1.0,1.0,1.0,0.0,0.0,0.0,0.014299004466178749,0.013377926421404682,0.014557670772676373,0.9857009955338213,0.9854423292273237,0.9866220735785953,0.9602304817279873,0.9529675251959686,0.9698324022346368,0.012583891928862055,0.005820721769499418,0.01762632197414806,0.953008977988681,0.9458509686046143,0.9624964150985024,0.014599673329025729,0.0057927359091699835,0.023211280682411795
10.0,aoi-only,local_5s_moderate,5,1.5205251543641973,1.5127256666482627,1.5298092691033558,9.863586046948651,9.857491362276617,9.872222405652591,1.5205251543641973,1.5127256666482627,1.5298092691033558,0.8458447027944616,0.8450390189520625,0.8465845464725644,6113.858192151091,6082.950881016058,6134.878866120977,0.7522200000000995,0.7470000000001132,0.7580000000001774,0.43017560109529346,0.4280022396418237,0.431794871794955,1.0,1.0,1.0,0.0,0.0,0.0,0.014299004466178749,0.013377926421404682,0.014557670772676373,0.9857009955338213,0.9854423292273237,0.9866220735785953,0.929864221779414,0.9097995545657016,0.9386845039018952,0.15263015306590405,0.06451612903225806,0.22195416164053075,0.9177275536855015,0.8977066490678114,0.9272815416313178,0.1527158885201162,0.06454311838881255,0.2220666682758427
10.0,contract-aware,global_state_tracking,5,1.5205251543641973,1.5127256666482627,1.5298092691033558,9.879004865961928,9.860321316181741,9.888479920892175,1.5205251543641973,1.5127256666482627,1.5298092691033558,0.8460853392901517,0.8452115812917594,0.8466666666666667,6123.305511655482,6089.609403374386,6148.4150964126875,0.7521600000000827,0.7470000000000482,0.7580000000001587,0.43016170908464785,0.4279776536314508,0.43171603563482697,1.0,1.0,1.0,0.0,0.0,0.0,0.012716587642988518,0.012222222222222223,0.014557670772676373,0.9872834123570114,0.9854423292273237,0.9877777777777778,0.9988836686099395,0.9977603583426652,1.0,0.32615338449564657,0.14715719063545152,0.6510590858416946,0.9988964789282796,0.997789200243188,1.0,0.3340689421081902,0.15662743627359027,0.6552096891614687
10.0,contract-aware,local_10s_preview,5,1.5205251543641973,1.5127256666482627,1.5298092691033558,9.879004865961928,9.860321316181741,9.888479920892175,1.5205251543641973,1.5127256666482627,1.5298092691033558,0.8460853392901517,0.8452115812917594,0.8466666666666667,6123.305511655482,6089.609403374386,6148.4150964126875,0.7521600000000827,0.7470000000000482,0.7580000000001587,0.43016170908464785,0.4279776536314508,0.43171603563482697,1.0,1.0,1.0,0.0,0.0,0.0,0.012716587642988518,0.012222222222222223,0.014557670772676373,0.9872834123570114,0.9854423292273237,0.9877777777777778,0.886903507556026,0.8715083798882681,0.89520624303233,0.36193108059260914,0.12390488110137672,0.660759493670886,0.876674254017169,0.8618647158280931,0.8852831520660066,0.36209169035854716,0.12395918111813788,0.6610858525094644
10.0,contract-aware,local_1s_tight,5,1.5205251543641973,1.5127256666482627,1.5298092691033558,9.879004865961928,9.860321316181741,9.888479920892175,1.5205251543641973,1.5127256666482627,1.5298092691033558,0.8460853392901517,0.8452115812917594,0.8466666666666667,6123.305511655482,6089.609403374386,6148.4150964126875,0.7521600000000827,0.7470000000000482,0.7580000000001587,0.43016170908464785,0.4279776536314508,0.43171603563482697,1.0,1.0,1.0,0.0,0.0,0.0,0.012716587642988518,0.012222222222222223,0.014557670772676373,0.9872834123570114,0.9854423292273237,0.9877777777777778,0.960292698543464,0.9530726256983241,0.9698996655518395,0.012565995624145877,0.005807200929152149,0.017584994138335287,0.953008977988681,0.9458509686046143,0.9624964150985024,0.014599673329025729,0.0057927359091699835,0.023211280682411795
10.0,contract-aware,local_5s_moderate,5,1.5205251543641973,1.5127256666482627,1.5298092691033558,9.879004865961928,9.860321316181741,9.888479920892175,1.5205251543641973,1.5127256666482627,1.5298092691033558,0.8460853392901517,0.8452115812917594,0.8466666666666667,6123.305511655482,6089.609403374386,6148.4150964126875,0.7521600000000827,0.7470000000000482,0.7580000000001587,0.43016170908464785,0.4279776536314508,0.43171603563482697,1.0,1.0,1.0,0.0,0.0,0.0,0.012716587642988518,0.012222222222222223,0.014557670772676373,0.9872834123570114,0.9854423292273237,0.9877777777777778,0.9284188581191258,0.9077777777777778,0.9376391982182628,0.15263015306590405,0.06451612903225806,0.22195416164053075,0.9177275536855015,0.8977066490678114,0.9272815416313178,0.1527158885201162,0.06454311838881255,0.2220666682758427
10.0,static-high,global_state_tracking,5,1.5205251543641973,1.5127256666482627,1.5298092691033558,9.993605086757515,9.989954852027255,9.9983519200132,1.5205251543641973,1.5127256666482627,1.5298092691033558,0.8478501199445988,0.8469162995594713,0.8486187845303867,6193.414703455711,6156.062557092702,6215.898478272821,0.752199999999966,0.7463999999999056,0.7580000000000655,0.429590541771684,0.4276961325968501,0.43090859030845174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9988969720376248,0.9977900552486187,1.0,0.3339067353071297,0.1565600882028666,0.6549062844542448,0.9988964789282796,0.9977892002431881,1.0,0.3340689421081902,0.15662743627359027,0.6552096891614687
10.0,static-high,local_10s_preview,5,1.5205251543641973,1.5127256666482627,1.5298092691033558,9.993605086757515,9.989954852027255,9.9983519200132,1.5205251543641973,1.5127256666482627,1.5298092691033558,0.8478501199445988,0.8469162995594713,0.8486187845303867,6193.414703455711,6156.062557092702,6215.898478272821,0.752199999999966,0.7463999999999056,0.7580000000000655,0.429590541771684,0.4276961325968501,0.43090859030845174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8767296382048552,0.861878453038674,0.8853362734288864,0.36193108059260914,0.12390488110137672,0.660759493670886,0.876674254017169,0.8618647158280931,0.8852831520660066,0.36209169035854716,0.12395918111813788,0.6610858525094644
10.0,static-high,local_1s_tight,5,1.5205251543641973,1.5127256666482627,1.5298092691033558,9.993605086757515,9.989954852027255,9.9983519200132,1.5205251543641973,1.5127256666482627,1.5298092691033558,0.8478501199445988,0.8469162995594713,0.8486187845303867,6193.414703455711,6156.062557092702,6215.898478272821,0.752199999999966,0.7463999999999056,0.7580000000000655,0.429590541771684,0.4276961325968501,0.43090859030845174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9536910892160222,0.9458563535911603,0.9636163175303197,0.01504566420866397,0.005780346820809248,0.02320185614849188,0.953669931977314,0.9458509686046143,0.9635994617132524,0.015051708567602505,0.005786032517502831,0.023211280682411805
10.0,static-high,local_5s_moderate,5,1.5205251543641973,1.5127256666482627,1.5298092691033558,9.993605086757515,9.989954852027255,9.9983519200132,1.5205251543641973,1.5127256666482627,1.5298092691033558,0.8478501199445988,0.8469162995594713,0.8486187845303867,6193.414703455711,6156.062557092702,6215.898478272821,0.752199999999966,0.7463999999999056,0.7580000000000655,0.429590541771684,0.4276961325968501,0.43090859030845174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9177681870220673,0.8978021978021978,0.9273127753303965,0.15263015306590405,0.06451612903225806,0.22195416164053075,0.9177275536855015,0.8977066490678114,0.9272815416313178,0.1527158885201162,0.06454311838881253,0.2220666682758427
10.0,static-low,global_state_tracking,5,1.5205251543641973,1.5127256666482627,1.5298092691033558,2.0009236806101254,1.997990970405451,2.0053328632186687,1.5183174295350201,1.5122915079864463,1.5298092691033558,0.24119361301681744,0.23626373626373626,0.2430939226519337,1239.9482182797135,1233.9067366636953,1242.7841564577284,0.7452399999999986,0.7187499999999151,0.7598999999999719,0.4252464938376746,0.4051153846154071,0.43449999999996164,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9988950276243094,0.994475138121547,1.0,0.33381991243869696,0.15934065934065933,0.6538461538461539,0.9988949177266248,0.9944745886331238,1.0,0.33448459978135575,0.15976024944634812,0.6563127357762136
10.0,static-low,local_10s_preview,5,1.5205251543641973,1.5127256666482627,1.5298092691033558,2.0009236806101254,1.997990970405451,2.0053328632186687,1.5183174295350201,1.5122915079864463,1.5298092691033558,0.24119361301681744,0.23626373626373626,0.2430939226519337,1239.9482182797135,1233.9067366636953,1242.7841564577284,0.7452399999999986,0.7187499999999151,0.7598999999999719,0.4252464938376746,0.4051153846154071,0.43449999999996164,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8744338534393783,0.850828729281768,0.8846153846153846,0.3669945375208171,0.11875,0.6645569620253164,0.874243827894572,0.8508138930943407,0.8845075070120441,0.3678479445534501,0.1188019758644406,0.6665735579792028
10.0,static-low,local_1s_tight,5,1.5205251543641973,1.5127256666482627,1.5298092691033558,2.0009236806101254,1.997990970405451,2.0053328632186687,1.5183174295350201,1.5122915079864463,1.5298092691033558,0.24119361301681744,0.23626373626373626,0.2430939226519337,1239.9482182797135,1233.9067366636953,1242.7841564577284,0.7452399999999986,0.7187499999999151,0.7598999999999719,0.4252464938376746,0.4051153846154071,0.43449999999996164,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9493230526379698,0.9281767955801105,0.9560439560439561,0.0568386533405469,0.03468208092485549,0.07471264367816093,0.9492507770497852,0.9281696522306085,0.956002859814112,0.05693474345659198,0.03469611981726708,0.07478571017660944
10.0,static-low,local_5s_moderate,5,1.5205251543641973,1.5127256666482627,1.5298092691033558,2.0009236806101254,1.997990970405451,2.0053328632186687,1.5183174295350201,1.5122915079864463,1.5298092691033558,0.24119361301681744,0.23626373626373626,0.2430939226519337,1239.9482182797135,1233.9067366636953,1242.7841564577284,0.7452399999999986,0.7187499999999151,0.7598999999999719,0.4252464938376746,0.4051153846154071,0.43449999999996164,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9152085483577196,0.8901098901098901,0.9285714285714286,0.15653219646641514,0.059880239520958084,0.23353293413173654,0.915080565578511,0.89000714953528,0.9283833364550853,0.15687605088654644,0.059905349547714565,0.23449337405902004
20.0,aoi-only,global_state_tracking,5,1.5205251543641973,1.5127256666482627,1.5298092691033558,9.870205792902324,9.86650552106797,9.8724079419996,1.5205251543641973,1.5127256666482627,1.5298092691033558,0.8459480129729928,0.8450390189520625,0.8467561521252797,6117.902853830732,6083.005910126458,6136.929277314633,0.7023400000002197,0.6975000000006073,0.7082000000002494,0.380401302946254,0.3781655480985984,0.38202341137131895,1.0,1.0,1.0,0.0,0.0,0.0,0.014512214188633165,0.014476614699331848,0.0145413870246085,0.9854877858113669,0.9854586129753915,0.9855233853006682,0.9997762863534676,0.9988814317673378,1.0,0.32467736196568425,0.14492753623188406,0.6495535714285714,0.9997790421477103,0.9988952107385515,1.0,0.33388175996752323,0.15636872185087675,0.6548485249371658
