sequence,method,trace_id,family,horizon_s,position_tolerance_m,heading_tolerance_deg,n_windows,position_valid_fraction,joint_valid_fraction,heading_valid_fraction
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_09_street01_trace,local_relative_motion,10.0,1.0,10.0,23,0.6956521739130435,0.6086956521739131,0.6956521739130435
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_09_street01_trace,local_relative_motion,10.0,1.0,20.0,23,0.6956521739130435,0.6521739130434783,0.8260869565217391
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_09_street01_trace,global_synchronization,0.0,0.5,2.0,213,0.04225352112676056,0.03286384976525822,0.04225352112676056
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_09_street01_trace,global_synchronization,0.0,0.5,5.0,213,0.04225352112676056,0.03755868544600939,0.046948356807511735
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_09_street01_trace,global_synchronization,0.0,0.5,10.0,213,0.04225352112676056,0.04225352112676056,0.056338028169014086
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_09_street01_trace,global_synchronization,0.0,0.5,20.0,213,0.04225352112676056,0.04225352112676056,0.19718309859154928
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_09_street01_trace,global_synchronization,0.0,0.5,30.0,213,0.04225352112676056,0.04225352112676056,0.5821596244131455
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_09_street01_trace,global_synchronization,0.0,0.5,45.0,213,0.04225352112676056,0.04225352112676056,0.6807511737089202
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_09_street01_trace,global_synchronization,0.0,1.0,2.0,213,0.051643192488262914,0.03286384976525822,0.04225352112676056
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_09_street01_trace,global_synchronization,0.0,1.0,5.0,213,0.051643192488262914,0.03755868544600939,0.046948356807511735
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_09_street01_trace,global_synchronization,0.0,1.0,10.0,213,0.051643192488262914,0.04225352112676056,0.056338028169014086
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_09_street01_trace,global_synchronization,0.0,1.0,20.0,213,0.051643192488262914,0.04225352112676056,0.19718309859154928
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_09_street01_trace,global_synchronization,0.0,1.0,30.0,213,0.051643192488262914,0.051643192488262914,0.5821596244131455
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_09_street01_trace,global_synchronization,0.0,1.0,45.0,213,0.051643192488262914,0.051643192488262914,0.6807511737089202
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_09_street01_trace,global_synchronization,0.0,2.0,2.0,213,0.06572769953051644,0.03286384976525822,0.04225352112676056
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_09_street01_trace,global_synchronization,0.0,2.0,5.0,213,0.06572769953051644,0.03755868544600939,0.046948356807511735
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_09_street01_trace,global_synchronization,0.0,2.0,10.0,213,0.06572769953051644,0.04225352112676056,0.056338028169014086
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_09_street01_trace,global_synchronization,0.0,2.0,20.0,213,0.06572769953051644,0.04225352112676056,0.19718309859154928
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_09_street01_trace,global_synchronization,0.0,2.0,30.0,213,0.06572769953051644,0.06103286384976526,0.5821596244131455
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_09_street01_trace,global_synchronization,0.0,2.0,45.0,213,0.06572769953051644,0.06572769953051644,0.6807511737089202
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_09_street01_trace,global_synchronization,0.0,5.0,2.0,213,0.10328638497652583,0.03286384976525822,0.04225352112676056
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_09_street01_trace,global_synchronization,0.0,5.0,5.0,213,0.10328638497652583,0.03755868544600939,0.046948356807511735
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_09_street01_trace,global_synchronization,0.0,5.0,10.0,213,0.10328638497652583,0.04225352112676056,0.056338028169014086
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_09_street01_trace,global_synchronization,0.0,5.0,20.0,213,0.10328638497652583,0.04225352112676056,0.19718309859154928
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_09_street01_trace,global_synchronization,0.0,5.0,30.0,213,0.10328638497652583,0.09859154929577464,0.5821596244131455
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_09_street01_trace,global_synchronization,0.0,5.0,45.0,213,0.10328638497652583,0.10328638497652583,0.6807511737089202
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_09_street01_trace,global_synchronization,0.0,10.0,2.0,213,0.1784037558685446,0.03286384976525822,0.04225352112676056
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_09_street01_trace,global_synchronization,0.0,10.0,5.0,213,0.1784037558685446,0.03755868544600939,0.046948356807511735
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_09_street01_trace,global_synchronization,0.0,10.0,10.0,213,0.1784037558685446,0.04225352112676056,0.056338028169014086
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_09_street01_trace,global_synchronization,0.0,10.0,20.0,213,0.1784037558685446,0.04225352112676056,0.19718309859154928
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_09_street01_trace,global_synchronization,0.0,10.0,30.0,213,0.1784037558685446,0.15492957746478872,0.5821596244131455
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_09_street01_trace,global_synchronization,0.0,10.0,45.0,213,0.1784037558685446,0.17370892018779344,0.6807511737089202
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_09_street01_trace,global_synchronization,0.0,20.0,2.0,213,0.3004694835680751,0.03286384976525822,0.04225352112676056
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_09_street01_trace,global_synchronization,0.0,20.0,5.0,213,0.3004694835680751,0.03755868544600939,0.046948356807511735
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_09_street01_trace,global_synchronization,0.0,20.0,10.0,213,0.3004694835680751,0.04225352112676056,0.056338028169014086
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_09_street01_trace,global_synchronization,0.0,20.0,20.0,213,0.3004694835680751,0.051643192488262914,0.19718309859154928
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_09_street01_trace,global_synchronization,0.0,20.0,30.0,213,0.3004694835680751,0.27230046948356806,0.5821596244131455
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_09_street01_trace,global_synchronization,0.0,20.0,45.0,213,0.3004694835680751,0.29577464788732394,0.6807511737089202
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,1.0,0.05,1.0,213,0.5586854460093896,0.2863849765258216,0.39906103286384975
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,1.0,0.05,2.0,213,0.5586854460093896,0.4084507042253521,0.6291079812206573
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,1.0,0.05,5.0,213,0.5586854460093896,0.5352112676056338,0.8732394366197183
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,1.0,0.05,10.0,213,0.5586854460093896,0.5492957746478874,0.9342723004694836
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,1.0,0.05,20.0,213,0.5586854460093896,0.5492957746478874,0.9624413145539906
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,1.0,0.1,1.0,213,0.8497652582159625,0.39906103286384975,0.39906103286384975
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,1.0,0.1,2.0,213,0.8497652582159625,0.6009389671361502,0.6291079812206573
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,1.0,0.1,5.0,213,0.8497652582159625,0.8028169014084507,0.8732394366197183
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,1.0,0.1,10.0,213,0.8497652582159625,0.8356807511737089,0.9342723004694836
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,1.0,0.1,20.0,213,0.8497652582159625,0.8356807511737089,0.9624413145539906
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,1.0,0.2,1.0,213,0.9154929577464789,0.39906103286384975,0.39906103286384975
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,1.0,0.2,2.0,213,0.9154929577464789,0.6150234741784038,0.6291079812206573
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,1.0,0.2,5.0,213,0.9154929577464789,0.8497652582159625,0.8732394366197183
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,1.0,0.2,10.0,213,0.9154929577464789,0.8967136150234741,0.9342723004694836
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,1.0,0.2,20.0,213,0.9154929577464789,0.9014084507042254,0.9624413145539906
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,1.0,0.5,1.0,213,0.971830985915493,0.39906103286384975,0.39906103286384975
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,1.0,0.5,2.0,213,0.971830985915493,0.6197183098591549,0.6291079812206573
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,1.0,0.5,5.0,213,0.971830985915493,0.8591549295774648,0.8732394366197183
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,1.0,0.5,10.0,213,0.971830985915493,0.9154929577464789,0.9342723004694836
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,1.0,0.5,20.0,213,0.971830985915493,0.9436619718309859,0.9624413145539906
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,1.0,1.0,1.0,213,0.9765258215962441,0.39906103286384975,0.39906103286384975
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,1.0,1.0,2.0,213,0.9765258215962441,0.6197183098591549,0.6291079812206573
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,1.0,1.0,5.0,213,0.9765258215962441,0.863849765258216,0.8732394366197183
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,1.0,1.0,10.0,213,0.9765258215962441,0.92018779342723,0.9342723004694836
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,1.0,1.0,20.0,213,0.9765258215962441,0.9483568075117371,0.9624413145539906
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,5.0,0.05,1.0,46,0.043478260869565216,0.021739130434782608,0.2826086956521739
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,5.0,0.05,2.0,46,0.043478260869565216,0.043478260869565216,0.5
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,5.0,0.05,5.0,46,0.043478260869565216,0.043478260869565216,0.717391304347826
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,5.0,0.05,10.0,46,0.043478260869565216,0.043478260869565216,0.8043478260869565
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,5.0,0.05,20.0,46,0.043478260869565216,0.043478260869565216,0.8913043478260869
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,5.0,0.1,1.0,46,0.2608695652173913,0.10869565217391304,0.2826086956521739
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,5.0,0.1,2.0,46,0.2608695652173913,0.21739130434782608,0.5
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,5.0,0.1,5.0,46,0.2608695652173913,0.21739130434782608,0.717391304347826
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,5.0,0.1,10.0,46,0.2608695652173913,0.2391304347826087,0.8043478260869565
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,5.0,0.1,20.0,46,0.2608695652173913,0.2391304347826087,0.8913043478260869
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,5.0,0.2,1.0,46,0.6956521739130435,0.2608695652173913,0.2826086956521739
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,5.0,0.2,2.0,46,0.6956521739130435,0.4782608695652174,0.5
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,5.0,0.2,5.0,46,0.6956521739130435,0.6086956521739131,0.717391304347826
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,5.0,0.2,10.0,46,0.6956521739130435,0.6521739130434783,0.8043478260869565
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,5.0,0.2,20.0,46,0.6956521739130435,0.6739130434782609,0.8913043478260869
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,5.0,0.5,1.0,46,0.8260869565217391,0.2826086956521739,0.2826086956521739
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,5.0,0.5,2.0,46,0.8260869565217391,0.5,0.5
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,5.0,0.5,5.0,46,0.8260869565217391,0.6956521739130435,0.717391304347826
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,5.0,0.5,10.0,46,0.8260869565217391,0.782608695652174,0.8043478260869565
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,5.0,0.5,20.0,46,0.8260869565217391,0.8043478260869565,0.8913043478260869
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,5.0,1.0,1.0,46,0.9347826086956522,0.2826086956521739,0.2826086956521739
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,5.0,1.0,2.0,46,0.9347826086956522,0.5,0.5
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,5.0,1.0,5.0,46,0.9347826086956522,0.717391304347826,0.717391304347826
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,5.0,1.0,10.0,46,0.9347826086956522,0.8043478260869565,0.8043478260869565
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,5.0,1.0,20.0,46,0.9347826086956522,0.8913043478260869,0.8913043478260869
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,10.0,0.05,1.0,23,0.0,0.0,0.17391304347826086
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,10.0,0.05,2.0,23,0.0,0.0,0.21739130434782608
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,10.0,0.05,5.0,23,0.0,0.0,0.5217391304347826
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,10.0,0.05,10.0,23,0.0,0.0,0.6956521739130435
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,10.0,0.05,20.0,23,0.0,0.0,0.8260869565217391
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,10.0,0.1,1.0,23,0.043478260869565216,0.043478260869565216,0.17391304347826086
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,10.0,0.1,2.0,23,0.043478260869565216,0.043478260869565216,0.21739130434782608
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,10.0,0.1,5.0,23,0.043478260869565216,0.043478260869565216,0.5217391304347826
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,10.0,0.1,10.0,23,0.043478260869565216,0.043478260869565216,0.6956521739130435
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,10.0,0.1,20.0,23,0.043478260869565216,0.043478260869565216,0.8260869565217391
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,10.0,0.2,1.0,23,0.2608695652173913,0.17391304347826086,0.17391304347826086
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,10.0,0.2,2.0,23,0.2608695652173913,0.17391304347826086,0.21739130434782608
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,10.0,0.2,5.0,23,0.2608695652173913,0.2608695652173913,0.5217391304347826
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,10.0,0.2,10.0,23,0.2608695652173913,0.2608695652173913,0.6956521739130435
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,10.0,0.2,20.0,23,0.2608695652173913,0.2608695652173913,0.8260869565217391
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,10.0,0.5,1.0,23,0.6521739130434783,0.17391304347826086,0.17391304347826086
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,10.0,0.5,2.0,23,0.6521739130434783,0.21739130434782608,0.21739130434782608
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,10.0,0.5,5.0,23,0.6521739130434783,0.4782608695652174,0.5217391304347826
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,10.0,0.5,10.0,23,0.6521739130434783,0.5652173913043478,0.6956521739130435
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,10.0,0.5,20.0,23,0.6521739130434783,0.6086956521739131,0.8260869565217391
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,10.0,1.0,1.0,23,0.6956521739130435,0.17391304347826086,0.17391304347826086
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,10.0,1.0,2.0,23,0.6956521739130435,0.21739130434782608,0.21739130434782608
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,10.0,1.0,5.0,23,0.6956521739130435,0.5217391304347826,0.5217391304347826
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,10.0,1.0,10.0,23,0.6956521739130435,0.6086956521739131,0.6956521739130435
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,local_relative_motion,10.0,1.0,20.0,23,0.6956521739130435,0.6521739130434783,0.8260869565217391
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,global_synchronization,0.0,0.5,2.0,213,0.04225352112676056,0.03286384976525822,0.03286384976525822
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,global_synchronization,0.0,0.5,5.0,213,0.04225352112676056,0.03755868544600939,0.046948356807511735
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,global_synchronization,0.0,0.5,10.0,213,0.04225352112676056,0.03755868544600939,0.046948356807511735
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,global_synchronization,0.0,0.5,20.0,213,0.04225352112676056,0.04225352112676056,0.15023474178403756
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,global_synchronization,0.0,0.5,30.0,213,0.04225352112676056,0.04225352112676056,0.45539906103286387
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,global_synchronization,0.0,0.5,45.0,213,0.04225352112676056,0.04225352112676056,0.6807511737089202
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,global_synchronization,0.0,1.0,2.0,213,0.051643192488262914,0.03286384976525822,0.03286384976525822
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,global_synchronization,0.0,1.0,5.0,213,0.051643192488262914,0.03755868544600939,0.046948356807511735
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,global_synchronization,0.0,1.0,10.0,213,0.051643192488262914,0.03755868544600939,0.046948356807511735
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,global_synchronization,0.0,1.0,20.0,213,0.051643192488262914,0.04225352112676056,0.15023474178403756
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,global_synchronization,0.0,1.0,30.0,213,0.051643192488262914,0.051643192488262914,0.45539906103286387
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,global_synchronization,0.0,1.0,45.0,213,0.051643192488262914,0.051643192488262914,0.6807511737089202
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,global_synchronization,0.0,2.0,2.0,213,0.06572769953051644,0.03286384976525822,0.03286384976525822
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,global_synchronization,0.0,2.0,5.0,213,0.06572769953051644,0.03755868544600939,0.046948356807511735
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,global_synchronization,0.0,2.0,10.0,213,0.06572769953051644,0.03755868544600939,0.046948356807511735
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,global_synchronization,0.0,2.0,20.0,213,0.06572769953051644,0.04225352112676056,0.15023474178403756
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,global_synchronization,0.0,2.0,30.0,213,0.06572769953051644,0.06103286384976526,0.45539906103286387
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,global_synchronization,0.0,2.0,45.0,213,0.06572769953051644,0.06572769953051644,0.6807511737089202
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,global_synchronization,0.0,5.0,2.0,213,0.10328638497652583,0.03286384976525822,0.03286384976525822
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,global_synchronization,0.0,5.0,5.0,213,0.10328638497652583,0.03755868544600939,0.046948356807511735
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,global_synchronization,0.0,5.0,10.0,213,0.10328638497652583,0.03755868544600939,0.046948356807511735
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,replicate_02_base1042_fold_10_street02_trace,global_synchronization,0.0,5.0,20.0,213,0.10328638497652583,0.04225352112676056,0.15023474178403756
